update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
493,4053.340421602525,71.68254539003185,0.611745059838575,0.38547175062621764,0.0,0,16.704765137997722,0.8687611167713968,0.6980160930424522,7186,24,20.0,3.2121842723376246,2.0325295723384897,7.0,21.83,0.0,0.3,0.9742745614447632,1.0257013745057428,0.02512493695841548,68.338562,1619,1685,0.9608308605341246,3387,3421,0.9900613855597779,4404,4478,0.9834747655203215,11306,11679,0.9680623341039473
494,2449.0950808177404,65.65737896918571,0.5592251950947603,0.43784838350055744,0.0,0,14.009972521707805,0.8711318818917269,0.604465278832137,7176,24,20.0,2.6888507805594237,1.5626713182157987,5.0,22.257,0.0,0.3,0.9772819238106248,1.0227377921777365,0.022323951622018764,63.438832,3043,3162,0.9623655913978495,3235,3280,0.9862804878048781,3469,3542,0.9793901750423489,7159,7315,0.978673957621326
495,5325.061797073179,77.23533434874723,0.655258417625052,0.34183178606069003,0.0,0,13.14338709887891,0.8765284172168177,0.6965826757093997,7217,24,20.0,2.821429041795748,1.6128145485303447,4.0,18.494,0.0,0.3,0.9824856168219541,1.0178780624458819,0.01770442610652663,75.897794,2396,2483,0.9649617398308498,3083,3114,0.9900449582530507,3556,3601,0.9875034712579839,10262,10443,0.9826678157617543
496,6525.604777660606,81.08829295804642,0.6980948407731887,0.30023640661938533,0.0,0,16.569241812583964,0.875051211881604,0.7403988297842009,7191,24,20.0,3.0810752677949202,1.5920318725099603,4.0,16.676,0.0,0.3,0.9745053647012502,1.0258633430218238,0.025422102839600922,79.051764,2184,2248,0.9715302491103203,2977,3030,0.9825082508250825,3280,3341,0.9817419934151451,11359,11699,0.9709376869817933
497,3472.608250389662,70.13142389054862,0.5931082012405238,0.4027567195037905,0.00013783597518952445,0,15.336202014219708,0.8647012587475185,0.6223543725655748,7255,24,20.0,2.642619276965,1.395537996746456,3.0,20.693,0.0,0.3,0.9773038321167883,1.0220495830001142,0.022573992531074075,68.616468,3202,3321,0.9641674194519723,2751,2792,0.9853151862464183,2819,2870,0.9822299651567944,8366,8553,0.9781363264351689
498,4931.452858083935,74.67217111603362,0.6447460472925703,0.3517559815307122,0.0,0,11.538623395103468,0.8841596226643946,0.671232548244455,7147,24,20.0,2.946668761633973,1.5190972222222223,3.0,18.545,0.0,0.3,0.9864041920407874,1.0133673421189362,0.013643136524492457,73.069958,2014,2080,0.9682692307692308,2812,2840,0.9901408450704225,3740,3792,0.9862869198312236,12329,12471,0.988613583513752
499,4257.396922414798,72.06051125487389,0.6219066366704162,0.375,0.00028121484814398203,0,10.949288566816819,0.8559560685443903,0.6542331783317796,7112,24,20.0,2.913758468184574,1.6075062174994348,4.0,19.862,0.0,0.3,0.9728029327256514,1.0273232172964395,0.027274479568234387,70.419354,2183,2281,0.9570363875493205,2783,2831,0.983044860473331,3821,3889,0.9825147852918488,10850,11185,0.970049172999553
500,4926.792225312684,74.9493451213065,0.6411649944258639,0.35549052396878483,0.0,0,12.304216544226026,0.8644491933069939,0.7060421242636482,7176,24,20.0,3.3662158649542384,2.0589002390784614,6.0,20.568,0.0,0.3,0.9832477378332111,1.0167597765363128,0.016476247745039085,72.325996,987,1029,0.9591836734693877,2404,2448,0.9820261437908496,3982,4050,0.9832098765432099,16750,17007,0.9848885752925266
501,3561.126497554545,70.68885215186992,0.5950185771294895,0.401678822072382,0.0,0,13.085955934937614,0.8501781870931073,0.6352346180016719,7267,24,20.0,2.844680073486695,1.5728492136910268,5.0,20.884,0.0,0.3,0.9736065573770492,1.0258795207090878,0.02524768296580377,68.674712,2806,2902,0.9669193659545141,3073,3129,0.9821029082774049,3188,3258,0.9785144260282382,8750,9011,0.97103540117634
502,6668.966793058307,82.20331768424734,0.6976131001942826,0.2991951151817929,0.0,0,8.53626542679434,0.8581388827161818,0.758430351964374,7206,24,20.0,3.5117412510422157,2.186592401034414,6.0,19.095,0.0,0.3,0.9768527230983477,1.0223160434258143,0.021903990575762037,79.60775,652,675,0.965925925925926,1557,1590,0.9792452830188679,3154,3224,0.978287841191067,20591,21080,0.9768026565464896
503,6635.390498065487,81.21709843382865,0.7013314646110722,0.29614576033637,0.0,0,9.786440649247275,0.8534700353705474,0.7403586424117712,7135,24,20.0,3.395377480955275,1.897681854516387,5.0,17.52,0.0,0.3,0.9717951871438527,1.0279453403914809,0.027237198915297495,79.233588,1055,1087,0.9705611775528978,2187,2237,0.9776486365668305,3695,3776,0.9785487288135594,16768,17293,0.9696408951598913
504,4505.719422440441,73.03893148872486,0.6287568787921547,0.3685621560603923,0.0,0,11.932343731766954,0.8472818382226206,0.6907705790554713,7087,24,20.0,3.2346059086672185,1.9131508078994615,6.0,20.196,0.0,0.3,0.9676335337813937,1.0321338467666976,0.031144240243327764,70.379644,1329,1393,0.9540559942569993,2830,2882,0.9819569743233866,4033,4129,0.9767498183579559,13692,14212,0.9634112018012947
505,4627.0914217897225,73.86583990657573,0.6322876179900055,0.36451971127151583,0.0,0,8.104073511003723,0.8775968752119304,0.681203046436902,7204,24,20.0,3.236951801647881,1.8733260153677278,5.0,20.56,0.0,0.3,0.976601408208827,1.022828890799656,0.022453519116968145,72.116156,1343,1383,0.9710773680404917,2497,2560,0.975390625,3761,3843,0.9786625032526672,15146,15506,0.9767831807042435
506,4522.518630953716,73.30079658375077,0.6282283959234958,0.3682814463213737,0.0,0,10.115506199318089,0.8672004083544037,0.6884624789715317,7163,24,20.0,3.3278845573091176,2.024888888888889,6.0,21.411,0.0,0.3,0.9793475244777421,1.0202332777910021,0.01981582935074018,70.95279,894,923,0.9685807150595883,2100,2136,0.9831460674157303,3559,3622,0.9826062948647156,18153,18546,0.978809446780977
507,4237.582858203555,72.29899151943197,0.6194354725459907,0.3777559331554557,0.0,0,8.132372329189055,0.8584331213626074,0.6630162117516947,7121,24,20.0,3.264022769697552,1.8324642938109272,5.0,20.575,0.0,0.3,0.9799598359969877,1.0196365767878077,0.019284424749712786,70.211502,1168,1217,0.9597370583401807,2397,2450,0.9783673469387755,3945,4033,0.9781800148772626,15913,16202,0.9821626959634613
508,3325.5046320945107,68.84979488863218,0.589654210819855,0.4072783045175683,0.00013943112102621306,0,10.345131360971529,0.8627314169299255,0.6247698987213368,7172,24,20.0,2.9699162944145296,1.5963584771813668,4.0,21.333,0.00013941168269901018,0.3,0.9822017751754264,1.0179501488095237,0.017800903738189783,67.095934,1809,1864,0.9704935622317596,2875,2906,0.9893324156916724,4153,4228,0.9822611163670766,12299,12521,0.9822697867582462
509,5501.795920226941,76.86028258548137,0.6659205372132065,0.33198097369893675,0.0,0,8.804043785394684,0.86336864282469,0.6933445073435858,7148,24,20.0,2.9928962637125176,1.397689075630252,3.0,17.211,0.0,0.3,0.9842073760302039,1.0153427939550312,0.015279289082335872,75.508162,2023,2071,0.9768227909222598,2364,2391,0.9887076537013801,3399,3448,0.9857888631090487,13590,13809,0.984140777753639
510,6463.061319249016,81.46141811781472,0.6926869350862778,0.3053957819775404,0.0,0,9.130754198958895,0.8655645060996265,0.7211741836205213,7302,24,20.0,3.408296749592074,1.8964017398181099,5.0,18.385,0.0,0.3,0.9855089043969035,1.014686248331108,0.01450637002517945,79.787994,800,826,0.9685230024213075,1810,1829,0.9896118097320941,2950,2982,0.9892689470154259,20283,20586,0.9852812591081317
511,7390.790196216474,85.56077252911574,0.7210130047912389,0.27707049965776864,0.0,0,10.1027026900101,0.8625552429649582,0.770625765349697,7305,24,20.0,3.583444567501624,1.9263337763432695,5.0,17.48,0.0,0.3,0.9812682782364047,1.018557617513057,0.018280273295537143,83.22701,574,603,0.9519071310116086,1584,1609,0.9844623990055935,2886,2920,0.9883561643835617,21463,21881,0.9808966683423975
512,6777.860484929627,81.2614695225062,0.7069086815815393,0.2899957788096243,0.0,0,12.460990532830118,0.8674209871246941,0.7676301445520869,7107,24,20.0,3.6044140224044234,2.0127388535031847,6.0,17.88,0.0,0.3,0.9807243207176484,1.0189953253691475,0.018697028118293258,78.811054,547,564,0.9698581560283688,1623,1638,0.9908424908424909,3263,3308,0.9863966142684402,21024,21467,0.9793636744771044
513,5668.68191316143,78.32727328601635,0.6653669405375295,0.331708675671912,0.0,0,11.471990762842772,0.8577693491970472,0.7143182372599106,7181,24,20.0,3.701762046621026,2.0941816659690247,6.0,20.17,0.0,0.3,0.9796393251890634,1.020014556040757,0.019674935842600515,75.93924,501,512,0.978515625,1354,1390,0.9741007194244604,2813,2867,0.9811649808161842,22276,22735,0.979810864306136
514,4993.245726996441,76.5188143298208,0.6381742738589211,0.35933609958506224,0.0,0,9.43052115625131,0.8645233346748507,0.7139328177964606,7230,24,20.0,3.8239757341746126,2.4969657563935845,7.0,22.795,0.0,0.3,0.9821702519346811,1.0169983274738028,0.016990616621983916,72.63309,210,218,0.963302752293578,762,773,0.9857697283311773,2034,2062,0.9864209505334627,25804,26280,0.9818873668188737
