update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
21,2036.6412433847586,48.255488021046034,0.5659150924233192,0.43002234409912654,0.00020312817387771684,0,8.13179573347429,0.8643187469153437,0.6513880487030592,4923,18,21.822957068752142,3.7155284753781697,1.8722182340272793,4.0,16.008,0.0,0.27190782645721295,0.9621947520097073,1.0360665727234641,0.035300142663789,44.57493,580,664,0.8734939759036144,1432,1504,0.9521276595744681,2416,2512,0.9617834394904459,20947,21692,0.9656555412133505
22,3045.2795838035895,52.28726525003414,0.6142828323582812,0.38349808351825704,0.00020173492031470649,0,7.474175839709948,0.8516925138579368,0.7283904630674539,4957,19,22.537375303889288,3.746983236646277,2.155008210180624,6.0,15.292,0.0,0.2599581308446675,0.963605885639784,1.0339300426934313,0.0336225206090932,48.01203,538,615,0.8747967479674796,1265,1315,0.9619771863117871,2259,2335,0.9674518201284796,21806,22580,0.9657218777679363
23,2080.460937583382,47.041809558154114,0.564282580078982,0.43308468626590607,0.00021939447125932427,0,5.065143889401071,0.8547022899843597,0.7413134801992177,4558,20,21.61075438246763,3.8005457066199306,2.822706065318818,8.0,16.728,0.0,0.22911221665902043,0.9655272305909618,1.032020959173277,0.031425364758698095,40.624434,427,477,0.8951781970649895,1109,1163,0.9535683576956148,1760,1812,0.9713024282560706,23368,24164,0.9670584340341003
24,2883.8483582918707,46.031320426578375,0.6286390532544379,0.36828402366863905,0.00023668639053254438,0,8.551646226601097,0.8612101856218021,0.7403507690447592,4225,19,19.098647767230172,3.7252656900265846,2.278237951807229,6.0,12.994,0.0,0.22944434360814214,0.9797912255284371,1.018907250260533,0.01884385478932789,42.104458,617,690,0.8942028985507247,1506,1533,0.9823874755381604,2337,2377,0.983172065628944,21915,22319,0.9818988305927685
25,-511.941412584138,78.04188764884226,0.4404297903718529,0.5555672600863795,0.0,0,8.691458351041835,0.8445918290269303,0.647700418296923,9493,30,23.103456255172553,3.910559449753825,3.907916766323846,9.0,43.913,0.00021063717746182202,0.3113770523526626,0.9523105487553294,1.0441171386094112,0.04234441883437603,65.858992,236,244,0.9672131147540983,452,477,0.9475890985324947,787,826,0.9527845036319612,26222,27537,0.9522460689254457
26,-7809.457382002779,79.49202303514487,0.2931430836305985,0.700277447483155,7.927070947284978e-05,0,9.378898999116512,0.8533684697739139,0.6516512962742732,12615,29,22.082743627909494,3.920483965926241,5.337209302325581,10.0,69.131,0.0003961965134706815,0.43390693362292587,0.9684182233570756,1.0257234726688103,0.025249713443589325,56.17731,215,233,0.9227467811158798,446,456,0.9780701754385965,665,688,0.9665697674418605,27498,28387,0.9686828477824356
27,2769.5313017473254,66.00027191411796,0.5561771561771561,0.44087024087024085,0.0,0,13.3457335792263,0.8568662982785827,0.7559454812070829,6435,31,24.711644885978547,3.8577828358276616,2.9279128248113997,8.0,24.231,0.0,0.20827551991659904,0.9500675243443031,1.0494795380008555,0.04736432271388428,55.921958,292,329,0.8875379939209727,694,739,0.939106901217862,1311,1380,0.95,24436,25690,0.9511872323861424
28,3199.759004816323,76.80293539611121,0.5616298377826031,0.4363264784774556,0.0,0,11.665665342702635,0.8482486282130973,0.7146160843448516,7829,17,26.829224487051597,3.7936149949062505,2.481009779395042,8.0,27.459,0.0001277139208173691,0.457908779687333,0.9467588336948928,1.0479543433145568,0.04662249798436569,69.463868,394,449,0.8775055679287305,1095,1156,0.9472318339100346,1816,1925,0.9433766233766234,22444,23667,0.9483246714835002
29,-163.4792794253525,41.289755841510576,0.44671712006545305,0.5485784413990591,0.00040908161178155044,0,8.022203211919592,0.856025010929641,0.6227366898724246,4889,20,20.99321362084177,3.795908293157864,2.36492673992674,7.0,19.808,0.0,0.2382222131574784,0.9782616468232687,1.0199060291955095,0.020110009459412114,34.32836,454,527,0.8614800759013282,1034,1078,0.9591836734693877,1880,1917,0.980699008868023,23993,24447,0.9814292142185135
30,1608.590929063652,96.3620096801413,0.4927415626444753,0.5027276930189551,0.0,0,15.790995433652204,0.8587858223147917,0.6792409968482309,10815,24,20.494176715321082,3.8785819519618996,2.9650966410208293,9.0,43.739,0.00018489414810021263,0.450607596633978,0.9685887290992913,1.0283896400290466,0.027957996120660824,83.790054,272,295,0.9220338983050848,671,698,0.9613180515759312,1095,1132,0.9673144876325088,26115,26941,0.9693404105267065
31,3189.0127547224834,68.69354623280951,0.5718153105730185,0.4248759211911566,0.00030079711234772146,0,10.918472108167236,0.8498085540326925,0.7531070593110059,6649,31,22.86538995453569,3.8613345227339164,2.841662283008943,8.0,24.114,0.0,0.21627833162365417,0.9511919077597794,1.046759522455941,0.045119891928402565,60.044422,256,303,0.8448844884488449,732,757,0.9669749009247027,1282,1344,0.9538690476190477,24624,25870,0.9518361035948976
32,1555.2603446762826,91.94751811836093,0.4877832512315271,0.5087684729064039,0.0,0,13.56615344423124,0.8421244922738796,0.7192186238543845,10150,23,22.377867434063496,3.879395938008325,3.501918804281963,9.0,42.905,9.851246182642104e-05,0.4390856902655479,0.9216269485755241,1.0737728619966747,0.06852927431737767,76.793864,223,232,0.9612068965517241,644,685,0.9401459854014599,1010,1084,0.9317343173431735,23841,25904,0.9203597899938234
33,-1612.4823937240599,89.54873086850277,0.41904594570851267,0.5759465870157252,0.0,0,12.947260227381094,0.8606999721973582,0.6283932674426765,11383,32,25.124142180961282,3.919649062234538,3.6735849056603773,9.0,52.86,0.0,0.356651653032072,0.9601220752797559,1.0357947178052276,0.03507623846606898,74.115448,188,201,0.9353233830845771,478,489,0.9775051124744376,700,728,0.9615384615384616,26948,28072,0.9599601025933314
34,3507.565228420486,92.71517002948664,0.5472193074501573,0.4488982161594963,0.0,0,13.467363462656639,0.8566773635870875,0.6970675445926094,9530,28,22.843906325043015,3.87891027258089,2.755704697986577,7.300000000000182,35.37,0.0,0.3364546625413385,0.9365231599886331,1.0610676105688441,0.05767364016736402,81.717222,251,273,0.9194139194139194,663,705,0.9404255319148936,1007,1078,0.9341372912801484,24444,26096,0.9366952789699571
35,6609.8844798049195,68.13812274525165,0.7690682036503362,0.22843419788664746,0.0,0,11.447311659287127,0.8530913887588707,0.8929894971789885,5205,20,22.119890505140166,3.7037234600645412,2.5790657007244566,7.0,12.781,0.0,0.2626015840651657,0.9459459459459459,1.0530751440555055,0.05040240329340207,63.300412,635,709,0.8956276445698167,1440,1504,0.9574468085106383,2578,2686,0.9597915115413254,19567,20705,0.9450374305723255
36,2710.3311490871006,75.48077182776706,0.5418209679478994,0.45434810369046097,0.00012769761205465457,0,10.691424720662503,0.8503222520941365,0.7090351673341304,7831,21,22.28538380691881,3.8443650662962043,2.8977138816874852,8.0,29.681,0.0,0.37368847507517944,0.9449886963074604,1.0520028870443883,0.05004261121527186,67.00349,325,356,0.9129213483146067,813,853,0.9531066822977726,1329,1406,0.9452347083926032,23867,25252,0.9451528591794709
37,3404.9491433915496,63.28370075311707,0.5899130434782609,0.40591304347826085,0.0,0,10.244026327154485,0.836904274095295,0.8325130075684247,5750,28,22.90833374384809,3.8418832551756226,3.1223466981132075,8.0,20.719,0.0,0.2051834928470918,0.9536249421646439,1.0442269219777078,0.042659034379365565,52.672644,293,335,0.8746268656716418,898,934,0.961456102783726,1319,1374,0.9599708879184862,24284,25454,0.9540347293156282
38,-796.2538168968285,100.39401357097323,0.4402918524523713,0.5564653425212809,0.0,0,14.185347171640972,0.8526111986188036,0.644738941444973,12335,32,21.036287259188146,3.913213005554785,3.2745350764131835,9.0,54.521,8.106355382619974e-05,0.38955279056872893,0.9272791023842917,1.0683730467369017,0.0640280922844672,84.311188,160,178,0.898876404494382,426,447,0.9530201342281879,806,864,0.9328703703703703,25054,27031,0.9268617513225555
39,3545.4961655436923,52.12313638022728,0.6425249169435215,0.3537098560354374,0.0,0,12.079516806050227,0.8555970946958661,0.8353886844189862,4515,19,23.77221513254817,3.6950041374980502,2.9372630127542227,8.0,14.892,0.0,0.23563151776795768,0.952377273956201,1.0469028606868749,0.04524669960911572,45.744864,598,670,0.8925373134328358,1464,1526,0.9593709043250328,2618,2709,0.9664082687338501,19978,20986,0.951967978652435
40,-1305.5519493344036,81.41473061861726,0.4302580215176616,0.5652670665524135,0.0,0,13.50838591106646,0.8591869966248449,0.587944945172597,10503,22,22.046845005141137,3.8394760244074266,3.0555432617835803,8.0,45.464,0.00019038553069966683,0.47349878819362656,0.9558254323354994,1.0396269563353104,0.03811865969873963,71.491666,341,367,0.9291553133514986,849,880,0.9647727272727272,1471,1535,0.9583061889250815,24256,25379,0.9557508176051066
41,3626.381913736034,101.46099206171445,0.5448461752951018,0.45106422529974904,0.0,0,16.167977281088213,0.8492644750427213,0.6700123080451513,10759,25,22.463676391820357,3.8041761794476368,2.6439781644489937,8.0,39.503,0.000557361820715281,0.43374709211504925,0.9366031348885128,1.0605499833450536,0.0572360205355904,92.533224,357,394,0.9060913705583756,861,906,0.9503311258278145,2058,2180,0.9440366972477064,22179,23698,0.9359017638619292
42,2845.9873820518883,62.60580641699605,0.5709896507115135,0.4260996119016818,0.0,0,10.009137785188178,0.8615243464275824,0.7414022443803618,6184,28,23.52369830912483,3.7877016966879267,2.620504106485415,8.0,21.481,0.0,0.2248964055525123,0.9654094905893467,1.0321815594556136,0.0319721430832542,55.136838,446,500,0.892,1111,1159,0.9585849870578085,1945,2019,0.9633481921743438,23068,23844,0.9674551249790304
43,3938.012060949069,57.14185064521861,0.646295186738566,0.3497104054323946,0.0,0,7.620781970844015,0.8445335259375082,0.8229064836323665,5007,22,21.714223716860328,3.716662566672932,2.8507416563658836,8.0,15.89,0.0,0.2257130890628954,0.9715207684514653,1.0273189087488241,0.026802994339967134,50.518952,572,633,0.9036334913112164,1529,1570,0.9738853503184713,2439,2510,0.9717131474103585,21352,21938,0.9732883581001003
44,3888.394827289421,78.51810155328764,0.5839301992446934,0.41229326735251987,0.0,0,13.55618069092847,0.860753612303522,0.7173465297204276,7679,30,22.171605183707747,3.826054983027731,2.4043264942016056,7.0,25.827,0.0,0.2554038279866522,0.9703194729758448,1.0274629623050413,0.02674939675973802,70.668262,390,427,0.9133489461358314,967,1002,0.9650698602794411,1536,1574,0.9758576874205845,24503,25231,0.9711466053664143
45,4713.494285680008,57.68521493655468,0.7015495648482275,0.294417321163235,0.0004245383145828911,0,13.181786312373767,0.8552691505198591,0.8386032928482058,4711,25,22.332972294918186,3.6432894673574325,2.1276853252647503,6.0,12.239,0.0,0.18976441949670875,0.9679915167700888,1.0303400449190276,0.029797286998933088,52.304208,733,843,0.8695136417556346,1826,1880,0.9712765957446808,2986,3080,0.9694805194805195,19102,19659,0.9716669210031029
46,279.2368178561363,92.6324443649929,0.46881395141916543,0.5264703265415073,0.0,0,15.167409509128774,0.8374252578601115,0.5976218969059878,11239,32,23.750366420700004,3.8663544489433948,3.0113873600303664,8.0,47.125,8.896797153024912e-05,0.3492351939291658,0.946177240257444,1.0501867330606438,0.04807109674813169,83.207412,276,306,0.9019607843137255,687,731,0.9398084815321477,1155,1219,0.9474979491386383,24638,26022,0.9468142341095995
47,4756.024993388753,70.64101010891748,0.6383424701709126,0.35698161883263463,0.0,0,9.453213035046252,0.8521729999391305,0.841706213639604,6202,21,19.47779077179205,3.7400871733257204,3.0143975751452388,8.0,20.69,0.0,0.2949295496976143,0.9560187793427231,1.0409171474902892,0.03932888327620422,61.730572,543,606,0.8960396039603961,1308,1374,0.9519650655021834,2208,2291,0.9637712789175032,21395,22354,0.9570994005547105
48,72.94806042351765,84.17104355776462,0.4579940417080437,0.5372393247269116,9.930486593843098e-05,0,14.046438292122383,0.836272463407224,0.6336915192820463,10070,32,19.695155824966157,3.8745699675789087,3.1101474414570687,8.0,42.906,0.0,0.31724511702170277,0.92181411459085,1.0759452293611302,0.0710239651416122,72.583628,236,256,0.921875,623,671,0.9284649776453056,1063,1123,0.9465716829919858,23627,25666,0.9205563780877425
49,3901.090529697777,71.69687325168054,0.5964275341272146,0.399070577984316,0.00014522218995062446,0,11.588719741936425,0.8561926840734648,0.7770575933761127,6886,18,23.16412768663517,3.7304617840796874,2.8037496956415877,9.0,23.449,0.0,0.37910257515086465,0.9372717838336472,1.059803238050972,0.05715010509531057,64.41824,522,588,0.8877551020408163,1328,1391,0.9547088425593099,2230,2353,0.947726306842329,20305,21685,0.9363615402351856
50,-2868.882555960057,105.07955807753243,0.4061343580984913,0.5894534585824082,7.116424708226587e-05,0,14.577316252003666,0.835102402073198,0.6144520420884693,14052,29,22.383615459080296,3.89174476550081,3.8004205361836343,9.0,65.491,0.000355694671693818,0.4826979247676434,0.9006305718634485,1.0916431166733953,0.08365157905223658,89.106894,193,213,0.9061032863849765,537,579,0.927461139896373,884,959,0.921793534932221,23238,25843,0.8991990094029331
51,914.8657111872014,83.63658255357106,0.4821061291649527,0.5134718222953517,0.0,0,14.482927985780847,0.8428630067085948,0.6356705020707333,9724,27,23.376618766035048,3.8299971812802935,2.9362201365187715,8.0,39.871,0.00020563438206868187,0.35775227927466796,0.9444965716347888,1.0496090198217858,0.04763541380258455,73.242214,344,377,0.9124668435013262,851,896,0.9497767857142857,1468,1554,0.9446589446589446,23509,24883,0.9447815777840293
52,1080.144952437635,50.692148914912,0.5054826532446521,0.49074240517706275,0.00017975912277548085,0,11.41450255218034,0.8542008319796343,0.6850405240548313,5563,18,22.03586585233371,3.6718226884800007,2.47972972972973,8.0,21.011,0.0,0.30824968293683286,0.9696294874256095,1.0283480337403228,0.027881457151388473,43.456384,669,750,0.892,1623,1693,0.958653278204371,2689,2765,0.9725135623869801,20273,20837,0.9729327638335653
53,3847.1899806462447,64.43558262284532,0.6170780520346898,0.380920613742495,0.0,0,11.6201959232158,0.8472343562333946,0.7638809309612166,5996,23,21.16790988037635,3.7115386701488005,2.46027027027027,7.0,19.331,0.0,0.2579349946511865,0.9535987748851454,1.0446809328057167,0.04297805298061774,58.188258,583,649,0.8983050847457628,1495,1547,0.9663865546218487,2410,2506,0.9616919393455706,20420,21418,0.9534036791483799
54,2761.2819695651383,94.68542284387523,0.5230664195845118,0.4720569589388472,0.0,0,11.65928117271186,0.8592261820504745,0.7122412386062685,10253,21,23.14559908953826,3.8231299873372997,3.4622412828640687,9.0,41.519,0.00038997757628936335,0.48816865953051003,0.9487541137752703,1.0489935573108142,0.04724002480876576,84.104762,365,391,0.9335038363171355,937,976,0.9600409836065574,1610,1695,0.9498525073746312,23322,24589,0.9484728943836674
55,1628.7062178791855,54.43398167887232,0.5377233620119126,0.4574784910655195,0.0,0,10.278524941858674,0.8606727765780893,0.5785655500195785,6044,20,18.513177206895985,3.6054488631783514,1.7486153846153847,4.0,20.172,0.0,0.3041550392596996,0.9714615048292857,1.0279670132664038,0.02748357170467723,52.543798,801,899,0.8909899888765295,1990,2041,0.9750122488975992,3050,3120,0.9775641025641025,18600,19099,0.9738729776428086
56,1625.545654491969,67.85377099750626,0.5126539450534578,0.48436865611043445,0.0,0,9.987515173834533,0.8734316121523069,0.6729958984008477,7389,26,23.680326745349042,3.800207585217578,2.7803590285110875,8.0,28.524,0.00027059937762143147,0.2813370994584813,0.9633608217592593,1.0345467107894832,0.03433341483007928,59.020456,408,462,0.8831168831168831,1064,1115,0.9542600896860987,1737,1801,0.9644641865630206,23426,24270,0.965224557066337
57,-1312.5150780100637,72.28619781010498,0.4314300680984809,0.5637506547930854,0.00010476689366160294,0,8.407045210814317,0.8674290194999792,0.55683400756709,9545,22,20.64169701832128,3.775917353686933,2.8295288975230695,8.0,40.962,0.00020948989211270555,0.4390167927716412,0.9750997089576372,1.021644240828253,0.021619911411094705,64.59275,450,488,0.9221311475409836,1040,1076,0.966542750929368,2490,2539,0.9807010634107917,23158,23728,0.9759777478084963
58,1716.3881672849075,93.12536427108277,0.49891294073163817,0.49607713394460723,0.0,0,10.60053645100636,0.860755901883586,0.6580141282194261,10579,29,22.579172557788176,3.879359073629001,3.4725274725274726,9.0,44.315,0.0,0.36618140564780133,0.9711901655106105,1.0264590367256943,0.02569421211107394,82.845758,278,297,0.936026936026936,756,768,0.984375,1016,1049,0.9685414680648237,26233,27008,0.9713047985781991
59,2793.858277571386,59.69150655938888,0.5787375415282392,0.4182724252491694,0.0,0,8.938630854058058,0.8637468801318764,0.6851082236686312,6020,21,20.122470383152805,3.7074271704582933,2.239954075774971,7.0,19.872,0.0,0.28449846160844117,0.9818977446983581,1.016639808117528,0.016515853748252776,55.272686,679,746,0.9101876675603218,1577,1601,0.9850093691442848,2411,2446,0.9856909239574816,21586,21944,0.9836857455340867
60,1595.9976210537961,52.496576108876354,0.5375822653273294,0.45895393141669555,0.0,0,7.0854935435474795,0.858044392492003,0.6179660628011757,5774,29,21.54111992737431,3.6870824729345655,1.9658505154639174,5.0,19.841,0.0,0.19915325737837564,0.9764582396161343,1.0221503516227295,0.022033214796348573,49.195048,552,630,0.8761904761904762,1399,1434,0.9755927475592747,3490,3565,0.9789621318373072,20607,21047,0.9790944077540742
61,5324.657554026264,66.55381441513174,0.6962524654832347,0.30177514792899407,0.00017930787161556393,0,15.442003256613548,0.8673909345353883,0.8069682364505696,5577,22,23.023103130103316,3.6216858741265114,1.8768993046613442,6.0,13.675,0.0,0.26050568595018,0.9634107027724049,1.0358499717080267,0.03529777639558389,61.746938,807,889,0.9077615298087739,1999,2073,0.9643029425952726,3342,3438,0.9720767888307156,17760,18416,0.9643788010425717
62,-3972.869106810063,80.91034929428416,0.38010702454769385,0.6171748917013505,0.0,0,8.493380693833949,0.86825979859833,0.5539780693870177,11773,29,20.14241325093794,3.8915983275219115,3.9593296089385475,9.0,57.171,8.493290300662476e-05,0.4069932845568526,0.9698180204172215,1.0270594690993895,0.026717176752068587,69.41556,245,265,0.9245283018867925,637,649,0.9815100154083205,1034,1060,0.9754716981132076,26489,27315,0.9697602050155593
