update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals
0,4891.975066213187,48.34869999535791,0.7600644122383253,0.08051529790660225,0.15754159957058508,0,13.612898715412785,0.741802401950555,0.7238321395648205,3726
1,3339.3615500262076,38.36179162395154,0.7048229548229549,0.1224053724053724,0.17032967032967034,0,3.6204150515519546,0.7838671655959317,0.6519673617633941,3276
2,5511.386755128763,50.44815472534334,0.8127027027027027,0.06432432432432432,0.12081081081081081,0,9.150607949826522,0.8027953352718242,0.7647213402730567,3700
3,4303.279527413427,42.87961059609244,0.7683734939759036,0.11054216867469879,0.11927710843373494,0,3.8532402908964434,0.808463756521141,0.7333720190079547,3320
4,5280.199704531444,48.69000188572345,0.8061309030654515,0.06987020160176746,0.12151339409003038,0,7.409568441917713,0.776027163098755,0.782253558067258,3621
5,3522.9107476653144,40.15433845240517,0.7027348394768134,0.11087990487514864,0.18370986920332938,0,5.588561098307695,0.7843873987523067,0.6435227934977659,3364
6,3580.8424746727014,39.49610814218978,0.708,0.10646153846153845,0.18246153846153845,0,4.341412429090737,0.7490498513073337,0.6956331215558998,3250
7,3231.4381303163923,38.39961490615663,0.6826293872694824,0.10737656157049376,0.2070196311719215,0,4.629055742999901,0.7305061637659037,0.6473469377549087,3362
8,3923.9708934033574,41.69059039998309,0.7252225519287834,0.07507418397626113,0.19643916913946588,0,5.793236044412476,0.7104859562306253,0.7107354785080437,3370
9,4474.347235393581,44.240380063824695,0.7603183962264151,0.08284198113207547,0.15536556603773585,0,6.891029786823701,0.7167816828073511,0.7864889737704387,3392
10,5240.225012891989,49.53131202197516,0.7936807993518769,0.07129354577369701,0.13340534701593304,0,16.41363904382805,0.7311137234466963,0.7619625734674919,3703
11,4783.496598206435,45.627420339670635,0.7709968032548677,0.08108108108108109,0.14588782330717814,0,24.06732992802801,0.7020619878207417,0.8176990637166716,3441
