update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep
179,5048.087047165884,102.36312415397917,0.5750838524197412,0.420603737422137,0.00028749401054144706,0,12.140905219668365,0.8647583196128011,0.7146103352920467,10435,28,19.721582571734587,3.8654135385554005,3.0199966672221294,8.0,38.704,0.00019162594615310913,0.3686148958628116
180,5137.035684007771,56.71056160597085,0.728864218616567,0.2683603757472246,0.0,0,7.738995518807035,0.851798763869227,0.8364150202719315,4684,18,18.284270448980003,3.3551332282587314,3.0184534270650265,7.0,14.25,0.0,0.26490917597803276
181,2262.70628354258,92.00415342146776,0.5088352650579517,0.48688960668820064,0.0005700171005130154,0,8.995339437424064,0.8655019955956031,0.6716469799986254,10526,27,18.887183687726974,3.89248882252108,3.5675877520537713,8.0,43.855,0.00018996960486322188,0.3915962759567996
182,2645.0567668971744,88.60853208378279,0.5239639274495896,0.4722869591650623,0.0001013273887931908,0,9.07910437418637,0.852359969678156,0.651397097982438,9869,32,15.097519263385282,3.8870054991741507,3.1929994198414233,7.0,40.048,0.00010131712259371833,0.3059690200405209
183,3671.2212407492884,67.48645897178318,0.5932152953429549,0.40202350840648715,0.00014878738282993602,0,9.858517871053674,0.8521087102719812,0.7043980148985687,6721,24,17.347491925694463,3.6841219464362993,2.9149736644093305,7.0,24.316,0.0,0.27904197668111064
184,-326.62732140799096,87.77300087231244,0.45703677510608204,0.5391619519094767,8.84016973125884e-05,0,10.564920100644436,0.8754122204786207,0.5617030189648261,11312,30,17.159788146294765,3.8399046612738017,2.9384912959381047,7.0,48.022,8.839388314328648e-05,0.3742228150163151
185,1777.6974377969857,100.23178831580198,0.49839445665032955,0.49754943383471356,0.0004225114078080108,0,10.853734840829528,0.8555793159057451,0.6061713766555448,11834,32,17.023543402198104,3.890116797468688,2.9935571380128856,7.0,48.315,0.0,0.3647539317718429
186,4203.500608345359,98.03877070199646,0.5580227843212976,0.43830855377486,0.0,0,12.539441857778066,0.8605170387986468,0.7039928481244793,10358,32,16.89384437517561,3.872624479216845,3.113667820069204,8.0,38.967,0.0,0.32573647771965264
187,3132.8457746907925,37.34632343641349,0.7015655577299413,0.2945205479452055,0.0,0,10.512027759160073,0.8526260438894288,0.8582668695334573,3066,19,16.39877020669962,3.113099487838896,2.8600650860065087,8.0,9.214,0.0,0.15788034505947163
188,4085.993488803694,103.57767237078588,0.542774722798161,0.4528080771657802,0.0002704408185342108,0,10.656359155833762,0.8533269692956392,0.7386403930903445,11093,30,17.391086571761054,3.912993943232004,3.593256934064109,9.0,45.116,0.0,0.3737420821727923
189,6513.741175474813,73.88237871106371,0.7103992273019961,0.2858982614294913,0.0,0,12.017281369188611,0.8515810494123225,0.8571301633718073,6212,16,17.4156213649742,3.4032468137325362,3.1787899388171312,8.0,19.347,0.0,0.3875114484335672
190,4538.399970140583,62.58008238423353,0.6561992420140769,0.34199602959754555,0.0,0,10.622996044503857,0.8694598694262216,0.8005532144304899,5541,29,17.40446168597242,3.670214852978816,2.73982398239824,7.0,17.457,0.0,0.18914199299078746
191,4287.643182928422,91.18708639786276,0.570566437268396,0.4250926416093171,0.0,0,12.576722214120277,0.8706093906845215,0.6974957602835903,9445,27,19.200261319631863,3.8375449084841646,3.108740025978846,8.0,35.325,0.00010586491636671607,0.3471188339724386
192,5213.464381503407,54.845446857425934,0.7540723981900452,0.24321266968325791,0.0,0,10.675607431612203,0.8556230878531026,0.811242529088356,4420,17,18.331151218979024,2.9898025987300225,2.5781578157815783,6.0,11.672,0.0,0.26217038299499995
193,4446.37313709669,84.91493547275387,0.5874093142990873,0.4084952024338872,0.0,0,11.985171578566868,0.8603115833981203,0.7080152287929979,8546,31,17.598064828584242,3.8414642260176874,2.8179282868525894,7.0,30.182,0.0,0.2738779636586215
194,3493.645168794077,51.46468543767155,0.6361904761904762,0.3610582010582011,0.0,0,8.218748462057478,0.8527908400677879,0.7880182586385419,4725,21,18.569045459650418,3.602953094040385,3.2159015302727876,8.0,16.42,0.0,0.22631326046232197
195,6329.5806463203135,63.420609777735095,0.7682078559738135,0.22933715220949263,0.00020458265139116204,0,9.02806203016066,0.866708343254491,0.9092559268515512,4888,16,16.641111148920583,3.3879515251951404,3.2615179760319575,8.0,14.433,0.0,0.30254431715397523
196,2251.4093856294176,66.15048183592077,0.5403942254303165,0.45571904497501386,0.0,0,8.386971269732486,0.8549083070726412,0.6249117478570507,7204,28,15.861317011498755,3.7952458297634832,2.6771127665039813,6.0,27.273,0.0,0.25828578961181653
197,4294.202910768722,44.065574183871355,0.7646539027982326,0.23181148748159058,0.0,0,10.607799022281267,0.8497941520645182,0.8915503928783987,3395,22,16.840190199043263,3.252928190284677,2.8524653312788906,7.0,8.962,0.0,0.1584430076997454
198,4694.824865548139,59.11611518943547,0.6849071513235875,0.3133148952983011,0.0003951007506914263,0,9.067654300281374,0.8459477344198018,0.8042495490613184,5062,31,18.932562153613752,3.7110393543534697,2.871646957023363,7.0,15.983,0.0,0.16199976033060906
199,2945.019575924441,86.11942784578683,0.5314095218251901,0.4642150223981665,0.00010417751849150954,0,7.544286235037192,0.833320791675904,0.6875109235923639,9599,25,14.941473217478288,3.8714948052327327,3.705547931778083,8.0,39.897,0.0004165364990107258,0.38192235607697
200,4579.636956857644,48.81014552317254,0.7512926577042399,0.24767321613236815,0.0,0,16.946486894336118,0.8435014174482396,0.839993230402525,3868,17,18.715955017980164,2.8342553072278407,2.3207157604955264,6.0,9.502,0.0,0.233064703073884
201,4824.804032286164,45.661699438520685,0.8054638246772741,0.19063344341038727,0.0,0,11.11482985723277,0.8544685720420828,0.9348049641613334,3331,18,16.491083220178037,3.0876156316117935,2.7823332090942974,6.0,8.259,0.0,0.18878709544447003
202,5081.722010776751,62.88313003955954,0.6865891901863125,0.30898358236487733,0.0,0,7.366613916826833,0.8513835494014722,0.8000465226207241,5421,28,18.735475256093558,3.7219620949424006,2.9879097259537883,6.0,17.255,0.0,0.1974547249858661
203,3544.1601375258056,88.98536448679812,0.552265170407315,0.4440980881130507,0.00010390689941812137,0,10.435394741932704,0.8430972109867138,0.650922076795684,9624,32,18.046447628011045,3.874645117198945,3.1256820319849483,7.0,37.189,0.0,0.3042769220549557
204,1626.7142238589224,93.02690770380255,0.49155328280522326,0.5038809241165191,0.0,0,10.28868134045812,0.8452870229084789,0.6585758017528952,10951,29,18.75091144974915,3.908023452167572,3.5678989411109048,8.0,47.033,9.130752373995617e-05,0.3781399318901352
205,1327.5724787597044,60.12111947587712,0.5034122259329171,0.49179613765064617,0.00043560331058516046,0,6.699964266215779,0.8559996577277601,0.6594145943175359,6887,23,17.183030157446666,3.7675297275267012,3.335160080761465,8.0,28.696,0.0,0.2997435926100951
206,1861.619571172552,71.01601628209545,0.5155131264916468,0.4805928903404095,0.00012561236025624922,0,9.881950918797996,0.8451925241742819,0.6488949318956255,7961,27,16.32802882326611,3.7718533398794847,2.9476120857699804,7.0,31.3,0.00012559658377292137,0.29225031467401485
207,5009.753438473217,64.09779956852438,0.6756071040231968,0.32058716926422615,0.0001812250815512867,0,10.502150034469553,0.8562482568695639,0.8194159190896774,5518,22,15.973144426227083,3.459243586557572,2.8098175965665235,7.0,17.156,0.0,0.2512577444083368
208,2999.2354695349395,48.834477064343126,0.6151488616462347,0.38134851138353765,0.00021891418563922942,0,9.205179076461969,0.8597877231537076,0.7899620987100815,4568,27,18.625088894803685,3.5262289936831497,2.886120996441281,8.0,15.752,0.0,0.17087206175950012
209,4092.756412858273,35.520503499082174,0.8668024439918534,0.13156822810590632,0.0,0,14.269180110663068,0.8592740959293831,0.9547582158196123,2455,16,19.5960627275395,2.3962139028414935,2.4953007518796992,6.0,4.808,0.0,0.1543426789028401
210,4900.698937515682,62.98716774509979,0.6763153103950482,0.3200436919716002,0.0003640997633351538,0,8.522608778084027,0.8684559714102449,0.7940229609000282,5493,30,16.507781562089605,3.6519804075839724,2.8619111709286678,7.0,17.147,0.0,0.18402208479635762
211,5253.921990852954,77.02007317023865,0.6320066106596888,0.3655143919570307,0.0,0,9.071349814374555,0.8592375154377003,0.8041342582601637,7261,20,17.313676515841678,3.677522444912738,3.6042710830246243,8.0,26.661,0.0,0.3600422127065359
212,3243.1108539741667,57.42103431558808,0.5984983911333571,0.396675008938148,0.0001787629603146228,0,5.559222927214922,0.863148593605684,0.722401916761242,5594,28,16.021877669271593,3.6953882799993485,3.165173237753883,7.0,20.647,0.0,0.19692109097754973
213,3145.2628846012076,46.2708503957033,0.633816425120773,0.36183574879227054,0.00024154589371980676,0,8.649616930789875,0.8485313137777707,0.8330906588051183,4140,21,16.62980835925158,3.461010412801775,3.123094512195122,8.0,14.208,0.0,0.19588253468989503
214,2426.9887817249924,60.6183343984939,0.5516449885233359,0.4452945677123183,0.0001530221882172915,0,7.66536510888033,0.8517480084950042,0.6631771077090892,6535,19,15.945091672076906,3.5142747558182132,3.2676837725381414,8.0,25.425,0.0,0.3450658965504433
215,3536.99367206287,43.81959935656149,0.6826411075612353,0.3136315228966986,0.0005324813631522897,0,7.654637589196174,0.8697425450697847,0.849921898738541,3756,18,17.363964014100116,3.255797446619027,3.177457098283931,8.0,12.139,0.0,0.20401195283311202
216,6001.845209338859,67.2130259800417,0.7174727824379796,0.2777083705157951,0.0001784758165268606,0,10.108535009180915,0.8853290584738783,0.8453606103522443,5603,17,17.47966140072166,3.262065063016292,3.0348258706467663,7.0,16.86,0.0,0.3322673939685621
217,2542.0728458196327,82.19392135335141,0.5316400738087486,0.46488657332030825,0.00010854227721697601,0,10.542131266400077,0.8645064394897217,0.6306153427040684,9213,30,18.661745509941163,3.773169694566383,2.9975500204164964,7.0,36.356,0.00010853049706967658,0.30630757905394423
218,5418.4106353642455,78.89403886394007,0.6398333557317565,0.3561349281010617,0.00013439053890606102,0,7.441362022585574,0.8550584921972032,0.7379069980004934,7441,25,16.83180554399771,3.698849141272906,3.250577609745852,7.0,26.47,0.0,0.30184394490969596
219,3286.0217329010134,78.28376420101016,0.5624549603651213,0.4344222916166226,0.0,0,11.640172630078613,0.8838050763515539,0.6273058792797126,8326,31,15.718680654809356,3.668935609857062,2.567798419816357,6.0,29.879,0.0,0.2684516741228762
220,9793.667748444032,99.51808440708304,0.7663669748005572,0.2311004178802077,0.0,0,18.610098588667068,0.8698258195601902,0.8492953099620707,7897,20,17.681960394135317,3.183397252702373,2.414408460013219,6.0,19.267,0.0,0.395339786872285
221,3342.975379172409,62.24730844596232,0.5941147460134802,0.40226861745849085,0.0,0,15.866951720726515,0.861449730258619,0.7018717387638315,6083,24,16.735806822932524,3.4211073259087783,2.3768677365799666,6.0,20.297,0.0,0.25568280598433935
222,2432.193235519066,70.0679396614539,0.5396039603960396,0.45622720166753516,0.0002605523710265763,0,9.15138245919443,0.8581132937329942,0.6391312571115537,7676,27,18.29817294322212,3.702728246411049,2.9478512795750844,7.0,29.566,0.0,0.2828175012375189
223,3880.0756372888804,38.11446968800004,0.7879834254143646,0.2082182320441989,0.0,0,18.391487115526708,0.8517988063434294,0.8775589015362265,2896,19,16.869508206578786,2.7101037221265183,2.4846625766871164,6.0,6.867,0.0,0.15305555880620872
224,2771.3712593247988,100.89267354311397,0.5152151101783841,0.4796257432668765,0.0006121021336131515,0,12.05512474359394,0.8648194598513365,0.7005647379475104,11436,31,17.919828917840583,3.9133227612504617,3.4840461642905636,9.0,47.625,8.74355163067238e-05,0.36985327098728427
225,4019.8071375562067,61.44266644938623,0.6266620618200657,0.37022966672422725,0.0,0,10.638208700314372,0.8612195076588594,0.7582849664509124,5791,18,19.244369948886828,3.437524440671606,3.2659134747864424,8.0,20.529,0.0,0.3187021198538968
226,1022.4754293327758,98.48685204712245,0.4790647541663212,0.5165409170052234,0.00016582372937567366,0,9.624420626896054,0.8410638409110844,0.652272863601766,12061,32,19.465406293755468,3.915396651734752,3.7116649359640013,8.0,52.417,0.0,0.37706147116368033
227,3874.122146728344,110.09534000158061,0.5377570560319707,0.45841312130546996,0.0002497710432103905,0,14.250270483938252,0.8683602459581207,0.664261435372845,12011,32,14.743546919808207,3.8676308024778576,2.9650100634773184,8.0,46.075,0.0,0.3735674747430815
228,2216.4689271853613,51.07107336785502,0.5637301738964265,0.4320657366711255,0.0,0,8.880752148198042,0.8673859185199151,0.6548587199004562,5233,26,16.167670474200957,3.4317636442703523,2.5159322033898306,6.0,18.714,0.0,0.20177085711876458
229,2526.4004133719764,103.24295277074819,0.5103234974504723,0.48457744712864664,8.359107247345983e-05,0,10.566565097136408,0.8690682554947533,0.6455680064344953,11963,30,17.173123758590382,3.8851564963543055,3.5413595413595416,8.0,49.62,0.0001671541997492687,0.3975816552747251
230,5091.519221338794,82.6503878075077,0.6188307692307692,0.37809230769230767,0.0,0,13.483037499258263,0.8618053869755979,0.6978281748901671,8125,22,16.354581301177152,3.4431190618267533,2.804295942720764,6.0,27.671,0.0,0.36970057571238696
231,4419.802836217511,41.469306596878404,0.8151923709306149,0.18250575468595856,0.0,0,14.141534792957133,0.8590328590101132,0.9228448724201089,3041,19,17.64086704475164,2.6359227000413696,2.3569987898346105,6.0,6.428,0.0,0.15934867819683
232,5828.6060798434455,80.20053140527112,0.6538671023965141,0.34177559912854033,0.00013616557734204794,0,12.152398847484127,0.8683952382640875,0.7607269297775062,7344,21,17.342690948259275,3.4756392402548633,2.948771345272803,7.0,24.234,0.0,0.3385746944088712
233,2220.039779075466,71.64112435124314,0.5283327051137078,0.4671441135821083,0.00012564392511622062,0,7.056851410688473,0.8559013222097875,0.6532866783276406,7959,30,17.739763925667692,3.8074688837241344,3.113912009512485,7.0,31.371,0.0,0.2611179427387122
234,4578.723527940336,67.65045297470834,0.6350602802215706,0.36200716845878134,0.00016291951775822744,0,11.089751516736058,0.8682068045130351,0.7896777774370088,6138,22,17.55808337694957,3.658084851993121,2.962544894817855,7.0,20.784,0.0,0.2826994418962223
235,3101.9890238729063,85.16226399910968,0.5413606911447084,0.4550755939524838,0.0,0,10.801786330678475,0.8450246253052455,0.6609272786653361,9260,31,19.317572306040706,3.827573938838161,3.0740075802912425,7.0,36.062,0.0,0.2947736620084351
236,4324.186371416891,56.365290257167146,0.6684815486993345,0.32809034079451505,0.00020165355918531962,0,11.143175189953148,0.8607376614815234,0.8112194347078626,4959,22,16.03516071664367,3.452186666161708,2.9405731523378584,7.0,15.772,0.0,0.2230755269645056
237,2572.1993395203144,61.43009733746065,0.5523895673149405,0.4427860696517413,0.00015076134479119553,0,6.965065508287579,0.8653658327046938,0.7033128812662235,6633,17,17.208173749276803,3.5008609380315843,3.728165938864629,8.0,27.375,0.00015073861923424781,0.39133340699999164
238,5077.683481961354,93.57103951463175,0.5911210002119093,0.40485272303454123,0.0003178639542275906,0,9.50531708581643,0.8640315139605278,0.7150363872226103,9438,29,17.780130202605438,3.871013339454077,3.322996952858935,8.0,35.474,0.0,0.324105052337232
239,3155.127236983824,49.713784843201424,0.6215581643543223,0.37395944503735323,0.00042689434364994664,0,7.459850399841911,0.8455178212551072,0.740318624968365,4685,19,16.058270984680426,3.392420233375336,3.0697115384615383,7.0,16.396,0.0,0.2455673077899251
240,3677.151518043169,89.05592449040765,0.5602859245243351,0.43635025754231055,0.0,0,20.01362491573074,0.8720460190752157,0.628481421876264,9513,28,16.97730804093038,3.704940379181914,2.6446529080675423,6.0,34.381,0.0,0.3394692539206324
241,3401.1623863286713,79.36222203135023,0.559138505473584,0.4365778200856735,0.0003569728700618753,0,8.031581207010793,0.845746153509327,0.6764219804362585,8404,29,18.663493447171092,3.8320815425204056,3.255160672483507,7.0,32.683,0.0,0.289989820175795
242,2961.9715872539987,58.77551333265757,0.5867534200867535,0.40924257590924257,0.0,0,9.837468276482527,0.8639352458533642,0.647735496734695,5994,20,19.116073950767365,3.1666685632685505,2.51094682968439,5.0,20.84,0.0,0.2965617464583577
243,4197.917325064111,78.0183608566226,0.5903180121024849,0.4060769924037595,0.0,0,14.009181354564472,0.8733227146270466,0.7150054895943261,7767,27,18.257195539031287,3.80882518984133,3.043838604143948,7.0,28.359,0.0,0.2904264057640625
244,1546.8098468109974,91.52702718927817,0.49958967812528493,0.49639828576639006,9.118263882556761e-05,0,8.352209489474843,0.8555023951450622,0.6034290240121102,10967,31,18.506519771273794,3.8437134491816463,3.213725132323417,7.0,45.323,9.117432530999271e-05,0.3550557285269525
245,5341.616415021856,69.1154407398659,0.6726072607260726,0.32425742574257427,0.0,0,7.787743180908363,0.8641867990369089,0.782625929467512,6060,25,17.9649320931643,3.5968985464104475,3.0218351324828263,7.0,19.679,0.0,0.24075910392604527
246,5263.6893801368315,70.28683195167329,0.6651266528596463,0.3302533057192927,0.00047793531942010514,0,11.97582050112602,0.8556224626465874,0.7744732530350853,6277,30,17.329928208793177,3.6657489701988335,2.8138922155688624,7.0,19.953,0.0,0.2077507947255135
247,5102.436024593964,79.95609022952566,0.6184733633713225,0.3776835409488471,0.0,0,17.255526713941613,0.8589666516593698,0.7854290932035658,7546,23,17.535330799375203,3.709763737351789,2.984572530533533,8.0,26.165,0.0,0.3244058771912868
248,4234.573566638587,79.84287665777947,0.5874204417821041,0.40858604767253215,0.0002495944090852365,0,8.11144243518045,0.8477706285139073,0.7062795131899087,8013,26,18.810912696329744,3.722591303131323,3.2135117909496493,7.0,29.944,0.0,0.31162587830041355
249,716.9157420209597,25.50333931313994,0.5168906647293862,0.47766073374500545,0.0,0,7.1571806527824755,0.870687777680948,0.6704717725013483,2753,18,17.942688380608274,2.771546371637043,2.871398453970485,8.0,10.608,0.0,0.15680195727191096
250,2424.5269608526273,101.51233983664109,0.5127093428547139,0.483295077786279,8.501232678738417e-05,0,10.336961189422642,0.8724612385023617,0.6134041765935616,11763,30,17.794006928800876,3.75503943228296,3.106450008290499,7.0,47.883,0.00016999575010624734,0.38963671067924865
251,701.8237758762865,83.17920917112716,0.47927209030751267,0.516932658622032,9.731413001167769e-05,0,11.526422021743816,0.8686445149694131,0.5874814039567438,10276,26,16.60337451548352,3.617422930737161,3.2038578680203047,7.0,43.658,9.730466089325679e-05,0.3941469018779239
252,1364.7061338484812,71.39147232499084,0.5063754427390791,0.49067296340023614,0.0001180637544273908,0,8.37184106238108,0.8513794578316864,0.5900484353936194,8470,24,14.715176180037677,3.4046249804494693,3.0352063418046167,6.0,34.633,0.0,0.3521183598874552
253,3352.9915047678955,65.7618465569231,0.5906277630415562,0.405982905982906,0.0,0,9.935970879151906,0.8484186396634619,0.6310496261715764,6786,25,16.570661523506487,3.1165119851177616,2.5456586826347305,5.0,23.563,0.0,0.2754975192646941
254,5084.014093680142,66.16226680105316,0.6777571356189833,0.3195406181388279,0.0,0,15.400732027006539,0.8757170774972902,0.7436588811535518,5921,27,16.792935998966605,3.008516674807725,2.305507101918764,6.0,17.094,0.0,0.22098976041772178
255,3961.0536131465406,42.472347963821164,0.7489189968290574,0.2476217930239262,0.0005765350245027386,0,10.180476581351122,0.8491423062662339,0.8030503726684148,3469,17,18.385900291293577,2.2187604302311588,2.2113163972286376,5.0,8.511,0.0,0.20349241530763093
256,5007.076169378442,59.66049614851987,0.7057556773688332,0.2915035238841034,0.0,0,12.792780686943551,0.8701687718070394,0.7776121372061001,5108,29,19.203154607688816,3.024788659390806,2.416643550624133,6.0,14.337,0.0,0.17615859929040112
257,4488.224392267069,52.46779258805246,0.7096553298333714,0.2876055695046793,0.0,0,14.545816396664417,0.8491187886587046,0.8397991140259786,4381,21,16.303841684471095,2.9367556485628548,2.551945963332261,7.0,12.285,0.0,0.21081528725037638
258,3437.655143740568,72.59470269186642,0.5757178444998033,0.42021764783007737,0.0002622263012980202,0,7.193706371083648,0.8699531907657326,0.6752848297075001,7627,29,16.955317374665757,3.596971788191172,2.9838305625142336,7.0,28.103,0.0,0.2615380689834569
259,3192.3594799530124,90.9724587108995,0.5444377870980627,0.4528659876173357,9.986019572598362e-05,0,10.571253555370605,0.8544876257892534,0.6116622733713898,10014,31,17.32413404590112,3.6409452248577225,2.7932868672046953,6.0,38.061,0.0,0.3243941059760299
260,3346.412812525478,56.157544359350844,0.6140127388535032,0.38234758871701546,0.0003639672429481347,0,8.965705068959547,0.8623649698164753,0.6907921279146942,5495,20,19.165778616560335,2.9650310885219535,2.7089508002371074,6.0,18.706,0.0,0.2792857825606967
261,4092.834750318686,98.50119680878608,0.5562281282512059,0.43979948926510926,0.0001891610706516599,0,14.807786863100517,0.8643163381104504,0.6787844459437052,10573,29,17.859738366849207,3.7452058092754017,3.1895936065295016,8.0,40.586,0.00018912529550827424,0.3661779780269971
262,2430.5621963362782,92.00494220488223,0.5240721697672245,0.472001495746471,0.0,0,9.21150044867822,0.8637598789617289,0.5985891131499083,10697,31,20.506782783221524,3.6084904080176785,2.920085622547271,6.0,42.192,0.0,0.34368566084755026
263,1428.9528466356153,29.40475185352457,0.582909460834181,0.4147168531705663,0.0,0,10.538865732844432,0.8613057317251567,0.6671003273445314,2949,17,19.34799701628655,2.2646897060027262,2.1326352530541013,5.0,9.584,0.0,0.17553139376422983
264,5683.483461283323,65.36702540390837,0.7164124241867303,0.28138209887888255,0.0001837897445322551,0,16.613858227045014,0.8639636834229947,0.8145602598179189,5441,26,18.099528603607883,3.1311595615283845,2.4320164186762443,6.0,14.63,0.0,0.2086795873468971
265,2260.2819860854265,94.03669174255683,0.5137011326269638,0.48127511874314943,0.0002740226525392766,0,10.154934616672309,0.8838670187095501,0.6036417082925665,10948,28,17.32705883447441,3.6021583176345287,3.213726884779516,7.0,44.735,9.133254178463786e-05,0.3901694332299169
266,4638.687415463762,68.86721543521335,0.6356382978723404,0.35966833541927407,0.00015644555694618273,0,10.494166940668668,0.8588438506980552,0.7668951045507623,6392,25,16.566229231053764,3.411932368525373,2.878907211420133,7.0,21.76,0.0,0.2570088726205607
267,2460.0952420064773,71.90475081726841,0.5399975195336724,0.45566166439290584,0.0004960932655339203,0,8.18481975051502,0.8839135755078277,0.6251907813698592,8063,24,18.04854427986492,3.463907586703956,3.296279283417547,7.0,32.316,0.0,0.33896685014449923
268,2304.957441424006,64.33928654399729,0.5484377229276645,0.4477100870309602,0.0,0,10.26218169949161,0.8676202650933618,0.5990105378558184,7009,32,17.256683714371448,3.22593875832575,2.3165972944849114,5.0,24.891,0.0,0.21663726282251744
269,3727.6682205299962,42.59439794989251,0.7229617304492513,0.27315585135884635,0.00027731558513588466,0,9.21591987548457,0.8705658551942289,0.7654354556017241,3606,22,17.242912602551606,2.352642447295613,2.2128883774453394,4.0,9.294,0.0,0.16829397707405735
270,4973.979834979915,46.67878415630944,0.8205720889916209,0.17798324183761918,0.0005778676683039584,0,13.76456615184085,0.863703530468464,0.8527787101666534,3461,22,17.22175949895908,2.1799847726182238,2.0257042253521127,4.0,6.577,0.0,0.1524832067717822
271,3053.4038775810186,66.65250013979976,0.5751820648293589,0.42053405683278594,0.000285591889190347,0,12.750719671185246,0.8633861411387573,0.6369773390288308,7003,31,17.54171920792752,3.2446748858358574,2.304369414101291,6.0,23.842,0.0,0.22502127942626887
272,5238.342984110761,72.11003431644421,0.6579507449072667,0.3382487078139252,0.0,0,8.217770557419609,0.8712480281464615,0.7312878969553307,6578,31,15.472754078827366,3.462692724684317,2.783271719038817,6.0,21.24,0.0,0.2113698589006475
273,6997.452906930912,94.94010616233538,0.658201546808265,0.3385663165185271,0.0001154334526145677,0,12.639745449329123,0.8622645384246809,0.7665950873531234,8663,26,17.71698249602939,3.587880440212829,2.8707471062784986,7.0,27.802,0.0,0.3366551757771651
274,3317.7663630184247,53.10396550420942,0.6260463305431185,0.36967101421062876,0.00019466614755693986,0,12.656156093880286,0.8769613454830733,0.6842837881125584,5137,19,17.709176200120396,2.748756623671799,2.390547263681592,5.0,16.476,0.0,0.27207429183777
275,4946.737973389353,76.94498989679296,0.6211213935764834,0.3745236799129015,0.0,0,14.634113253605392,0.8538879203775813,0.759105572046012,7348,20,17.041405386716658,3.4337510469631014,3.1500876424189306,8.0,25.721,0.0,0.3687793638573559
276,3514.5810387654524,82.028677623901,0.5584310084716259,0.4369270047580364,0.0,0,12.211998512581864,0.8626391776885096,0.6820390543643065,8617,29,17.27558360024329,3.6968517288950378,2.865336658354115,8.0,32.136,0.0,0.29899294062440906
277,3621.292353181373,48.042182916412905,0.6672985781990521,0.328436018957346,0.0,0,8.848762056799362,0.8606136166306461,0.7970163178735854,4220,23,19.01715267550789,3.134361469271096,2.796875,7.0,13.497,0.0,0.18407063581405092
278,3280.032934109468,54.867804725341294,0.6155281821575215,0.3799925345278089,0.0003732736095558044,0,13.469435815258803,0.8576074437003062,0.6928457292067852,5358,20,16.924546611640167,2.82053963025922,2.4038811400849,5.0,17.162,0.0,0.27394672617574956
279,5144.6468556470445,48.34221358414422,0.8111142295818131,0.18607914678641593,0.000280662363177098,0,13.26324142248451,0.8683746226069311,0.9219662331697794,3563,23,17.884826401619424,2.756741392383363,2.5889273356401383,7.0,8.175,0.0,0.15765446287298587
280,2025.2906799900504,102.69413708329516,0.5093507554103716,0.48591261739485503,0.0002449979583503471,0,11.8562747971348,0.8566744675614697,0.5636676828147312,12245,32,19.920315911995843,3.543114054318018,2.7324033990700656,6.0,48.485,8.165931732810714e-05,0.38360628204591796
281,4310.504994393933,66.76914167198196,0.6319273399014779,0.364378078817734,0.0001539408866995074,0,12.61427299729883,0.8748330867594312,0.6887436198139677,6496,20,16.180918885964942,2.907769786780859,2.466747868453106,5.0,21.028,0.0,0.3290146954170994
282,2851.0276686100888,36.869871540238634,0.6799876084262702,0.3187732342007435,0.0006195786864931846,0,11.536980240372001,0.8700929013713107,0.7662542996591637,3228,16,16.650972924985247,2.4445821059971107,2.556719817767654,7.0,9.624,0.0,0.20038940049871357
283,952.451542755409,55.60102149927265,0.5043465227817746,0.4926558752997602,0.00014988009592326138,0,9.30289519134081,0.8669931987184377,0.574800850751779,6672,21,17.593680386301905,2.9855635123279622,2.7170876671619615,6.0,26.447,0.0,0.31930883841073066
284,3148.6470884950672,91.88142898521963,0.5349334369837723,0.4602079486930327,0.0002915168593917015,0,8.478662239116717,0.8892307195252709,0.66785031540924,10291,30,17.821911393316523,3.8224790788652196,3.5071752951861943,8.0,42.008,0.0001943068104537064,0.34274446561648686
285,3257.5928349547908,77.37602086612542,0.5611829501915708,0.4359434865900383,0.0,0,9.462202572474975,0.8718349895052029,0.651190383137781,8352,25,17.632988230458217,3.457392316977069,3.083848943887348,7.0,31.713,0.0,0.33209321914052914
286,3409.8105722350433,71.23106265459681,0.576371194850476,0.4209467614322113,0.0,0,11.680367174508062,0.8998842171714816,0.6720950110618372,7457,19,16.90454545923272,3.1523954154998584,3.085388552815263,7.0,27.799,0.0005361211633829246,0.39700028209383087
287,5714.3671155350075,67.72177175644634,0.7022966672422725,0.2940770160594025,0.0001726817475392851,0,6.35025005272038,0.8740267967567843,0.7947232206024467,5791,29,16.492528184250727,3.484169909022091,3.1767887878042784,7.0,18.761,0.0,0.2014487152370258
288,5283.395053736196,67.53134781754136,0.6733951025810722,0.32213765718067505,0.0,0,10.664431979171333,0.9172403405970234,0.782370638915417,6044,20,19.006862630088474,3.2277819981318467,3.072235872235872,7.0,19.757,0.0,0.30255130999163904
289,4697.617604905865,63.91860112187488,0.656303382302699,0.3402801503245644,0.00034164673727365904,0,6.373807393323318,0.8958159884952704,0.7782947716644754,5854,23,16.630895733155533,3.4691082948468206,3.2725143154606977,7.0,20.336,0.0,0.25757001254728584
290,5351.605181510995,53.3454151899913,0.784458174904943,0.21364068441064638,0.0,0,12.464646329575352,0.8992164679308707,0.8119664293591796,4208,18,18.464126462020346,2.0882547268977665,2.036655558921539,4.0,9.149,0.0,0.2371823026117671
