update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth
1271,11798.063221629689,101.41396875665772,0.8686755430974071,0.11338472319551507,0.016538192011212333,0,17.199069719514778,1.0,0.704371642431054,7135,28,16.4551106365491,3.9995415404329617
1272,8420.791175027996,86.45432139056807,0.7657894736842106,0.19649122807017544,0.03523391812865497,0,9.09774559867162,1.0,0.5902161544607224,6840,32,18.617179592980193,4.0
1273,10393.507249080996,92.21540359457107,0.8449834287435974,0.12669478758662248,0.026212714673094304,0,10.803847182350621,1.0,0.7217157225930592,6638,29,19.907271985070896,4.0
1274,10969.272096730027,99.19430935495451,0.8351844234197175,0.1439736733854381,0.019196489784725077,0,13.851875558346595,1.0,0.6738184998027832,7293,32,17.5480968177483,4.0
1275,8860.33449927718,79.7094739033011,0.8359979370809696,0.13701220560426336,0.02475502836513667,0,9.499279225877785,1.0,0.694510737666029,5817,26,18.82657622378313,3.9987618905105844
1276,9691.99072617849,92.76482141902096,0.8022071307300509,0.1702037351443124,0.025608375778155064,0,14.222072056535215,1.0,0.643499025877994,7068,32,17.379804477644658,4.0
1277,10562.027177285385,94.17948142788558,0.8425494761350407,0.13489522700814902,0.020663562281722933,0,15.278924377806874,1.0,0.6723749010459664,6872,29,16.785904603729332,3.9987294536031452
1278,6138.028665477159,58.32663677756636,0.8059667501708039,0.1503074470507857,0.04122067866089729,0,12.393629787011502,1.0,0.6341281241058497,4391,19,19.285307832898795,3.997424252919829
1279,8954.743910836794,83.35279901612229,0.8180645161290323,0.15983870967741937,0.02064516129032258,0,13.475533801460948,1.0,0.6427904534350444,6200,27,16.002113950382466,4.0
1280,10524.998324064683,97.46080880827017,0.8217849613492622,0.16387912860154602,0.012789880534082924,0,17.264855565556743,1.0,0.6493768008371336,7115,31,17.378965163444875,3.999563879145392
1281,11427.084921488859,93.31249806174317,0.9079676857278631,0.07730080785680342,0.01283066687787106,0,16.124065458107758,1.0,0.7905848029885201,6313,25,17.158175895122888,3.9905387401126187
1282,7162.77560033611,63.77274256813022,0.8481985940246046,0.10259226713532513,0.04855008787346221,0,13.989558242687288,1.0,0.703286630537656,4552,19,17.642850465840503,3.987181205454685
1283,5669.778503897017,57.38702469113359,0.7722059815606026,0.19024061164830222,0.035529570496964244,0,10.374627730736615,1.0,0.600149079401614,4447,21,18.206092708152777,3.99991185145645
1284,11217.822220428156,101.97766731026559,0.8325706594885599,0.1569313593539704,0.009152086137281292,0,16.204332424018837,1.0,0.6687536997861041,7430,32,15.623209740649239,4.0
1285,9846.9715668826,92.65074900450905,0.8109495295124037,0.16467065868263472,0.022241231822070145,0,13.016136542214802,1.0,0.6288067706534436,7014,31,16.549514993585372,4.0
1286,5624.618945088514,57.56262556583439,0.7650468123049488,0.20686580472581365,0.02541239411502452,0,10.79246257659949,1.0,0.6073907766779857,4486,21,17.1907653946542,3.9999043973619117
1287,8954.175831923834,82.55007150542036,0.8235004108463435,0.15069843878389483,0.02399342645850452,0,10.75291353236532,1.0,0.6713016855654954,6085,27,17.82733933969635,4.0
1288,8551.115924197979,81.24767162854683,0.8022653721682848,0.1739482200647249,0.022006472491909384,0,9.764643053070845,1.0,0.6467915937396957,6180,29,18.034524126940298,4.0
1289,8999.16012621601,85.57235117221163,0.8091993185689949,0.13458262350936967,0.05435960972587889,0,10.313693321689898,1.0,0.6397105182457197,6457,28,18.02689852472272,4.0
1290,8195.982333135213,69.36432188694305,0.8748451053283767,0.07558859975216853,0.04770755885997522,0,5.021302730739463,1.0,0.8019780063873972,4842,21,15.587064160894963,3.977581223111306
1291,9095.666737170186,72.07876813764662,0.9361340971780182,0.037555697008274984,0.024612773180564398,0,10.526900878178857,1.0,0.8868192154421425,4713,18,16.366000763402262,3.6476245810700454
1292,10656.08328861842,93.92674625570031,0.852284489132042,0.11666420227709597,0.029720538222682242,0,9.73533651040156,1.0,0.7295686065627823,6763,30,14.757219626838976,3.9999016344757896
1293,6347.189069232016,54.927949350428214,0.862992125984252,0.09081364829396325,0.04409448818897638,0,3.9951121582635696,1.0,0.7940059539669833,3810,17,18.117475007184694,3.9454347692166314
1294,6237.752051092687,53.376812812154945,0.86735807860262,0.08160480349344978,0.048853711790393016,0,3.6706877324602467,1.0,0.8263150459226201,3664,16,18.11835089987607,3.8862052559641813
1295,8662.319991943648,67.22987760001043,0.9575057736720555,0.03394919168591224,0.006697459584295612,0,11.109368667628644,1.0,0.9092007346935608,4330,16,19.876123930352968,3.333184958667479
1296,9627.624116842675,82.63950465187153,0.8666089965397924,0.11262975778546713,0.019204152249134947,0,12.151946859894789,1.0,0.7516931761645826,5780,25,16.334173255041875,3.9988218959091983
1297,8162.224550949289,72.44047117886846,0.8476172175249808,0.10703305149884704,0.04304381245196003,0,11.279836448907483,1.0,0.7162077775802608,5204,22,18.83140257731707,3.997130978893566
1298,8551.462838395648,72.4413545090788,0.8800882293964307,0.09003408863043914,0.027270904351313414,0,13.134301135793391,1.0,0.7568194899811622,4987,21,17.1952075546685,3.986585420176203
1299,9380.3926162205,84.43891674852219,0.8404255319148937,0.12880523731587562,0.029459901800327332,0,12.352502762492957,1.0,0.6839397993512115,6110,26,18.405884069147703,3.99962344087465
1300,8008.958107092343,78.21022426331047,0.7884775029055288,0.1829652996845426,0.026232774364934416,0,10.898960542410682,1.0,0.6235005219943156,6023,28,17.38616126812561,4.0
1301,6954.02404518985,66.06642733948424,0.8032290615539859,0.1608476286579213,0.034308779011099896,0,10.381772531283712,1.0,0.6503823339794652,4955,22,17.989130526081194,3.999365703776749
1302,9658.066523225438,75.2709167447154,0.9592638544251447,0.03184449958643507,0.008684863523573201,0,16.917085236781325,1.0,0.8903098579055044,4836,17,16.83040863772779,3.36358877569628
1303,8557.50067510669,71.81762937321959,0.8863910076274588,0.06523484544359695,0.04616619831393015,0,8.284733067463462,1.0,0.8056833674161226,4982,20,15.958252590167028,3.9426001090427674
1304,7320.591226803168,61.54497106697721,0.8906767628963559,0.07004259346900142,0.03762423095125414,0,12.7565286780316,1.0,0.7823122031723926,4226,16,14.61012434293621,3.8275663840667002
1305,9701.717401257414,84.07812964275689,0.8615177519771159,0.11004543160020192,0.02641763419148578,0,13.824540746809493,1.0,0.7311459337311026,5943,25,18.86425843819295,3.998071807224041
1306,8578.820025575533,71.19102693939165,0.8946605960264901,0.07677980132450331,0.02669701986754967,0,16.99563965728847,1.0,0.7865221030360988,4832,20,18.026456635666765,3.9534483581241195
1307,5667.792870147122,52.47343400957459,0.81877444589309,0.14524119947848763,0.03363754889178618,0,12.65715593170567,1.0,0.6904416262204105,3835,17,17.699613559790002,3.9877417090944247
1308,7067.5329346296785,58.3224252827676,0.9046505585866459,0.07430501428942582,0.019485580670303974,0,9.662889749943485,1.0,0.8209503254473687,3849,16,17.893949243082385,3.835964908617191
