290,5506.366190950356,54.31143892242857,0.7942015209125475,0.20437262357414449,0.0,0,6.953069510032139,0.8992164679308707,0.8250758220164285,4208,18,18.464126462020346,3.57556932886119,1.461998803111909,3.0,6.999,0.0,0.2371823026117671,0.9814538310412574,1.0171640028344224,0.016919035846724353,53.339486,396,483,0.8198757763975155,2256,2308,0.9774696707105719,6513,6588,0.988615664845173,15813,16071,0.9839462385663618
291,4104.114361510627,98.01622149048879,0.5698965913443125,0.4263692072003064,0.0,0,10.285159118118532,0.8920808580948848,0.6252164284518766,10444,31,16.510763620549504,3.985522975139532,1.8615591397849462,5.0,33.573,0.0,0.33706491149312956,0.9855968389522656,1.0140031897926636,0.013826912199107536,94.7355,10,10,1.0,60,60,1.0,239,241,0.991701244813278,30621,31071,0.985517041614367
292,7632.799681960324,70.11179124312365,0.8366660067313403,0.1609582260938428,0.0,0,7.112340136961322,0.875400281809301,0.8978708959026652,5051,20,17.235024348253795,3.883734643832844,1.6699006152389966,4.0,7.772,0.0,0.25491325109896723,0.984730210901123,1.0147663423324653,0.014541651202807112,67.703362,170,178,0.9550561797752809,922,934,0.987152034261242,2519,2537,0.9929050059124951,25151,25559,0.9840369341523534
293,4129.117208047497,36.5506418006749,0.8622685185185185,0.13734567901234568,0.0,0,9.921258424366824,0.8719380001166221,0.9085131939453505,2592,17,16.906692387903263,3.4092245592858346,1.3906040268456377,3.0,3.071,0.0,0.15044937601920919,0.9746179746179746,1.0236735541480635,0.023075755275542734,35.702364,1316,1512,0.8703703703703703,4154,4212,0.9862298195631529,5364,5435,0.9869365225390985,7981,8146,0.9797446599558065
294,4189.847436535802,62.39307952276701,0.6467034863652054,0.3496720745598895,0.0,0,9.206896164192676,0.8684226449240376,0.7084479801919016,5794,20,20.788239181202727,3.9548465120227325,1.7977048305310916,5.0,15.675,0.0,0.2928130022097637,0.973570746799197,1.025519287833828,0.024935815147625162,59.475602,62,70,0.8857142857142857,261,266,0.981203007518797,1040,1058,0.9829867674858223,28217,28989,0.9733692090103142
295,4887.720931839572,98.22519733619154,0.5893160259610584,0.4082875686470295,0.0,0,10.236102164170715,0.8576282569266842,0.7032790174668335,10015,30,16.86508128078501,3.9932815859679294,2.3873263300576077,7.0,32.993,0.0,0.3311907007865739,0.9592746923627841,1.0386285714285715,0.03732489266351186,91.970204,3,4,0.75,11,11,1.0,171,178,0.9606741573033708,29282,30525,0.9592792792792793
296,5634.698246890088,55.92488106373841,0.790414878397711,0.20648545541249405,0.0,0,5.39829564865326,0.854466840138325,0.8973292712651145,4194,18,15.684654586565227,3.9182197999806965,2.13815987933635,6.0,8.697,0.0,0.23787563560978903,0.960450623202301,1.0400288125128627,0.038614741416203045,52.322756,99,113,0.8761061946902655,546,562,0.9715302491103203,1763,1813,0.9724214009928296,25641,26716,0.9597619404102411
297,5884.253703521315,67.51852671330106,0.7254127781765972,0.2727925340990668,0.0,0,9.72821306076058,0.8463709988421005,0.8158913619526226,5572,20,15.491239282106443,3.9439496652221955,2.1464621474517567,6.0,13.812,0.00017943656917279743,0.2799782322695958,0.9572730023195616,1.0421804460615862,0.04069786191105808,63.964428,47,53,0.8867924528301887,342,349,0.9799426934097422,1368,1397,0.9792412312097352,26719,27948,0.9560254758837842
298,4547.5742701752115,50.61904326981411,0.7357551629758646,0.261259019656631,0.0,0,7.421669470858099,0.861100960251987,0.8951417461326946,4019,24,18.807220088542437,3.960408913762798,2.4839364220493745,7.0,10.449,0.0,0.1687542445558802,0.9618100447538538,1.0377534064473246,0.036723614881047424,45.888342,31,33,0.9393939393939394,250,255,0.9803921568627451,852,878,0.9703872437357631,27880,28999,0.9614124624987068
299,4425.813344392653,84.68810440619177,0.597391917293233,0.40014097744360905,0.0,0,9.46860134205259,0.8491359281704822,0.6854542563968217,8512,32,17.88643243583381,3.9900504167076725,2.2601769911504426,6.0,27.646,0.0,0.26808662209954603,0.9359818236493034,1.0639488141498057,0.060313971742543174,80.001986,8,8,1.0,58,61,0.9508196721311475,158,164,0.9634146341463414,27789,29696,0.9357825969827587
