update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate
37,1996.6325729463522,79.4823559694387,0.49118895966029724,0.4840764331210191,0.020276008492569,0,9.698568069460334,0.841988737681886,0.7323612258926387,9420,28,17.791666959891494,3.9704919986531317,4.26928895612708,9.0,41.689,0.0
38,2777.725303925995,91.20398428149281,0.5115045923681469,0.4571536786289177,0.026986080863554588,0,10.91408784084333,0.8579240806260678,0.7008067024266477,10561,32,16.454490899420104,3.975406797083183,3.6932617549055906,9.0,44.239,0.0
39,2851.4854994252228,58.36528904916924,0.5484496124031008,0.40310077519379844,0.044412144702842375,0,9.088211931675207,0.8601699346963542,0.7785510768753721,6192,19,18.408725094677266,3.9181640933714625,4.002944640753828,9.0,25.459,0.0
40,1448.096065509317,61.48619110343339,0.49196453311166527,0.4660570795234137,0.037822111388196175,0,9.82662656024818,0.862505062760562,0.6595895847925283,7218,22,17.1763178608151,3.949027207654343,3.431990988453957,8.0,29.899,0.0
41,5210.963756528216,82.79364510929473,0.6108530921535077,0.3455145441212418,0.04021021755072109,0,11.667646970455179,0.8539616508568957,0.7265505961748221,8182,25,17.474054565585966,3.955996628423028,3.060424169667867,8.0,28.269,0.0
42,2282.02037167382,79.36335893860793,0.5088370063277329,0.4519965088370063,0.03491162993672267,0,9.267433055023186,0.86528147411089,0.6704971533646498,9166,28,18.231213077946308,3.9786235343414917,3.5971269296740993,9.0,37.742,0.000327189442687316
43,3393.727139923197,69.23016898661189,0.5546218487394958,0.40932502033071294,0.03212252642992681,0,6.760315194318721,0.8486205834371915,0.7691927613835042,7378,22,16.938731226328805,3.964332555746549,4.046432062561095,9.0,30.012,0.0
44,4333.6943237306605,92.38337257918745,0.5612883683360258,0.39862681744749595,0.036752827140549275,0,12.439870016976084,0.863700066990722,0.6881495218585443,9904,30,17.26543227407696,3.9761972684992117,3.1138694009713976,8.0,36.677,0.00010095911155981827
45,5050.06781781661,82.44696416695744,0.5963535377928036,0.36295580777589953,0.03634387829026805,0,11.687251910489264,0.8578539307788777,0.7372375587295557,8282,25,17.38069449637013,3.95973467546036,3.3245596274549505,8.0,30.271,0.00012072920439454304
46,1772.2024465314014,87.69643604628843,0.4956595584072466,0.46961690885072654,0.030005661445555765,0,12.879198118722693,0.8413181956240546,0.6151639377066692,10598,32,18.39311887192858,3.973650902182993,3.339996192651818,8.0,43.899,9.434852344560808e-05
47,5134.597794820663,73.10076384830595,0.613479262672811,0.3495103686635945,0.03369815668202765,0,6.921289688639341,0.8547316929297775,0.8472766764298835,6944,21,15.34127912270861,3.9340837964676467,3.9866197183098593,9.0,26.636,0.0
48,1067.1412637770961,83.89945895958398,0.4734728993404072,0.4931650893796004,0.029920657680910047,0,9.10893368113479,0.8402274317227226,0.6385246874120273,10461,32,15.496539874975825,3.983261409512971,3.63577629719362,9.0,44.719,0.0
49,4668.1884602517,63.53115756229262,0.6372499579761305,0.32055807698772903,0.038830055471507814,0,8.657251775887747,0.8617428537257155,0.8096574365240952,5949,18,17.974376919025122,3.8753087620083804,3.446320232128726,8.0,20.349,0.0
50,3573.6284433351148,86.68211996645051,0.5359916054564533,0.43137460650577125,0.028646379853095486,0,10.723783365126014,0.8410604817843441,0.7140022546925958,9530,29,17.416868185057357,3.976822147618636,3.788371182458888,9.0,39.01,0.0
51,2573.715358959041,77.85130700963734,0.5213723284589427,0.4364454443194601,0.03869516310461192,0,11.638385289570499,0.8468050197993654,0.6637475996746875,8890,27,18.126156261453602,3.9647075271066825,3.4567421790722763,8.300000000000182,35.524,0.0
52,1323.2341804118073,51.40356199124251,0.4965081476554706,0.4517791819088793,0.04705686730961091,0,8.75696250667105,0.8561198019976135,0.679066948366715,6014,18,17.168475608809793,3.934086513144515,3.4989953114534496,9.0,24.708,0.0
53,3826.8064698320045,73.57558041002099,0.5677386026088079,0.3906754487924577,0.03874467260751647,0,8.759542880369624,0.8514364424595957,0.712086869627395,7743,23,16.54850705741168,3.9583805693639498,3.45950864422202,8.0,29.632,0.00012913223140495868
54,5666.3514831506345,75.03840049019871,0.6403771967423918,0.32647521074439206,0.029718531218745535,0,7.696418649320065,0.8650752310266436,0.8173150856432055,6999,21,17.961142206813037,3.9538151318944834,3.6630968317715307,8.0,25.265,0.0
55,1113.234462920752,54.387234365464884,0.5061162079510704,0.4359327217125382,0.053516819571865444,0,7.206880890308687,0.8638221142712713,0.5674347772769839,6540,20,14.652269433497136,3.9661186007608498,2.8172205438066467,6.0,25.094,0.0
56,1948.5405340308691,73.26163720695628,0.5028518216738447,0.4561750669305087,0.036899080433011294,0,8.44135571985384,0.8778425611253383,0.6478099941475224,8591,26,18.34309053239217,3.9814827600948037,3.5608796296296297,9.0,35.599,0.0
57,649.0730861892577,58.64754516530143,0.4743309666848717,0.4729655925723648,0.04833424358274167,0,5.275527356268398,0.869999808711396,0.6133703755645099,7324,22,16.172640727372343,3.981235631298851,3.6424870466321244,8.0,31.181,0.0
58,4143.176755035907,88.09105684271805,0.5622700998423542,0.40136626379400947,0.03268523384130321,0,8.544047933658707,0.8633157677065268,0.6900169379534588,9515,29,17.55655182699155,3.982245845428716,3.6248598130841123,8.0,37.068,0.0
59,3037.443643954288,64.35152947478473,0.5619906868451688,0.3994470314318976,0.03448777648428405,0,7.088915407910742,0.8665344735318565,0.6725560913755354,6872,21,15.801764559394861,3.97216597711763,3.415328845157949,8.0,26.614,0.0
60,618.7586105711888,76.21953213529186,0.47545916779080627,0.4801286707481581,0.040157725433226106,0,6.528152400808004,0.8613144826502567,0.5759274283993345,9637,29,16.815085662410223,3.987533201291957,3.4092099519860324,7.0,41.234,0.00010375596596804317
61,5684.929178163879,77.72963558384326,0.6408548431862336,0.319872328615043,0.03663613655287261,0,12.636981549776092,0.8712378012448879,0.761986737805413,7206,22,17.873645092930936,3.95548543626358,2.79623213512343,8.0,22.983,0.0
62,125.54227591951103,71.79218796582587,0.45962864721485414,0.4930503978779841,0.04339522546419098,0,6.058607131467407,0.871652069851663,0.5964866449781077,9425,29,15.81600946495567,3.991626876425996,3.8827331486611265,8.0,41.983,0.0
63,368.02963169761165,60.29947174627355,0.4687054554878839,0.4802384346248542,0.04768692497084359,0,7.58630465508105,0.8749657322394424,0.5936504403083851,7717,24,16.449734746980546,3.9765497635282787,3.6820569532761955,8.0,33.733,0.0
64,-10.020287786336166,49.923815188551984,0.4448062015503876,0.5093023255813953,0.04124031007751938,0,6.898106337409358,0.8675892454443435,0.5898714802774796,6450,20,18.553915422124668,3.9505145744873773,3.4471941443011502,9.0,28.097,0.0
65,3423.0372488292087,86.41845935116216,0.5404834793623984,0.4268974981526444,0.029241000738942258,0,9.565475154858232,0.8613418423824656,0.6462155260159765,9473,29,18.226784505544163,3.9637090907247448,3.0607421875,7.0,36.224,0.0
66,4104.209378454298,96.46039161884266,0.5470432646892122,0.42225580955979597,0.026544492726242208,0,11.389453569184854,0.8635336414279249,0.6783657638086407,10586,32,16.206926388733493,3.9776525071815527,3.3690208944914524,9.0,41.456,0.0
67,3371.8242654149853,83.21819334941418,0.5417792671062588,0.4142254891363096,0.03880661550102692,0,6.376493590068289,0.8532301864237468,0.6804080236351198,9251,28,15.98805725111881,3.978283394902104,3.6508379888268156,8.0,37.547,0.00010808473843493298
68,6980.897227573363,79.90796219993057,0.6942160680801962,0.26381076013269866,0.03779027837876821,0,10.883500153013166,0.8668210623537005,0.8307750916844587,6933,21,16.162337885901067,3.8972663438847452,3.0951589445252443,8.0,21.281,0.00014421690222094028
69,2828.6432948684073,70.88601539083659,0.5331626120358515,0.4204865556978233,0.041613316261203584,0,10.091655879539946,0.8583818473551468,0.6942995779908803,7810,24,17.33920657184641,3.9712810113969197,3.430115273775216,8.0,30.842,0.0
70,1380.318187607194,73.42033068757323,0.48158991104605336,0.4822655106406936,0.03175318094809143,0,7.829861736044975,0.8481680106225744,0.6710938303341798,8881,27,16.25431683866677,3.9835824234849593,3.9034369885433717,9.0,38.727,0.00011258725512272011
71,2260.1580261774016,74.36018732616704,0.5057256368310353,0.45758354755784064,0.03201682636129937,0,8.500342411021784,0.8523793540868261,0.7038705967457372,8558,26,18.629104191741256,3.978169319153817,3.869916820702403,9.0,36.388,0.0
72,4654.763767398014,60.56630529358498,0.6359214555935867,0.3269681138533598,0.034047919293820936,0,7.604838525036861,0.8441029088846023,0.8622891559640153,5551,17,17.759365466093236,3.86737263225154,4.130594900849858,9.0,21.018,0.0
73,1772.1263763458535,79.93312623227618,0.4982276897414512,0.46017514595496245,0.03794829024186822,0,9.211555853222542,0.8512201334247307,0.6339101603008199,9592,29,18.676870891132527,3.9799740457069497,3.3789495710399664,8.0,39.839,0.00020846362309776944
74,2964.506690717457,51.91395943835362,0.5837641202374114,0.3748803369710894,0.03771778671261727,0,7.005376984016587,0.8447639023523255,0.7392385334542542,5223,16,15.087164313445072,3.8446718200016123,3.2938668415874055,8.0,19.242,0.0
75,7274.692754691257,74.00469504858727,0.7372470312761331,0.23365111222612478,0.025087807325639738,0,10.640977846114083,0.8644652404215594,0.9038107153881184,5979,18,17.833184617708604,3.6635514092704486,3.251588021778584,8.0,17.664,0.0
76,5421.676906408794,61.21658919567648,0.6971264367816092,0.2632183908045977,0.03639846743295019,0,12.225015499798085,0.8597897691255424,0.8652719680835749,5220,16,18.296553486127387,3.696675406271893,2.9189337730145644,8.0,15.631,0.0
77,1494.0594840114625,83.98781362979315,0.4942058623040218,0.4678157561593144,0.034667445710390495,0,8.878020063504687,0.8411726760116345,0.5955161382083173,10269,31,17.602325814661146,3.972952268270446,3.5016748768472907,8.0,42.851,0.0
78,865.7989282903076,75.46414154728998,0.47485738432283964,0.48425945489118954,0.03644622860764843,0,11.062738114712937,0.852221494479396,0.6232860129410206,9466,29,18.974071534289514,3.9518912491651537,3.3806451612903228,9.0,39.72,0.0
79,4121.572726551104,56.13832628348075,0.6228626320845341,0.3448607108549472,0.027857829010566763,0,13.234752234524748,0.8542293045155545,0.891412858905419,5205,16,20.318156586096542,3.697498731590777,4.1397285626156695,9.0,19.89,0.0
80,3743.608165582647,87.25316018601829,0.5429202608878603,0.43151693667157587,0.021670523879654954,0,12.88835059783522,0.859483039636928,0.6959951326781031,9506,29,18.099809291303355,3.9366616256724303,3.2214687076148034,9.0,36.281,0.0
81,-662.3773058718203,41.28618164149934,0.4236505681818182,0.5406605113636364,0.03284801136363636,0,8.522427084089806,0.8523825503803434,0.5522606732083076,5632,17,18.0394035969385,3.824478741148918,3.350796311818944,9.0,25.204,0.0
82,5903.195976271196,63.60963099895966,0.7124811463046757,0.26998491704374056,0.01414027149321267,0,9.030558731774516,0.8591102143753846,0.9292778630146685,5304,16,16.55363332901107,3.4454779709727505,3.8039163799947078,8.0,17.753,0.0
83,5029.444170610378,94.89455110888116,0.5705329153605015,0.4073212660531904,0.018808777429467086,0,14.664449608070267,0.8527898568280657,0.7474450702066485,9889,30,19.32304951502741,3.9495661869695073,3.4505494505494507,9.0,38.042,0.0
84,4866.16457603902,74.86790747273483,0.6124965744039463,0.3539325842696629,0.029734173746231843,0,7.227197570164886,0.863343130350239,0.7449711628567685,7298,22,16.60342314902631,3.8954225248796273,3.3774049217002236,8.0,26.408,0.00013700506918755994
85,3748.908363741676,82.75722960713175,0.5577649411241946,0.40779826705176625,0.02999333481448567,0,9.81574315669787,0.8656509986565343,0.6703201347408808,9002,27,16.712807680880164,3.9131889501677968,3.294761999601673,8.0,34.217,0.0
86,3952.635966026813,64.30408386962328,0.6048641819330385,0.3542324699936829,0.03774478837650032,0,9.834068616832992,0.8599244003888746,0.7282722739606646,6332,19,15.591004032331186,3.789487400913245,3.031331592689295,7.0,21.966,0.00015790304752881732
87,1993.3013629839443,68.9657203194121,0.5065115690984954,0.4680743456821343,0.022126691111392083,0,15.864075413813794,0.853585720127696,0.6679694726880304,7909,24,16.763813600972828,3.917674741817839,3.306540189715427,9.0,31.966,0.0
88,-35.8454695813731,50.82081419623671,0.4486264987099712,0.5084231294581879,0.039004401274852024,0,12.415984467997411,0.8586686375805139,0.5851455189907953,6589,20,19.307265538931823,3.836746020212555,3.277063599458728,9.0,28.441,0.0
89,883.3072223083609,74.16902682911402,0.47966859260874306,0.479232530251826,0.03608416003488499,0,12.747206919140428,0.8619660960517659,0.5773141900132321,9173,28,18.281555693853534,3.8775089253731148,2.9318181818181817,7.0,36.787,0.0
90,3165.066567788965,63.722753043446076,0.5606953892668178,0.40438397581254726,0.031746031746031744,0,11.501391481164823,0.8554651270501942,0.7081905352276908,6615,20,16.835213406399312,3.7390990751357904,3.127258021029927,8.0,25.008,0.0
