train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
5024,389,20093,SUS+CQI,6628.9545,73.4223,71.6799,8.9214,0.7396,0.2567,0.0008,3.7886,0.7739
5024,389,20094,PPO,4856.7044,54.4665,52.9558,17.1595,0.7335,0.2639,0.0002,2.2782,0.8024
5024,389,20094,SUS+CQI,4304.5287,54.2722,50.4266,10.3113,0.6938,0.3022,0.0011,3.8484,0.7997
5024,389,20095,PPO,1975.029,121.0211,118.4412,13.5978,0.5107,0.4859,0.0,3.3093,0.5495
5024,389,20095,SUS+CQI,1551.2869,122.6296,115.7781,13.111,0.4977,0.4988,0.0,3.9873,0.5711
5024,389,20096,PPO,4712.5705,45.3686,44.4366,16.0024,0.8048,0.1923,0.0009,2.078,0.8478
5024,389,20096,SUS+CQI,4456.4193,45.1514,43.1226,9.8129,0.781,0.2158,0.0011,3.587,0.846
5024,389,20097,PPO,5375.2417,70.093,68.7441,8.1373,0.6816,0.3168,0.0,2.7595,0.7437
5024,389,20097,SUS+CQI,4769.9406,71.3011,65.2778,5.5304,0.6435,0.3542,0.0,3.967,0.7784
5024,389,20098,PPO,3770.2164,73.8713,72.5081,13.8745,0.5963,0.3994,0.0,2.5812,0.629
5024,389,20098,SUS+CQI,3045.4826,72.9839,68.7865,11.2759,0.5661,0.4294,0.0,3.9532,0.6417
5024,389,20099,PPO,4017.0859,115.3629,112.887,13.214,0.5536,0.4434,0.0,3.0376,0.5947
5024,389,20099,SUS+CQI,3707.7932,118.2617,110.7395,12.523,0.5394,0.4575,0.0,3.9992,0.6232
