world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
K8,SUS+CQI-Feasible,30048,2980.7256,33.3301,33.2984,0.738,0.2602,2.0156,0.7508
K8,SUS+CQI@m=3,30048,3501.9122,36.1628,34.9299,0.7725,0.2251,2.2475,0.8251
K8,SUS-RPS,30049,3457.3318,30.3554,29.5319,0.8669,0.1317,1.5704,0.921
K8,SUS+CQI-Feasible,30049,2866.8722,27.4951,27.4607,0.8091,0.19,1.8913,0.847
K8,SUS+CQI@m=3,30049,3400.7264,30.236,29.2198,0.8585,0.1396,2.2861,0.9238
K8,SUS-RPS,30050,5440.85,50.8841,49.8421,0.8216,0.1763,1.8907,0.8831
K8,SUS+CQI-Feasible,30050,4972.0359,48.3913,48.243,0.7994,0.1987,2.6837,0.8625
K8,SUS+CQI@m=3,30050,5187.3815,50.3683,48.5033,0.8002,0.1964,2.778,0.8892
K8,SUS-RPS,30051,4627.3366,48.3755,46.5435,0.7668,0.2322,1.8906,0.8351
K8,SUS+CQI-Feasible,30051,4020.3799,44.7761,44.7253,0.7393,0.2597,2.5796,0.758
K8,SUS+CQI@m=3,30051,4168.1637,46.9705,44.4648,0.7345,0.2642,2.8117,0.8235
K8,SUS-RPS,30052,2245.3554,37.6414,37.019,0.6252,0.3718,1.6025,0.6443
K8,SUS+CQI-Feasible,30052,1851.4732,35.5724,35.5682,0.604,0.393,2.1468,0.6234
K8,SUS+CQI@m=3,30052,2251.8546,37.705,37.0059,0.6249,0.3721,2.1804,0.647
K8,SUS-RPS,30053,4757.5891,37.8626,37.0575,0.9413,0.0578,1.6857,0.9871
K8,SUS+CQI-Feasible,30053,4096.4255,34.7686,34.6704,0.8855,0.1137,2.4229,0.9465
K8,SUS+CQI@m=3,30053,4713.6221,37.8796,36.8136,0.9333,0.0655,2.5553,0.987
K8,SUS-RPS,30054,4014.4711,36.3051,34.6141,0.8431,0.1554,1.5602,0.9576
K8,SUS+CQI-Feasible,30054,2994.4015,31.2718,31.0403,0.7635,0.2338,2.0891,0.8581
K8,SUS+CQI@m=3,30054,3584.5645,35.179,32.55,0.796,0.2013,2.6884,0.9485
K8,SUS-RPS,30055,4994.5791,38.0918,37.8483,0.9857,0.0143,1.8076,0.999
K8,SUS+CQI-Feasible,30055,4752.9708,37.0081,36.9577,0.965,0.035,2.348,0.9964
K8,SUS+CQI@m=3,30055,5014.4391,38.1636,37.9643,0.9882,0.0118,2.3153,0.9989
K8,SUS-RPS,30056,5357.6758,43.0724,42.1347,0.935,0.0647,1.8129,0.9839
K8,SUS+CQI-Feasible,30056,4713.9235,40.0027,39.8796,0.8881,0.1112,2.4093,0.9311
K8,SUS+CQI@m=3,30056,5400.7929,43.2219,42.3325,0.9385,0.0611,2.5087,0.9868
K8,SUS-RPS,30057,2963.9567,30.3658,28.7092,0.7806,0.2181,1.4996,0.879
K8,SUS+CQI-Feasible,30057,2190.938,26.308,26.2338,0.7139,0.2848,1.7727,0.7419
K8,SUS+CQI@m=3,30057,2730.4342,29.6609,27.6973,0.753,0.2457,2.4824,0.8644
K8,SUS-RPS,30058,2693.4061,29.8335,28.2704,0.7413,0.2554,1.5735,0.8367
K8,SUS+CQI-Feasible,30058,1694.7589,24.8971,24.8238,0.6548,0.3423,1.862,0.6698
K8,SUS+CQI@m=3,30058,2412.8458,29.062,26.9855,0.7094,0.286,2.4744,0.8255
K8,SUS-RPS,30059,5282.6959,47.2886,46.7713,0.849,0.1501,1.803,0.8726
K8,SUS+CQI-Feasible,30059,4960.3104,45.6442,45.621,0.8319,0.1672,2.4799,0.8674
K8,SUS+CQI@m=3,30059,5380.8705,47.6553,47.1985,0.856,0.1431,2.4433,0.8735
K8,SUS-RPS,30060,4796.165,44.6452,43.9967,0.8238,0.1742,1.9553,0.8603
K8,SUS+CQI-Feasible,30060,4084.0553,41.5032,41.4397,0.7782,0.2197,2.4843,0.796
K8,SUS+CQI@m=3,30060,4846.1941,44.8744,44.1402,0.827,0.1709,2.4905,0.8621
K8,SUS-RPS,30061,5301.5209,40.3331,40.1538,0.9831,0.0169,1.8482,0.9973
K8,SUS+CQI-Feasible,30061,4996.9388,39.0191,38.9781,0.9576,0.0424,2.3623,0.9935
K8,SUS+CQI@m=3,30061,5348.3124,40.5532,40.3585,0.9874,0.0126,2.3576,0.9976
K8,SUS-RPS,30062,6411.0605,53.2073,52.0769,0.9015,0.0963,1.9568,0.9816
K8,SUS+CQI-Feasible,30062,5984.5844,51.0476,50.8233,0.88,0.1175,2.6275,0.9651
K8,SUS+CQI@m=3,30062,6444.2202,53.7035,52.1776,0.8993,0.098,2.5621,0.9838
K8,SUS-RPS,30063,2236.0166,22.0904,21.0803,0.7959,0.1969,1.3262,0.872
K8,SUS+CQI-Feasible,30063,1793.0744,19.8164,19.7971,0.7433,0.2555,1.5514,0.7514
K8,SUS+CQI@m=3,30063,2222.2082,22.043,21.0322,0.7941,0.2017,1.9528,0.8698
K8,SUS-RPS,30064,4486.6009,37.1848,36.0468,0.9054,0.093,1.5479,0.9638
K8,SUS+CQI-Feasible,30064,3906.974,34.2335,34.1946,0.8601,0.1384,1.7945,0.8801
K8,SUS+CQI@m=3,30064,4485.4514,37.204,36.0034,0.9046,0.093,2.1748,0.9659
K8,SUS-RPS,30065,3005.5875,30.4496,29.1161,0.783,0.2132,1.4698,0.8516
K8,SUS+CQI-Feasible,30065,2532.3276,27.7976,27.7935,0.745,0.2525,1.7468,0.7508
K8,SUS+CQI@m=3,30065,2957.967,30.3007,28.9312,0.7779,0.2179,2.1926,0.8486
K8,SUS-RPS,30066,2577.1924,19.4499,19.3879,0.9951,0.0049,1.3349,0.9891
K8,SUS+CQI-Feasible,30066,2326.2618,18.3792,18.3224,0.9489,0.0511,1.5687,0.9756
K8,SUS+CQI@m=3,30066,2581.3494,19.469,19.4097,0.9959,0.0041,1.6926,0.9892
K8,SUS-RPS,30067,4283.5816,38.8934,37.8457,0.8427,0.1558,1.5644,0.8817
K8,SUS+CQI-Feasible,30067,3531.5313,35.2376,35.1524,0.7878,0.2108,1.9375,0.7946
K8,SUS+CQI@m=3,30067,3993.459,38.2314,36.4374,0.8128,0.1851,2.4715,0.8766
K8,SUS-RPS,30068,3144.9764,36.0462,34.2102,0.7276,0.2703,1.5591,0.8166
K8,SUS+CQI-Feasible,30068,2129.9744,30.9909,30.8755,0.6575,0.3408,1.9218,0.6711
