seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
20086,SU+Rnd,-12179.2223,58.0915,42.9497,26.6538,0.2235,0.7714,0.0004,1.0,0.6236
20086,SUS+CQI,2996.8373,112.5046,107.997,14.1562,0.5311,0.4662,0.0,3.9982,0.5803
20086,SUS+DPF,-5138.2034,82.1799,71.1799,14.2616,0.3542,0.6413,0.0002,3.9996,0.6017
20086,SUS+PF,-5332.3332,85.1101,70.9463,14.4537,0.3555,0.6403,0.0002,3.9995,0.5963
20086,SUS+Rnd,-3860.1121,90.0343,76.6696,14.5769,0.3838,0.6123,0.0,3.9997,0.5648
20087,PPO,3326.2744,123.9086,119.4329,15.2526,0.5307,0.4661,0.0,3.7566,0.5984
20087,SU+CQI,-5664.2505,89.2513,87.0589,33.3322,0.382,0.6142,0.0,1.0,0.4329
20087,SU+DPF,-11384.2903,67.2869,56.4006,30.5419,0.2547,0.7397,0.0,1.0,0.7439
20087,SU+PF,-12067.341,70.1224,55.3344,30.5472,0.2534,0.7416,0.0,1.0,0.7426
20087,SU+Rnd,-15387.5751,60.873,40.9956,29.7189,0.1919,0.803,0.0001,1.0,0.7518
20087,SUS+CQI,3113.5622,126.8227,119.0114,15.4372,0.5226,0.4745,0.0,3.9999,0.6138
20087,SUS+DPF,-6981.1438,90.179,72.5448,13.1091,0.3254,0.6693,0.0,4.0,0.7276
20087,SUS+PF,-7141.2509,93.9753,72.9105,13.3069,0.3283,0.667,0.0001,4.0,0.72
20087,SUS+Rnd,-7775.6497,92.3481,69.5255,13.7829,0.3155,0.6799,0.0,4.0,0.6639
20088,PPO,1853.0147,70.8513,69.5767,10.9967,0.5339,0.4633,0.0,2.5019,0.5521
20088,SU+CQI,854.4712,66.8285,65.6069,23.1458,0.5037,0.4934,0.0,1.0,0.5341
20088,SU+DPF,-1815.329,56.4559,53.1471,23.027,0.411,0.5847,0.0,1.0,0.5583
20088,SU+PF,-1759.7335,58.368,53.6836,23.1225,0.417,0.5792,0.0004,1.0,0.5547
20088,SU+Rnd,-4658.9221,47.9737,41.2023,21.6819,0.3237,0.6716,0.0002,1.0,0.5606
20088,SUS+CQI,1405.0791,69.58,67.6201,8.2616,0.5188,0.4782,0.0001,3.7738,0.5495
20088,SUS+DPF,-289.2048,63.7713,59.6775,7.6687,0.4609,0.5355,0.0,3.9087,0.5503
20088,SUS+PF,-290.9027,64.236,59.6606,7.794,0.4614,0.535,0.0,3.8893,0.5506
20088,SUS+Rnd,20.4719,64.853,61.1115,7.7686,0.4717,0.5247,0.0001,3.9148,0.5446
20089,PPO,3318.6511,34.6876,33.3707,8.4383,0.7621,0.2365,0.0,1.8177,0.8344
20089,SU+CQI,3259.3713,35.4835,33.2146,11.8425,0.7487,0.2496,0.0004,1.0,0.8406
20089,SU+DPF,3077.5042,35.3529,32.2124,11.8234,0.7262,0.2721,0.0004,1.0,0.8598
20089,SU+PF,3041.6954,35.2527,32.1225,11.8264,0.7247,0.2735,0.0004,1.0,0.8576
20089,SU+Rnd,1937.8553,31.8583,26.8458,11.4604,0.6156,0.3819,0.0004,1.0,0.8371
20089,SUS+CQI,2615.9932,33.8783,30.3614,2.8669,0.6857,0.3122,0.0004,3.5757,0.8198
20089,SUS+DPF,2549.6583,33.7595,30.0419,2.7786,0.6783,0.3196,0.0004,3.6556,0.8227
20089,SUS+PF,2535.8039,33.7377,29.9967,2.7868,0.6772,0.3207,0.0004,3.6496,0.8223
20089,SUS+Rnd,2287.3041,32.8294,28.887,2.5122,0.6536,0.3442,0.0004,3.7642,0.8063
20090,PPO,4518.9922,76.8648,74.9917,10.6934,0.6199,0.3774,0.0001,2.7593,0.6653
20090,SU+CQI,2561.0554,70.5614,67.8935,20.3001,0.5552,0.4418,0.0,1.0,0.6172
20090,SU+DPF,657.6483,63.5907,58.0073,20.1332,0.4781,0.5179,0.0001,1.0,0.6599
20090,SU+PF,433.2017,64.6054,57.8644,20.208,0.478,0.518,0.0008,1.0,0.6521
20090,SU+Rnd,-2664.6166,54.5489,43.4379,18.9454,0.3675,0.6281,0.0003,1.0,0.6796
20090,SUS+CQI,3736.2845,76.5429,71.4111,7.9756,0.5865,0.4105,0.0003,3.935,0.6729
