train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
5024,389,21026,SUS+CQI,4291.9948,61.3159,56.5601,7.6118,0.6561,0.3427,0.0,3.9037,0.778
5024,389,21027,PPO,1359.9303,28.2259,27.3634,10.5565,0.5891,0.4061,0.0024,1.7437,0.6222
5024,389,21027,SUS+CQI,1344.8526,28.2482,27.2715,7.954,0.587,0.4089,0.0017,2.5589,0.6238
5024,389,21028,PPO,3783.3942,63.2828,61.4164,12.3803,0.6234,0.3732,0.0,2.3605,0.6785
5024,389,21028,SUS+CQI,2961.6948,63.661,57.8453,7.9944,0.5781,0.4186,0.0,3.9622,0.6822
5024,389,21029,PPO,6629.073,77.817,76.4207,10.9522,0.7174,0.2804,0.0001,2.9852,0.7542
5024,389,21029,SUS+CQI,6246.2006,77.2631,74.7269,9.1623,0.7004,0.2974,0.0001,3.7653,0.7542
5024,389,21030,PPO,4329.9301,74.8559,73.6818,10.8892,0.619,0.3786,0.0001,2.5019,0.6454
5024,389,21030,SUS+CQI,3651.4387,74.0971,70.4163,8.1591,0.5906,0.4064,0.0004,3.871,0.6489
5024,389,21031,PPO,5932.0185,71.8419,69.8566,17.317,0.7037,0.2936,0.0,2.7245,0.809
5024,389,21031,SUS+CQI,5194.5508,73.8434,66.4885,13.0664,0.6571,0.3401,0.0,3.9911,0.8271
5024,389,21032,PPO,6991.7537,65.6,64.4846,15.946,0.8217,0.1766,0.0004,2.7391,0.8504
5024,389,21032,SUS+CQI,6873.0768,65.4791,63.8932,12.9944,0.814,0.1845,0.0002,3.5352,0.8502
5024,389,21033,PPO,2571.1593,107.382,104.7624,12.589,0.5271,0.4699,0.0,3.2234,0.578
5024,389,21033,SUS+CQI,2002.2393,109.632,101.1485,11.9945,0.5064,0.4907,0.0,3.9995,0.6103
