train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
4024,849,21060,SUS+CQI,3642.5421,106.8977,100.204,9.4931,0.5459,0.4503,0.0,3.9963,0.6398
4024,849,21061,PPO,5948.8488,58.3839,57.3117,8.2811,0.7898,0.2082,0.0,2.5714,0.8457
4024,849,21061,SUS+CQI,5714.7804,59.2473,56.2083,4.3319,0.7684,0.2295,0.0,3.8194,0.8515
4024,849,21062,PPO,3095.8293,112.0306,109.8896,10.7193,0.5361,0.4607,0.0,3.1035,0.5728
4024,849,21062,SUS+CQI,2910.6869,113.9719,108.7526,10.221,0.5277,0.4691,0.0,3.9937,0.5869
4024,849,21063,PPO,2405.0307,113.6765,111.1358,10.4261,0.5216,0.4754,0.0,3.0977,0.5554
4024,849,21063,SUS+CQI,1832.3944,115.5438,107.8942,9.8048,0.5037,0.4933,0.0,3.9996,0.5834
4024,849,21064,PPO,6696.2991,77.4554,76.121,10.2821,0.7211,0.2767,0.0,2.7619,0.7612
4024,849,21064,SUS+CQI,6036.7921,77.006,73.1559,7.5033,0.6897,0.3084,0.0,3.9404,0.7649
4024,849,21065,PPO,3240.9927,59.3757,57.9878,9.3637,0.6088,0.3879,0.0005,2.3371,0.6403
4024,849,21065,SUS+CQI,2703.9641,59.4583,55.7161,5.2541,0.5788,0.4178,0.0007,3.9418,0.6438
4024,849,21066,PPO,1184.3674,113.1566,110.485,10.0274,0.4975,0.4983,0.0,3.2152,0.5376
4024,849,21066,SUS+CQI,538.921,114.126,106.8404,9.6879,0.4803,0.5156,0.0,3.9991,0.5604
