train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
5024,389,20034,PPO,5116.3774,118.2692,116.5019,13.9572,0.576,0.4204,0.0002,3.0053,0.6137
5024,389,20034,SUS+CQI,4463.8093,118.7482,112.6438,13.1141,0.5565,0.4398,0.0,3.9992,0.6358
5024,389,20035,PPO,3810.235,94.6116,93.308,7.9171,0.5674,0.4292,0.0,2.9228,0.6042
5024,389,20035,SUS+CQI,3753.3935,96.4376,92.6204,7.2457,0.5612,0.4356,0.0,3.9944,0.6226
5024,389,20036,PPO,5717.0452,84.5083,83.4423,11.4073,0.6511,0.347,0.0001,2.6446,0.6793
5024,389,20036,SUS+CQI,4899.3881,83.3628,79.4327,9.4658,0.6193,0.3788,0.0001,3.9635,0.6906
5024,389,20037,PPO,5831.2298,75.0504,73.9856,12.3272,0.6883,0.3093,0.0001,2.5681,0.7115
5024,389,20037,SUS+CQI,5340.5181,74.3975,71.5732,9.4936,0.6651,0.3322,0.0001,3.9762,0.717
5024,389,20038,PPO,6103.8691,95.4433,93.3525,11.2975,0.6359,0.3609,0.0001,3.0141,0.6903
5024,389,20038,SUS+CQI,5657.1002,97.8855,90.667,10.1358,0.6125,0.3843,0.0001,3.9849,0.7225
5024,389,20039,PPO,5719.5268,74.0594,72.6934,10.2214,0.684,0.3135,0.0,2.8219,0.7363
5024,389,20039,SUS+CQI,5051.7192,73.7063,69.3426,8.4684,0.6507,0.3464,0.0,3.8767,0.7454
5024,389,20040,PPO,3828.7331,51.011,49.8922,10.2456,0.6767,0.3199,0.0,2.2251,0.7042
5024,389,20040,SUS+CQI,3328.1254,49.983,47.4859,5.8201,0.6439,0.351,0.0004,3.808,0.7047
5024,389,20041,PPO,4655.5236,114.1579,112.5326,13.7918,0.568,0.4284,0.0001,2.8469,0.5983
5024,389,20041,SUS+CQI,3876.0705,113.5225,108.5984,12.5088,0.5472,0.4488,0.0002,3.998,0.6096
5024,389,20042,PPO,1429.2405,31.1254,29.7375,14.22,0.5818,0.4143,0.0012,1.7025,0.6362
5024,389,20042,SUS+CQI,955.7078,30.2236,27.6988,8.7521,0.5392,0.4565,0.0006,3.2604,0.6254
5024,389,20043,PPO,8250.2526,98.0891,96.1407,13.7796,0.7113,0.2868,0.0,3.0675,0.7664
5024,389,20043,SUS+CQI,7912.3621,99.339,93.9411,12.5302,0.6933,0.3045,0.0,3.9544,0.7854
5024,389,20044,PPO,4739.4251,82.7522,81.4821,9.3757,0.6161,0.3808,0.0,2.7399,0.6483
5024,389,20044,SUS+CQI,4183.4061,82.7201,78.5089,7.6331,0.5926,0.4039,0.0,3.9807,0.6624
5024,389,20045,PPO,4210.8401,97.7164,95.5513,11.6608,0.5738,0.4237,0.0,2.9704,0.6417
5024,389,20045,SUS+CQI,3524.4571,100.6859,91.3483,10.6377,0.5433,0.454,0.0,3.9918,0.6801
5024,389,20046,PPO,5694.2788,64.8167,63.3856,17.0798,0.7278,0.2699,0.0,2.4775,0.7809
5024,389,20046,SUS+CQI,4930.8211,64.1258,59.9428,11.7982,0.6837,0.3136,0.0,3.9402,0.776
5024,389,20047,PPO,5537.7301,61.3148,59.8755,10.5391,0.739,0.2591,0.0002,2.6737,0.7958
5024,389,20047,SUS+CQI,5058.0755,61.536,57.3791,6.9629,0.7049,0.2931,0.0002,3.806,0.811
5024,389,20048,PPO,2078.5272,91.5104,89.4757,9.8814,0.524,0.4721,0.0,2.7314,0.5738
5024,389,20048,SUS+CQI,1596.9272,93.7256,86.2537,8.6303,0.5027,0.4931,0.0,3.9927,0.6181
5024,389,20049,PPO,6290.4143,71.0763,69.7637,11.1761,0.7305,0.2675,0.0,2.6895,0.784
5024,389,20049,SUS+CQI,5962.9398,72.3508,68.0391,8.2451,0.7066,0.291,0.0,3.9383,0.7962
5024,389,20050,PPO,5936.3315,93.0166,91.5458,10.8393,0.6363,0.3605,0.0,2.9119,0.6669
5024,389,20050,SUS+CQI,5349.4526,93.747,88.2743,9.4668,0.6114,0.3849,0.0,3.9844,0.6924
5024,389,20051,PPO,8647.3271,102.5024,100.6517,16.3028,0.7131,0.2849,0.0,3.0123,0.7589
5024,389,20051,SUS+CQI,7763.217,101.4371,96.3002,14.8926,0.6815,0.316,0.0,3.9573,0.7711
5024,389,20052,PPO,4146.7112,111.7078,110.1603,17.1079,0.5598,0.437,0.0,2.6659,0.5881
5024,389,20052,SUS+CQI,3235.6529,111.519,105.3171,15.4428,0.5342,0.4622,0.0,3.9973,0.602
5024,389,20053,PPO,7439.0464,72.39,71.2686,18.5714,0.8,0.1978,0.0005,2.7449,0.8309
5024,389,20053,SUS+CQI,6729.3522,70.8469,67.8586,15.0831,0.7632,0.2343,0.0007,3.754,0.8343
5024,389,20054,PPO,4317.3252,93.6405,91.6352,21.303,0.5838,0.4134,0.0,2.6104,0.618
5024,389,20054,SUS+CQI,3538.3849,93.8325,87.8493,18.3202,0.5562,0.4408,0.0,3.9955,0.632
5024,389,20055,PPO,4582.9941,105.6391,103.8989,12.8406,0.5752,0.4208,0.0,3.0448,0.6092
5024,389,20055,SUS+CQI,4487.5973,107.9207,102.8394,11.7382,0.567,0.429,0.0,3.9973,0.628
5024,389,20056,PPO,6942.0573,102.618,100.1965,18.2131,0.6491,0.3487,0.0,3.2521,0.717
5024,389,20056,SUS+CQI,6254.0592,103.3505,96.4408,16.9889,0.6223,0.3754,0.0,3.9719,0.741
5024,389,20057,PPO,4780.6308,91.9827,90.67,12.682,0.6004,0.3962,0.0,2.654,0.6141
5024,389,20057,SUS+CQI,4379.5169,92.3998,88.5178,11.0595,0.5846,0.412,0.0001,3.995,0.6286
5024,389,20058,PPO,3271.8684,83.172,81.5534,14.1783,0.5651,0.4318,0.0,2.9288,0.6039
5024,389,20058,SUS+CQI,2844.6376,84.5846,78.7836,12.4264,0.5446,0.4522,0.0,3.9964,0.6335
5024,389,20059,PPO,2986.001,87.6139,85.6564,12.6769,0.5513,0.4465,0.0,2.7718,0.5884
5024,389,20059,SUS+CQI,2307.1088,88.1983,81.5267,11.2586,0.525,0.4729,0.0,3.9981,0.6258
5024,389,20060,PPO,6769.9173,98.1997,96.8568,13.7212,0.6545,0.3428,0.0,2.8875,0.6992
5024,389,20060,SUS+CQI,5914.616,97.4646,92.5769,12.5267,0.6245,0.3724,0.0,3.9807,0.7074
5024,389,20061,PPO,6004.1757,97.9808,96.3799,10.7991,0.6285,0.3694,0.0,3.0453,0.675
