world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
CSI02,PPO,30058,3556.6934,82.3814,80.3202,0.5737,0.4197,2.8078,0.6197
CSI02,PPO,30059,1612.5052,96.6182,94.4439,0.5093,0.4839,2.7502,0.5483
CSI02,PPO,30060,1931.0518,73.0898,72.0499,0.5342,0.4582,2.6764,0.5571
CSI02,PPO,30061,3567.5378,76.3713,74.7077,0.5853,0.4101,2.5494,0.6133
CSI02,PPO,30062,5886.634,82.2305,80.1613,0.6613,0.3329,2.8199,0.7061
CSI02,PPO,30063,4301.2622,63.6005,61.0356,0.6459,0.343,2.6277,0.7278
CSI02,PPO,30064,4262.6768,55.5248,53.6639,0.6821,0.3098,2.5862,0.7362
CSI02,PPO,30065,4657.1182,59.5164,57.7432,0.6868,0.3059,2.5214,0.7356
CSI02,PPO,30066,4504.9625,55.5277,53.4973,0.6991,0.2926,2.4424,0.7703
CSI02,PPO,30067,3476.8901,63.646,61.0934,0.6013,0.3872,2.7695,0.6765
CSI02,PPO,30068,4446.1195,85.4072,82.3492,0.596,0.3955,3.0567,0.6563
CSI02,PPO,30069,5460.033,79.7847,76.6228,0.6498,0.3434,3.0215,0.7261
CSI02,PPO,30070,1397.2894,97.1861,93.3979,0.5006,0.493,3.4602,0.5707
CSI02,PPO,30071,3748.7717,116.3582,113.0223,0.5457,0.4501,3.5174,0.5926
CSI02,PPO,30072,4146.8027,72.061,69.8792,0.6149,0.3783,2.7705,0.6703
CSI02,PPO,30073,2539.7248,99.4866,96.5241,0.5271,0.4661,3.1677,0.5702
CSI02,PPO,30074,3602.1332,109.6026,106.1826,0.5455,0.4485,3.2949,0.5991
CSI02,PPO,30075,4672.6308,83.1474,80.2885,0.6101,0.3812,3.0284,0.6771
CSI02,PPO,30076,4332.2526,69.3025,66.8497,0.6279,0.3642,2.8999,0.7145
CSI02,PPO,30077,6210.3908,54.4923,53.3439,0.8615,0.1291,2.8836,0.8855
CSI02,PPO,30078,3626.8427,49.4676,47.1078,0.664,0.3258,2.38,0.7592
CSI02,PPO,30079,6301.5549,86.4764,83.9745,0.6655,0.3294,3.0956,0.7389
CSI02,PPO,30080,5291.9075,60.7525,59.2986,0.7223,0.2701,2.7114,0.7708
CSI02,PPO,30081,4094.3089,45.2825,43.7642,0.7382,0.2511,2.2006,0.796
CSI02,PPO,30082,2047.1847,113.367,110.935,0.5132,0.4825,3.5194,0.5625
CSI02,PPO,30083,3038.2651,58.8793,56.6909,0.5972,0.3971,2.3358,0.6644
CSI02,PPO,30084,4634.8452,64.586,63.4051,0.6647,0.3298,2.6019,0.6953
CSI02,PPO,30085,3298.8422,95.2119,93.0951,0.5509,0.4435,3.1265,0.5789
CSI02,PPO,30086,5558.9843,84.9527,83.5618,0.6434,0.3527,2.6918,0.6679
CSI02,PPO,30087,116.7521,102.9735,99.2358,0.4739,0.519,3.5074,0.5373
CSI02,PPO,30088,3334.8679,90.0533,87.7012,0.5567,0.4364,2.8089,0.6106
CSI02,PPO,30089,6244.7552,92.7522,90.5922,0.6453,0.3489,3.0651,0.6976
CSI02,PPO,30090,3915.8408,49.8496,47.8104,0.6856,0.3045,2.3455,0.765
CSI02,PPO,30091,4211.0856,45.1407,43.3953,0.7534,0.2383,2.2976,0.8088
CSI02,PPO,30092,721.2218,67.2671,64.9154,0.4944,0.4986,2.5613,0.5477
CSI02,PPO,30093,2388.5232,70.6551,68.9998,0.5502,0.4439,2.5717,0.5934
CSI02,PPO,30094,4016.9312,89.321,86.4386,0.5762,0.4174,3.0014,0.6448
CSI02,PPO,30095,5520.9897,75.683,73.7206,0.6661,0.328,2.9285,0.7194
CSI02,PPO,30096,4930.9454,57.2996,55.3777,0.7183,0.2735,2.5097,0.782
CSI02,PPO,30097,4054.7695,61.8842,60.038,0.6414,0.3513,2.4362,0.693
CSI02,PPO,30098,2943.0352,78.8987,76.0835,0.557,0.4347,2.677,0.62
CSI02,PPO,30099,4048.0359,52.1412,49.9083,0.6811,0.3072,2.5164,0.7632
D26,PPO,30000,3603.2589,52.1822,49.446,0.6364,0.3619,2.2104,0.7064
D26,PPO,30001,4061.7094,81.5456,78.7463,0.579,0.4197,2.5238,0.6239
D26,PPO,30002,2138.1387,107.5463,102.2301,0.5033,0.4952,3.576,0.5682
D26,PPO,30003,2235.0043,38.4831,36.3571,0.6005,0.3985,1.7008,0.6692
D26,PPO,30004,5064.8816,74.6001,71.241,0.6295,0.3696,3.0089,0.6918
D26,PPO,30005,5139.0233,70.7489,68.2294,0.647,0.3509,2.6837,0.7163
D26,PPO,30006,4073.8128,94.5347,89.4994,0.5558,0.4421,3.319,0.6408
D26,PPO,30007,4550.0884,57.3027,55.6343,0.6759,0.3234,2.4942,0.7215
D26,PPO,30008,5934.338,85.2662,80.894,0.6354,0.3634,3.2197,0.7189
D26,PPO,30009,5818.6912,48.8277,46.5392,0.8659,0.1329,2.3913,0.9369
D26,PPO,30010,3061.9571,53.4502,50.704,0.5986,0.4005,2.3338,0.683
D26,PPO,30011,2650.9047,112.9024,108.6965,0.5121,0.4859,2.7741,0.5585
D26,PPO,30012,3142.4398,39.138,36.9743,0.6763,0.3231,1.8319,0.7512
D26,PPO,30013,4953.966,78.3763,75.7429,0.6182,0.3801,2.5108,0.6693
D26,PPO,30014,-1861.8686,53.1315,50.7056,0.4083,0.5894,1.9075,0.4488
D26,PPO,30015,5043.829,95.4564,92.2492,0.5864,0.4117,2.7778,0.6354
D26,PPO,30016,5806.7554,107.0775,102.6479,0.5884,0.4102,3.1634,0.651
D26,PPO,30017,3649.181,87.8918,85.1556,0.5563,0.4423,2.8026,0.5971
D26,PPO,30018,3985.8131,65.7543,63.2184,0.6099,0.3892,2.7089,0.6726
D26,PPO,30019,5261.516,75.9085,73.4679,0.636,0.3618,2.9426,0.6784
D26,PPO,30020,5132.3497,81.2255,78.6628,0.6184,0.3809,2.6426,0.6696
D26,PPO,30021,3926.6497,44.3698,42.1054,0.7095,0.2878,2.2019,0.7838
D26,PPO,30022,5458.6813,66.3504,64.1988,0.6839,0.3156,2.6722,0.7327
D26,PPO,30023,4063.1818,116.1312,110.1448,0.5377,0.4608,3.5728,0.6207
D26,PPO,30024,3171.9727,77.0981,73.3396,0.5538,0.4448,2.6985,0.6305
D26,PPO,30025,9756.7403,100.8306,96.5048,0.7427,0.2562,3.3314,0.8191
D26,PPO,30026,6031.3817,70.7547,67.783,0.6942,0.3045,2.6358,0.7713
D26,PPO,30027,6916.9029,94.2612,91.2436,0.6498,0.3488,2.8347,0.6925
D26,PPO,30028,9100.8578,79.6611,76.035,0.8305,0.1673,3.2659,0.9327
D26,PPO,30029,4816.296,66.6841,63.2887,0.6452,0.3538,2.6413,0.7215
D26,PPO,30030,4316.149,107.7674,103.7841,0.5523,0.446,2.9167,0.6084
D26,PPO,30031,2997.5688,64.4343,61.2107,0.5674,0.4306,2.5135,0.6338
D26,PPO,30032,5935.1841,92.0908,87.8515,0.6199,0.3788,2.9981,0.6826
D26,PPO,30033,7226.8121,62.6977,60.5692,0.8392,0.1599,2.6212,0.8946
D26,PPO,30034,5255.9852,112.4598,108.0129,0.5691,0.4291,3.0723,0.6284
D26,PPO,30035,4683.7136,52.001,49.9035,0.7179,0.2816,2.2592,0.7728
D26,PPO,30036,2749.5635,38.1055,35.9874,0.6486,0.3512,1.9121,0.7215
D26,PPO,30037,3972.317,74.0934,71.6492,0.5901,0.408,2.4932,0.6275
D26,PPO,30038,1400.5534,104.1972,98.6819,0.4892,0.5094,3.58,0.5644
D26,PPO,30039,3376.6826,39.031,36.6677,0.7006,0.2979,1.8478,0.7933
D26,PPO,30040,4699.7182,90.682,86.5042,0.5811,0.4173,2.9839,0.6543
D26,PPO,30041,4934.6058,84.5469,81.8702,0.6036,0.3948,2.7419,0.6391
D26,PPO,30042,5937.7599,77.7668,74.7958,0.6615,0.337,2.685,0.7335
D26,PPO,30043,5073.077,115.2594,111.7267,0.5608,0.4379,3.0242,0.6084
D26,PPO,30044,7287.4249,109.8911,105.7578,0.6256,0.3731,3.1268,0.682
D26,PPO,30045,4871.9967,48.6978,46.9503,0.7603,0.2384,2.2374,0.8182
D26,PPO,30046,6616.6504,79.8724,76.3305,0.6841,0.3151,2.9304,0.7594
D26,PPO,30047,1258.8806,70.6981,65.2767,0.4941,0.5038,2.6747,0.6127
D26,PPO,30048,4450.9628,71.9076,68.4593,0.6122,0.3865,2.5604,0.6845
D26,PPO,30049,5556.2396,57.5561,55.4475,0.7433,0.2558,2.4535,0.8101
D26,PPO,30050,5227.5699,82.0483,79.4996,0.6181,0.3796,2.6889,0.66
D26,PPO,30051,4165.6982,123.085,118.3653,0.5362,0.4621,3.1343,0.5818
D26,PPO,30052,7006.8435,120.8695,116.3475,0.5997,0.3991,3.2597,0.6517
D26,PPO,30053,4832.2682,68.8814,66.1697,0.6394,0.3592,2.4951,0.7039
D26,PPO,30054,3915.3534,82.1712,79.1061,0.572,0.4269,2.6398,0.6195
D26,PPO,30055,6523.139,88.1037,85.6209,0.6534,0.3451,2.8246,0.6848
D26,PPO,30056,7684.4657,94.2046,89.8645,0.6786,0.3203,3.2203,0.7551
D26,PPO,30057,6886.6791,66.904,64.0049,0.7732,0.2256,2.7614,0.8593
D26,PPO,30058,4879.046,86.2638,83.4444,0.5982,0.4009,2.6974,0.6494
D26,PPO,30059,3147.2067,100.9864,98.249,0.5312,0.467,2.6935,0.5688
D26,PPO,30060,2566.9479,74.3801,73.1102,0.5423,0.4562,2.5625,0.5627
D26,PPO,30061,4133.9792,77.1998,75.3887,0.5909,0.4075,2.4563,0.6199
D26,PPO,30062,6912.0938,85.0096,82.3038,0.6802,0.319,2.7744,0.7248
D26,PPO,30063,5495.5099,67.2629,64.1094,0.6811,0.3176,2.5373,0.7613
D26,PPO,30064,4823.3254,57.2313,54.358,0.6924,0.3062,2.566,0.7631
D26,PPO,30065,5294.9614,60.9843,58.7172,0.7017,0.2966,2.4283,0.7579
D26,PPO,30066,5143.3411,57.0838,54.541,0.7159,0.2835,2.3007,0.7967
D26,PPO,30067,4976.9069,68.3413,65.4722,0.6472,0.351,2.6675,0.7134
D26,PPO,30068,5892.3938,90.0378,85.6674,0.6218,0.3758,3.011,0.6883
D26,PPO,30069,6664.5332,82.8248,79.0723,0.6756,0.3228,2.8617,0.7565
D26,PPO,30070,3187.4486,103.5491,97.6882,0.5244,0.4737,3.4797,0.6049
D26,PPO,30071,5281.7395,121.1171,115.7589,0.5605,0.4384,3.4487,0.618
D26,PPO,30072,5030.6959,74.3347,71.4732,0.632,0.367,2.6403,0.6914
D26,PPO,30073,4104.3003,104.117,100.2633,0.5496,0.4485,3.035,0.5929
D26,PPO,30074,5253.5455,114.4913,109.5131,0.566,0.4324,3.2489,0.6308
D26,PPO,30075,6196.3554,87.7506,84.2551,0.641,0.3577,2.7861,0.7094
D26,PPO,30076,5557.6995,73.1591,69.9723,0.659,0.3402,2.8561,0.7406
D26,PPO,30077,6613.5309,55.1205,53.8027,0.8689,0.1309,2.6568,0.8919
D26,PPO,30078,4480.5912,52.0032,49.2682,0.6974,0.2999,2.2345,0.7884
D26,PPO,30079,7312.7383,89.5851,85.2586,0.6792,0.3195,3.0638,0.7712
D26,PPO,30080,5899.2479,61.9084,60.5191,0.7382,0.2606,2.5684,0.777
D26,PPO,30081,4539.8699,46.3092,44.466,0.7519,0.2473,2.0594,0.8144
D26,PPO,30082,3026.4184,115.9041,111.037,0.5177,0.4805,3.5439,0.5784
D26,PPO,30083,3637.4278,60.8256,57.4276,0.6067,0.3925,2.2697,0.6919
D26,PPO,30084,5206.7417,65.759,64.2253,0.6737,0.3256,2.4652,0.7094
D26,PPO,30085,4102.7885,97.0152,93.7266,0.557,0.4406,3.0271,0.5947
D26,PPO,30086,5975.0386,85.3374,83.0331,0.6412,0.3572,2.6081,0.677
D26,PPO,30087,1986.7237,109.3027,103.8533,0.4966,0.5014,3.1194,0.5597
