train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
2024,409,20067,PPO,4832.5336,93.1132,90.8331,10.9872,0.5974,0.3993,0.0,3.0362,0.6417
2024,409,20067,SUS+CQI,4124.7702,93.1285,87.2777,9.8651,0.5723,0.4245,0.0,3.9674,0.6636
2024,409,20068,PPO,2875.5522,54.0556,52.2917,13.5722,0.6034,0.3926,0.0007,2.089,0.6397
2024,409,20068,SUS+CQI,2400.0152,53.8609,50.3719,8.2776,0.575,0.4219,0.0,3.9357,0.6387
2024,409,20069,PPO,5108.895,84.8746,83.1639,9.8692,0.6233,0.374,0.0,3.1012,0.6807
2024,409,20069,SUS+CQI,4979.2304,87.2072,82.6389,8.6017,0.6124,0.3847,0.0,3.9863,0.6906
2024,409,20070,PPO,5458.2894,97.129,93.7381,12.7633,0.6076,0.3884,0.0001,3.4537,0.6904
2024,409,20070,SUS+CQI,5555.792,100.7745,94.1693,12.2442,0.6035,0.3929,0.0,3.9963,0.7193
2024,409,20071,PPO,4146.2646,60.1452,58.7523,10.2122,0.6532,0.3422,0.0005,2.3484,0.701
2024,409,20071,SUS+CQI,3305.0458,59.4086,54.9046,6.0931,0.6062,0.3887,0.0002,3.9702,0.7034
2024,409,20072,PPO,5623.9055,83.7619,82.2723,10.9423,0.648,0.3491,0.0001,2.8413,0.6847
2024,409,20072,SUS+CQI,5122.9943,83.8186,79.6775,8.8464,0.6263,0.3705,0.0,3.9362,0.6962
2024,409,20073,PPO,6910.1185,77.3901,76.2642,9.9458,0.7319,0.2664,0.0,2.8337,0.7764
2024,409,20073,SUS+CQI,6489.2082,78.5664,74.1088,7.5687,0.7062,0.2919,0.0,3.9805,0.7929
2024,409,20074,PPO,4477.3016,109.1453,106.9003,17.4314,0.5695,0.4273,0.0,2.8225,0.613
2024,409,20074,SUS+CQI,3672.9112,109.3784,103.0794,15.7919,0.546,0.4508,0.0,3.998,0.6224
2024,409,20075,PPO,7181.8755,110.5828,106.9833,16.8361,0.6392,0.3583,0.0,3.3382,0.7157
2024,409,20075,SUS+CQI,6449.8781,113.2621,103.7766,15.4073,0.6102,0.3871,0.0,3.9932,0.7371
2024,409,20076,PPO,7864.3642,98.815,96.1456,9.5202,0.6896,0.3083,0.0,3.5322,0.7757
2024,409,20076,SUS+CQI,7723.433,101.221,95.5575,8.7747,0.679,0.3187,0.0,3.9555,0.7859
2024,409,20077,PPO,7631.1734,82.9149,81.366,14.6643,0.7454,0.252,0.0,2.9356,0.7942
2024,409,20077,SUS+CQI,6952.7182,83.0864,77.9832,12.2291,0.7113,0.286,0.0,3.9545,0.8045
2024,409,20078,PPO,4619.1612,56.0969,54.629,21.9928,0.7056,0.291,0.0006,2.3585,0.7681
2024,409,20078,SUS+CQI,4007.2385,55.8752,52.1263,16.9802,0.6647,0.332,0.0002,3.8853,0.7628
2024,409,20079,PPO,4575.1196,109.2992,106.6035,18.1941,0.5702,0.4261,0.0,3.1152,0.6274
2024,409,20079,SUS+CQI,3975.8509,110.3865,103.6589,17.0411,0.5509,0.4455,0.0,3.9984,0.6445
2024,409,20080,PPO,5286.4891,82.561,80.8353,14.3768,0.6375,0.3601,0.0001,2.7797,0.6952
2024,409,20080,SUS+CQI,4498.2726,83.0827,77.3685,11.9182,0.6032,0.3943,0.0001,3.9745,0.7001
2024,409,20081,PPO,2063.6407,90.0737,88.1432,17.2076,0.5255,0.4708,0.0,2.7579,0.5664
2024,409,20081,SUS+CQI,1205.4577,90.5268,83.7776,15.0935,0.4969,0.4993,0.0,3.9981,0.5872
2024,409,20082,PPO,7356.7484,103.6635,101.573,15.0268,0.659,0.3373,0.0001,3.2916,0.6984
2024,409,20082,SUS+CQI,6817.4257,104.3777,98.7839,13.9359,0.6387,0.358,0.0001,3.9904,0.7146
2024,409,20083,PPO,3425.4848,101.9256,99.0442,17.3291,0.5481,0.4491,0.0,3.0975,0.5959
2024,409,20083,SUS+CQI,3103.979,103.4275,97.314,16.6436,0.5361,0.461,0.0,3.9996,0.6116
2024,409,20084,PPO,7091.7463,81.9389,80.5374,16.1379,0.723,0.2749,0.0001,2.7502,0.7466
2024,409,20084,SUS+CQI,6322.988,80.6461,76.8408,13.0673,0.6894,0.3085,0.0,3.9745,0.7536
2024,409,20085,PPO,4435.8392,124.4005,121.1548,17.8867,0.5546,0.4422,0.0,3.402,0.6029
2024,409,20085,SUS+CQI,3943.2223,126.1626,118.6077,17.3366,0.5395,0.4572,0.0,3.9985,0.618
2024,409,20086,PPO,3657.8652,112.7422,111.4283,15.7291,0.5489,0.4485,0.0001,2.7271,0.5719
2024,409,20086,SUS+CQI,2996.8373,112.5046,107.997,14.1562,0.5311,0.4662,0.0,3.9982,0.5803
2024,409,20087,PPO,3326.2744,123.9086,119.4329,15.2526,0.5307,0.4661,0.0,3.7566,0.5984
2024,409,20087,SUS+CQI,3113.5622,126.8227,119.0114,15.4372,0.5226,0.4745,0.0,3.9999,0.6138
2024,409,20088,PPO,1853.0147,70.8513,69.5767,10.9967,0.5339,0.4633,0.0,2.5019,0.5521
2024,409,20088,SUS+CQI,1405.0791,69.58,67.6201,8.2616,0.5188,0.4782,0.0001,3.7738,0.5495
2024,409,20089,PPO,3318.6511,34.6876,33.3707,8.4383,0.7621,0.2365,0.0,1.8177,0.8344
2024,409,20089,SUS+CQI,2615.9932,33.8783,30.3614,2.8669,0.6857,0.3122,0.0004,3.5757,0.8198
2024,409,20090,PPO,4518.9922,76.8648,74.9917,10.6934,0.6199,0.3774,0.0001,2.7593,0.6653
2024,409,20090,SUS+CQI,3736.2845,76.5429,71.4111,7.9756,0.5865,0.4105,0.0003,3.935,0.6729
2024,409,20091,PPO,5738.45,84.025,82.3872,11.7555,0.652,0.3457,0.0001,2.777,0.6944
2024,409,20091,SUS+CQI,4883.5598,83.2152,78.3213,9.6814,0.6185,0.3792,0.0,3.9806,0.6994
2024,409,20092,PPO,6777.0042,74.283,73.055,12.9946,0.7433,0.2549,0.0002,2.6597,0.7826
2024,409,20092,SUS+CQI,6117.6629,73.7023,69.9142,9.7131,0.7093,0.2886,0.0002,3.9527,0.7846
2024,409,20093,PPO,6916.6011,73.9166,73.0952,11.475,0.7546,0.2428,0.0002,2.7663,0.7729
2024,409,20093,SUS+CQI,6628.9545,73.4223,71.6799,8.9214,0.7396,0.2567,0.0008,3.7886,0.7739
