world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P010,SUS+CQI@m=3,30035,2652.9796,27.6258,25.6656,0.7713,0.2263,2.5814,0.8662
P010,SUS-RPS,30036,2031.4994,24.3981,22.7617,0.7113,0.2816,1.5022,0.8014
P010,SUS+CQI-Feasible,30036,1309.4721,20.5162,20.4474,0.6396,0.3569,1.8047,0.6558
P010,SUS+CQI@m=3,30036,1823.0308,23.7758,21.847,0.6832,0.3107,2.5417,0.7853
P010,SUS-RPS,30037,1758.7769,21.4491,20.5674,0.7059,0.2875,1.4175,0.7573
P010,SUS+CQI-Feasible,30037,1127.2761,18.4277,18.348,0.6328,0.3644,1.757,0.6612
P010,SUS+CQI@m=3,30037,1687.0218,21.2793,20.2579,0.6945,0.3001,2.1993,0.7568
P010,SUS-RPS,30038,3720.7625,38.0139,36.2154,0.7791,0.2192,1.7038,0.8341
P010,SUS+CQI-Feasible,30038,3127.4048,34.6147,34.4177,0.7422,0.2561,2.3933,0.7556
P010,SUS+CQI@m=3,30038,3336.0912,37.0961,34.4836,0.7419,0.2557,2.8332,0.8192
P010,SUS-RPS,30039,2656.8052,27.0624,25.1013,0.7833,0.2148,1.479,0.887
P010,SUS+CQI-Feasible,30039,1846.7329,22.6708,22.5352,0.7064,0.2926,1.8919,0.7542
P010,SUS+CQI@m=3,30039,2198.7628,25.9029,23.1398,0.7207,0.2764,2.7512,0.8617
P010,SUS-RPS,30040,2580.9262,25.8191,24.3456,0.789,0.2039,1.5692,0.8649
P010,SUS+CQI-Feasible,30040,1936.5355,22.3841,22.3226,0.7245,0.2725,1.8874,0.7326
P010,SUS+CQI@m=3,30040,2340.4995,25.2427,23.3171,0.755,0.2379,2.5465,0.8536
P010,SUS-RPS,30041,2696.8436,28.4113,27.3271,0.7636,0.2311,1.5837,0.8053
P010,SUS+CQI-Feasible,30041,2075.5716,25.242,25.2096,0.7075,0.2903,2.0803,0.7226
P010,SUS+CQI@m=3,30041,2576.3511,28.1068,26.7448,0.7481,0.2466,2.4796,0.7995
P010,SUS-RPS,30042,3133.3962,27.031,26.2646,0.8814,0.1121,1.5781,0.9165
P010,SUS+CQI-Feasible,30042,2533.9897,24.172,24.075,0.8135,0.1849,1.9769,0.8548
P010,SUS+CQI@m=3,30042,3003.6348,26.8264,25.6293,0.8598,0.1321,2.4665,0.9171
P010,SUS-RPS,30043,3208.5764,34.1821,32.5211,0.7593,0.2385,1.7329,0.8276
P010,SUS+CQI-Feasible,30043,2485.8039,30.3714,30.2375,0.7069,0.2916,2.0969,0.7333
P010,SUS+CQI@m=3,30043,2860.5101,33.3831,31.0387,0.7231,0.2754,2.6939,0.8161
P010,SUS-RPS,30044,3038.1771,30.1775,29.1756,0.7938,0.2036,1.6466,0.8428
P010,SUS+CQI-Feasible,30044,2546.8174,27.5899,27.5388,0.7513,0.247,1.9428,0.7717
P010,SUS+CQI@m=3,30044,2942.095,29.9981,28.7047,0.7812,0.2157,2.3882,0.8396
P010,SUS-RPS,30045,3589.2982,34.1962,32.9333,0.8183,0.1801,1.6764,0.8716
P010,SUS+CQI-Feasible,30045,3038.3178,31.2761,31.2089,0.7752,0.2236,2.1519,0.7851
P010,SUS+CQI@m=3,30045,3400.0126,33.7836,32.0721,0.7963,0.2013,2.5984,0.865
P010,SUS-RPS,30046,5410.1055,45.3028,44.2367,0.8988,0.0996,1.8521,0.9521
P010,SUS+CQI-Feasible,30046,5078.6679,43.5244,43.1143,0.8785,0.1193,2.6595,0.9196
P010,SUS+CQI@m=3,30046,5195.8318,45.5662,42.9406,0.8714,0.1267,2.7985,0.9528
P010,SUS-RPS,30047,2465.4285,23.075,21.742,0.8241,0.1724,1.3425,0.8968
P010,SUS+CQI-Feasible,30047,1735.7011,19.3606,19.2218,0.737,0.2601,1.7718,0.7738
P010,SUS+CQI@m=3,30047,2248.0307,22.4804,20.7261,0.7879,0.2085,2.5252,0.8832
P010,SUS-RPS,30048,3387.7051,29.2195,28.0671,0.8806,0.1179,1.51,0.9357
P010,SUS+CQI-Feasible,30048,2589.0449,25.3705,25.1669,0.7975,0.2015,2.069,0.8541
P010,SUS+CQI@m=3,30048,3168.3434,28.7728,26.96,0.8478,0.1502,2.6183,0.9291
P010,SUS-RPS,30049,2796.633,25.308,24.6305,0.8456,0.15,1.5458,0.8696
P010,SUS+CQI-Feasible,30049,2371.1177,23.1682,23.1122,0.798,0.1998,1.9326,0.811
P010,SUS+CQI@m=3,30049,2761.9575,25.2838,24.4238,0.8396,0.1565,2.2415,0.8716
P010,SUS-RPS,30050,2374.7217,23.5745,22.3425,0.7959,0.2013,1.4458,0.8697
P010,SUS+CQI-Feasible,30050,1594.6335,19.7144,19.6499,0.7027,0.295,1.724,0.7213
P010,SUS+CQI@m=3,30050,2149.8238,23.0069,21.2813,0.7593,0.2373,2.5354,0.862
P010,SUS-RPS,30051,3796.0048,38.5486,36.3958,0.7819,0.2153,1.7504,0.8642
P010,SUS+CQI-Feasible,30051,3191.4101,34.8983,34.6197,0.7465,0.2515,2.2744,0.7772
P010,SUS+CQI@m=3,30051,3334.3125,37.3709,34.335,0.7387,0.2586,2.868,0.8459
P010,SUS-RPS,30052,4160.5175,37.0937,36.0688,0.8567,0.141,1.806,0.898
P010,SUS+CQI-Feasible,30052,3551.5882,34.0203,33.8517,0.8102,0.189,2.3218,0.8412
P010,SUS+CQI@m=3,30052,3945.5643,36.7738,34.9412,0.8314,0.166,2.7146,0.8962
P010,SUS-RPS,30053,3004.5945,28.4524,27.0663,0.8163,0.1789,1.4887,0.891
P010,SUS+CQI-Feasible,30053,2328.9676,24.9236,24.7967,0.7531,0.2441,1.9016,0.7975
P010,SUS+CQI@m=3,30053,2642.2494,27.6776,25.2934,0.7663,0.2276,2.7117,0.8835
P010,SUS-RPS,30054,2898.0561,31.8815,30.3339,0.7436,0.253,1.5814,0.8131
P010,SUS+CQI-Feasible,30054,2164.9402,28.0866,27.933,0.6881,0.3108,2.1827,0.7233
P010,SUS+CQI@m=3,30054,2496.8749,31.1335,28.3725,0.6984,0.2966,2.7683,0.8061
P010,SUS-RPS,30055,3832.8742,37.3962,36.1385,0.8033,0.1938,1.7703,0.8392
P010,SUS+CQI-Feasible,30055,3287.172,34.4699,34.398,0.7661,0.2329,2.3188,0.7792
P010,SUS+CQI@m=3,30055,3607.423,36.9755,35.1205,0.7796,0.219,2.7795,0.835
P010,SUS-RPS,30056,4504.2927,36.3691,35.3946,0.9314,0.0678,1.8189,0.9714
P010,SUS+CQI-Feasible,30056,4023.2966,33.8847,33.7858,0.8917,0.1079,2.3634,0.9113
P010,SUS+CQI@m=3,30056,4426.3307,36.2568,35.0192,0.9214,0.077,2.6367,0.9709
P010,SUS-RPS,30057,3376.3494,27.2562,26.9862,0.9308,0.0664,1.646,0.9414
P010,SUS+CQI-Feasible,30057,2924.1911,25.2528,25.1901,0.876,0.1229,2.037,0.9123
P010,SUS+CQI@m=3,30057,3361.5152,27.2808,26.8802,0.9275,0.0703,2.2651,0.9428
P010,SUS-RPS,30058,3572.7361,37.6947,36.1739,0.7634,0.2343,1.7252,0.8287
P010,SUS+CQI-Feasible,30058,2854.2999,34.0036,33.729,0.7153,0.2823,2.3935,0.7596
P010,SUS+CQI@m=3,30058,3146.1308,36.9032,34.0497,0.7197,0.2769,2.8437,0.82
P010,SUS-RPS,30059,2685.9309,32.1278,30.4484,0.7106,0.2842,1.6234,0.7947
P010,SUS+CQI-Feasible,30059,1862.9304,27.8922,27.7104,0.6499,0.3464,2.19,0.7094
P010,SUS+CQI@m=3,30059,2113.797,30.8752,27.7815,0.6495,0.3461,2.8539,0.7844
P010,SUS-RPS,30060,782.045,18.5654,17.1382,0.5687,0.4138,1.4136,0.654
P010,SUS+CQI-Feasible,30060,498.5737,16.5715,16.5616,0.5465,0.4519,1.5959,0.5493
P010,SUS+CQI@m=3,30060,750.8847,18.4702,17.0273,0.5645,0.4197,2.1535,0.6507
P010,SUS-RPS,30061,2271.0357,29.467,27.2196,0.6852,0.3085,1.5565,0.7789
P010,SUS+CQI-Feasible,30061,1541.352,25.1971,25.1652,0.6324,0.3641,1.8842,0.6268
P010,SUS+CQI@m=3,30061,1858.0257,28.2844,25.5557,0.6418,0.3519,2.779,0.7459
P010,SUS-RPS,30062,2694.3862,24.3533,23.3432,0.849,0.1429,1.4996,0.9
P010,SUS+CQI-Feasible,30062,2262.553,21.9964,21.9625,0.8014,0.1986,1.8009,0.8106
P010,SUS+CQI@m=3,30062,2609.4498,24.1943,22.9157,0.8341,0.1584,2.3565,0.9007
P010,SUS-RPS,30063,4054.2294,38.3395,36.8103,0.821,0.1769,1.7937,0.897
P010,SUS+CQI-Feasible,30063,3403.935,34.9076,34.5983,0.7765,0.2214,2.5083,0.8407
P010,SUS+CQI@m=3,30063,3590.0905,37.5511,34.603,0.7712,0.227,2.8668,0.8885
P010,SUS-RPS,30064,2312.5038,21.8484,20.7697,0.8217,0.1733,1.5386,0.898
P010,SUS+CQI-Feasible,30064,1469.2976,17.955,17.7608,0.7068,0.2894,1.6748,0.7568
P010,SUS+CQI@m=3,30064,2140.6777,21.4521,19.9462,0.791,0.2046,2.4357,0.896
P010,SUS-RPS,30065,2579.9069,24.1514,22.8747,0.8266,0.1683,1.4854,0.9208
P010,SUS+CQI-Feasible,30065,1819.6683,20.2815,20.2194,0.7384,0.2593,1.7492,0.7736
P010,SUS+CQI@m=3,30065,2336.9298,23.5342,21.7382,0.7871,0.2066,2.5343,0.9073
P010,SUS-RPS,30066,4257.9378,41.1139,39.8795,0.8075,0.1909,1.7792,0.8617
P010,SUS+CQI-Feasible,30066,3680.7096,38.1447,37.8798,0.7717,0.228,2.4889,0.8239
P010,SUS+CQI@m=3,30066,3987.5805,40.7709,38.4853,0.7797,0.2177,2.8034,0.8587
P010,SUS-RPS,30067,2745.2235,25.1916,23.9651,0.8401,0.1577,1.4933,0.9094
P010,SUS+CQI-Feasible,30067,2060.598,21.7351,21.669,0.7627,0.2362,1.8389,0.8004
P010,SUS+CQI@m=3,30067,2535.3853,24.6611,23.0441,0.8078,0.1889,2.5526,0.9034
P010,SUS-RPS,30068,4098.4881,35.1243,34.0475,0.8815,0.116,1.6103,0.9268
P010,SUS+CQI-Feasible,30068,3516.1706,32.1147,32.0003,0.8346,0.1633,2.1581,0.8571
P010,SUS+CQI@m=3,30068,3914.6607,34.74,33.138,0.8597,0.1378,2.6271,0.9219
P010,SUS-RPS,30069,5208.6713,43.7763,42.5259,0.8989,0.0998,1.8752,0.9621
P010,SUS+CQI-Feasible,30069,4784.0746,41.5326,41.1217,0.8724,0.1263,2.7285,0.9249
P010,SUS+CQI@m=3,30069,5018.798,43.9341,41.5245,0.8744,0.1236,2.8158,0.9612
P010,SUS-RPS,30070,4208.7543,36.1904,35.4716,0.8788,0.1192,1.7416,0.9135
P010,SUS+CQI-Feasible,30070,3692.0297,33.7779,33.5848,0.8362,0.1615,2.4225,0.8796
P010,SUS+CQI@m=3,30070,4143.5088,36.311,35.031,0.8677,0.1287,2.576,0.9152
P010,SUS-RPS,30071,4270.1769,40.6689,39.2959,0.8147,0.1833,1.8896,0.8604
P010,SUS+CQI-Feasible,30071,3784.7727,37.9669,37.8096,0.7849,0.2131,2.4398,0.8017
P010,SUS+CQI@m=3,30071,3980.1494,40.0537,37.9946,0.7869,0.2105,2.8403,0.8494
P010,SUS-RPS,30072,3281.421,31.7557,30.4233,0.8075,0.1904,1.6477,0.8701
P010,SUS+CQI-Feasible,30072,2582.8973,28.1639,28.0233,0.7483,0.2496,2.1752,0.7688
P010,SUS+CQI@m=3,30072,2958.3936,31.0528,28.8883,0.7678,0.2293,2.7802,0.8555
P010,SUS-RPS,30073,3004.9699,31.717,30.6934,0.7644,0.2352,1.6869,0.819
P010,SUS+CQI-Feasible,30073,2318.5594,28.3603,28.2548,0.7077,0.2919,2.1321,0.7505
P010,SUS+CQI@m=3,30073,2812.5971,31.3374,29.7891,0.7416,0.258,2.6592,0.8161
P010,SUS-RPS,30074,5302.5782,46.322,44.8752,0.8707,0.1278,1.9231,0.9344
P010,SUS+CQI-Feasible,30074,4799.0094,43.6578,43.2019,0.8416,0.1566,2.8294,0.9012
P010,SUS+CQI@m=3,30074,5071.8905,46.5028,43.5875,0.8434,0.1547,2.8541,0.9317
P010,SUS-RPS,30075,4305.8985,38.6665,37.5304,0.8505,0.147,1.7603,0.9024
P010,SUS+CQI-Feasible,30075,3787.0769,35.871,35.6662,0.8148,0.183,2.4717,0.8651
P010,SUS+CQI@m=3,30075,4122.5427,38.4337,36.5371,0.8293,0.1686,2.7884,0.9026
P010,SUS-RPS,30076,2664.6076,23.3755,22.3123,0.8727,0.1179,1.4993,0.9392
P010,SUS+CQI-Feasible,30076,2001.2141,20.0598,19.9643,0.7868,0.2107,1.8373,0.8263
P010,SUS+CQI@m=3,30076,2486.0703,22.9803,21.3876,0.8395,0.1492,2.4432,0.939
P010,SUS-RPS,30077,2741.9936,22.771,22.4643,0.9084,0.0897,1.6065,0.9229
P010,SUS+CQI-Feasible,30077,2455.0586,21.4855,21.4811,0.8677,0.1323,1.8564,0.8691
P010,SUS+CQI@m=3,30077,2742.1871,22.7766,22.4628,0.9084,0.0897,2.0013,0.923
P010,SUS-RPS,30078,3139.183,27.3352,26.1553,0.8741,0.1216,1.4102,0.9281
P010,SUS+CQI-Feasible,30078,2330.9909,23.4105,23.2482,0.784,0.2123,1.8574,0.8248
P010,SUS+CQI@m=3,30078,2824.9655,26.5649,24.659,0.8267,0.1685,2.5583,0.9235
P010,SUS-RPS,30079,3496.1925,29.8166,29.278,0.889,0.1086,1.5957,0.9064
P010,SUS+CQI-Feasible,30079,3029.756,27.5497,27.4971,0.8416,0.1579,1.92,0.8518
P010,SUS+CQI@m=3,30079,3473.2253,29.8266,29.13,0.8846,0.113,2.2112,0.9096
P010,SUS-RPS,30080,2258.4064,23.3183,22.4148,0.7753,0.2176,1.5259,0.8265
P010,SUS+CQI-Feasible,30080,2066.7288,21.9011,21.8989,0.7604,0.239,1.8644,0.7684
P010,SUS+CQI@m=3,30080,2263.1042,23.3684,22.4148,0.7753,0.2192,2.0903,0.8299
P010,SUS-RPS,30081,3106.4744,29.962,28.4721,0.8108,0.1883,1.5789,0.8955
P010,SUS+CQI-Feasible,30081,2388.627,26.1311,26.0608,0.7467,0.2519,2.024,0.793
