train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
5024,389,21067,PPO,5186.1221,95.3905,93.5574,11.8769,0.6065,0.3911,0.0,3.0362,0.66
5024,389,21067,SUS+CQI,5366.6928,99.7218,93.6557,11.2586,0.6015,0.3959,0.0001,3.9903,0.6947
5024,389,21068,PPO,5451.8269,116.7752,114.9544,10.7096,0.5846,0.412,0.0,3.0012,0.6112
5024,389,21068,SUS+CQI,5100.8803,118.259,112.5349,10.1181,0.5717,0.4248,0.0,3.9825,0.6399
5024,389,21069,PPO,7768.4908,92.7143,90.8817,14.3263,0.71,0.2886,0.0,3.0819,0.7645
5024,389,21069,SUS+CQI,7404.764,94.9827,88.7348,12.7395,0.6876,0.3109,0.0,3.9906,0.7957
5024,389,21070,PPO,5978.6562,80.3862,78.8213,11.4359,0.6732,0.3241,0.0,2.8071,0.7296
5024,389,21070,SUS+CQI,5618.9998,82.1358,76.7997,9.455,0.6511,0.3462,0.0,3.9856,0.7459
5024,389,21071,PPO,4482.8596,79.073,77.392,11.7206,0.6144,0.3833,0.0,2.6905,0.66
5024,389,21071,SUS+CQI,3535.835,78.4501,72.8679,8.8517,0.5758,0.4215,0.0001,3.99,0.6754
5024,389,21072,PPO,3982.6947,94.2477,92.5836,12.5582,0.5737,0.4234,0.0,2.8945,0.6227
5024,389,21072,SUS+CQI,3698.9881,97.2695,90.5458,11.5366,0.5568,0.4405,0.0,3.9988,0.6508
5024,389,21073,PPO,2870.8352,46.4557,44.7734,11.8055,0.6295,0.3667,0.0007,2.0259,0.7058
5024,389,21073,SUS+CQI,2194.8781,46.0181,42.0164,5.0059,0.5816,0.4148,0.0,3.9389,0.6976
5024,389,21074,PPO,3507.896,67.0017,65.6718,20.0617,0.6008,0.3956,0.0001,2.3591,0.6503
5024,389,21074,SUS+CQI,2738.9288,67.1689,62.0345,16.2007,0.5625,0.4342,0.0,3.9546,0.656
5024,389,21075,PPO,4871.5262,58.7293,57.4853,18.3194,0.708,0.2901,0.0002,2.2558,0.7568
5024,389,21075,SUS+CQI,4404.5963,59.2062,55.2466,12.6047,0.6746,0.3232,0.0,3.9641,0.7619
5024,389,21076,PPO,4390.7034,79.5425,77.4354,16.3781,0.6088,0.3887,0.0,2.605,0.6732
5024,389,21076,SUS+CQI,3098.8877,77.9478,71.3302,13.5215,0.5586,0.4385,0.0,3.957,0.6857
5024,389,21077,PPO,3273.8609,56.1213,54.8631,10.8893,0.6201,0.3758,0.0005,2.28,0.6566
5024,389,21077,SUS+CQI,2882.844,56.0034,53.1759,6.5789,0.5967,0.3982,0.0011,3.8838,0.6529
5024,389,21078,PPO,1191.0631,46.8107,45.3141,9.9345,0.5308,0.4661,0.0007,2.0105,0.5743
5024,389,21078,SUS+CQI,586.8313,45.9784,42.6406,5.5338,0.4967,0.5006,0.0002,3.7003,0.5698
5024,389,21079,PPO,3074.029,97.3017,96.3125,9.7765,0.5467,0.4501,0.0,2.8555,0.5702
5024,389,21079,SUS+CQI,2553.8493,97.5116,93.5375,8.7085,0.5296,0.4668,0.0001,3.8752,0.5804
5024,389,21080,PPO,2567.7799,44.9337,43.7564,10.8399,0.6161,0.3789,0.0009,2.2946,0.6503
5024,389,21080,SUS+CQI,2489.4268,44.917,43.3692,8.3008,0.6103,0.3854,0.0002,3.2539,0.6526
5024,389,21081,PPO,5358.4018,106.3988,105.7833,9.7653,0.5973,0.3992,0.0002,2.8698,0.5959
5024,389,21081,SUS+CQI,4998.0366,105.3663,104.1551,9.2599,0.5882,0.4083,0.0002,3.6809,0.598
