train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
3024,489,21067,PPO,5157.9011,95.4716,93.1109,11.6928,0.6045,0.3926,0.0,3.1266,0.6684
3024,489,21067,SUS+CQI,5366.6928,99.7218,93.6557,11.2586,0.6015,0.3959,0.0001,3.9903,0.6947
3024,489,21068,PPO,5480.6647,116.8544,114.8565,10.4391,0.5844,0.4119,0.0,3.0792,0.6116
3024,489,21068,SUS+CQI,5100.8803,118.259,112.5349,10.1181,0.5717,0.4248,0.0,3.9825,0.6399
3024,489,21069,PPO,7728.9125,92.6984,90.6452,14.5053,0.7087,0.2901,0.0,3.1312,0.7637
3024,489,21069,SUS+CQI,7404.764,94.9827,88.7348,12.7395,0.6876,0.3109,0.0,3.9906,0.7957
3024,489,21070,PPO,5913.4972,79.9776,78.3706,11.8377,0.6712,0.326,0.0,2.8316,0.7289
3024,489,21070,SUS+CQI,5618.9998,82.1358,76.7997,9.455,0.6511,0.3462,0.0,3.9856,0.7459
3024,489,21071,PPO,4443.1651,78.9934,77.1387,12.3187,0.6127,0.385,0.0001,2.6668,0.6639
3024,489,21071,SUS+CQI,3535.835,78.4501,72.8679,8.8517,0.5758,0.4215,0.0001,3.99,0.6754
3024,489,21072,PPO,3771.9655,93.6604,91.4405,12.3582,0.5678,0.4296,0.0,3.0512,0.6218
3024,489,21072,SUS+CQI,3698.9881,97.2695,90.5458,11.5366,0.5568,0.4405,0.0,3.9988,0.6508
3024,489,21073,PPO,2829.7182,46.2009,44.6554,13.6317,0.6278,0.3687,0.0004,1.914,0.7026
3024,489,21073,SUS+CQI,2194.8781,46.0181,42.0164,5.0059,0.5816,0.4148,0.0,3.9389,0.6976
3024,489,21074,PPO,3442.3558,66.6331,65.2846,20.3941,0.5986,0.3982,0.0001,2.3218,0.6527
3024,489,21074,SUS+CQI,2738.9288,67.1689,62.0345,16.2007,0.5625,0.4342,0.0,3.9546,0.656
3024,489,21075,PPO,4783.9696,58.2857,56.976,19.1465,0.7041,0.2939,0.0002,2.1791,0.7577
3024,489,21075,SUS+CQI,4404.5963,59.2062,55.2466,12.6047,0.6746,0.3232,0.0,3.9641,0.7619
3024,489,21076,PPO,4402.1943,79.7414,77.54,16.1886,0.6082,0.3892,0.0,2.6175,0.674
3024,489,21076,SUS+CQI,3098.8877,77.9478,71.3302,13.5215,0.5586,0.4385,0.0,3.957,0.6857
3024,489,21077,PPO,3240.8196,55.9696,54.7511,11.3256,0.6187,0.3776,0.0002,2.2357,0.6541
3024,489,21077,SUS+CQI,2882.844,56.0034,53.1759,6.5789,0.5967,0.3982,0.0011,3.8838,0.6529
3024,489,21078,PPO,1080.5343,46.3787,44.764,10.3694,0.5256,0.4709,0.0007,1.9981,0.5729
3024,489,21078,SUS+CQI,586.8313,45.9784,42.6406,5.5338,0.4967,0.5006,0.0002,3.7003,0.5698
