world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
D26,SUS+CQI-Feasible,30036,1681.7431,32.7012,32.6701,0.5905,0.4089,2.1405,0.622
D26,SUS+CQI@m=3,30036,2470.3178,37.8471,34.7784,0.6239,0.3752,2.6608,0.7206
D26,SUS-RPS,30037,3778.3315,73.6167,70.9963,0.5836,0.4145,1.8875,0.6273
D26,SUS+CQI-Feasible,30037,2702.6338,67.9302,67.705,0.5587,0.4393,2.9065,0.5751
D26,SUS+CQI@m=3,30037,3290.2649,72.9276,68.755,0.5644,0.4336,2.864,0.622
D26,SUS-RPS,30038,-1582.5174,88.2804,86.5637,0.4396,0.5584,2.1383,0.5705
D26,SUS+CQI-Feasible,30038,1559.0179,103.8328,100.4212,0.4987,0.4999,3.6189,0.5952
D26,SUS+CQI@m=3,30038,842.2467,105.4346,95.9951,0.4735,0.5251,2.9965,0.5822
D26,SUS-RPS,30039,3401.2851,39.7155,36.8956,0.6988,0.2997,1.4782,0.8021
D26,SUS+CQI-Feasible,30039,1810.55,31.8036,31.6582,0.6048,0.3937,2.0076,0.653
D26,SUS+CQI@m=3,30039,2737.4301,38.2339,34.0044,0.6428,0.3554,2.8285,0.7852
D26,SUS-RPS,30040,3795.1119,85.2123,83.5506,0.568,0.4305,2.1148,0.6501
D26,SUS+CQI-Feasible,30040,4273.5604,87.0956,86.2212,0.5816,0.417,3.2876,0.6577
D26,SUS+CQI@m=3,30040,4142.8824,90.8787,83.8342,0.5619,0.4364,2.982,0.6677
D26,SUS-RPS,30041,4480.1685,82.498,80.3869,0.593,0.4055,2.0551,0.6391
D26,SUS+CQI-Feasible,30041,4027.2847,79.7034,79.2279,0.5861,0.4125,2.9905,0.6175
D26,SUS+CQI@m=3,30041,3843.9141,83.1184,76.924,0.5646,0.4336,2.9693,0.6462
D26,SUS-RPS,30042,5658.9462,77.046,73.6467,0.6525,0.3462,2.1483,0.7418
D26,SUS+CQI-Feasible,30042,4600.762,70.8923,70.526,0.6286,0.3698,2.8442,0.6836
D26,SUS+CQI@m=3,30042,4658.2619,76.6102,68.5791,0.6054,0.393,2.9638,0.745
D26,SUS-RPS,30043,4028.5213,108.6884,107.7755,0.5476,0.451,2.5454,0.6112
D26,SUS+CQI-Feasible,30043,5020.9978,114.2135,112.5353,0.566,0.4328,3.4236,0.6183
D26,SUS+CQI@m=3,30043,4201.8779,114.4558,107.958,0.5405,0.4583,2.9976,0.6145
D26,SUS-RPS,30044,7019.862,107.0754,105.5462,0.6279,0.3709,2.3682,0.6801
D26,SUS+CQI-Feasible,30044,7331.173,108.4356,107.2287,0.6351,0.3637,3.2342,0.6838
D26,SUS+CQI@m=3,30044,6601.4564,109.2593,102.6477,0.6068,0.3919,2.9611,0.6899
D26,SUS-RPS,30045,4817.9115,48.8477,46.8405,0.7565,0.243,1.577,0.8193
D26,SUS+CQI-Feasible,30045,3911.6247,43.9381,43.824,0.7151,0.2846,2.3594,0.7585
D26,SUS+CQI@m=3,30045,4618.4006,48.7285,45.7064,0.7391,0.2601,2.7515,0.8206
D26,SUS-RPS,30046,6307.736,77.2866,75.7452,0.6831,0.316,1.9859,0.7621
D26,SUS+CQI-Feasible,30046,6423.1289,78.715,76.4456,0.6849,0.3142,3.1754,0.7742
D26,SUS+CQI@m=3,30046,6089.3255,82.0344,73.6281,0.6525,0.3467,2.9893,0.7872
D26,SUS-RPS,30047,2207.5722,73.1578,69.9091,0.5295,0.4685,1.7073,0.6303
D26,SUS+CQI-Feasible,30047,1754.5658,69.8637,69.2024,0.5243,0.4736,2.7817,0.6015
D26,SUS+CQI@m=3,30047,1225.57,74.3557,64.6764,0.4849,0.5131,2.9932,0.6403
D26,SUS-RPS,30048,4270.1631,70.8821,67.951,0.6096,0.389,1.832,0.701
D26,SUS+CQI-Feasible,30048,3562.6331,66.6904,65.9549,0.5945,0.4041,2.796,0.6671
D26,SUS+CQI@m=3,30048,3427.7639,71.9887,63.1873,0.5635,0.4349,2.9892,0.7147
D26,SUS-RPS,30049,5366.8057,57.0312,54.8826,0.7342,0.2651,1.6948,0.8098
D26,SUS+CQI-Feasible,30049,4118.7064,50.8533,50.6306,0.6837,0.3154,2.6234,0.7521
D26,SUS+CQI@m=3,30049,5054.341,57.0606,53.1446,0.7108,0.2884,2.7659,0.8124
D26,SUS-RPS,30050,4604.1203,79.3649,77.224,0.6026,0.3953,1.858,0.6554
D26,SUS+CQI-Feasible,30050,4283.2834,77.0827,76.7037,0.5996,0.3983,2.8597,0.6407
D26,SUS+CQI@m=3,30050,4506.9983,80.9675,76.1601,0.5919,0.4057,2.9841,0.6661
D26,SUS-RPS,30051,1012.183,106.6062,105.3867,0.4842,0.5135,2.3879,0.5642
D26,SUS+CQI-Feasible,30051,4031.5331,121.8239,118.5318,0.5385,0.4602,3.6183,0.6004
D26,SUS+CQI@m=3,30051,3162.6034,122.2583,113.9888,0.5144,0.484,2.9999,0.5914
D26,SUS-RPS,30052,5086.947,109.5348,108.6026,0.5704,0.4282,2.6961,0.6474
D26,SUS+CQI-Feasible,30052,6614.6035,118.3983,115.6059,0.598,0.4009,3.5583,0.6674
D26,SUS+CQI@m=3,30052,5823.8477,119.3468,110.8863,0.5715,0.4273,2.9986,0.6636
