train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
4024,849,21000,PPO,7360.6272,104.9795,102.5492,14.1268,0.6577,0.34,0.0,3.2382,0.7122
4024,849,21000,SUS+CQI,6606.7553,106.8282,99.0204,12.6729,0.627,0.3705,0.0,3.9955,0.7329
4024,849,21001,PPO,6770.857,78.3699,76.5106,19.516,0.7191,0.2785,0.0,2.9546,0.7878
4024,849,21001,SUS+CQI,5916.862,77.6967,72.2664,17.2052,0.6768,0.3203,0.0,3.9554,0.806
4024,849,21002,PPO,3195.0299,82.1261,80.749,10.2328,0.5642,0.4327,0.0001,2.6382,0.5878
4024,849,21002,SUS+CQI,2425.0399,81.4583,77.2524,7.9603,0.5373,0.4596,0.0001,3.9857,0.5874
4024,849,21003,PPO,4450.9495,64.7178,63.1851,12.0986,0.6528,0.3445,0.0,2.4759,0.7068
4024,849,21003,SUS+CQI,3784.9448,65.9463,60.3124,7.8036,0.6121,0.385,0.0,3.9954,0.7185
4024,849,21004,PPO,2881.129,82.4671,81.0563,12.0531,0.5554,0.4416,0.0001,2.6629,0.5943
4024,849,21004,SUS+CQI,2106.4145,82.6854,77.5864,9.4394,0.5261,0.4704,0.0001,3.9813,0.5967
4024,849,21005,PPO,3619.883,37.4924,36.1534,18.2901,0.7636,0.2344,0.0003,1.9167,0.8477
4024,849,21005,SUS+CQI,2922.275,36.8775,33.1865,10.4332,0.693,0.3037,0.0016,3.591,0.832
4024,849,21006,PPO,4647.844,83.3309,81.8604,11.2758,0.6132,0.3846,0.0,2.7446,0.6339
4024,849,21006,SUS+CQI,4198.7182,83.1206,79.759,8.7234,0.5949,0.4028,0.0,3.9469,0.6401
4024,849,21007,PPO,6682.8926,76.784,75.3091,13.2878,0.7251,0.2723,0.0,2.7399,0.7565
4024,849,21007,SUS+CQI,6164.1591,76.4185,73.0344,10.4083,0.699,0.2984,0.0,3.8564,0.7603
4024,849,21008,PPO,5424.6251,88.4548,86.1869,12.3314,0.6268,0.369,0.0,3.1301,0.6857
4024,849,21008,SUS+CQI,5011.0768,91.1432,84.0916,10.3311,0.6037,0.3923,0.0,3.9877,0.7052
4024,849,21009,PPO,3792.2006,39.1874,37.7623,14.1485,0.7668,0.2307,0.0009,2.024,0.8599
4024,849,21009,SUS+CQI,3062.2178,38.1842,34.6212,7.9897,0.6969,0.2999,0.0003,3.676,0.8437
4024,849,21010,PPO,3722.4697,70.1169,68.2209,14.771,0.6034,0.3942,0.0003,2.5835,0.6583
