update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
478,4246.613569354881,52.666887400567205,0.694127957931639,0.3017090271691499,0.0,0,7.539514106666548,0.8554288851437789,0.776664748775887,4564,20,20.603485539082143,2.8555205492812745,2.2162247474747474,7.0,12.171,0.0,0.22910026827235552,0.9707565882686313,1.0288554387957967,0.02825201013327459,49.946932,2568,2683,0.9571375326127469,3823,3923,0.974509304104002,4074,4179,0.9748743718592965,6664,6860,0.9714285714285714
479,2463.6300542792483,88.20116423264834,0.5296174208370792,0.4656877434821696,9.989012086704625e-05,0,12.484044229987214,0.8600778574995127,0.6221682264543303,10011,26,22.832900378099602,3.6967150289878083,2.8683515654470013,7.0,38.649,0.0,0.3821534378772477,0.9611257565068875,1.0382582806103462,0.03700657894736842,83.513912,454,467,0.9721627408993576,1462,1504,0.9720744680851063,2639,2723,0.9691516709511568,21331,22239,0.9591708260263501
480,5812.8711973290165,76.85861898809324,0.6774378859686917,0.320695102685624,0.0001436162573603332,0,9.819092739973412,0.849230417504931,0.7224152392393622,6963,21,18.557862909911528,3.200127239297107,2.1361034555861775,5.0,19.227,0.0,0.32942097175638885,0.9530154277699859,1.0480580252690688,0.045983676018018824,74.869004,1600,1660,0.963855421686747,2750,2832,0.971045197740113,3678,3824,0.9618200836820083,12357,13074,0.9451583295089491
481,2135.6342397772496,37.89080640274874,0.611394786347756,0.38645525396398817,0.0,0,13.091438813425846,0.8619398013322767,0.7125044076711793,3721,20,22.391258190723217,2.0612668507688268,1.970989010989011,7.0,11.128,0.0,0.18425774879921092,0.9681485266564469,1.0308257194091026,0.03022794846382557,35.621708,4886,5065,0.964659427443238,3355,3435,0.9767103347889374,1878,1946,0.9650565262076053,1249,1296,0.9637345679012346
482,3967.0015177358823,50.95115889971752,0.6843389529724934,0.31255545696539483,0.00022182786157941438,0,8.663898221039268,0.8708910866137896,0.7515829190746013,4508,18,22.647627235890155,2.6263968628168466,2.193192868719611,7.0,12.268,0.0,0.2467411306278445,0.9765106910443137,1.0223630264629147,0.022358216190014542,48.825182,3168,3267,0.9696969696969697,3972,4053,0.9800148038490007,3603,3678,0.9796084828711256,5013,5137,0.9758613977029394
483,5335.898760225593,68.91502072269779,0.6844322047626762,0.3132998542037907,0.0,0,12.045310335478215,0.8654899972000049,0.7639978642389532,6173,22,21.32073170540789,3.1319941072946906,2.0338461538461536,6.0,16.32,0.0,0.28138134375990287,0.9695079349236451,1.0297663715043275,0.02949581052937473,66.24581,1971,2056,0.9586575875486382,3253,3340,0.9739520958083833,4136,4233,0.9770848098275455,10067,10409,0.9671438178499375
484,4940.223999450744,53.10130902384686,0.7492571428571428,0.24754285714285715,0.0,0,18.107832479283903,0.8676032092123491,0.8306792113211635,4375,19,20.045504424785413,2.4596880803629455,1.7528981086028066,6.0,9.127,0.0,0.2310126940341771,0.9576857978150485,1.0447646197703984,0.043138987043580684,51.03605,4410,4608,0.95703125,2946,3047,0.9668526419428947,2064,2158,0.9564411492122336,3028,3185,0.9507064364207222
485,5240.407353020624,48.10708439980592,0.8321559762644815,0.1669963266459452,0.0,0,13.54040314411936,0.8537795336405929,0.920022670986276,3539,16,22.401592663361278,2.4450725168170955,1.9983022071307301,6.0,6.286,0.0,0.21842481840818692,0.963653580013111,1.0350595281571835,0.034053331457116726,46.440522,3923,4122,0.9517224648229015,3641,3734,0.9750937332619175,2953,3053,0.9672453324598755,2713,2820,0.9620567375886525
486,4817.803342438033,105.14908697602488,0.5797205948625507,0.4167643082469581,0.0,0,14.44298122371837,0.8714814059446784,0.6306759804857794,11095,30,22.620479243158783,3.6819102855045913,2.1616915422885574,6.0,36.457,0.0,0.3667156021407847,0.9744103248776146,1.0249842224449641,0.024422012373819604,101.626508,574,585,0.9811965811965812,1518,1540,0.9857142857142858,2743,2795,0.9813953488372092,21439,22044,0.9725548902195609
487,6132.215743942682,96.15228066050967,0.6351672060409924,0.36148867313915856,0.0,0,16.714656595902834,0.8597928167901043,0.6989556262628627,9270,19,22.50571067286527,3.2337232136006495,1.8680366847826086,6.0,25.834,0.00043131334914815614,0.48791386323888997,0.9644956929948498,1.0339393385711675,0.03288226737779345,93.225098,1584,1670,0.948502994011976,2726,2801,0.9732238486254909,3099,3200,0.9684375,13753,14270,0.963770147161878
