update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals
66,7646.063546412564,61.08471245731933,0.9340996168582375,0.04291187739463601,0.02120051085568327,0,17.10384840469225,0.8563821477567146,0.9087097062177023,3915
67,8359.499355032236,64.99505793940924,0.9576271186440678,0.03559322033898305,0.004842615012106538,0,16.627721347682336,0.8382507174580814,0.9319105835315472,4130
68,5420.187676999365,48.784107544274455,0.830835734870317,0.10720461095100864,0.05936599423631124,0,7.648551428416953,0.8568641606808376,0.7805392414465485,3470
69,6048.314231516078,52.15276460236763,0.8624411846111265,0.11098809853307501,0.02380293384998616,0,10.713495548174276,0.8578808206069132,0.7975460599276665,3613
70,7126.321371876581,57.803658325787,0.9189260331666228,0.06001579362990261,0.020005264543300868,0,9.473739749264205,0.8546022612063109,0.8794656790663147,3799
71,7473.377319505144,60.08736579747958,0.9260385005065856,0.05293819655521783,0.01950354609929078,0,11.961116967978842,0.8605328946358056,0.874544422531443,3948
72,4428.782226575473,44.215368797497284,0.7740673886883274,0.16365824308062576,0.0598676293622142,0,4.617552525765389,0.8699969142380544,0.7044240068497448,3324
73,7071.394142031652,56.95885069399177,0.9215790877567351,0.061082955454787945,0.015737530008002133,0,6.841147710307569,0.8802324289579705,0.8883173160505862,3749
74,5530.463125194349,50.04404548021116,0.8354394832912103,0.12805391743892164,0.03454085930918281,0,8.984502952993171,0.8671032177155527,0.76318047429891,3561
75,3951.1553281882198,41.569131619102,0.7501519756838906,0.16382978723404254,0.08297872340425531,0,4.64294769357823,0.8682937492439105,0.6389653194925281,3290
76,5288.969783695336,47.93036773693045,0.8282683486238532,0.12270642201834862,0.047018348623853214,0,6.55106882576182,0.8524366129021343,0.756961838374704,3488
77,7401.174504088124,59.93164983072821,0.9185372005044136,0.06027742749054225,0.019167717528373266,0,13.825634500561915,0.8706392310623565,0.8459193942083366,3965
78,5984.733277515081,51.862546448638525,0.862049706785814,0.11449315833566043,0.02150237363864842,0,12.283597141125686,0.8598498755055891,0.7889961090243442,3581
79,5535.445113499776,49.99031895882873,0.8335204941044357,0.13840539023020776,0.025547445255474453,0,10.112525981782035,0.8582134066894279,0.7450583364931803,3562
80,4930.924931714639,46.96960636638564,0.8048571428571428,0.13942857142857143,0.054,0,6.794921566038505,0.8771558909474085,0.6849685609530204,3500
81,5270.101070995599,48.26816336236709,0.8246162592382035,0.1191017623649801,0.05429221148379761,0,7.103468525898851,0.8727224621954223,0.7393196154008925,3518
82,4189.451757369477,42.91480830135093,0.7635135135135135,0.17536855036855037,0.05988943488943489,0,5.548071834174859,0.8663878540636551,0.6834954404309238,3256
83,6897.400154648182,57.06079242661269,0.8996119016817594,0.0724450194049159,0.027166882276843468,0,12.160359818231667,0.8666664626910051,0.8259055463472875,3865
84,6062.726266255081,51.84040280852182,0.8707256046705588,0.10063942174033917,0.027244926327495134,0,9.824557275765306,0.8291581208765672,0.8217274878512899,3597
85,7234.568098617515,58.66893845799305,0.9166666666666666,0.061853002070393376,0.020703933747412008,0,15.097319048628366,0.8446395281567819,0.8709688332139744,3864
86,5115.5823895948415,48.35466140133579,0.8085289066971952,0.14567830566685747,0.04436176302232398,0,9.543350296299414,0.8502442095160351,0.7154994642176477,3494
87,7401.527956551784,60.31289711532579,0.9151254117050924,0.06891309855586522,0.01444134785913352,0,16.439119097696256,0.8550773912246957,0.8531896843384607,3947
88,6615.742602322943,55.29882588209278,0.8933733296973002,0.08535587673847832,0.019361876193073356,0,9.768207546338216,0.8368522246353991,0.8494893296553929,3667
89,7020.999802006637,57.23713678203554,0.9126442812172089,0.06663168940188877,0.01888772298006296,0,7.877462428288108,0.8810159978524176,0.863563861381769,3812
90,4835.713103741306,46.443866142623385,0.7975194692817998,0.15286991635419672,0.04701471012402653,0,6.923468136419634,0.881542502187748,0.7021721724518147,3467
91,4027.8529560044235,41.721225105801736,0.7628398791540786,0.18126888217522658,0.05377643504531722,0,5.297372723114927,0.8702567513530765,0.6335441675320896,3310
92,4111.9205893780645,42.47980911854603,0.7552067612435859,0.15786296408089345,0.08421370359191066,0,4.32830103481988,0.91717973062664,0.6789584424545911,3313
93,4536.125310403111,44.64858044133528,0.7863222776636337,0.16436747872028176,0.046962136777223364,0,8.46225955987097,0.8629005900995171,0.6655969400564183,3407
94,6584.352297078618,55.35563824559983,0.8845750262329486,0.08840503672612801,0.025445960125918154,0,10.204892759764705,0.8770902202165433,0.8186324643500431,3812
95,7683.656264793984,60.40673250748836,0.9441025641025641,0.047948717948717946,0.006153846153846154,0,12.406504345970983,0.8521625217786137,0.9119407087628967,3900
96,6941.480235121337,56.76307118440528,0.90725484985384,0.068296571884135,0.022056869519000797,0,11.272577787270777,0.8458057396215065,0.8838071987788666,3763
