config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
P055,SUS+CQI@0.75,30032,31,-831.7,133.74,122.95,0.4564,0.54,4.0
P055,SUS+CQI@0.75,30033,23,4489.0,120.23,110.54,0.5524,0.4445,3.999
P055,SUS+CQI@0.75,30034,30,2030.6,139.85,132.73,0.5017,0.4942,3.995
P055,SUS+CQI@0.75,30035,21,4826.4,109.81,104.71,0.5746,0.4221,3.956
P055,SUS+CQI@0.75,30036,20,2869.1,96.37,92.4,0.5381,0.4586,3.968
P055,SUS+CQI@0.75,30037,18,2906.2,90.16,86.7,0.5445,0.4519,3.845
P055,SUS+CQI@0.75,30038,29,-1715.2,119.89,111.52,0.4433,0.5525,4.0
P055,SUS+CQI@0.75,30039,20,2184.1,96.61,90.42,0.5187,0.4778,3.995
V60max,SUS+CQI@0.75,30000,23,2716.3,51.13,47.1,0.6001,0.3964,3.88
V60max,SUS+CQI@0.75,30001,19,2900.2,80.54,75.28,0.5515,0.4448,3.965
V60max,SUS+CQI@0.75,30002,32,2135.8,111.73,105.0,0.511,0.486,3.998
V60max,SUS+CQI@0.75,30003,21,1634.1,37.85,34.58,0.5698,0.4278,3.918
V60max,SUS+CQI@0.75,30004,18,4689.0,75.57,71.47,0.6278,0.3702,3.912
V60max,SUS+CQI@0.75,30005,24,4489.0,71.23,66.88,0.631,0.3657,3.975
V60max,SUS+CQI@0.75,30006,28,4688.8,100.36,94.53,0.5789,0.4166,3.999
V60max,SUS+CQI@0.75,30007,19,4183.9,57.38,55.35,0.671,0.3257,3.559
V60max,SUS+CQI@0.75,30008,19,5807.5,87.59,82.23,0.6421,0.3552,3.96
V60max,SUS+CQI@0.75,30009,16,5449.4,48.88,46.04,0.8539,0.1432,3.54
V60max,SUS+CQI@0.75,30010,18,1998.3,52.11,47.38,0.5543,0.4422,3.942
V60max,SUS+CQI@0.75,30011,30,1927.2,112.91,107.91,0.5077,0.4875,3.993
V60max,SUS+CQI@0.75,30012,17,2342.3,38.15,34.59,0.6253,0.3727,3.803
V60max,SUS+CQI@0.75,30013,32,4447.0,79.75,75.25,0.609,0.3876,3.988
V60max,SUS+CQI@0.75,30014,16,-3352.7,49.39,45.43,0.3651,0.6282,3.916
V60max,SUS+CQI@0.75,30015,30,4411.7,96.19,91.86,0.5798,0.4165,3.972
V60max,SUS+CQI@0.75,30016,24,5298.6,107.56,103.77,0.5896,0.4075,3.872
V60max,SUS+CQI@0.75,30017,26,3171.9,89.02,85.3,0.5529,0.4439,3.998
V60max,SUS+CQI@0.75,30018,24,3327.0,66.17,61.7,0.591,0.4065,3.921
V60max,SUS+CQI@0.75,30019,28,4955.7,77.63,73.83,0.6348,0.3608,3.96
V60max,SUS+CQI@0.75,30020,30,4486.4,82.0,77.62,0.6069,0.3906,3.989
V60max,SUS+CQI@0.75,30021,21,3368.5,43.96,40.91,0.6832,0.3128,3.642
V60max,SUS+CQI@0.75,30022,20,4726.7,65.81,62.61,0.6639,0.3334,3.858
V60max,SUS+CQI@0.75,30023,28,4125.5,120.12,113.4,0.5476,0.4491,3.978
V60max,SUS+CQI@0.75,30024,19,2111.0,77.0,70.48,0.5276,0.4699,3.989
V60max,SUS+CQI@0.75,30025,22,8882.9,101.37,95.22,0.7267,0.2708,3.977
V60max,SUS+CQI@0.75,30026,27,5104.5,70.79,65.6,0.6647,0.3329,3.979
V60max,SUS+CQI@0.75,30027,22,6145.0,94.0,90.12,0.6401,0.3565,3.98
V60max,SUS+CQI@0.75,30028,16,8584.8,80.29,76.0,0.8224,0.1735,3.811
V60max,SUS+CQI@0.75,30029,18,3783.1,66.1,60.15,0.6089,0.3877,3.924
V60max,SUS+CQI@0.75,30030,30,3278.7,108.69,101.47,0.5367,0.4603,3.998
V60max,SUS+CQI@0.75,30031,21,1919.3,63.33,58.03,0.5349,0.4623,3.957
V60max,SUS+CQI@0.75,30032,31,5392.5,93.57,87.62,0.6135,0.3839,3.999
V60max,SUS+CQI@0.75,30033,23,6639.2,62.98,59.46,0.8187,0.1794,3.826
V60max,SUS+CQI@0.75,30034,30,4465.2,113.74,107.24,0.5606,0.4361,3.995
V60max,SUS+CQI@0.75,30035,21,3881.6,51.08,47.71,0.6816,0.3163,3.752
V60max,SUS+CQI@0.75,30036,20,2357.6,37.92,35.3,0.6313,0.3676,3.601
V60max,SUS+CQI@0.75,30037,18,2997.2,72.78,69.22,0.5677,0.4284,3.772
V60max,SUS+CQI@0.75,30038,29,1717.4,108.56,102.16,0.5029,0.4931,3.998
V60max,SUS+CQI@0.75,30039,20,2530.6,37.74,34.14,0.6455,0.3515,3.832
