config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
V60max,SUS+Random,30044,23,3399.6,99.95,90.77,0.5397,0.4573,3.988
V60max,SU+CQI,30044,23,1992.1,91.03,89.14,0.523,0.4742,1.0
V60max,SU+PF,30044,23,-2508.7,75.22,67.86,0.4066,0.5882,1.0
V60max,SU+Random,30044,23,-5047.5,68.0,56.29,0.3427,0.6527,1.0
V60max,PPO,30045,24,4986.3,49.58,48.6,0.7869,0.2105,2.258
V60max,SUS+CQI@0.75,30045,24,4543.2,49.0,46.64,0.7522,0.2455,3.687
V60max,SUS+PF,30045,24,4365.6,48.65,45.67,0.7384,0.2586,3.728
V60max,SUS+Random,30045,24,4053.8,47.66,44.12,0.7154,0.2805,3.827
V60max,SU+CQI,30045,24,4695.1,48.96,47.6,0.766,0.2317,1.0
V60max,SU+PF,30045,24,4315.0,48.26,45.61,0.7368,0.2606,1.0
V60max,SU+Random,30045,24,2724.0,43.53,37.9,0.6216,0.3746,1.0
V60max,PPO,30046,31,6385.8,79.61,77.14,0.694,0.3039,3.032
V60max,SUS+CQI@0.75,30046,31,5977.6,82.09,75.48,0.6669,0.3313,3.991
V60max,SUS+PF,30046,31,4112.1,78.6,65.59,0.5874,0.4098,3.999
V60max,SUS+Random,30046,31,1835.5,70.02,56.2,0.5064,0.4902,4.0
V60max,SU+CQI,30046,31,4162.1,72.65,69.82,0.6148,0.3831,1.0
V60max,SU+PF,30046,31,2185.7,69.1,59.12,0.5294,0.468,1.0
V60max,SU+Random,30046,31,-2308.5,54.53,39.01,0.3609,0.6346,1.0
V60max,PPO,30047,17,1785.9,72.37,69.31,0.5251,0.4715,2.653
V60max,SUS+CQI@0.75,30047,17,1076.0,73.19,65.76,0.4954,0.5013,3.982
V60max,SUS+PF,30047,17,-334.2,69.02,59.51,0.4486,0.5476,3.989
V60max,SUS+Random,30047,17,-1730.5,63.88,53.42,0.4052,0.5908,3.996
V60max,SU+CQI,30047,17,798.9,69.7,66.08,0.4959,0.501,1.0
V60max,SU+PF,30047,17,-1196.9,63.68,56.42,0.427,0.5692,1.0
V60max,SU+Random,30047,17,-5910.0,47.97,36.12,0.2795,0.7159,1.0
V60max,PPO,30048,20,4318.5,71.91,69.63,0.6232,0.3744,2.572
V60max,SUS+CQI@0.75,30048,20,3260.6,71.42,64.61,0.5743,0.4228,3.985
V60max,SUS+PF,30048,20,1788.6,67.81,57.53,0.5152,0.4814,3.994
V60max,SUS+Random,30048,20,663.4,63.26,53.15,0.4752,0.521,3.998
V60max,SU+CQI,30048,20,2819.8,67.54,64.37,0.5685,0.4287,1.0
V60max,SU+PF,30048,20,1078.4,63.46,55.14,0.4949,0.5011,1.0
V60max,SU+Random,30048,20,-3069.6,49.22,36.89,0.3413,0.6534,1.0
V60max,PPO,30049,18,5498.1,57.88,56.92,0.7603,0.2385,2.404
V60max,SUS+CQI@0.75,30049,18,4951.6,57.19,54.26,0.7243,0.2734,3.641
V60max,SUS+PF,30049,18,4530.8,55.89,52.34,0.7006,0.2966,3.72
V60max,SUS+Random,30049,18,4342.2,55.25,51.42,0.6892,0.3082,3.797
V60max,SU+CQI,30049,18,4852.4,56.22,54.36,0.7228,0.2759,1.0
V60max,SU+PF,30049,18,3976.6,53.36,50.36,0.674,0.3207,1.0
V60max,SU+Random,30049,18,2629.6,49.35,43.6,0.5909,0.4059,1.0
V60max,PPO,30050,17,5029.0,82.43,81.04,0.6271,0.3697,2.61
V60max,SUS+CQI@0.75,30050,17,4143.6,80.77,76.68,0.5941,0.4019,3.955
V60max,SUS+PF,30050,17,1333.2,72.15,64.1,0.5004,0.4953,3.993
V60max,SUS+Random,30050,17,1119.6,70.83,63.02,0.4935,0.5021,3.998
V60max,SU+CQI,30050,17,2518.1,73.12,71.04,0.5503,0.4458,1.0
V60max,SU+PF,30050,17,-605.3,63.53,56.63,0.4436,0.5523,1.0
V60max,SU+Random,30050,17,-4260.0,51.02,40.82,0.3246,0.6698,1.0
V60max,PPO,30051,29,4013.8,123.74,121.01,0.5465,0.4503,3.386
V60max,SUS+CQI@0.75,30051,29,3355.6,124.58,117.61,0.5295,0.4673,3.997
V60max,SUS+PF,30051,29,-7385.3,88.5,70.02,0.3241,0.6709,4.0
V60max,SUS+Random,30051,29,-6743.7,90.61,72.87,0.3362,0.6591,4.0
V60max,SU+CQI,30051,29,-4260.9,92.09,89.59,0.4031,0.5932,1.0
V60max,SU+PF,30051,29,-11622.6,67.96,55.22,0.2571,0.7378,1.0
V60max,SU+Random,30051,29,-15622.0,55.33,38.43,0.1842,0.8103,1.0
V60max,PPO,30052,27,6832.0,121.24,118.69,0.6113,0.3858,3.385
V60max,SUS+CQI@0.75,30052,27,6276.9,122.05,115.84,0.5948,0.4024,3.996
V60max,SUS+PF,30052,27,-174.1,102.18,85.96,0.4505,0.5461,4.0
V60max,SUS+Random,30052,27,-1872.4,96.08,78.94,0.4136,0.5822,4.0
V60max,SU+CQI,30052,27,-1352.9,90.01,87.57,0.4501,0.5466,1.0
V60max,SU+PF,30052,27,-7034.4,73.07,59.96,0.3169,0.6786,1.0
V60max,SU+Random,30052,27,-10625.4,61.53,44.32,0.2406,0.7532,1.0
V60max,PPO,30053,21,4741.4,69.13,67.66,0.6528,0.3444,2.535
V60max,SUS+CQI@0.75,30053,21,3717.3,67.84,62.93,0.6043,0.3928,3.966
V60max,SUS+PF,30053,21,2126.3,63.67,55.47,0.5367,0.4595,3.984
V60max,SUS+Random,30053,21,1276.7,60.27,52.09,0.5044,0.4919,3.993
V60max,SU+CQI,30053,21,3456.2,65.21,62.98,0.6024,0.3953,1.0
V60max,SU+PF,30053,21,1753.6,60.99,54.57,0.5275,0.4697,1.0
V60max,SU+Random,30053,21,-2020.4,48.26,37.6,0.3734,0.6215,1.0
V60max,PPO,30054,26,3831.1,82.69,80.94,0.584,0.4137,2.652
V60max,SUS+CQI@0.75,30054,26,3124.2,82.17,77.54,0.558,0.4397,3.99
V60max,SUS+PF,30054,26,-10.7,72.9,62.92,0.4589,0.5349,3.999
V60max,SUS+Random,30054,26,-932.9,69.63,58.6,0.43,0.5657,4.0
V60max,SU+CQI,30054,26,1009.1,72.44,70.03,0.5035,0.4939,1.0
V60max,SU+PF,30054,26,-3356.5,58.86,49.63,0.3659,0.6282,1.0
V60max,SU+Random,30054,26,-6341.3,49.12,36.8,0.2759,0.7183,1.0
V60max,PPO,30055,28,6258.2,88.1,86.73,0.6619,0.336,2.862
V60max,SUS+CQI@0.75,30055,28,5978.7,89.19,85.15,0.6471,0.3507,3.977
V60max,SUS+PF,30055,28,2983.3,80.52,71.13,0.5467,0.4491,3.998
V60max,SUS+Random,30055,28,1914.6,76.89,66.09,0.5099,0.486,3.999
V60max,SU+CQI,30055,28,3015.8,76.65,74.3,0.5634,0.4338,1.0
V60max,SU+PF,30055,28,-575.3,65.66,56.86,0.4418,0.5541,1.0
V60max,SU+Random,30055,28,-4162.6,54.54,40.75,0.3242,0.6694,1.0
V60max,PPO,30056,24,7702.2,94.9,92.3,0.6966,0.3005,3.302
V60max,SUS+CQI@0.75,30056,24,7412.9,96.87,90.89,0.6804,0.317,3.989
V60max,SUS+PF,30056,24,5299.9,91.39,80.46,0.6078,0.3887,3.999
V60max,SUS+Random,30056,24,2314.6,81.7,67.02,0.512,0.4839,4.0
V60max,SU+CQI,30056,24,3424.7,79.52,76.52,0.5725,0.4246,1.0
V60max,SU+PF,30056,24,739.5,72.37,63.08,0.4777,0.5184,1.0
V60max,SU+Random,30056,24,-3700.4,57.92,43.31,0.3386,0.6561,1.0
V60max,PPO,30057,18,6698.0,66.74,64.98,0.7851,0.2127,2.723
V60max,SUS+CQI@0.75,30057,18,6040.2,66.52,61.96,0.7439,0.2534,3.857
V60max,SUS+PF,30057,18,5997.9,66.39,61.62,0.7412,0.2559,3.884
V60max,SUS+Random,30057,18,5348.8,64.34,58.66,0.7069,0.29,3.939
V60max,SU+CQI,30057,18,5638.9,63.72,61.15,0.7325,0.2654,1.0
V60max,SU+PF,30057,18,4998.1,62.32,57.66,0.6946,0.3013,1.0
V60max,SU+Random,30057,18,2679.3,54.88,46.68,0.5718,0.4242,1.0
V60max,PPO,30058,29,4434.0,85.48,83.63,0.6002,0.3973,2.618
V60max,SUS+CQI@0.75,30058,29,3813.2,86.11,80.81,0.5748,0.4225,3.991
V60max,SUS+PF,30058,29,1684.0,80.13,70.87,0.5065,0.4894,3.998
V60max,SUS+Random,30058,29,673.0,76.03,66.44,0.4764,0.5194,4.0
V60max,SU+CQI,30058,29,2043.3,76.94,75.07,0.5325,0.4646,1.0
V60max,SU+PF,30058,29,-1859.7,65.35,56.38,0.4082,0.5857,1.0
V60max,SU+Random,30058,29,-5513.8,53.47,40.33,0.2987,0.6962,1.0
V60max,PPO,30059,27,2722.6,100.9,99.09,0.5346,0.4622,2.729
V60max,SUS+CQI@0.75,30059,27,2108.8,101.06,96.08,0.5163,0.4804,3.996
V60max,SUS+PF,30059,27,-2296.5,87.62,75.78,0.4117,0.5841,4.0
V60max,SUS+Random,30059,27,-3282.2,82.76,71.84,0.3906,0.6047,4.0
V60max,SU+CQI,30059,27,-1535.8,84.72,82.96,0.4452,0.5512,1.0
V60max,SU+PF,30059,27,-7044.9,66.97,57.43,0.314,0.6814,1.0
V60max,SU+Random,30059,27,-11111.6,53.97,39.66,0.2229,0.7712,1.0
V60max,PPO,30060,20,2236.2,74.27,73.41,0.5446,0.4501,2.501
V60max,SUS+CQI@0.75,30060,20,2027.4,73.73,72.31,0.5371,0.4577,3.66
V60max,SUS+PF,30060,20,1387.4,71.83,69.53,0.5163,0.4779,3.777
V60max,SUS+Random,30060,20,1605.9,72.34,70.46,0.5234,0.4713,3.81
V60max,SU+CQI,30060,20,1481.1,71.25,70.3,0.5217,0.474,1.0
V60max,SU+PF,30060,20,-486.5,64.88,61.59,0.4587,0.5346,1.0
V60max,SU+Random,30060,20,-1876.8,59.87,54.86,0.4121,0.5805,1.0
V60max,PPO,30061,25,3860.3,77.37,76.1,0.5957,0.4017,2.402
V60max,SUS+CQI@0.75,30061,25,3384.0,76.32,73.87,0.5787,0.418,3.932
V60max,SUS+PF,30061,25,1070.6,69.51,63.83,0.5009,0.4947,3.974
V60max,SUS+Random,30061,25,1301.3,70.01,64.39,0.5073,0.4886,3.987
V60max,SU+CQI,30061,25,2821.4,73.42,71.99,0.5638,0.434,1.0
V60max,SU+PF,30061,25,-815.1,62.15,55.84,0.441,0.5551,1.0
V60max,SU+Random,30061,25,-3754.9,51.87,42.76,0.3435,0.6509,1.0
V60max,PPO,30062,17,6806.1,85.49,83.96,0.6933,0.3037,2.754
V60max,SUS+CQI@0.75,30062,17,5572.1,82.9,78.3,0.6458,0.3505,3.883
V60max,SUS+PF,30062,17,3945.2,78.07,71.21,0.588,0.4071,3.925
V60max,SUS+Random,30062,17,3729.1,77.04,70.14,0.5801,0.4156,3.966
V60max,SU+CQI,30062,17,4573.7,77.5,75.29,0.62,0.3768,1.0
V60max,SU+PF,30062,17,2452.0,70.86,65.4,0.5432,0.4525,1.0
V60max,SU+Random,30062,17,-1206.1,58.39,49.26,0.414,0.581,1.0
V60max,PPO,30063,28,5276.6,66.92,64.8,0.6898,0.3074,2.669
V60max,SUS+CQI@0.75,30063,28,4562.1,67.45,61.67,0.6481,0.3496,3.976
V60max,SUS+PF,30063,28,3826.7,65.81,58.24,0.6124,0.3842,3.986
V60max,SUS+Random,30063,28,2802.7,61.96,53.99,0.5686,0.4277,3.995
V60max,SU+CQI,30063,28,4333.7,64.92,61.63,0.6459,0.3517,1.0
V60max,SU+PF,30063,28,3456.7,62.97,57.17,0.6027,0.3941,1.0
V60max,SU+Random,30063,28,-57.3,51.27,41.17,0.4436,0.5512,1.0
V60max,PPO,30064,16,4695.3,57.08,55.28,0.7048,0.2928,2.543
V60max,SUS+CQI@0.75,30064,16,3933.1,56.21,52.01,0.6582,0.3398,3.771
V60max,SUS+PF,30064,16,3875.1,56.08,51.79,0.655,0.3432,3.766
V60max,SUS+Random,30064,16,3722.9,55.37,51.28,0.6482,0.3498,3.819
V60max,SU+CQI,30064,16,4440.6,57.04,54.39,0.6882,0.31,1.0
V60max,SU+PF,30064,16,4140.8,56.58,53.01,0.6701,0.3281,1.0
V60max,SU+Random,30064,16,2747.8,51.56,46.61,0.5926,0.404,1.0
V60max,PPO,30065,18,5187.2,61.19,59.79,0.7144,0.2824,2.455
V60max,SUS+CQI@0.75,30065,18,4278.0,59.73,55.81,0.6633,0.3328,3.906
V60max,SUS+PF,30065,18,3644.0,58.02,52.91,0.6305,0.3646,3.93
V60max,SUS+Random,30065,18,3335.1,56.82,51.59,0.6146,0.3811,3.96
V60max,SU+CQI,30065,18,4728.9,60.16,58.25,0.6907,0.3066,1.0
V60max,SU+PF,30065,18,3663.5,57.47,53.3,0.6335,0.3623,1.0
V60max,SU+Random,30065,18,1322.4,49.44,42.4,0.513,0.4817,1.0
V60max,PPO,30066,32,5025.3,57.19,55.49,0.7283,0.2699,2.399
V60max,SUS+CQI@0.75,30066,32,4446.8,57.4,52.93,0.6873,0.3106,3.92
V60max,SUS+PF,30066,32,3871.1,56.22,50.11,0.6526,0.3437,3.951
V60max,SUS+Random,30066,32,3221.5,54.16,47.07,0.6156,0.3805,3.974
V60max,SU+CQI,30066,32,4466.9,56.65,53.57,0.6929,0.3058,1.0
V60max,SU+PF,30066,32,3762.2,54.81,49.99,0.6518,0.3451,1.0
V60max,SU+Random,30066,32,1490.1,48.0,39.31,0.5194,0.4758,1.0
V60max,PPO,30067,18,4887.0,68.69,66.97,0.6606,0.3362,2.604
V60max,SUS+CQI@0.75,30067,18,4152.2,68.09,63.37,0.6237,0.3729,3.963
V60max,SUS+PF,30067,18,2616.8,63.92,56.16,0.5562,0.4397,3.987
V60max,SUS+Random,30067,18,1603.1,59.94,51.74,0.5145,0.4802,3.995
V60max,SU+CQI,30067,18,3331.3,63.43,61.01,0.5996,0.3972,1.0
V60max,SU+PF,30067,18,1549.2,58.48,52.38,0.5189,0.4768,1.0
V60max,SU+Random,30067,18,-2014.3,46.5,36.38,0.3702,0.6236,1.0
V60max,PPO,30068,24,5937.0,90.76,88.38,0.6397,0.3566,3.138
V60max,SUS+CQI@0.75,30068,24,5665.5,93.16,86.27,0.6218,0.3743,3.99
V60max,SUS+PF,30068,24,2734.7,84.52,72.52,0.529,0.4664,3.999
V60max,SUS+Random,30068,24,251.1,76.39,61.51,0.4526,0.5418,4.0
V60max,SU+CQI,30068,24,2331.5,77.84,74.89,0.5384,0.4574,1.0
V60max,SU+PF,30068,24,-1458.6,66.54,56.47,0.4144,0.5803,1.0
V60max,SU+Random,30068,24,-5099.3,55.72,40.09,0.3021,0.6915,1.0
V60max,PPO,30069,29,6517.9,83.07,80.79,0.6875,0.3101,3.009
V60max,SUS+CQI@0.75,30069,29,5969.3,85.33,77.83,0.6555,0.3421,3.994
V60max,SUS+PF,30069,29,4748.0,83.04,71.65,0.6061,0.3909,3.999
V60max,SUS+Random,30069,29,2037.8,73.73,59.99,0.5113,0.4855,4.0
V60max,SU+CQI,30069,29,3825.6,74.49,71.35,0.5963,0.4009,1.0
V60max,SU+PF,30069,29,1950.6,70.85,61.02,0.5184,0.4786,1.0
V60max,SU+Random,30069,29,-2771.6,55.11,39.88,0.3519,0.6434,1.0
V60max,PPO,30070,25,3169.3,103.56,100.28,0.5387,0.4573,3.541
V60max,SUS+CQI@0.75,30070,25,2992.0,106.43,98.96,0.5285,0.4677,3.998
V60max,SUS+PF,30070,25,-2850.6,89.02,71.34,0.3901,0.6045,4.0
V60max,SUS+Random,30070,25,-5367.1,80.92,60.62,0.3334,0.661,4.0
V60max,SU+CQI,30070,25,-3121.0,79.65,77.16,0.4113,0.5845,1.0
V60max,SU+PF,30070,25,-8021.3,65.99,52.52,0.2895,0.7043,1.0
V60max,SU+Random,30070,25,-11464.9,55.87,37.19,0.2112,0.7825,1.0
V60max,PPO,30071,30,5117.6,121.2,118.02,0.5716,0.4257,3.478
V60max,SUS+CQI@0.75,30071,30,4549.6,122.99,115.21,0.5542,0.4432,3.996
V60max,SUS+PF,30071,30,-1763.5,102.88,86.42,0.4221,0.5741,4.0
V60max,SUS+Random,30071,30,-3824.3,96.13,77.44,0.3798,0.6156,4.0
V60max,SU+CQI,30071,30,-2798.4,91.08,88.89,0.426,0.5709,1.0
V60max,SU+PF,30071,30,-8634.4,72.81,60.62,0.2991,0.696,1.0
V60max,SU+Random,30071,30,-12605.9,60.78,43.38,0.2204,0.7747,1.0
V60max,PPO,30072,24,4796.1,74.0,72.37,0.6399,0.3574,2.701
V60max,SUS+CQI@0.75,30072,24,4142.3,74.59,69.22,0.6074,0.3903,3.983
V60max,SUS+PF,30072,24,2308.5,69.18,60.93,0.5373,0.4594,3.996
V60max,SUS+Random,30072,24,933.3,64.65,54.88,0.4848,0.5111,4.0
V60max,SU+CQI,30072,24,2881.2,68.06,65.36,0.5712,0.4263,1.0
V60max,SU+PF,30072,24,703.1,61.6,54.63,0.4854,0.5106,1.0
V60max,SU+Random,30072,24,-3463.7,48.43,36.44,0.3295,0.6651,1.0
V60max,PPO,30073,25,4117.2,104.86,102.81,0.5634,0.4328,3.088
V60max,SUS+CQI@0.75,30073,25,3223.2,104.45,98.41,0.5375,0.4586,3.995
V60max,SUS+PF,30073,25,481.1,96.9,85.58,0.4701,0.5253,3.999
V60max,SUS+Random,30073,25,-2267.1,86.97,73.76,0.4073,0.5869,4.0
V60max,SU+CQI,30073,25,-1360.3,84.86,81.88,0.4459,0.5497,1.0
V60max,SU+PF,30073,25,-4805.3,73.82,64.45,0.359,0.6348,1.0
V60max,SU+Random,30073,25,-9732.8,58.32,43.37,0.2471,0.7462,1.0
V60max,PPO,30074,32,5157.9,115.17,111.92,0.5779,0.4188,3.267
V60max,SUS+CQI@0.75,30074,32,4597.4,117.73,109.02,0.5579,0.439,4.0
V60max,SUS+PF,30074,32,-971.0,102.29,82.66,0.429,0.5671,4.0
V60max,SUS+Random,30074,32,-3230.9,93.49,73.65,0.3819,0.6133,4.0
V60max,SU+CQI,30074,32,-762.8,92.95,90.89,0.4616,0.535,1.0
V60max,SU+PF,30074,32,-7128.0,73.74,59.57,0.3131,0.6819,1.0
V60max,SU+Random,30074,32,-11178.6,61.4,42.11,0.2267,0.7676,1.0
V60max,PPO,30075,28,6046.8,88.06,85.87,0.6528,0.3451,2.889
V60max,SUS+CQI@0.75,30075,28,5461.9,89.42,82.76,0.6251,0.3726,3.994
V60max,SUS+PF,30075,28,3397.4,83.5,73.32,0.5576,0.439,3.999
V60max,SUS+Random,30075,28,1558.0,77.66,64.89,0.4967,0.5002,4.0
V60max,SU+CQI,30075,28,3130.4,77.57,75.23,0.5675,0.4306,1.0
V60max,SU+PF,30075,28,-206.1,68.55,58.91,0.4529,0.544,1.0
V60max,SU+Random,30075,28,-3891.0,56.64,42.69,0.3363,0.6595,1.0
V60max,PPO,30076,16,5705.0,74.2,72.77,0.6824,0.3156,2.797
V60max,SUS+CQI@0.75,30076,16,4518.8,71.51,67.19,0.6309,0.3656,3.906
V60max,SUS+PF,30076,16,2926.9,67.11,59.4,0.5624,0.4336,3.959
V60max,SUS+Random,30076,16,1854.5,63.17,54.76,0.5202,0.4748,3.979
V60max,SU+CQI,30076,16,3421.5,65.86,63.64,0.5968,0.4006,1.0
V60max,SU+PF,30076,16,1032.7,59.01,51.78,0.4928,0.5039,1.0
V60max,SU+Random,30076,16,-2242.3,47.75,37.43,0.3633,0.6314,1.0
V60max,PPO,30077,16,6517.0,55.61,54.79,0.8832,0.1157,2.559
V60max,SUS+CQI@0.75,30077,16,6430.1,55.59,54.28,0.8755,0.1239,3.33
V60max,SUS+PF,30077,16,6411.8,55.56,54.19,0.874,0.1255,3.34
V60max,SUS+Random,30077,16,6240.1,55.14,53.29,0.8607,0.1385,3.48
V60max,SU+CQI,30077,16,6154.5,54.35,53.32,0.8592,0.1406,1.0
V60max,SU+PF,30077,16,6063.4,54.15,52.79,0.852,0.1478,1.0
V60max,SU+Random,30077,16,5041.7,50.97,47.78,0.7757,0.2228,1.0
V60max,PPO,30078,19,4344.1,51.68,50.13,0.7091,0.2871,2.27
V60max,SUS+CQI@0.75,30078,19,3335.0,50.5,45.78,0.6403,0.3552,3.861
V60max,SUS+PF,30078,19,2823.3,49.52,43.11,0.6061,0.3893,3.89
V60max,SUS+Random,30078,19,2188.2,47.13,40.62,0.5702,0.4242,3.934
V60max,SU+CQI,30078,19,3992.2,51.94,48.96,0.6821,0.3143,1.0
V60max,SU+PF,30078,19,3486.0,50.87,46.37,0.649,0.3475,1.0
V60max,SU+Random,30078,19,917.4,42.62,34.79,0.4937,0.5008,1.0
V60max,PPO,30079,20,7433.4,90.54,88.34,0.7011,0.2962,3.061
V60max,SUS+CQI@0.75,30079,20,6590.5,90.54,84.14,0.6652,0.3322,3.906
V60max,SUS+PF,30079,20,4450.3,84.09,74.4,0.5926,0.4038,3.964
V60max,SUS+Random,30079,20,4192.3,82.86,72.99,0.5829,0.4133,3.982
V60max,SU+CQI,30079,20,3924.5,78.16,75.09,0.5919,0.4052,1.0
V60max,SU+PF,30079,20,1488.8,70.58,63.55,0.5058,0.4898,1.0
V60max,SU+Random,30079,20,-1533.0,61.31,49.46,0.4007,0.5943,1.0
V60max,PPO,30080,18,5832.8,62.71,61.88,0.752,0.2445,2.518
V60max,SUS+CQI@0.75,30080,18,5488.7,62.05,60.3,0.7324,0.2639,3.437
V60max,SUS+PF,30080,18,5033.7,60.75,58.25,0.7082,0.2876,3.548
V60max,SUS+Random,30080,18,5191.6,61.1,58.88,0.7165,0.2792,3.611
V60max,SU+CQI,30080,18,5163.4,60.54,59.14,0.7188,0.2787,1.0
V60max,SU+PF,30080,18,3899.8,56.77,53.49,0.6519,0.3407,1.0
V60max,SU+Random,30080,18,3316.4,54.64,50.33,0.6166,0.3777,1.0
V60max,PPO,30081,22,4367.5,46.04,44.79,0.7602,0.2374,2.166
V60max,SUS+CQI@0.75,30081,22,3842.6,45.55,42.48,0.7156,0.2825,3.826
V60max,SUS+PF,30081,22,3452.2,44.76,40.5,0.6847,0.3131,3.867
V60max,SUS+Random,30081,22,3070.3,43.47,38.76,0.6568,0.341,3.909
V60max,SU+CQI,30081,22,4290.4,46.26,44.78,0.7527,0.2457,1.0
V60max,SU+PF,30081,22,3656.0,45.09,41.55,0.7014,0.2967,1.0
V60max,SU+Random,30081,22,2166.8,40.44,34.47,0.5886,0.4074,1.0
V60max,PPO,30082,32,2873.2,116.27,113.11,0.5273,0.4691,3.645
V60max,SUS+CQI@0.75,30082,32,2652.4,118.6,112.36,0.5191,0.4775,4.0
V60max,SUS+PF,30082,32,-7388.7,87.21,66.94,0.3185,0.6756,4.0
V60max,SUS+Random,30082,32,-7898.3,86.0,64.48,0.308,0.6868,4.0
V60max,SU+CQI,30082,32,-4787.6,87.15,85.04,0.3928,0.6034,1.0
V60max,SU+PF,30082,32,-11476.4,65.67,53.46,0.2552,0.7388,1.0
V60max,SU+Random,30082,32,-15076.3,56.17,37.28,0.1846,0.8091,1.0
V60max,PPO,30083,24,3428.4,60.5,58.19,0.6141,0.3837,2.355
V60max,SUS+CQI@0.75,30083,24,2499.9,60.73,54.32,0.562,0.4359,3.983
V60max,SUS+PF,30083,24,2288.0,60.21,53.48,0.5522,0.4458,3.985
V60max,SUS+Random,30083,24,1804.6,57.46,51.83,0.5343,0.4629,3.995
V60max,SU+CQI,30083,24,3079.3,61.33,57.26,0.5916,0.4062,1.0
V60max,SU+PF,30083,24,2440.2,59.85,54.1,0.561,0.4364,1.0
V60max,SU+Random,30083,24,-1110.0,47.32,38.5,0.4052,0.5913,1.0
V60max,PPO,30084,29,4953.6,65.75,64.56,0.6787,0.3187,2.396
V60max,SUS+CQI@0.75,30084,29,4609.4,65.64,63.06,0.6595,0.3379,3.958
V60max,SUS+PF,30084,29,3019.0,61.5,55.5,0.584,0.4116,3.987
V60max,SUS+Random,30084,29,2518.4,59.82,52.84,0.5594,0.4368,3.996
V60max,SU+CQI,30084,29,4059.8,62.68,61.15,0.6403,0.3571,1.0
V60max,SU+PF,30084,29,1735.9,55.98,50.47,0.5325,0.4643,1.0
V60max,SU+Random,30084,29,-1182.3,46.84,36.64,0.3979,0.5964,1.0
V60max,PPO,30085,28,4215.6,98.24,96.46,0.5736,0.4222,3.173
V60max,SUS+CQI@0.75,30085,28,3609.9,99.28,93.26,0.5517,0.444,3.991
V60max,SUS+PF,30085,28,-700.3,86.25,72.86,0.4387,0.5561,4.0
V60max,SUS+Random,30085,28,-1404.7,83.96,69.64,0.4198,0.5741,4.0
V60max,SU+CQI,30085,28,-726.0,79.68,77.95,0.4595,0.5355,1.0
V60max,SU+PF,30085,28,-5730.8,64.05,54.09,0.3278,0.6656,1.0
V60max,SU+Random,30085,28,-8358.5,57.14,41.6,0.2593,0.7341,1.0
