config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
CSI02,SUS+Random,30048,20,-289.4,59.61,49.11,0.4408,0.5517,3.999
CSI02,SU+CQI,30048,20,2186.7,64.84,61.71,0.5465,0.4505,1.0
CSI02,SU+PF,30048,20,-384.0,57.64,49.26,0.4434,0.5512,1.0
CSI02,SU+Random,30048,20,-4202.0,44.02,32.8,0.3046,0.6881,1.0
CSI02,PPO,30049,18,5007.9,56.25,54.57,0.7309,0.2643,2.493
CSI02,SUS+CQI@0.70,30049,18,4459.7,55.49,51.99,0.6953,0.2956,3.774
CSI02,SUS+PF,30049,18,3889.0,53.82,49.5,0.6628,0.3273,3.85
CSI02,SUS+Random,30049,18,3594.0,52.98,48.02,0.6448,0.3446,3.901
CSI02,SU+CQI,30049,18,4391.7,54.36,52.49,0.6985,0.2998,1.0
CSI02,SU+PF,30049,18,3176.4,50.54,46.93,0.629,0.3622,1.0
CSI02,SU+Random,30049,18,1734.2,45.95,39.7,0.5412,0.4537,1.0
CSI02,PPO,30050,17,4234.6,79.63,77.37,0.5996,0.3953,2.779
CSI02,SUS+CQI@0.70,30050,17,3453.1,78.09,73.73,0.5714,0.4223,3.977
CSI02,SUS+PF,30050,17,579.7,69.05,61.13,0.4769,0.5165,3.997
CSI02,SUS+Random,30050,17,147.1,67.53,58.91,0.461,0.5329,3.998
CSI02,SU+CQI,30050,17,1568.8,69.36,67.27,0.5204,0.4752,1.0
CSI02,SU+PF,30050,17,-1913.6,58.11,51.08,0.402,0.5923,1.0
CSI02,SU+Random,30050,17,-5238.8,46.94,36.63,0.2947,0.6991,1.0
CSI02,PPO,30051,29,2861.3,119.52,116.17,0.5246,0.4709,3.482
CSI02,SUS+CQI@0.70,30051,29,2335.8,120.55,113.51,0.5107,0.4845,3.997
CSI02,SUS+PF,30051,29,-10390.5,76.98,58.0,0.2702,0.721,4.0
CSI02,SUS+Random,30051,29,-8675.9,83.44,65.03,0.3005,0.6922,4.0
CSI02,SU+CQI,30051,29,-4867.1,89.39,87.14,0.393,0.6033,1.0
CSI02,SU+PF,30051,29,-14316.2,56.98,44.73,0.2102,0.7837,1.0
CSI02,SU+Random,30051,29,-17007.6,49.04,33.2,0.1618,0.832,1.0
CSI02,PPO,30052,27,5627.4,117.06,113.42,0.5844,0.4109,3.393
CSI02,SUS+CQI@0.70,30052,27,5361.4,118.61,111.88,0.5747,0.4207,4.0
CSI02,SUS+PF,30052,27,-2171.5,94.81,77.5,0.408,0.5851,4.0
CSI02,SUS+Random,30052,27,-3260.8,90.72,73.34,0.3849,0.609,4.0
CSI02,SU+CQI,30052,27,-2118.6,86.88,84.56,0.4343,0.562,1.0
CSI02,SU+PF,30052,27,-8903.7,65.1,52.4,0.2791,0.7155,1.0
CSI02,SU+Random,30052,27,-11866.9,56.28,39.62,0.2162,0.7773,1.0
CSI02,PPO,30053,21,3696.2,65.56,63.21,0.6096,0.383,2.54
CSI02,SUS+CQI@0.70,30053,21,2855.6,64.81,59.24,0.5689,0.4218,3.986
CSI02,SUS+PF,30053,21,1279.4,60.69,51.86,0.5026,0.4868,3.996
CSI02,SUS+Random,30053,21,341.2,56.9,48.13,0.4662,0.5216,3.998
CSI02,SU+CQI,30053,21,2580.5,61.72,59.34,0.5683,0.428,1.0
CSI02,SU+PF,30053,21,486.7,56.01,49.15,0.4776,0.5177,1.0
CSI02,SU+Random,30053,21,-3043.5,43.5,33.83,0.3374,0.6563,1.0
CSI02,PPO,30054,26,2871.8,79.35,76.74,0.5543,0.4398,2.737
CSI02,SUS+CQI@0.70,30054,26,2323.9,79.42,73.94,0.5332,0.4602,3.998
CSI02,SUS+PF,30054,26,-1473.0,67.94,56.62,0.4145,0.5732,4.0
CSI02,SUS+Random,30054,26,-1892.1,66.03,54.82,0.4016,0.589,4.0
CSI02,SU+CQI,30054,26,214.9,69.14,66.95,0.481,0.5159,1.0
CSI02,SU+PF,30054,26,-5734.5,49.91,39.84,0.2963,0.6941,1.0
CSI02,SU+Random,30054,26,-7565.1,43.95,32.14,0.2422,0.7508,1.0
CSI02,PPO,30055,28,5394.7,84.99,82.96,0.633,0.3611,3.001
CSI02,SUS+CQI@0.70,30055,28,5182.0,86.16,81.8,0.6211,0.3727,3.987
CSI02,SUS+PF,30055,28,1167.4,73.97,63.48,0.4889,0.4993,3.999
CSI02,SUS+Random,30055,28,280.8,70.89,58.78,0.4578,0.5306,4.0
CSI02,SU+CQI,30055,28,1984.8,72.13,70.29,0.5338,0.4632,1.0
CSI02,SU+PF,30055,28,-2883.1,56.62,47.56,0.3725,0.6209,1.0
CSI02,SU+Random,30055,28,-5524.6,48.56,35.45,0.2861,0.7065,1.0
CSI02,PPO,30056,24,6355.1,90.18,86.5,0.6542,0.3399,3.338
CSI02,SUS+CQI@0.70,30056,24,6184.6,92.13,85.76,0.6429,0.3497,3.993
CSI02,SUS+PF,30056,24,3690.4,85.72,73.6,0.5577,0.4343,4.0
CSI02,SUS+Random,30056,24,732.6,76.03,60.45,0.4634,0.5279,4.0
CSI02,SU+CQI,30056,24,2531.1,75.59,72.88,0.5468,0.4495,1.0
CSI02,SU+PF,30056,24,-1221.0,64.49,54.51,0.4181,0.5761,1.0
CSI02,SU+Random,30056,24,-5022.8,52.35,38.32,0.3008,0.6933,1.0
CSI02,PPO,30057,18,5646.5,63.34,60.34,0.7288,0.2597,2.807
CSI02,SUS+CQI@0.70,30057,18,5087.7,63.29,57.67,0.694,0.2912,3.918
CSI02,SUS+PF,30057,18,4765.5,62.52,56.05,0.6753,0.3083,3.951
CSI02,SUS+Random,30057,18,4156.9,60.27,53.44,0.6446,0.3388,3.974
CSI02,SU+CQI,30057,18,4848.2,60.27,58.04,0.6951,0.3001,1.0
CSI02,SU+PF,30057,18,3677.0,57.22,52.23,0.6301,0.3615,1.0
CSI02,SU+Random,30057,18,1355.2,49.14,41.36,0.5103,0.483,1.0
CSI02,PPO,30058,29,3444.2,81.96,79.54,0.5702,0.4245,2.791
CSI02,SUS+CQI@0.70,30058,29,2987.3,82.55,77.52,0.5512,0.4417,3.998
CSI02,SUS+PF,30058,29,-84.1,73.51,63.33,0.4552,0.5364,4.0
CSI02,SUS+Random,30058,29,-744.4,70.65,60.46,0.4348,0.556,4.0
CSI02,SU+CQI,30058,29,1227.4,73.58,71.75,0.5096,0.4869,1.0
CSI02,SU+PF,30058,29,-3961.9,57.02,47.94,0.349,0.6443,1.0
CSI02,SU+Random,30058,29,-7070.1,46.69,34.73,0.2577,0.7355,1.0
CSI02,PPO,30059,27,1503.9,96.29,93.87,0.5061,0.4868,2.806
CSI02,SUS+CQI@0.70,30059,27,981.2,96.45,91.09,0.49,0.5015,3.999
CSI02,SUS+PF,30059,27,-4956.4,77.34,64.42,0.3535,0.6382,4.0
CSI02,SUS+Random,30059,27,-5374.5,74.6,63.02,0.3443,0.6453,4.0
CSI02,SU+CQI,30059,27,-2490.5,80.94,78.83,0.4243,0.5718,1.0
CSI02,SU+PF,30059,27,-9713.9,56.38,46.58,0.2569,0.7366,1.0
CSI02,SU+Random,30059,27,-12323.7,48.37,35.32,0.199,0.794,1.0
CSI02,PPO,30060,20,1854.2,72.92,71.69,0.5314,0.4607,2.547
CSI02,SUS+CQI@0.70,30060,20,1416.2,71.72,69.65,0.5169,0.4711,3.719
CSI02,SUS+PF,30060,20,675.7,69.38,66.42,0.4937,0.4931,3.854
CSI02,SUS+Random,30060,20,892.8,70.06,67.1,0.4994,0.4865,3.874
CSI02,SU+CQI,30060,20,828.3,68.81,67.44,0.5015,0.4939,1.0
CSI02,SU+PF,30060,20,-1945.4,58.91,55.47,0.4152,0.575,1.0
CSI02,SU+Random,30060,20,-3136.5,54.75,49.74,0.3743,0.6152,1.0
CSI02,PPO,30061,25,3503.9,75.94,74.49,0.5838,0.4109,2.468
CSI02,SUS+CQI@0.70,30061,25,2994.8,75.09,72.07,0.5645,0.4273,3.982
CSI02,SUS+PF,30061,25,438.8,67.11,61.01,0.4799,0.5083,3.996
CSI02,SUS+Random,30061,25,598.8,67.46,61.24,0.4836,0.507,3.999
CSI02,SU+CQI,30061,25,2261.4,71.28,69.59,0.5452,0.4523,1.0
CSI02,SU+PF,30061,25,-2485.9,55.2,48.87,0.3898,0.6032,1.0
CSI02,SU+Random,30061,25,-4867.4,47.04,38.35,0.3113,0.6815,1.0
CSI02,PPO,30062,17,5823.3,82.0,79.66,0.6583,0.3364,2.784
CSI02,SUS+CQI@0.70,30062,17,4729.1,79.87,74.81,0.6166,0.3748,3.937
CSI02,SUS+PF,30062,17,3268.0,75.11,68.4,0.5662,0.4221,3.973
CSI02,SUS+Random,30062,17,2749.2,73.29,66.2,0.5464,0.4426,3.99
CSI02,SU+CQI,30062,17,3859.7,74.49,72.54,0.5964,0.3994,1.0
CSI02,SU+PF,30062,17,295.6,62.15,56.24,0.4697,0.52,1.0
CSI02,SU+Random,30062,17,-2428.2,53.45,44.28,0.3738,0.6182,1.0
CSI02,PPO,30063,28,4189.2,63.03,60.29,0.6421,0.3462,2.673
CSI02,SUS+CQI@0.70,30063,28,3781.1,64.46,58.39,0.614,0.3713,3.989
CSI02,SUS+PF,30063,28,2958.5,62.25,54.61,0.5753,0.4066,3.995
CSI02,SUS+Random,30063,28,1932.6,58.41,50.48,0.531,0.4533,3.998
CSI02,SU+CQI,30063,28,3508.8,61.45,58.37,0.6113,0.383,1.0
CSI02,SU+PF,30063,28,2199.7,58.08,51.93,0.5485,0.4454,1.0
CSI02,SU+Random,30063,28,-1450.4,45.38,35.73,0.3872,0.6043,1.0
CSI02,PPO,30064,16,4241.0,55.45,53.48,0.6809,0.3104,2.552
CSI02,SUS+CQI@0.70,30064,16,3706.8,55.09,51.35,0.648,0.3416,3.837
CSI02,SUS+PF,30064,16,3648.3,54.99,51.11,0.6446,0.3448,3.837
CSI02,SUS+Random,30064,16,3545.7,54.42,50.82,0.6404,0.347,3.88
CSI02,SU+CQI,30064,16,4009.5,55.28,52.87,0.6667,0.3271,1.0
CSI02,SU+PF,30064,16,3797.3,54.87,51.89,0.6544,0.3386,1.0
CSI02,SU+Random,30064,16,2108.3,48.52,44.23,0.5633,0.4301,1.0
CSI02,PPO,30065,18,4631.2,59.2,57.55,0.686,0.307,2.5
CSI02,SUS+CQI@0.70,30065,18,3873.1,58.27,54.01,0.6422,0.3491,3.945
CSI02,SUS+PF,30065,18,3262.3,56.37,51.42,0.6119,0.3764,3.96
CSI02,SUS+Random,30065,18,2900.1,55.13,49.81,0.5931,0.3964,3.98
CSI02,SU+CQI,30065,18,4164.6,58.02,56.0,0.6633,0.333,1.0
CSI02,SU+PF,30065,18,2979.6,54.55,50.51,0.6017,0.3928,1.0
CSI02,SU+Random,30065,18,381.0,45.53,38.68,0.4683,0.5238,1.0
CSI02,PPO,30066,32,4402.9,55.06,52.95,0.6938,0.2969,2.466
CSI02,SUS+CQI@0.70,30066,32,3912.3,55.76,50.58,0.6572,0.3313,3.953
CSI02,SUS+PF,30066,32,3350.1,54.25,48.05,0.6249,0.3563,3.978
CSI02,SUS+Random,30066,32,2763.9,52.25,45.33,0.5918,0.3927,3.989
CSI02,SU+CQI,30066,32,3879.7,53.93,51.4,0.6644,0.3311,1.0
CSI02,SU+PF,30066,32,2712.2,50.82,45.75,0.5964,0.3939,1.0
CSI02,SU+Random,30066,32,522.4,43.8,35.26,0.4719,0.5201,1.0
CSI02,PPO,30067,18,3453.3,63.44,60.79,0.6002,0.3892,2.634
CSI02,SUS+CQI@0.70,30067,18,2845.8,63.5,57.6,0.5678,0.4168,3.983
CSI02,SUS+PF,30067,18,975.8,57.9,49.02,0.4882,0.4959,3.997
CSI02,SUS+Random,30067,18,-115.2,53.69,44.53,0.4441,0.5386,3.999
CSI02,SU+CQI,30067,18,2098.2,58.45,56.0,0.5513,0.4436,1.0
CSI02,SU+PF,30067,18,-1042.9,48.19,41.67,0.4163,0.5742,1.0
CSI02,SU+Random,30067,18,-3783.5,39.4,29.34,0.3021,0.6878,1.0
CSI02,PPO,30068,24,4599.6,85.75,82.73,0.5999,0.393,3.081
CSI02,SUS+CQI@0.70,30068,24,4336.9,88.12,80.71,0.5827,0.4081,3.998
CSI02,SUS+PF,30068,24,897.4,77.46,64.78,0.4757,0.5141,4.0
CSI02,SUS+Random,30068,24,-1043.5,71.42,56.44,0.4145,0.5759,4.0
CSI02,SU+CQI,30068,24,1538.7,74.32,71.84,0.5171,0.4786,1.0
CSI02,SU+PF,30068,24,-3461.4,58.55,48.34,0.3579,0.635,1.0
CSI02,SU+Random,30068,24,-6292.5,50.13,35.41,0.2705,0.7222,1.0
CSI02,PPO,30069,29,5591.5,79.93,76.78,0.6546,0.3393,3.048
CSI02,SUS+CQI@0.70,30069,29,5110.2,82.27,74.38,0.6256,0.3659,3.998
CSI02,SUS+PF,30069,29,3682.8,79.6,66.91,0.5678,0.4246,4.0
CSI02,SUS+Random,30069,29,1029.3,70.18,55.64,0.4751,0.517,4.0
CSI02,SU+CQI,30069,29,3110.0,71.52,68.42,0.5727,0.4241,1.0
CSI02,SU+PF,30069,29,279.8,64.51,53.74,0.4607,0.5349,1.0
CSI02,SU+Random,30069,29,-4011.2,49.67,35.29,0.3129,0.6804,1.0
CSI02,PPO,30070,25,1481.2,97.46,92.5,0.5,0.4931,3.627
CSI02,SUS+CQI@0.70,30070,25,1232.0,99.62,91.46,0.4895,0.5031,4.0
CSI02,SUS+PF,30070,25,-5706.0,78.48,59.66,0.3282,0.6628,4.0
CSI02,SUS+Random,30070,25,-7332.8,73.08,52.67,0.2912,0.7003,4.0
CSI02,SU+CQI,30070,25,-4457.1,74.32,71.97,0.3832,0.6127,1.0
CSI02,SU+PF,30070,25,-10539.4,55.35,42.33,0.2366,0.7561,1.0
CSI02,SU+Random,30070,25,-12932.5,49.75,31.47,0.1801,0.8125,1.0
CSI02,PPO,30071,30,3726.3,116.18,112.15,0.5438,0.452,3.486
CSI02,SUS+CQI@0.70,30071,30,3090.1,116.85,109.38,0.5267,0.4684,4.0
CSI02,SUS+PF,30071,30,-4969.3,90.69,73.24,0.3597,0.6321,4.0
CSI02,SUS+Random,30071,30,-5843.7,88.21,69.08,0.3409,0.652,4.0
CSI02,SU+CQI,30071,30,-3397.5,88.28,86.58,0.4155,0.581,1.0
CSI02,SU+PF,30071,30,-10843.4,63.42,51.98,0.2589,0.7358,1.0
CSI02,SU+Random,30071,30,-14280.6,53.42,36.98,0.1895,0.8047,1.0
CSI02,PPO,30072,24,4097.1,71.59,69.43,0.6135,0.38,2.756
CSI02,SUS+CQI@0.70,30072,24,3589.7,72.6,66.89,0.5865,0.406,3.99
CSI02,SUS+PF,30072,24,1422.2,65.99,57.08,0.5045,0.4858,3.998
CSI02,SUS+Random,30072,24,286.4,61.84,52.09,0.4619,0.5281,4.0
CSI02,SU+CQI,30072,24,2250.9,65.18,62.96,0.5501,0.446,1.0
CSI02,SU+PF,30072,24,-832.6,55.64,48.3,0.4306,0.564,1.0
CSI02,SU+Random,30072,24,-4361.5,44.52,32.79,0.3,0.6921,1.0
CSI02,PPO,30073,25,2610.2,99.53,96.37,0.5285,0.4654,3.186
CSI02,SUS+CQI@0.70,30073,25,1737.1,99.13,92.02,0.5033,0.4901,3.999
CSI02,SUS+PF,30073,25,-1371.4,89.99,78.08,0.428,0.5646,4.0
CSI02,SUS+Random,30073,25,-3991.0,80.6,66.44,0.3676,0.6235,4.0
CSI02,SU+CQI,30073,25,-2423.3,80.45,77.62,0.4229,0.5727,1.0
CSI02,SU+PF,30073,25,-7265.6,64.44,54.56,0.3049,0.6877,1.0
CSI02,SU+Random,30073,25,-11358.6,50.78,37.42,0.2142,0.7779,1.0
CSI02,PPO,30074,32,3526.9,109.21,105.12,0.5431,0.4511,3.292
CSI02,SUS+CQI@0.70,30074,32,3050.2,111.39,102.89,0.5261,0.4669,4.0
CSI02,SUS+PF,30074,32,-3883.5,90.67,70.42,0.3682,0.6233,4.0
CSI02,SUS+Random,30074,32,-5184.2,85.03,65.91,0.3427,0.6495,4.0
CSI02,SU+CQI,30074,32,-1451.9,89.94,88.19,0.4476,0.5484,1.0
CSI02,SU+PF,30074,32,-9348.2,64.43,51.29,0.2695,0.7242,1.0
CSI02,SU+Random,30074,32,-12613.5,54.29,36.88,0.2002,0.7932,1.0
CSI02,PPO,30075,28,4602.9,82.98,79.65,0.6069,0.3851,3.083
CSI02,SUS+CQI@0.70,30075,28,4089.1,84.41,76.86,0.5821,0.4087,4.0
CSI02,SUS+PF,30075,28,1895.8,78.04,67.01,0.5107,0.4792,4.0
CSI02,SUS+Random,30075,28,146.8,72.19,58.95,0.4534,0.5367,4.0
CSI02,SU+CQI,30075,28,2116.7,73.41,71.16,0.5377,0.4598,1.0
CSI02,SU+PF,30075,28,-2198.8,60.55,50.78,0.394,0.6012,1.0
CSI02,SU+Random,30075,28,-5427.9,50.31,36.47,0.2916,0.7032,1.0
CSI02,PPO,30076,16,4421.4,69.68,66.86,0.63,0.3627,2.87
CSI02,SUS+CQI@0.70,30076,16,3427.8,67.67,62.42,0.5864,0.4029,3.956
CSI02,SUS+PF,30076,16,1220.6,60.94,52.11,0.4958,0.4912,3.992
CSI02,SUS+Random,30076,16,422.5,57.87,48.65,0.4638,0.5234,3.995
CSI02,SU+CQI,30076,16,2342.0,61.51,59.14,0.5554,0.4407,1.0
CSI02,SU+PF,30076,16,-1320.9,49.55,42.06,0.4043,0.5883,1.0
CSI02,SU+Random,30076,16,-3529.4,42.34,32.32,0.3161,0.677,1.0
CSI02,PPO,30077,16,6196.9,54.45,53.29,0.8602,0.1321,2.651
CSI02,SUS+CQI@0.70,30077,16,6046.1,54.32,52.49,0.8479,0.1408,3.528
CSI02,SUS+PF,30077,16,5988.8,54.19,52.23,0.8435,0.1462,3.561
CSI02,SUS+Random,30077,16,5779.5,53.57,51.2,0.8282,0.1613,3.656
CSI02,SU+CQI,30077,16,5725.8,52.64,51.33,0.8297,0.1677,1.0
CSI02,SU+PF,30077,16,5307.8,51.45,49.37,0.8008,0.1969,1.0
CSI02,SU+Random,30077,16,3943.1,47.05,42.94,0.7014,0.2945,1.0
CSI02,PPO,30078,19,3552.3,49.06,46.67,0.6605,0.3274,2.358
CSI02,SUS+CQI@0.70,30078,19,2662.8,48.28,42.85,0.599,0.3851,3.945
CSI02,SUS+PF,30078,19,2242.7,47.22,40.81,0.5724,0.4114,3.962
CSI02,SUS+Random,30078,19,1534.1,44.54,37.88,0.5322,0.451,3.979
CSI02,SU+CQI,30078,19,3309.4,49.01,46.11,0.6448,0.349,1.0
CSI02,SU+PF,30078,19,2649.9,47.71,42.91,0.6014,0.3919,1.0
CSI02,SU+Random,30078,19,171.0,39.41,31.71,0.4521,0.5382,1.0
CSI02,PPO,30079,20,6332.5,86.57,83.53,0.6648,0.3303,3.053
CSI02,SUS+CQI@0.70,30079,20,5520.5,86.26,79.81,0.6315,0.3607,3.955
CSI02,SUS+PF,30079,20,3242.0,79.5,69.53,0.5535,0.436,3.991
CSI02,SUS+Random,30079,20,2661.5,77.71,66.52,0.5315,0.4592,3.996
CSI02,SU+CQI,30079,20,3048.2,74.33,71.62,0.5653,0.4307,1.0
CSI02,SU+PF,30079,20,-714.8,62.1,53.83,0.434,0.5586,1.0
CSI02,SU+Random,30079,20,-3037.1,55.4,42.96,0.3528,0.6412,1.0
CSI02,PPO,30080,18,5302.1,60.78,59.34,0.7227,0.2699,2.603
CSI02,SUS+CQI@0.70,30080,18,4891.0,60.13,57.5,0.699,0.2897,3.596
CSI02,SUS+PF,30080,18,4447.7,58.77,55.53,0.6764,0.3089,3.71
CSI02,SUS+Random,30080,18,4447.3,58.8,55.3,0.6748,0.312,3.757
CSI02,SU+CQI,30080,18,4576.6,58.38,56.58,0.6884,0.3083,1.0
CSI02,SU+PF,30080,18,3185.9,53.77,50.52,0.6162,0.3748,1.0
CSI02,SU+Random,30080,18,2526.8,51.68,46.75,0.5755,0.4179,1.0
CSI02,PPO,30081,22,4001.2,44.85,43.13,0.7317,0.2586,2.215
CSI02,SUS+CQI@0.70,30081,22,3561.1,44.53,41.11,0.6947,0.2919,3.884
CSI02,SUS+PF,30081,22,3161.0,43.58,39.27,0.6643,0.3198,3.916
CSI02,SUS+Random,30081,22,2699.6,42.25,36.99,0.6289,0.3545,3.95
CSI02,SU+CQI,30081,22,3841.5,44.63,42.86,0.7202,0.2709,1.0
CSI02,SU+PF,30081,22,3107.9,42.78,39.34,0.6643,0.3265,1.0
CSI02,SU+Random,30081,22,1559.7,37.87,31.85,0.5489,0.4433,1.0
CSI02,PPO,30082,32,2039.9,113.17,109.71,0.5114,0.4842,3.628
CSI02,SUS+CQI@0.70,30082,32,1806.5,115.15,108.95,0.5033,0.4923,4.0
CSI02,SUS+PF,30082,32,-9927.3,77.37,56.67,0.2729,0.7184,4.0
CSI02,SUS+Random,30082,32,-9411.8,80.18,58.27,0.2799,0.712,4.0
CSI02,SU+CQI,30082,32,-5391.0,84.65,82.67,0.3818,0.6141,1.0
CSI02,SU+PF,30082,32,-13693.7,56.34,44.98,0.2168,0.7759,1.0
CSI02,SU+Random,30082,32,-16389.5,50.09,32.4,0.1623,0.8303,1.0
CSI02,PPO,30083,24,2961.7,58.7,56.33,0.5938,0.3994,2.424
CSI02,SUS+CQI@0.70,30083,24,2296.7,59.38,53.62,0.5545,0.4372,3.991
CSI02,SUS+PF,30083,24,2061.3,58.76,52.6,0.5434,0.4458,3.995
CSI02,SUS+Random,30083,24,1512.8,55.71,50.68,0.5232,0.4662,3.998
CSI02,SU+CQI,30083,24,2755.6,59.56,56.17,0.58,0.417,1.0
CSI02,SU+PF,30083,24,1558.2,55.86,50.54,0.5253,0.4687,1.0
CSI02,SU+Random,30083,24,-2059.6,43.05,34.61,0.3685,0.6233,1.0
CSI02,PPO,30084,29,4577.1,64.3,63.08,0.6621,0.332,2.531
CSI02,SUS+CQI@0.70,30084,29,4209.7,64.32,61.28,0.6412,0.3494,3.985
CSI02,SUS+PF,30084,29,1993.2,57.74,51.28,0.5404,0.4452,3.997
CSI02,SUS+Random,30084,29,1583.7,56.79,48.68,0.5171,0.4678,3.999
CSI02,SU+CQI,30084,29,3389.7,60.09,58.62,0.6122,0.3843,1.0
CSI02,SU+PF,30084,29,-381.2,48.27,41.51,0.4408,0.5506,1.0
CSI02,SU+Random,30084,29,-2592.5,41.64,30.8,0.3377,0.6517,1.0
CSI02,PPO,30085,28,3591.0,95.92,93.96,0.5575,0.437,3.236
