config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
STORM2,PPO,30025,22,6078.7,118.85,113.38,0.5903,0.4028,3.75
STORM2,SUS+CQI@0.75,30026,27,-1786.5,111.85,102.69,0.4362,0.5559,4.0
STORM2,SU+CQI,30026,27,-7072.0,87.71,85.12,0.3606,0.6346,1.0
STORM2,PPO,30026,27,-1195.5,111.39,105.09,0.4494,0.5438,3.658
STORM2,SUS+CQI@0.75,30027,22,3096.7,108.74,102.13,0.5289,0.4644,3.994
STORM2,SU+CQI,30027,22,-2302.1,84.93,83.15,0.4312,0.5649,1.0
STORM2,PPO,30027,22,3419.7,107.93,103.27,0.5381,0.4565,3.47
STORM2,SUS+CQI@0.75,30028,16,5467.1,92.16,83.77,0.6087,0.3796,3.944
STORM2,SU+CQI,30028,16,3951.0,83.09,80.9,0.5846,0.4121,1.0
STORM2,PPO,30028,16,6243.7,92.51,87.5,0.6378,0.3515,3.395
STORM2,SUS+CQI@0.75,30029,18,641.9,83.36,75.27,0.4788,0.5137,3.983
STORM2,SU+CQI,30029,18,-777.1,74.2,71.92,0.4561,0.5399,1.0
STORM2,PPO,30029,18,1611.9,83.82,79.89,0.5112,0.4832,3.022
STORM2,SUS+CQI@0.75,30030,30,-1431.8,126.4,118.66,0.4488,0.5449,4.0
STORM2,SU+CQI,30030,30,-8683.9,95.11,93.05,0.3507,0.6449,1.0
STORM2,PPO,30030,30,-541.7,127.34,123.05,0.4653,0.5296,3.602
STORM2,SUS+CQI@0.75,30031,21,-3486.2,79.6,71.24,0.3905,0.6001,3.989
STORM2,SU+CQI,30031,21,-5144.9,69.23,66.48,0.3652,0.63,1.0
STORM2,PPO,30031,21,-2719.0,79.42,74.94,0.413,0.5791,3.045
STORM2,SUS+CQI@0.75,30032,31,-3841.8,121.4,110.62,0.4115,0.5821,4.0
STORM2,SU+CQI,30032,31,-9803.0,93.48,91.47,0.3378,0.6582,1.0
STORM2,PPO,30032,31,-3157.5,120.53,113.44,0.4253,0.5684,3.726
STORM2,SUS+CQI@0.75,30033,23,2757.7,113.16,103.53,0.5179,0.4757,3.999
STORM2,SU+CQI,30033,23,-2372.8,88.77,86.26,0.4319,0.5644,1.0
STORM2,PPO,30033,23,3678.8,112.75,107.93,0.5434,0.4517,3.585
STORM2,SUS+CQI@0.75,30034,30,624.5,134.53,126.73,0.4792,0.516,3.999
STORM2,SU+CQI,30034,30,-9193.8,92.6,91.03,0.3435,0.6514,1.0
STORM2,PPO,30034,30,1272.7,133.59,130.07,0.4934,0.5018,3.534
STORM2,SUS+CQI@0.75,30035,21,4386.3,107.78,103.08,0.5655,0.4304,3.963
STORM2,SU+CQI,30035,21,-482.0,87.3,85.09,0.4656,0.5306,1.0
STORM2,PPO,30035,21,5708.7,110.88,109.04,0.5981,0.3984,3.033
STORM2,SUS+CQI@0.75,30036,20,1205.1,90.28,85.05,0.4973,0.497,3.975
STORM2,SU+CQI,30036,20,-1613.5,77.62,75.0,0.4385,0.5573,1.0
STORM2,PPO,30036,20,2038.7,91.96,89.17,0.5201,0.475,2.869
STORM2,SUS+CQI@0.75,30037,18,1519.2,84.78,80.68,0.5075,0.4842,3.866
STORM2,SU+CQI,30037,18,-307.5,76.25,74.4,0.4675,0.5284,1.0
STORM2,PPO,30037,18,2440.3,86.62,84.56,0.5351,0.4587,2.618
STORM2,SUS+CQI@0.75,30038,29,-3014.6,114.97,106.16,0.4221,0.5722,4.0
STORM2,SU+CQI,30038,29,-11047.7,80.69,77.53,0.3067,0.6883,1.0
STORM2,PPO,30038,29,-3376.1,110.19,104.29,0.4196,0.5744,3.776
STORM2,SUS+CQI@0.75,30039,20,1322.2,92.72,86.93,0.4991,0.4946,3.995
STORM2,SU+CQI,30039,20,-536.5,83.06,81.23,0.4652,0.5306,1.0
STORM2,PPO,30039,20,1996.3,92.82,90.03,0.5193,0.4759,2.585
