update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate
96,7159.363298832663,73.53023692492512,0.7565543071161048,0.23646578140960164,0.003575076608784474,0,18.831045546418046,0.8661050836159582,0.8372802103384043,5874,27,18.019622528588457,2.850719996362195,2.6908190819081907,6.0,15.497,0.0
97,7996.804188292982,81.84406208720507,0.7493520353712456,0.24271992681811252,0.004421405702088733,0,10.614352270693388,0.833676886235549,0.8586067073094893,6559,30,18.441942395129022,3.332982933440985,3.2115971515768056,7.0,19.773,0.0
98,4892.338635194951,47.9102773001507,0.7836889008911693,0.2128004320820956,0.0008101539292465569,0,19.410718663310014,0.8439112748518214,0.86792147756049,3703,17,15.733042745373798,2.32238440923609,2.5606478290833907,7.0,9.242,0.0
99,6133.653935365382,63.37522276570944,0.7670131398313395,0.23102569131202197,0.0,0,20.867829017112115,0.848570923050497,0.8030782334697917,5099,23,16.551060104015548,1.8414304859143806,1.8253643569419586,4.0,10.76,0.0
100,6853.669789628889,72.5673221292301,0.7442485306465155,0.25205709487825356,0.0011754827875734676,0,15.018661440845483,0.8427049681093775,0.8145425177949986,5955,27,19.385690886899965,2.644531299466099,2.70735559566787,6.0,16.513,0.0
101,6676.424584525121,73.74961102433915,0.7147472136973025,0.2797609433047973,0.002745921498950089,0,12.673537571921248,0.8410171504894869,0.8543215863610821,6191,28,17.186984707299025,3.160960321482785,3.129039548022599,7.0,19.012,0.0
102,7221.017011245401,79.50911938412797,0.7293887971166841,0.26565550382940384,0.0022525904790509084,0,11.067402960936153,0.8503825715436751,0.7952355842024104,6659,30,15.909450499288765,2.792916570004833,2.631253860407659,6.0,18.585,0.0
103,6759.980250379203,71.66940996594217,0.739292997960571,0.2545887151597553,0.00424881033310673,0,8.656897578223155,0.8467178162767769,0.8311937727039816,5884,27,17.54362623559293,2.928682938246779,2.978390804597701,6.0,17.187,0.0
104,4237.894808134022,56.392718129173346,0.6602150537634408,0.3345063538611926,0.0013685239491691105,0,8.944440071947595,0.8401663217498577,0.7585203403094347,5115,23,15.644727110299185,2.516621631258791,2.946106011252591,7.0,16.989,0.0
105,8310.07525328851,80.5615058327517,0.7908204062050216,0.20710059171597633,0.00015992323684631377,0,17.665543843729594,0.8558336199975319,0.8394443271929704,6253,28,16.28487433163515,2.5114044400011912,2.4088978766430738,6.0,14.547,0.0
106,6549.674233382273,61.658359555082775,0.8052755736650226,0.19129315891057258,0.0004289084280506112,0,14.939397721672687,0.8561631185905357,0.8835826647903745,4663,21,16.563030601292034,2.3658306635648914,2.4620505992010653,6.0,10.724,0.0
107,6876.561766594946,79.23694081047164,0.7089146717579674,0.2868262593626083,0.001174915552944632,0,14.779127194570957,0.8582159491356394,0.7903121168711142,6809,31,18.448440609594577,2.8707251458969036,2.6710171949451005,6.0,19.603,0.0
108,6323.919744394105,72.41083201588928,0.7128824476650564,0.28276972624798713,0.0011272141706924316,0,12.636514611645424,0.8576707059667259,0.7715195998457933,6210,28,17.848380327162694,2.705308499069186,2.64038852496047,6.0,18.174,0.0
109,4292.370237404135,46.31789318611693,0.7374802319451766,0.2569847127042699,0.0010542962572482868,0,14.822005511326575,0.8625589034879328,0.8146644248879966,3794,17,21.082170038505296,2.1944142391547907,2.4832022873481057,6.0,10.043,0.0
110,4835.296425442619,47.86439846953041,0.787516960651289,0.208955223880597,0.0008141112618724559,0,18.79174174360325,0.8791865955015479,0.849657210575799,3685,17,18.31812856373546,1.7627060582522516,1.8914541695382494,4.0,7.376,0.0
111,6768.472222155676,74.6546192296446,0.730432010202455,0.26558265582655827,0.001275306870715766,0,13.784669445958011,0.8519272824380353,0.7919312139108589,6273,29,17.136014661022795,2.509603215971608,2.456787429070275,6.0,16.957,0.0
112,5832.253668970284,70.60665323065494,0.6943097316521177,0.3021338506304559,0.0006466214031684449,0,11.830859106841096,0.8531981517444395,0.7636086398719466,6186,28,17.565962652290324,2.6135948212299405,2.548544819557625,6.0,18.026,0.0
113,7373.466314571747,65.62418095998554,0.840510033444816,0.15865384615384615,0.00020903010033444816,0,14.789353502936756,0.8527452515281213,0.901980538414022,4784,22,18.033396332410202,2.4873095379809076,2.4824670479980107,6.0,10.112,0.0
114,4517.283989840255,55.98269151386237,0.6866312346688471,0.3090760425183974,0.0010220768601798855,0,10.065886485955499,0.8472539205007854,0.760394237417959,4892,22,17.01858028738726,2.516202957390396,2.73474248288181,6.099999999999909,14.996,0.0
115,5503.241639364198,55.29802546369998,0.7662721893491125,0.22917614929449248,0.0013654984069185253,0,13.798675273334926,0.8597912288770818,0.8450942239855052,4394,20,19.347432221257748,2.6633768186158657,2.7778437778437777,7.0,11.692,0.0
116,5694.459938469054,65.34835681636599,0.7130727047585352,0.28321245356447905,0.0,0,14.616407144102492,0.8520315786619426,0.7648041197837305,5653,26,15.832511222312812,2.5547276556293146,2.629620441577772,6.0,16.24,0.0
117,6009.773519280397,62.18484164446132,0.7578716620167397,0.23854125149461938,0.0009964129135113591,0,13.511506906468448,0.8647448380490736,0.8143142794370503,5018,23,18.422038717038358,2.4098447682965367,2.4877728109387327,5.0,12.941,0.0
118,4939.975399376647,68.09827062063356,0.655616653574234,0.33904163393558523,0.0010997643362136685,0,14.979964428434236,0.8652511564068527,0.7159412574295198,6365,29,17.25694853194491,2.5390401457318137,2.5171339563862927,6.0,19.888,0.0
119,4770.408208001642,53.453907304075045,0.7274553571428571,0.2714285714285714,0.0,0,15.154590357540247,0.8673753670576083,0.801710180497615,4480,20,19.101198576042236,2.1163118215888277,2.079165388155876,6.0,11.072,0.0
120,7372.08815356998,72.6391653588814,0.7774267158153414,0.21713182376689485,0.00315955766192733,0,11.975147858953854,0.8669441057105083,0.849897744391544,5697,26,16.893804263568462,2.872053925727594,2.7385414314743732,6.0,14.748,0.0
121,5025.523129092708,53.811237978539296,0.7502266545784225,0.2456935630099728,0.0,0,12.824556841779259,0.8645377622260025,0.7719624791570802,4412,20,14.65948047958156,1.7688488430120493,1.8601208459214502,3.0,9.85,0.0
122,6830.531041395487,74.71283531272596,0.733140655105973,0.26204238921001927,0.0020873474630700066,0,14.275495704492226,0.8650457585065557,0.7946915298075616,6228,28,17.230115404741156,2.7175832235120296,2.4673674989049497,6.0,16.334,0.0
123,5823.4462985507935,69.96421452592226,0.6980173685072915,0.297230870063903,0.0009831230542356219,0,12.1719960773489,0.8561461726413181,0.7568294586477412,6103,27,17.814335894662314,2.5666185696430914,2.4288732394366197,5.0,17.475,0.0
124,6136.0678911603045,58.185139841714246,0.7956747015093489,0.2002703311556657,0.0020274836674926784,0,14.772873861185312,0.8620977995423724,0.9043910065713187,4439,20,16.84020071856309,2.7603430970988376,2.757361268403171,7.0,11.069,0.0
125,5011.997616077379,50.27853741540132,0.7781147333838767,0.21961081627495577,0.0,0,13.651960126732984,0.8688511478125045,0.8253344456227615,3957,18,17.412075981623392,2.0319088349508347,2.215004871711595,5.0,9.01,0.0
126,6469.819456845129,65.9124999458607,0.7617596648257475,0.23538373643115598,0.0011426394972386211,0,13.531924836507834,0.8575232991156438,0.8351363782492615,5251,24,16.309846804333393,2.7126232351139326,2.57325,6.0,13.534,0.0
127,7096.483895508944,73.74593359137235,0.7467911318553092,0.2427071178529755,0.008501416902817137,0,13.720674842074043,0.8693136455064938,0.8439198693941797,5999,27,16.374081329165712,3.040121701079409,2.8917410714285716,7.0,16.72,0.0
128,6003.597342601177,54.18795379329114,0.8381240544629349,0.16061522945032777,0.0,0,16.215407256412377,0.8421470856998661,0.8907826775639034,3966,18,18.54945233592835,1.9962704665360345,2.1110108303249095,4.0,7.63,0.0
129,7651.906833818452,75.35241174503956,0.7779655288948969,0.21730314295370057,0.0018587360594795538,0,12.078938613587516,0.8373561029043498,0.8444358299131719,5918,27,17.615708004825755,2.7494036100921466,2.752606429192007,6.0,15.497,0.0
130,5926.0290005069455,60.667199281067255,0.7506193228736582,0.24194880264244426,0.0037159372419488025,0,6.628394144663224,0.8541299143872089,0.8727822617753761,4844,22,15.046931049706734,3.1284502585430114,3.3998899889989,7.0,15.074,0.0
131,5648.138460372781,64.46640670296209,0.7117689792953142,0.28078459861968763,0.004540501271340356,0,10.035276645486313,0.8543535569036442,0.7947222237300072,5506,25,14.975305006809746,2.792743071907279,2.8548099004848178,6.0,16.303,0.0
132,6452.194071958982,67.79912089941439,0.7432383040935673,0.24689327485380116,0.00712719298245614,0,19.12151687427974,0.8365454811728431,0.8515044528765433,5472,25,19.327947644971424,2.9010929194189146,2.6862552249815588,7.0,14.826,0.0
133,7126.768263728114,62.48967122781704,0.8504057907435841,0.14564597499451634,0.0019741171309497698,0,15.14824722647008,0.8653756906711608,0.896310989060904,4559,21,18.060555610889097,2.408202006232765,2.476141346401857,5.0,9.602,0.0
134,4751.124654914615,49.18439385748563,0.7573114417650076,0.2388404309902514,0.002308876346844536,0,22.873070884088364,0.8726377942030455,0.8621945799414972,3898,18,17.301075087633528,2.363720509792752,2.535569105691057,7.0,9.676,0.0
135,4066.138144290059,63.83877020271831,0.6279031996101998,0.3680363813545558,0.0017865843755075525,0,16.322397338401622,0.8364416568824522,0.6794059664150631,6157,28,17.834745297783783,2.5124266959886223,2.408949818934299,5.0,19.51,0.0
136,8242.353565233167,82.13701131193086,0.7680602520750077,0.22625268982477714,0.00261297264063941,0,14.994885990756286,0.8541640761023662,0.8525938653939072,6506,30,17.21801598771033,3.1445874386225983,2.90074044426656,6.0,17.723,0.0
137,4517.45540738641,53.272873608699825,0.7032919119250054,0.2908218879441901,0.003052103771528232,0,16.40294124144263,0.859441321661745,0.7813463593580826,4587,21,18.44386213470235,2.483961546102489,2.5619962802231866,6.0,13.064,0.0
138,6005.543525418338,66.50845857720627,0.7178423236514523,0.2691683204041133,0.00938120151542486,0,14.191113705310638,0.8545708159888717,0.8345952001356735,5543,25,18.33034244828667,3.0020919000544626,2.8808745916059313,7.0,16.232,0.0
139,3761.082879273323,42.68858505492122,0.7171492204899778,0.27783964365256125,0.0025055679287305124,0,8.898802880142458,0.8579912733399543,0.8040864088682383,3592,16,16.25140172779793,2.372668202138759,2.767857142857143,7.0,10.403,0.0
140,6546.909618913627,71.08306380368143,0.7284555593105779,0.26394052044609667,0.004900304156809733,0,11.948408215885607,0.8587819377975539,0.8243231803723337,5918,27,17.684311163171092,3.030905481147679,2.8705636743215033,6.0,17.285,0.0
141,5658.625054815165,61.55247877846782,0.7360732372419166,0.2600311647837943,0.0015582391897156214,0,12.312964894442203,0.8479201344530295,0.8055767210420716,5134,23,19.46054633841238,2.4430149743647136,2.591690923524742,6.0,14.114,0.0
142,7098.20737000307,73.60909347058868,0.7506671114076051,0.24516344229486325,0.0020013342228152103,0,9.493888659852017,0.8613791428924116,0.8269193222091479,5996,27,16.395312032206093,2.9796253066179053,2.8864696734059097,6.0,17.147,0.0
143,6509.237334210748,69.71374355318805,0.7397188964081207,0.2554225229914975,0.0019087280930071143,0,13.120314857847607,0.8589200695187612,0.8154154294049254,5763,27,14.983440692389426,2.8034613280525993,2.710063335679099,6.0,15.982,0.0
144,6499.082128143411,67.65313741367373,0.7509613623878411,0.24427760483427943,0.0014649331624244644,0,12.947808756896954,0.8567456074007028,0.8341206294382887,5461,25,18.358758383468196,2.83100048030568,2.827115337722507,6.0,15.069,0.0
145,4581.835021186744,45.06567462052818,0.7840616966580977,0.21079691516709512,0.001999428734647244,0,12.28003905976115,0.8726513411378491,0.8573577028345146,3501,16,16.590054675460365,2.1210900047099708,2.403642987249545,6.0,8.117,0.0
146,6973.4300887910385,75.6276752281138,0.727287091167641,0.26844683204297676,0.0015800284405119293,0,11.13617955264618,0.847541763411843,0.8224076325330696,6329,29,18.11678228620392,3.054221457702144,2.838800782098631,7.0,17.956,0.0
147,5613.6916694352385,65.73101969153241,0.7064236418333039,0.2891523624137321,0.0015926384710670677,0,10.733063467634206,0.864884252801632,0.784342323676286,5651,26,17.20087692813851,2.638132846903141,2.5536072144288577,6.0,16.192,0.0
148,5789.792857811075,71.21053437977889,0.6909377462568952,0.3041765169424744,0.001260835303388495,0,9.81824248386197,0.851132056285579,0.7439213383136998,6345,29,17.946373449685836,2.6965026610177025,2.6608120437956204,5.0,19.114,0.0
149,3635.836068012439,50.27265913067192,0.6520702362887492,0.34381096900065033,0.0015174506828528073,0,14.020732209069537,0.8628031909726609,0.7734923696928365,4613,21,16.708768499280907,2.6723442772667556,2.6555851063829787,7.0,14.315,0.0
150,5218.333798819688,60.67418696496536,0.7111408882082695,0.28560490045941805,0.0005742725880551302,0,12.301894179275525,0.8515443414241365,0.7681546721000405,5224,24,18.811804685072097,2.363998676792884,2.3623149394347243,5.0,14.436,0.0
151,6557.694302885241,72.47079978436749,0.7219950940310711,0.27260834014717905,0.0019623875715453804,0,8.828531763552535,0.8634122779269406,0.8219702597510855,6115,28,17.228193882255617,3.112304532161208,2.9440543601359,6.0,18.303,0.0
152,7878.629748743827,79.36382959700838,0.769511421319797,0.22715736040609136,0.0006345177664974619,0,16.218021039934115,0.8579412584315745,0.8286270691931025,6304,29,17.49455412252275,2.737328770599913,2.447742733457019,6.0,15.574,0.0
153,4432.8436002598,53.25135825170669,0.699048031155344,0.29705755084379054,0.0008654262224145391,0,14.181179373043966,0.8540424425363138,0.7795829353131858,4622,21,16.86151785445187,2.276639384494738,2.389662643144537,6.0,12.668,0.0
154,2100.0096589863074,37.42639166989531,0.6053125838475986,0.39012610678830156,0.0005366246310705661,0,8.90613261023571,0.857308776585035,0.6644295790938344,3727,17,17.75906915278373,1.9339262090199705,2.176418439716312,4.0,11.916,0.0
155,5127.044790538814,48.046880070093785,0.816471229888192,0.1805290428142896,0.0002727024815925825,0,12.080392823927781,0.8471632744564833,0.8222611194501186,3667,17,19.53293941872966,1.7574924854903249,1.979625918503674,4.0,7.135,0.0
156,5019.585623233688,55.81243730874293,0.7255499891091266,0.27118274885645827,0.0015247222827270747,0,11.743689233733424,0.8561050679649636,0.8211657811155111,4591,21,18.763298702545942,2.517052006814904,2.652356649654758,6.0,12.739,0.0
157,4250.910761495346,52.479052721602656,0.6864608076009501,0.3113798315698553,0.0004318721658389117,0,11.141703337649238,0.8534412820233108,0.7766044305352008,4631,21,16.254057911541363,2.4673886352225827,2.6844919786096257,7.0,13.951,0.0
158,6161.550445153723,50.60432921964194,0.9017574186113512,0.09593777009507347,0.0002881014116969173,0,13.856480397842576,0.8582646595758646,0.9403777514172883,3471,16,17.96079610537046,2.1252522651418433,2.273482428115016,5.0,5.778,0.0
159,3585.6863383957484,43.29672454547359,0.6995696611081227,0.2961269499731038,0.002420656266810113,0,17.78537772163794,0.8539623056944581,0.7912403168187916,3718,17,16.755099840952315,2.127076148248726,2.3314109957708573,7.0,10.216,0.0
160,5698.870564423475,55.45128842091954,0.7813233223838574,0.21187236039418114,0.004927264195213514,0,12.134896970239373,0.8705084686495119,0.8806219564896375,4262,20,19.21884093638635,2.677939670986336,2.776876876876877,7.0,10.972,0.0
161,3525.7226722945175,67.20679327366638,0.5940948831876165,0.4011752902393579,0.0007166403898523721,0,8.215797271180676,0.8623969685942425,0.6438421690326672,6977,32,18.36451320438319,2.539912629413516,2.558986731001206,5.0,24.119,0.0
162,6554.938155931517,75.15589905066457,0.7219092331768389,0.27417840375586855,0.0012519561815336462,0,17.090595462895628,0.8596948355969042,0.7444822180969272,6390,30,15.937863875815516,2.2697139597072993,2.118361153262519,4.0,16.164,0.0
163,3426.0890768421573,44.672782041295804,0.6758706467661691,0.3201492537313433,0.0002487562189054726,0,11.252363371001303,0.8644964182605614,0.7331513822891151,4020,18,19.5756867716009,2.0607546581545675,2.375782112624218,5.0,11.92,0.0
164,1161.8792115822614,31.80241878882287,0.5462962962962963,0.44907407407407407,0.00028935185185185184,0,5.257432811202979,0.8673093213420004,0.6210428793125959,3456,16,16.339529642955405,2.088267781413706,2.780720338983051,7.0,13.109,0.0
165,1485.129844112477,38.9148354057944,0.5527744982290437,0.44415584415584414,0.0002361275088547816,0,6.299894569082605,0.8633830921088483,0.6282490712182466,4235,19,19.705172926396322,2.2224536370490036,2.6488680051260145,6.0,15.532,0.0
166,2857.942464114741,42.65678234636444,0.6423430131546289,0.35318937701662945,0.0,0,15.241839001536295,0.8790090142530038,0.7017977805133525,4029,18,17.75094774606903,1.8266099205490747,1.9134466769706338,4.0,11.416,0.0
167,7166.361738923618,61.781599016693875,0.8690503302209064,0.12912776132999318,0.0002277385561375541,0,13.911387696679283,0.8790357198075657,0.9040168418917315,4391,20,18.673051481187244,2.1079231342692712,2.1884171907756813,5.0,7.858,0.0
168,5586.64517572105,49.01694413636251,0.8528838116466982,0.14349400947339092,0.0008358874338255781,0,14.412440782567984,0.8824660772272863,0.878140067921753,3589,16,17.388112254989256,1.7788440611433212,2.1029075465534137,5.0,6.466,0.0
169,4348.922571025516,65.08924500360514,0.6373942200223535,0.3579754111448188,0.0004790036723614881,0,11.216099971070129,0.8829298769867913,0.6898381793653958,6263,28,18.98457321684213,2.476230794453658,2.5365731462925853,6.0,20.165,0.0
170,5096.2480886967305,51.155522701883946,0.7791563275434243,0.21935483870967742,0.0,0,18.23839530781884,0.8894602285491002,0.8219516261496351,4030,18,17.826979297960165,1.8166883718521223,1.9423566878980891,5.0,8.404,0.0
171,3012.0402302904185,51.175813595108025,0.6173428798727129,0.3794749403341289,0.0,0,12.812529103228904,0.8766922499336945,0.660408675456123,5028,23,16.81596157369313,1.9339384009008291,2.0093427835051547,4.0,15.248,0.0
172,3094.132640759763,47.28877326950063,0.6325706594885598,0.3645132346343652,0.00022431583669807088,0,18.024802560645302,0.8715241581285476,0.71232204747191,4458,20,19.26346745409431,2.1725811948226235,2.279787234042553,6.0,13.62,0.0
173,2862.6098046512125,63.18332027242945,0.5748172460092495,0.42145308071012977,0.0001491869312248247,0,12.402191132356776,0.8611409251477095,0.6248455280566831,6703,31,14.807557981822011,2.2146962907164744,2.1668829483519336,4.0,22.638,0.0
174,4938.549487856369,46.74424174303486,0.8032786885245902,0.19389485585076313,0.0008479366873940079,0,12.26265298347236,0.8641951075236775,0.885746924915997,3538,16,18.739374082096298,2.3119704184282153,2.6541168191414495,6.0,8.609,0.0
175,4369.499914645027,46.71091036561469,0.7504616196254287,0.24769190187285678,0.0005275652862041678,0,15.446709722544423,0.8711730904498313,0.7883216231479112,3791,17,17.237728491482756,1.8426710904140802,2.114235500878735,5.0,8.887,0.0
176,7755.826661501768,73.52183554158024,0.8040147913365029,0.19387216059165346,0.00017608733932030288,0,14.627753953185447,0.8478809372152321,0.8460740456246091,5679,26,17.593430331910874,2.377102506709362,2.281646955759965,5.0,12.466,0.0
177,3514.1930763986434,58.408781665734274,0.6195426195426196,0.3762993762993763,0.0010395010395010396,0,14.78101905303375,0.8778668502990358,0.6661319758843437,5772,26,18.003552666386057,2.1625414158954372,2.157158836689038,5.0,17.793,0.0
178,5540.481858700698,62.804832132584224,0.7186919360832404,0.2768487551096247,0.0018580453363062058,0,10.66759841170451,0.8782787698601996,0.7636988795839654,5382,25,17.453456067206574,2.5210283103077176,2.611685625646329,6.0,15.105,0.0
179,7671.198510991902,77.77904825244235,0.7602065515572051,0.23446829110860093,0.002097789252864289,0,14.042203769748404,0.8645201973890777,0.8545383432797206,6197,28,19.721582571734587,2.9003350138605906,2.648482275525366,7.0,16.086,0.0
180,5643.223507176374,52.797917325142016,0.8165230613279271,0.18119614799797262,0.00025342118601115053,0,12.286946683773138,0.8515948875800154,0.8693828622221265,3946,18,18.284270448980003,2.011055365773857,2.1945996275605215,4.0,8.358,0.0
181,6663.493863866398,70.92819982163124,0.7363481228668942,0.25648464163822526,0.0037542662116040954,0,9.760657636741039,0.865653089169089,0.8290314514359388,5860,27,18.887183687726974,2.954850065558256,2.8637311703360373,7.0,16.758,0.0
182,6215.182413931582,77.61063048794287,0.6823275862068966,0.3129310344827586,0.001867816091954023,0,11.287089441921447,0.8519826124322232,0.7520330025243132,6960,32,15.097519263385282,2.8568122112287786,2.7308907138344916,6.0,21.335,0.0
183,5204.0735658047815,61.200737758305365,0.7097815764482431,0.28679962013295346,0.0003798670465337132,0,14.76856928114142,0.851922232147997,0.752562996558508,5265,24,17.347491925694463,2.18147599093448,2.242708054589243,5.0,14.004,0.0
184,4177.968775651114,67.78145864430977,0.6174895895300416,0.3779000594883998,0.000148720999405116,0,12.153973053102263,0.8753564178645903,0.6916489463060556,6724,30,17.159788146294765,2.7102359548322617,2.624518304431599,7.0,22.197,0.0
185,5493.313961800925,75.9684470100599,0.6525543324865933,0.34292972057578325,0.000846740050804403,0,11.878462922881177,0.8558021330759585,0.7367877765777401,7086,32,17.023543402198104,2.8509595878142253,2.6671712802768166,7.0,22.57,0.0
186,7984.197585474958,84.49234018579007,0.7456655681329704,0.2504656827625734,0.0004298610116062473,0,16.134449474286072,0.8603732162684948,0.8011625734191351,6979,32,16.89384437517561,2.7491569411086623,2.4782859338970025,6.0,18.099,0.0
187,4890.016129336196,51.6746853004537,0.7454890788224121,0.25047483380816715,0.0011870845204178537,0,13.436372430517824,0.8526993407642638,0.8376490267830579,4212,19,16.39877020669962,2.365530616525248,2.6181528662420384,6.0,11.252,0.0
188,9246.357960338446,86.57711838613469,0.8019257221458047,0.1937948953079627,0.0021396912731163073,0,11.875218565284483,0.8523128909333549,0.8867802223829039,6543,30,17.391086571761054,3.0513160653313043,2.8111301696207356,6.0,16.457,0.0
189,6354.656214522122,51.36870526204124,0.9195965417867435,0.08011527377521614,0.00028818443804034583,0,17.28094173225572,0.8519454078227972,0.94384315722789,3470,16,17.4156213649742,1.8189329238880934,1.9924788467565027,4.0,4.683,0.0
190,6949.59502425219,76.72690600256385,0.7248353715898401,0.26983380370021953,0.0021950454687989967,0,13.586595930267297,0.8690892476052194,0.8114538512009778,6378,29,17.40446168597242,2.8631568535926384,2.6223231667748217,7.0,17.738,0.0
191,6577.291211639202,71.999881380249,0.734978180597516,0.2620006713662303,0.0010070493454179255,0,15.587740425349324,0.8708860303816165,0.7947849851484097,5958,27,19.200261319631863,2.5154529707527016,2.384562685544645,5.0,15.588,0.0
192,5165.639648779376,49.2177832214152,0.810501066098081,0.1871002132196162,0.00026652452025586353,0,15.659289225390143,0.8552522110443426,0.822729871628956,3752,17,18.331151218979024,1.5498603991374729,1.7241039131864517,3.0,6.597,0.0
193,6677.7862929711,78.80780821987568,0.7022833723653396,0.2937646370023419,0.0019028103044496487,0,14.684445100067872,0.8601347116658064,0.7745809172982415,6832,31,17.598064828584242,2.79808238909012,2.555022926219258,6.0,19.496,0.0
194,5234.644127828125,55.61673389015413,0.748900615655233,0.24890061565523308,0.00043975373790677223,0,13.062886816263797,0.8532748846733906,0.8113356193381893,4548,21,18.569045459650418,2.2651228969364805,2.4768056371109806,5.0,11.936,0.0
195,6740.647133357414,53.72095494026411,0.9315804353972293,0.06615776081424936,0.0,0,12.627330252031674,0.8670074091780056,0.9717772818034447,3537,16,16.641111148920583,1.988654225789841,2.2591805766312594,5.0,5.283,0.0
196,3708.2019594844746,62.32513840945328,0.6138178262994949,0.38080495356037153,0.0004888381945576015,0,13.069918700320969,0.8551810315893147,0.6681366674562831,6137,28,15.861317011498755,2.316925420923424,2.301566233076719,5.0,19.533,0.0
197,6602.451146375202,62.482099485990645,0.7997486384583159,0.19648093841642228,0.0020946795140343527,0,13.744983795802616,0.8496108052198722,0.8789202221684457,4774,22,16.840190199043263,2.5150003136622843,2.6011000523834467,6.0,11.357,0.0
198,7259.621390358233,81.53989188704283,0.7213851057664445,0.2726745870762098,0.0024630541871921183,0,14.189579834119348,0.8459516770736143,0.7663045927200143,6902,31,18.932562153613752,2.6935320277012824,2.5800361518377186,6.0,19.287,0.0
199,6223.224611294528,67.34114503052704,0.7376166547020818,0.25825556353194545,0.0010768126346015793,0,10.82521545431165,0.8335645168841567,0.8012149362777443,5572,25,14.941473217478288,2.489949766782761,2.589294403892944,5.0,15.361,0.0
200,5564.688414068617,51.13347341749549,0.8262011026516146,0.17274875295353112,0.0,0,19.671173223351104,0.8439442331148979,0.8724992737692341,3809,17,18.715955017980164,1.9223413028637746,2.17318080711789,5.0,7.54,0.0
201,6427.387817563385,55.031070685257326,0.8685361461281194,0.12914844352971444,0.0012863390789812194,0,14.974902407987143,0.8546356616120243,0.9281972147034429,3887,18,16.491083220178037,2.254638372046548,2.422097156398104,5.0,7.637,0.0
202,7211.217994110018,75.76364024027039,0.7495937601559961,0.24585635359116023,0.0011374715632109197,0,11.680295267608551,0.8511049693540307,0.8021526460456943,6154,28,18.735475256093558,2.7041390609643075,2.6104487318447864,5.0,16.426,0.0
203,5165.97018537276,74.17375226402658,0.6492971744995031,0.34630129206304133,0.0008519096975720574,0,14.578560975593115,0.8431784683230773,0.7039774834982302,7043,32,18.046447628011045,2.4799888825239313,2.282090531379838,5.0,21.141,0.0
204,6821.4606841065915,76.46686009185353,0.7116687192118226,0.28048029556650245,0.0049261083743842365,0,10.61647400632417,0.8448898616849265,0.8293374827656975,6496,29,18.75091144974915,3.2697441852697873,3.144494916720744,7.0,20.116,0.0
205,4334.956804727957,56.21058408539228,0.6677885567214413,0.3266679865373193,0.0019798059790140567,0,8.92374632828664,0.8558306271421602,0.7595627412961627,5051,23,17.183030157446666,2.735106040202631,2.923806700266825,7.0,16.17,0.0
206,4489.8251015324695,64.42218546487,0.639504132231405,0.3543801652892562,0.0021487603305785125,0,11.960691391627156,0.8449592212206831,0.7435739016109475,6050,27,16.32802882326611,2.838672301410749,2.8299302145257172,7.0,20.295,0.0
207,6632.763392598533,63.91334309014261,0.7909128289473685,0.20456414473684212,0.0010279605263157894,0,12.633100499001646,0.8556788382096419,0.8853157339134397,4864,22,15.973144426227083,2.6656917000819402,2.6904081102157527,7.0,12.107,0.0
200,5564.688414068617,51.13347341749549,0.8262011026516146,0.17274875295353112,0.0,0,19.671173223351104,0.8439442331148979,0.8724992737692341,3809,17,18.715955017980164,1.9223413028637746,2.17318080711789,5.0,7.54,0.0
201,6427.387817563385,55.031070685257326,0.8685361461281194,0.12914844352971444,0.0012863390789812194,0,14.974902407987143,0.8546356616120243,0.9281972147034429,3887,18,16.491083220178037,2.254638372046548,2.422097156398104,5.0,7.637,0.0
202,7184.421929424721,75.64754833605464,0.7489437764055898,0.2468313292167696,0.0012999675008124798,0,11.431387298338304,0.8511049693540307,0.8021441376398504,6154,28,18.735475256093558,2.700879701714072,2.6257322629637665,5.0,16.489,0.0
203,5123.396414799264,74.01251388885262,0.6473093852051682,0.3478631265085901,0.0011358795967627432,0,14.94190839565842,0.8431784683230773,0.7017284964926914,7043,32,18.046447628011045,2.4494269091378946,2.259486729545953,5.0,21.115,0.0
204,6776.861944752958,76.32231920010508,0.7099753694581281,0.28125,0.006003694581280788,0,11.042161225161614,0.8448898616849265,0.8244552758857324,6496,29,18.75091144974915,3.194946151598709,3.0780572419774503,7.0,19.957,0.0
205,4423.411830254454,56.436136449996184,0.6747178776479905,0.32112452979607997,0.001187883587408434,0,9.298710240415037,0.8558306271421602,0.7586939431765689,5051,23,17.183030157446666,2.6411354890091534,2.898767605633803,7.0,15.996,0.0
206,4491.597288328228,64.3635367042469,0.6406611570247934,0.35338842975206614,0.001322314049586777,0,12.499002424029035,0.8449592212206831,0.7421066451372841,6050,27,16.32802882326611,2.712372228361039,2.754385964912281,7.0,20.07,0.0
207,6618.1796164415,63.68796084491945,0.7900904605263158,0.20497532894736842,0.0012335526315789473,0,12.888554625660035,0.8556788382096419,0.8811564481710376,4864,22,15.973144426227083,2.621087512768088,2.665625813166797,7.0,12.052,0.0
