update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth
123,10761.372619064556,93.26147187739218,0.8680157052250076,0.13002114164904863,0.000453035336756267,0,13.980402832608032,1.0,0.7198291678841914,6622,27,17.814335894662314,2.7974588255762023
124,10250.635438134372,81.57983651514817,0.9351662641649637,0.06297603566784321,0.000371540033438603,0,19.377884621303604,1.0,0.8184033482990974,5383,20,16.84020071856309,2.8349810726290006
125,8675.991865879916,71.34723704072775,0.911005575056783,0.08796200702044188,0.0,0,15.645415814402297,1.0,0.7783019875668639,4843,18,17.412075981623392,2.12623126207564
126,11022.299897660629,90.26901022259122,0.9079477672094148,0.0906013219409963,0.0,0,17.14264712472208,1.0,0.7793190081842717,6203,24,16.309846804333393,2.7947465045805675
127,12165.186987158875,99.33070861920405,0.9101123595505618,0.08678296865759906,0.00192193968066233,0,20.194540822308543,1.0,0.7784013324207536,6764,27,16.374081329165712,3.1822652898006614
128,9783.361089785234,77.96689335146394,0.9376331590160759,0.061011040092969204,0.0,0,19.035896668218555,1.0,0.8375409035842485,5163,18,18.54945233592835,2.1007562607710155
129,12560.635353234737,102.9418076992611,0.9110762203825292,0.08778190122751926,0.00014273479874393378,0,17.75917278230831,1.0,0.7900032112792544,7006,27,17.615708004825755,2.887775140821508
130,9281.737790927644,76.28972198595797,0.9072989851678376,0.0897736143637783,0.00039032006245121,0,10.173985354407256,1.0,0.8152839009468049,5124,22,15.046931049706734,3.185514414831326
131,10268.880283054054,86.56095686418097,0.8863973619126133,0.11129431162407255,0.00032976092333058534,0,13.740432720258369,1.0,0.7425783640486212,6065,25,14.975305006809746,2.8445267162758383
132,12104.065134735614,98.48153330121264,0.9145721125074806,0.08333333333333333,0.0008976660682226212,0,30.46278087892081,1.0,0.7773716384971998,6684,25,19.327947644971424,2.847002634471469
133,10841.857887090622,85.73784368868901,0.9411144313587625,0.05835823519071893,0.0,0,17.49518822229352,1.0,0.8378475840936759,5689,21,18.060555610889097,2.5846709000488546
134,8679.63097599718,71.39965855222788,0.9087515553712152,0.09000414765657404,0.0,0,28.48041811034158,1.0,0.7759545770889148,4822,18,17.301075087633528,2.3852044095578826
135,9537.060332288289,88.30311610919698,0.8267311762927124,0.17175687934684003,0.00015119443604475356,0,20.36906255795428,1.0,0.6239289621198164,6614,28,17.834745297783783,2.422099708361224
136,13427.085642745948,109.70216001757576,0.9123136833624278,0.08594064724049953,0.00040284678393984153,0,21.912345780291865,1.0,0.786104026692819,7447,30,17.21801598771033,3.210038484503213
137,8524.232111761574,73.3257316169269,0.8734811957569913,0.12497589199614272,0.0,0,20.406621216534457,1.0,0.709044925510518,5185,21,18.44386213470235,2.4656965426819766
138,11164.04797658881,92.95495718344517,0.8972871256076524,0.09989023051591657,0.0015681354869060686,0,20.770689591241055,1.0,0.7499255865265276,6377,25,18.33034244828667,2.834157213872797
139,6669.534529107474,55.99105345466009,0.8914609053497943,0.10802469135802469,0.0,0,11.705427947174083,1.0,0.7422007617891245,3888,16,16.25140172779793,2.269960846472177
140,11672.715775227653,97.25640352178114,0.894682269293438,0.10309583765368094,0.0005925048141016146,0,16.19220239401626,1.0,0.7547122921129225,6751,27,17.684311163171092,3.011151512887113
141,10040.035238060373,84.29965324073528,0.8919795221843003,0.10563139931740614,0.00017064846416382253,0,16.924384920218294,1.0,0.7457703845075601,5860,23,19.46054633841238,2.482146322736921
142,11451.087310030965,94.61242265489538,0.9013157894736842,0.09715422276621787,0.0003059975520195838,0,11.80093881647997,1.0,0.7752003598464117,6536,27,16.395312032206093,3.0612808932176967
143,11786.298940426786,97.89540617615111,0.8986894419084082,0.09983802091002798,0.0,0,16.925658223822822,1.0,0.7572911911921737,6791,27,14.983440692389426,2.8617956474780324
144,11447.700850888465,93.84742226097009,0.90941746056536,0.08995783226612525,0.0,0,18.21769647450652,1.0,0.7768237141377946,6403,25,18.358758383468196,2.877627473802912
145,7716.255414037256,63.2238709128257,0.91288056206089,0.08618266978922717,0.0,0,14.307783667571679,1.0,0.79265123111876,4270,16,16.590054675460365,2.1442971628253282
146,12695.556099698098,104.46200520499563,0.9008710078805475,0.09650214295589658,0.00041476565740356696,0,15.814840272874315,1.0,0.7588607894396782,7233,29,18.11678228620392,3.1705404671013024
147,10546.210972031267,89.94346843032866,0.8798988621997471,0.11852085967130215,0.0,0,12.866212370332475,1.0,0.7376664459271189,6328,26,17.20087692813851,2.7999580399773327
148,11077.449534414627,96.47992664828843,0.864947109114621,0.1328792928561078,0.0,0,11.997801835475785,1.0,0.7127558318949684,6901,29,17.946373449685836,2.9662008089491287
149,8409.263481303406,73.3683790045776,0.8609839816933639,0.13691838291380626,0.00019069412662090009,0,18.081490729690287,1.0,0.6866417069437849,5244,21,16.708768499280907,2.640184775619994
150,10172.191142439335,86.06359409394089,0.8854822671528008,0.11302618495193902,0.0,0,15.036461865749846,1.0,0.7280687221295512,6034,24,18.811804685072097,2.5521019852941795
151,11406.778409562867,95.16951429467244,0.8926347760060744,0.10493545937737282,0.0010630220197418376,0,11.657262736553847,1.0,0.7711660965341943,6585,28,17.228193882255617,3.3092405276000108
152,14066.175733297247,115.00008032552519,0.9118436182445382,0.08623993867382139,0.00012776287210936502,0,19.726628202725415,1.0,0.7701450354855065,7827,29,17.49455412252275,2.993623385421282
153,9019.23465390413,76.62844347618909,0.8851872764916243,0.11405985319028797,0.0,0,16.416917258814923,1.0,0.7245257916723974,5313,21,16.86151785445187,2.566697901829798
154,5543.139626768306,52.612747039904164,0.8131979695431472,0.1850253807106599,0.0,0,10.75113935981081,1.0,0.6304458241615687,3940,17,17.75906915278373,2.0806927201067005
155,8396.474676366617,67.92032495775241,0.9241664850730007,0.07496186533013728,0.0,0,12.811678247921826,1.0,0.8117567446864071,4589,17,19.53293941872966,2.140543568182149
156,9187.831220649625,76.37466057255017,0.8964407421431276,0.10147671336614919,0.0001893222264293828,0,15.496673002433294,1.0,0.7591955939559003,5282,21,18.763298702545942,2.621262573599902
157,8458.149794628545,72.92628647024283,0.869026891081447,0.1294254207777133,0.0,0,13.838426727423789,1.0,0.7147364916187071,5169,21,16.254057911541363,2.666001261298569
158,9069.779845708668,69.88099050016869,0.966304588782975,0.03236532919530038,0.0,0,15.403556817424825,1.0,0.8978973484870936,4511,16,17.96079610537046,2.375781297137267
159,7801.583480807109,65.89236819361595,0.8908412036020207,0.10893916099275203,0.0,0,21.899665656911473,1.0,0.7113213770837323,4553,17,16.755099840952315,2.122279060873395
160,9461.326710591791,76.60126100055446,0.9204077631836894,0.07723975691040973,0.0009801999607920015,0,14.40551689555593,1.0,0.8155431974924395,5101,20,19.21884093638635,2.889206788569609
161,9452.874547655976,90.04307043737253,0.8067937508958005,0.19062634370073098,0.0005733123118818977,0,9.63358964925678,1.0,0.6187666175442136,6977,32,18.36451320438319,2.8596389725193445
162,13264.15815138098,112.38479201726506,0.8851095993953136,0.1126228269085412,0.0003779289493575208,0,19.61665458011263,1.0,0.7088751693089109,7938,30,15.937863875815516,2.728023325650468
163,6725.763788995724,59.51316248583987,0.8548199767711963,0.14332171893147502,0.00023228803716608595,0,12.369703424746097,1.0,0.6967225456709653,4305,18,19.5756867716009,2.333729977671025
164,4160.600215393821,42.49409901307082,0.7726051924798567,0.22411220531184722,0.0,0,7.087016912697049,1.0,0.5890909222207557,3351,16,16.339529642955405,2.108624774132208
165,4967.407157208276,50.6438685724278,0.7734199350487134,0.22433175118661003,0.0,0,8.120327127232478,1.0,0.5851363366022715,4003,19,19.705172926396322,2.2223434491534113
166,7369.150908612051,65.2142577991809,0.8579982891360137,0.14050470487596237,0.0,0,17.871305056863523,1.0,0.6591964594847497,4676,18,17.75094774606903,1.8574364236757677
167,10815.884580684015,84.9973649457392,0.9494967649173257,0.04942487419122933,0.0,0,15.558751909585604,1.0,0.8621399477583591,5564,20,18.673051481187244,2.3501912305379666
168,8645.115961397722,68.52840184637294,0.9432324131789849,0.05520926090828139,0.0,0,15.651126837863584,1.0,0.8477061614385095,4492,16,17.388112254989256,2.007096840097383
169,9009.164880129183,83.67922669752181,0.8220606826801518,0.17667509481668775,0.0,0,12.839946799914319,1.0,0.6349733902195205,6328,28,18.98457321684213,2.4753520599191967
170,9188.910716819237,75.48793909698135,0.9135802469135802,0.08524397413286303,0.0,0,20.461865159788157,1.0,0.7758910419402393,5103,18,17.826979297960165,1.9192479570448349
171,8068.895746893161,74.85435392907281,0.8273099519316361,0.17144383122663343,0.0,0,15.009331825033033,1.0,0.622110404321383,5617,23,16.81596157369313,1.9183469397183315
172,7540.633699945361,68.02445711181615,0.8427533306419055,0.15563181267662496,0.0,0,23.319347525021485,1.0,0.6451282434200524,4954,20,19.26346745409431,1.995500821244055
173,9128.904232475104,90.2277575067707,0.7907535699137566,0.20769122013289976,0.0,0,15.330290808869535,1.0,0.5804039240793479,7073,31,14.807557981822011,2.3469985843708776
174,7890.070043519072,63.513459038332215,0.9272211720226843,0.07159735349716446,0.0,0,15.717566044512683,1.0,0.8101396612065622,4232,16,18.739374082096298,2.2888779314137278
175,7866.922848705258,65.87577440437958,0.8967331725498794,0.10260907695680772,0.0,0,17.65950355146594,1.0,0.7335630061704712,4561,17,17.237728491482756,1.8294792073136033
176,12697.147770188438,102.77974799575836,0.9225778546712803,0.07655709342560553,0.0,0,19.00322815939677,1.0,0.7972206625122167,6936,26,17.593430331910874,2.6448449823289977
177,9170.468982914628,84.10419434154117,0.8300015740594995,0.16810955454116167,0.0,0,17.184448468898196,1.0,0.6163986294224879,6353,26,18.003552666386057,2.232490185474584
178,9630.318733505686,82.90971428412553,0.8711967545638946,0.12694388100067613,0.0,0,12.350494989366577,1.0,0.7259812098856017,5916,25,17.453456067206574,2.7401175724181934
179,13425.423637931515,108.69749354086943,0.917914511298666,0.08072420364824394,0.00040838551592703513,0,18.14209949886012,1.0,0.7894909344757337,7346,28,19.721582571734587,3.0359012689206066
180,9215.831732265962,74.3615780207193,0.9285714285714286,0.06960744637798462,0.0,0,14.04182178094744,1.0,0.8286536260878928,4942,18,18.284270448980003,2.2144952922683014
181,11350.976587410989,94.24120471304188,0.8950664426454865,0.10310065678936918,0.0003054834275240568,0,12.419137462926015,1.0,0.763136632968616,6547,27,18.887183687726974,3.0173596132636984
182,12273.084267733191,106.03349196319284,0.8674841772151899,0.13040611814345993,0.00013185654008438817,0,14.617208542500826,1.0,0.7004852376178009,7584,32,15.097519263385282,3.1331217710721857
183,10018.563003139061,86.80572510954475,0.8719711853307138,0.12671905697445973,0.0,0,16.765898602533603,1.0,0.7026900307092859,6108,24,17.347491925694463,2.4766745475749707
184,10225.034196731145,93.25590363355312,0.8326808757430767,0.16514426562273452,0.0002899811512251704,0,15.693589725246007,1.0,0.6435605350973467,6897,30,17.159788146294765,2.8770090061285694
185,11673.844883302454,103.35503031105036,0.8497278640647816,0.14814814814814814,0.00013274923669188903,0,14.644049527060016,1.0,0.6796758328756355,7533,32,17.023543402198104,3.067811150989019
186,14468.958021692071,120.38847908848699,0.8991465320351004,0.10013222743118164,0.00024041351123933166,0,21.26270124801458,1.0,0.7370097645130309,8319,32,16.89384437517561,3.0915817073912812
187,8754.142311030342,71.98367489493496,0.9107069036792063,0.08743282348077717,0.0,0,15.759431927861227,1.0,0.7766089224165224,4838,19,16.39877020669962,2.66650522635629
188,14829.21090635491,117.17971287448225,0.9386780273689647,0.058610895946294865,0.0012909888974954814,0,17.61759886207994,1.0,0.8345759221605983,7746,30,17.391086571761054,3.3978734071589325
189,9699.774875855504,74.4709231109822,0.9712020033388982,0.02775459098497496,0.00020868113522537563,0,18.679767203428295,1.0,0.9072120616001579,4792,16,17.4156213649742,2.193740636476372
190,12843.314967133641,106.44716957458294,0.8973451327433628,0.10020422055820286,0.0006807351940095302,0,18.553130442365905,1.0,0.7575465556949466,7345,29,17.40446168597242,3.242811537150759
191,12098.294673442093,100.43600540076636,0.9007666714885,0.09807608852885867,0.0002893099956603501,0,17.732736379763065,1.0,0.7543892569308225,6913,27,19.200261319631863,2.9883494942201514
192,8774.696600297953,70.97215102924771,0.9262295081967213,0.07271963009667928,0.0,0,15.117329812197678,1.0,0.8126013914431447,4758,17,18.331151218979024,2.072171253518366
193,13003.7631686353,109.90761297762472,0.8841558441558441,0.11402597402597403,0.0005194805194805195,0,17.703853001707248,1.0,0.7248137815151361,7700,31,17.598064828584242,3.159342891115265
194,9067.520660025206,75.32034763455992,0.898695318495779,0.09823484267075978,0.0011511895625479663,0,15.026797294610851,1.0,0.7638378628829113,5212,21,18.569045459650418,2.701376365994241
195,9264.192100474329,70.59915029053005,0.9811278364412491,0.018422826331161535,0.00022466861379465288,0,12.20953032876305,1.0,0.9399270163399314,4451,16,16.641111148920583,2.508625521790986
196,9150.21750240551,85.18981957835959,0.8225705329153605,0.175705329153605,0.0,0,14.249574650912866,1.0,0.630113494553828,6380,28,15.861317011498755,2.601375944772156
197,10587.488069413695,85.49589007318504,0.9235769501054111,0.07519325368938862,0.00017568517217146873,0,16.346457501548453,1.0,0.8120415832390819,5692,22,16.840190199043263,2.862026362707036
198,13076.628361295714,110.76968149977432,0.8859989648033126,0.11193064182194618,0.0009057971014492754,0,17.517394712182917,1.0,0.7287042045840301,7728,31,18.932562153613752,3.0216719388866826
199,10540.077766965966,87.9378369997744,0.8956306677658697,0.10239076669414675,0.000494641384995878,0,12.229349111677973,1.0,0.7651882753165035,6065,25,14.941473217478288,2.9326591243760016
200,9376.406734776801,74.77505687317418,0.9382766347524955,0.060297412915053986,0.0,0,23.160879382533146,1.0,0.8257972300177439,4909,17,18.715955017980164,2.142406401686209
201,9787.662902562557,76.52412757103933,0.9524095180963807,0.046390721855628876,0.0,0,17.757629493577014,1.0,0.8649748235892862,5001,18,16.491083220178037,2.44269653089859
202,11978.890215125726,99.68715515697998,0.8976926425772747,0.10056595559425337,0.0,0,15.149169805264993,1.0,0.7655422719913806,6891,28,18.735475256093558,2.963027452424286
203,12169.400761975274,108.37397797239633,0.8504316912138141,0.14804469273743018,0.0,0,17.689118840603783,1.0,0.6622058122254915,7876,32,18.046447628011045,2.80307066302306
204,12187.546523053896,101.1042975202835,0.8961188861636128,0.10027413071706824,0.002019910546818641,0,15.951562057387832,1.0,0.7708848265031023,6931,29,18.75091144974915,3.5274619410275587
205,8271.890394086526,72.21675803207324,0.8573893041978148,0.1397354801610121,0.00038336208548974505,0,11.176736885656918,1.0,0.7163391423053378,5217,23,17.183030157446666,3.0835338143773625
206,9976.805986393003,87.85682997079226,0.8507391511683358,0.14544587505960896,0.0015895724050230488,0,14.827393833550397,1.0,0.694656747048106,6291,27,16.32802882326611,3.350641936956667
207,10937.57571587095,87.4209513369407,0.932765809589993,0.06514940931202223,0.001389854065323141,0,15.989903100937104,1.0,0.8302405854088277,5756,22,15.973144426227083,3.080219895022135
208,10558.05193360094,90.50824056878552,0.8697144640349509,0.12498049617725074,0.002964581057887346,0,15.076619234378345,1.0,0.7220334030263414,6409,27,18.625088894803685,3.3415084738414857
209,8434.704228960416,65.4893781830844,0.9600189259522119,0.03903477643718949,0.0002365744026496333,0,16.434920120137424,1.0,0.889588741843903,4227,16,19.5960627275395,2.8248183446475523
