scheduler,seed,reward,thr_mbps,sinr_db,comp,miss,retx_drop,total_fail,depth,jain,jain_allk
SU+CQI,10006,7698.930624844612,70.96126926971475,19.852591209015927,0.8363742236024845,0.1622670807453416,0.0,0.1622670807453416,1.0,0.6265761677266937,0.37202959958772436
SU+DPF,10006,6295.908009885926,59.97162525414836,19.404231820588123,0.8110557317625736,0.1866787494336203,0.0,0.1866787494336203,1.0,0.6438311408107366,0.38227473985637483
SU+PF,10006,6359.2975605726715,62.20550513422402,19.625228455229426,0.8022978538911771,0.1959679167569911,0.0,0.1959679167569911,1.0,0.6360007529842568,0.3776254470844025
SU+Rnd,10006,3348.5329267640454,42.373269104752076,17.399477549587637,0.6880255146419252,0.3090750942302117,0.00028993911278631486,0.309365033342998,1.0,0.6712000532170548,0.3985250315976263
PPO,10006,7686.443333434071,68.8369632327026,17.831613563448258,0.8498600559776089,0.1485405837664934,0.0,0.1485405837664934,1.2999402348942566,0.6419720909249617,0.38117092898669586
SUS+CQI,10007,7108.604436970391,58.892938670614626,6.845557950043739,0.9014368540458785,0.08016133098058986,0.016637257373329974,0.09679858835391983,3.3973119201088653,0.8390393806085006,0.445739670948266
SUS+DPF,10007,6903.9489813461905,57.50065130471207,6.65959746001996,0.8932958034800409,0.0834186284544524,0.020726714431934492,0.1041453428863869,3.420765515457372,0.840373267436805,0.44644829832580263
SUS+PF,10007,7016.937743071442,58.670831828945325,6.561915943110571,0.8918783002263012,0.0857430223786774,0.020618556701030927,0.10636157907970832,3.45369958654767,0.8386593175896639,0.4455377624695088
SUS+Rnd,10007,6546.587674788042,55.528635890115574,6.379275568349474,0.881544156530936,0.0898995240613432,0.026705446853516657,0.11660497091485986,3.4865998123505166,0.837248826077285,0.44478843885355757
SU+CQI,10007,7583.021350049461,65.16787383192148,18.344507635942552,0.8789139478870156,0.11955331727611124,0.0,0.11955331727611124,1.0,0.7267065049310011,0.38606283074459413
SU+DPF,10007,7079.727607194003,59.51450692194628,18.343473143925767,0.889763779527559,0.10826771653543307,0.0,0.10826771653543307,1.0,0.7696896833509846,0.4088976442802107
SU+PF,10007,6673.600955857639,60.45299098451238,18.463633671554327,0.8483848149021457,0.14996463098325866,0.0,0.14996463098325866,1.0,0.7643904982996818,0.406082452221706
SU+Rnd,10007,4261.0396343218035,44.46898580959834,16.402216202823034,0.7659969088098918,0.23183925811437403,0.0,0.23183925811437403,1.0,0.8215836181747779,0.43646629715535074
PPO,10007,7959.379883779655,66.08336760389483,14.226373151597837,0.9040671971706454,0.09416445623342175,0.0,0.09416445623342175,1.6301739730064118,0.7783259574993423,0.4134856649215256
SUS+CQI,10008,6699.735448890212,67.52725986833565,8.796667484634963,0.7700905762189246,0.1786471381769127,0.04837155521295047,0.22701869338986316,3.9462106902931366,0.6374983981496765,0.49804562355443477
SUS+DPF,10008,5388.067088650379,60.10951525276534,8.630850199040044,0.718781933374208,0.21438790108318007,0.0639689352135704,0.27835683629675045,3.974607181676059,0.606573580226473,0.47388560955193193
SUS+PF,10008,5453.589145827085,61.19144045972152,8.685552287590328,0.7194143602085841,0.21299638989169675,0.0645808263136783,0.27757721620537507,3.974041984803676,0.6085851932057501,0.4754571821919923
SUS+Rnd,10008,4653.730075588155,55.291425389182876,8.082897155084703,0.6929692539238873,0.23478821758761556,0.0694474306600731,0.3042356482476887,3.983597546625904,0.6106190888767538,0.47704616318496407
SU+CQI,10008,7046.201905538216,73.60015138297078,22.190040841675895,0.7676802186539119,0.2307823710283567,0.0,0.2307823710283567,1.0,0.522770378425661,0.40841435814504756
SU+DPF,10008,4985.788091684772,55.69836764293244,21.268409860932955,0.7247767857142857,0.27299107142857143,0.0,0.27299107142857143,1.0,0.5893102346279634,0.4603986208030965
SU+PF,10008,4541.908583792536,58.8728510461427,21.560617670385188,0.6832754747804779,0.31427404533387787,0.0,0.31427404533387787,1.0,0.5757843209730662,0.449831500760208
SU+Rnd,10008,1532.9355473502355,39.590389210912,19.19282711325348,0.5392259414225942,0.45658995815899583,0.0,0.45658995815899583,1.0,0.6370762865451082,0.49771584886336584
PPO,10008,7671.112493317054,73.74726732828334,17.357350997021616,0.8033421284080915,0.19489885664028145,0.00017590149516270889,0.19507475813544417,1.6339246593375785,0.5951092706497555,0.46492911769512163
SUS+CQI,10009,11151.000432153163,96.67821855651736,10.677254632514487,0.8625439624853458,0.11532825322391559,0.020955451348182885,0.13628370457209849,3.9394354004991388,0.7591973741435376,0.7117475382595662
SUS+DPF,10009,10243.060142144215,90.57327637727924,10.565718949358986,0.8419185687847008,0.13047501542257867,0.025601480567550895,0.15607649599012957,3.968085189688543,0.7457486187679696,0.699139330094972
SUS+PF,10009,10191.95754089607,91.38137393266726,10.601427896110403,0.8361427486712225,0.13591495823842065,0.025816249050873197,0.16173120728929385,3.9615779608233432,0.7511061096085425,0.7041619777580089
SUS+Rnd,10009,8480.61032854386,81.25977265702012,10.04021220246967,0.7911852096401453,0.16936282601518654,0.03697589963684384,0.20633872565203037,3.9852134910334316,0.7378106612873403,0.6916974949568817
SU+CQI,10009,8605.654537794922,88.6792504890083,25.424711237879638,0.7719546742209632,0.22606232294617565,0.0,0.22606232294617565,1.0,0.5424127211340335,0.5085119260631562
SU+DPF,10009,6910.35697864078,67.803627520393,24.184838817577663,0.7734496124031007,0.22364341085271316,0.0,0.22364341085271316,1.0,0.7225303862142504,0.6773722370758598
SU+PF,10009,6056.5554756679185,73.27735862052302,24.698396673106117,0.7057820228551935,0.2920006822445847,0.0,0.2920006822445847,1.0,0.7029076255115844,0.6589758989171103
SU+Rnd,10009,2941.6959627229303,52.89638771994998,22.18792578092536,0.5911403136922425,0.4046206019499788,0.0,0.4046206019499788,1.0,0.7712653215786321,0.7230612389799679
PPO,10009,11999.72372621518,102.86024324096603,16.329115512425922,0.8772820864790666,0.12065888812628689,0.0002745367192862045,0.1209334248455731,2.373905151438857,0.7234019768080874,0.6781893532575821
SUS+CQI,10010,3863.4339127440385,42.03643691195028,6.267127248604951,0.7359122753579044,0.20804142552543406,0.053914102954614684,0.26195552848004877,3.854860455716686,0.6083191263812237,0.3041595631906118
SUS+DPF,10010,3461.6197199892435,39.13406657459349,6.142130904577399,0.7152380952380952,0.22476190476190477,0.05650793650793651,0.2812698412698413,3.855985839300594,0.5978086425724639,0.29890432128623196
SUS+PF,10010,3593.2004407829463,40.41996314549312,6.26037634086499,0.7182014166923314,0.21589159223898985,0.06282722513089005,0.2787188173698799,3.863266033083117,0.5860692582350576,0.2930346291175288
SUS+Rnd,10010,3188.653999633515,38.182175932796845,6.103214888194372,0.6945419725502713,0.23715288860517075,0.06702840727736993,0.30418129588254067,3.8885256914719037,0.5789096391591276,0.2894548195795638
SU+CQI,10010,5442.4915563365785,52.529583021608275,18.563360805161636,0.8081983805668016,0.1902834008097166,0.0,0.1902834008097166,1.0,0.5814554290082888,0.2907277145041444
SU+DPF,10010,4548.765717595203,47.04469891808685,18.4043339038666,0.7709859154929577,0.2264788732394366,0.0,0.2264788732394366,1.0,0.5773460030153363,0.28867300150766817
SU+PF,10010,4491.879999983017,47.688134404738534,18.418245389724827,0.7639118457300276,0.2349862258953168,0.0,0.2349862258953168,1.0,0.5739193202979751,0.28695966014898755
SU+Rnd,10010,2056.8272106586073,31.98941282532302,16.43448182212042,0.6270328876039032,0.3697144922298518,0.0,0.3697144922298518,1.0,0.611459526712376,0.305729763356188
PPO,10010,5189.574900334744,49.987953114366576,16.3369261515454,0.8061036569323862,0.19179163378058406,0.0,0.19179163378058406,1.3195312476547654,0.5932403559240443,0.29662017796202217
SUS+CQI,10011,8777.472347793495,75.55874785382845,10.149506652631837,0.868774853247491,0.09297481537587578,0.03711418291990153,0.1300889982957773,3.8247234812869024,0.7727902539113581,0.5312932995640587
SUS+DPF,10011,8547.377638934558,74.4559154832529,10.177638724217353,0.8568981921979067,0.09819219790675547,0.04319695528068506,0.14138915318744052,3.8502486920773604,0.765985692056358,0.5266151632887461
SUS+PF,10011,8466.691294382594,73.98458044433843,10.084690718442864,0.8577204466692337,0.09664998074701579,0.04389680400462072,0.1405467847516365,3.8536123406708125,0.7667587614250656,0.5271466484797328
SUS+Rnd,10011,8029.156229631674,71.04580320822207,9.760110868661652,0.8441507200631289,0.09962517261787335,0.05306766620635234,0.15269283882422569,3.8968077239773966,0.7595693939756911,0.5222039583582877
SU+CQI,10011,8987.354375288318,81.10155894474342,24.086388536989602,0.846546444368833,0.15175229669955767,0.0,0.15175229669955767,1.0,0.6491963596973591,0.44632249729193446
SU+DPF,10011,7661.736419733167,67.3097213459505,23.65756214135782,0.8551273952411034,0.14213518635502212,0.0,0.14213518635502212,1.0,0.718279647766211,0.49381725783927
SU+PF,10011,7199.182549521489,70.40715320757947,23.807449029391048,0.8023615950445219,0.19628339140534262,0.0,0.19628339140534262,1.0,0.7098472390453848,0.48801997684370224
SU+Rnd,10011,4238.0300200474085,50.116127859876386,21.68887781113002,0.7076689445709947,0.2885345482156416,0.0,0.2885345482156416,1.0,0.7740925394785967,0.5321886208915352
PPO,10011,10009.190309732512,84.44187436722508,19.221501556565382,0.8896236012207528,0.10902000678195999,0.0,0.10902000678195999,1.6562210874365328,0.7247376827041977,0.498257156859136
SUS+CQI,10012,4641.476442838303,47.42893440285475,5.610588235101037,0.7722772277227723,0.17714744447417716,0.048702167514048704,0.22584961198822587,3.858669600952418,0.6103252834745306,0.32423530684584434
SUS+DPF,10012,4548.238496710375,46.58931467527547,5.479103968667918,0.7713347921225383,0.18708971553610504,0.039934354485776806,0.22702407002188185,3.8727404257121596,0.6079809128380417,0.3229898599452096
