scheduler,seed,reward,thr_mbps,comp,drop,depth
SUS-Random@0.8,10015,7380.908848050565,73.29238857697179,0.7757855494407954,0.04864193147523522,3.9800508780496497
SU-Deadline-PF,10015,6606.685822228119,63.73883894236564,0.7864518793886823,0.0,1.0
SU-PF,10015,5669.607370613006,67.20132327471589,0.7124884366327474,0.0,1.0
SU-Random,10015,2932.3498365693113,49.904622177748514,0.6048241659152389,0.0,1.0
SUS-Deadline-PF@0.8,10016,9871.175087436231,84.11746386654984,0.8729358595515383,0.04119589779245611,3.9181447577155692
SUS+PF@0.8,10016,9947.834403900897,84.6724288809747,0.8729395604395604,0.040521978021978024,3.9097506046571953
SUS-Random@0.8,10016,8719.812950206007,76.42708148247625,0.8466246290801187,0.04896142433234421,3.9527458671400133
SU-Deadline-PF,10016,8586.976127158066,75.25778683234867,0.8547560280994874,0.0,1.0
SU-PF,10016,7822.225915110384,77.85026277876443,0.7935393258426966,0.0,1.0
SU-Random,10016,4684.863339566374,56.784449107104166,0.6986148346738159,0.00022341376228775692,1.0
SUS-Deadline-PF@0.8,10017,7523.684911564604,61.120561126280634,0.91431377363123,0.022342253866928553,3.4693331032064822
SUS+PF@0.8,10017,7386.009942512875,60.47190274104469,0.9078947368421053,0.023088381330685203,3.518230005203077
SUS-Random@0.8,10017,7064.949157167978,58.6898375446235,0.8974751338944147,0.02448355011476664,3.552831382609606
SU-Deadline-PF,10017,7627.119244059266,63.75505952154834,0.8998589562764457,0.0,1.0
SU-PF,10017,7430.305167194926,64.94677545184507,0.8717488789237668,0.0,1.0
SU-Random,10017,4935.706980962267,47.48658679219077,0.8054899645808736,0.0,1.0
SUS-Deadline-PF@0.8,10018,6851.907998736203,69.50761893045909,0.7591874422899354,0.049307479224376734,3.993119373775476
SUS+PF@0.8,10018,6980.785058728802,71.42844195805061,0.7602022390754785,0.043156374142289636,3.9911267615697517
SUS-Random@0.8,10018,4963.175788608112,59.26633371811533,0.6868176304084108,0.05357864941366761,3.996704934435122
SU-Deadline-PF,10018,5473.515238761327,57.95537698939708,0.737619461337967,0.0,1.0
SU-PF,10018,4492.790418193987,62.1027441871122,0.6626900134693092,0.0,1.0
SU-Random,10018,1700.4553285886818,43.88580435573369,0.5374491505144772,0.0,1.0
SUS-Deadline-PF@0.8,10019,8763.008345251075,82.99453612029203,0.7922286448298009,0.04094412331406551,3.994118310490857
SUS+PF@0.8,10019,8912.090186867208,86.38982814707443,0.7876202295997518,0.04111076636673906,3.9922517842505956
SUS-Random@0.8,10019,6671.94143101816,71.66222674425558,0.7313749778800213,0.046717395151300654,3.9981742265192586
SU-Deadline-PF,10019,6912.65775253357,69.23829237934979,0.7619225037257824,0.0,1.0
SU-PF,10019,5976.212614714993,74.89043677398283,0.6942434210526316,0.0,1.0
SU-Random,10019,2308.007635165495,51.82026782333105,0.5556481867444769,0.0,1.0
