scheduler,seed,reward,thr_mbps,comp,drop,depth
SU+Rnd,10004,3286.427256894192,57.72598383975038,0.5941199684293607,0.0,1.0
SU+Rnd,10005,5176.093221434374,52.18627663978992,0.7815610267155579,0.0,1.0
SU+Rnd,10006,3275.1378635308683,42.003322038110475,0.6827285921625544,0.0,1.0
SU+Rnd,10007,4305.712653878582,44.51155030818209,0.7699846860643186,0.0,1.0
SU+Rnd,10008,1562.2984574878928,39.74136488552846,0.5419270833333333,0.0,1.0
SU+Rnd,10009,3002.3413424359574,53.350729437305354,0.595403752899009,0.0,1.0
SU+Rnd,10010,2104.3171841364438,32.303128138600194,0.6294545454545455,0.0003636363636363636,1.0
SU+Rnd,10011,4593.438987101582,52.20590401926078,0.7252341054706752,0.0,1.0
SU+Rnd,10012,2834.0613533299293,36.46872896609741,0.6829347123464771,0.0,1.0
SU+Rnd,10013,3256.5735041535245,53.71847677363214,0.6091534164159862,0.0,1.0
SU+Rnd,10014,3125.345941350865,50.4296253214715,0.6175166297117517,0.0,1.0
SU+Rnd,10015,2888.598982308947,49.28794079481302,0.6046198699259924,0.00022426553038797938,1.0
SU+Rnd,10016,4727.954489406615,57.13061353244739,0.7011210762331839,0.0,1.0
SU+Rnd,10017,4929.069695909599,48.390447010970604,0.7994160583941606,0.0,1.0
SU+Rnd,10018,1545.8066742469302,44.14601881742381,0.5229640151515151,0.0,1.0
SU+Rnd,10019,2485.1647662740693,51.62376245854508,0.5661764705882353,0.0,1.0
PPO,10000,8033.264488666357,77.01819992884542,0.808284023668639,0.0,1.5177843616340734
PPO,10001,10658.901461464335,91.72229467793221,0.8713006526028229,0.0004553042950371832,2.4854939190343157
PPO,10002,11438.116423999505,98.12872122440706,0.8727220956719818,0.0007118451025056948,2.8174256098905945
PPO,10003,9352.992437970563,84.02359809981213,0.8395510591210876,0.0009484666455896301,2.4578526469279445
PPO,10004,13112.502643849391,109.8541535646893,0.8862298438699769,0.0010238034297414896,2.943272583844956
PPO,10005,9220.345574468382,76.2542543856485,0.9029162746942615,0.0,1.7428031974602236
PPO,10006,7398.895047892321,66.48319906419611,0.8455449563628983,0.0,1.5202838345109413
PPO,10007,7968.478150960107,65.45593281318682,0.9090102086107412,0.0,1.8985277392733497
PPO,10008,7622.730755666275,72.94483252349656,0.8053549409899595,0.0007045974986788797,2.0148821490302744
PPO,10009,12015.872202487742,102.75542099082521,0.8762125973493646,0.001093045498018855,2.6603205558055945
PPO,10010,5083.509420626988,49.002156102099406,0.8049105951427808,0.0,1.5134622627785437
PPO,10011,10009.374674093277,83.93826943251769,0.8920521945432978,0.0001694628029147602,1.9515328847535225
PPO,10012,6153.3706198877835,57.87090160726999,0.823733518390007,0.0,1.2270479026600853
PPO,10013,11408.244657043086,99.15649609675704,0.8653470867019794,0.0,2.415566372350905
PPO,10014,10467.602454473057,92.25369904705096,0.8571851851851852,0.0,1.980716394922814
PPO,10015,10976.942653838587,95.07742815606302,0.8684979544126242,0.00043834015195791935,2.29554206793409
PPO,10016,11208.793588997843,92.82645231604926,0.8989369896780157,0.0006162378678169774,2.316182865888758
PPO,10017,8304.891659807981,67.06146172227972,0.9222958057395143,0.0006622516556291391,1.972201887947339
PPO,10018,9190.562775776612,84.44045585792564,0.8283663598065221,0.0003120611639881417,2.4157891738270254
PPO,10019,11567.769878643243,100.93168644637326,0.8637486278814489,0.0005488474204171241,2.6110935359647076
