scheduler,seed,reward,thr_mbps,comp,drop,depth
PPO-best,10016,11208.793588997843,92.82645231604926,0.8989369896780157,0.0006162378678169774,2.316182865888758
SU-CQI,10017,7849.430254684302,67.4715493931473,0.8803236797274276,0.0,1.0
SUS-CQI@0.8,10017,7643.137637958202,61.90388808001774,0.9202153695545766,0.011013215859030838,3.509328075489754
Hybrid<=10,10017,7388.170254749119,61.01311113540503,0.9034786869181773,0.005634492895639392,3.12280183882862
Hybrid<=14,10017,7729.474902863714,67.14954131826272,0.8745689655172414,0.00021551724137931034,1.4408747532370274
Hybrid<=18,10017,7849.430254684302,67.4715493931473,0.8803236797274276,0.0,1.0
Hybrid<=22,10017,7849.430254684302,67.4715493931473,0.8803236797274276,0.0,1.0
PPO-best,10017,8304.891659807981,67.06146172227972,0.9222958057395143,0.0006622516556291391,1.972201887947339
SU-CQI,10018,7314.747038596589,78.47552044186706,0.7536684358413986,0.0,1.0
SUS-CQI@0.8,10018,8179.130982304173,77.58150292000573,0.8005829903978052,0.025891632373113854,3.9866886212285446
Hybrid<=10,10018,8085.67257818565,77.24362043351786,0.7988227146814404,0.02873961218836565,3.986427534690148
Hybrid<=14,10018,7935.881845646724,76.56871658458623,0.7912638121546961,0.030904696132596686,3.971679725444696
Hybrid<=18,10018,7826.394577898476,75.43145946629207,0.7933682373472949,0.010296684118673648,3.6445207269235405
Hybrid<=22,10018,7358.069939125812,77.4478683313029,0.7604133031966419,0.00032289312237649337,2.337321933232787
PPO-best,10018,9190.562775776612,84.44045585792564,0.8283663598065221,0.0003120611639881417,2.4157891738270254
SU-CQI,10019,8603.895637614392,90.33884981795435,0.7644616662053695,0.0,1.0
SUS-CQI@0.8,10019,10323.786290282518,92.9658791849553,0.8354392745651851,0.025271294782220902,3.984533799992215
Hybrid<=10,10019,10323.786290282518,92.9658791849553,0.8354392745651851,0.025271294782220902,3.984533799992215
Hybrid<=14,10019,10211.93000165526,92.70668717749217,0.8307303287222966,0.022906440577123308,3.9798938041648495
Hybrid<=18,10019,10167.830224895133,92.54518631576649,0.8296218801374982,0.014497085637423404,3.8467935502404065
Hybrid<=22,10019,9234.007127441304,88.92633470490837,0.7978174310573661,0.0016221796195251437,2.9185035611137424
PPO-best,10019,11567.769878643243,100.93168644637326,0.8637486278814489,0.0005488474204171241,2.6110935359647076
