update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
18,5626.046829187352,138.8934048987172,0.5686235356762513,0.42824813631522896,0.0,0,9.735675487862096,1.0,0.6045963626556264,15024,31,24.176214545604736,3.465780047580942,1.4878848179796325,4.0,45.141,0.00019964064683569574,0.48567918280495614,0.9999635196264409,1.000036480373559,3.647904278991719e-05,135.970764,496,496,1.0,1940,1940,1.0,3477,3477,1.0,21498,21499,0.9999534862086609
19,6476.795147391521,74.98706582084527,0.7225756400310318,0.27370054305663305,0.0,0,8.814962237912521,1.0,0.7446527047065448,6445,26,24.710069974145625,2.919593103684093,1.2759287094696157,3.0,12.646,0.0,0.25059049786341114,0.9998376447667496,1.0001623552332504,0.0001623288783074509,73.769764,2649,2651,0.999245567710298,4090,4091,0.9997555609875336,4392,4392,1.0,7344,7344,1.0
20,2773.8442915890932,32.25546521228375,0.7239852398523985,0.27527675276752767,0.0,0,8.569510859538692,1.0,0.7866942887013344,2710,16,22.831589969140886,2.1542313717056736,1.3073394495412844,3.0,5.358,0.0,0.16779412382968034,1.0,1.0,0.0,30.87982,5684,5684,1.0,3152,3152,1.0,1530,1530,1.0,904,904,1.0
21,4475.94249292418,56.27125018490738,0.6961202518789356,0.30225472273004267,0.0,0,11.15820130815414,1.0,0.730292711577832,4923,18,21.822957068752142,2.6490702670006736,1.4569594397432157,4.0,11.048,0.0,0.27190782645721295,1.0,1.0,0.0,55.069836,3719,3719,1.0,4556,4556,1.0,3393,3393,1.0,3488,3488,1.0
22,5350.064138771884,59.4567334307158,0.7389550131127698,0.2596328424450272,0.0,0,9.879520282911216,1.0,0.8017311806827838,4957,19,22.537375303889288,2.8638984456209293,1.4362544362544363,4.0,9.664,0.0,0.2599581308446675,0.9998809452943628,1.0001190547056373,0.0001190405333015892,57.516266,3030,3030,1.0,4664,4665,0.99978563772776,4319,4320,0.9997685185185186,4784,4784,1.0
23,5844.128550483834,58.84928239498757,0.7841158402808249,0.21456779289161912,0.0,0,6.542344340407541,1.0,0.8225942735884766,4558,20,21.61075438246763,2.989859699327854,1.6331841074426412,5.0,8.394,0.0,0.22911221665902043,0.99962734241908,1.00037265758092,0.00037251875898036295,57.150762,2229,2229,1.0,4727,4730,0.9993657505285413,5307,5310,0.9994350282485875,6514,6515,0.999846508058327
24,4764.027217540602,51.92203707711697,0.7479289940828402,0.25041420118343194,0.0,0,11.75867915982942,1.0,0.8074862363542118,4225,19,19.098647767230172,2.6992183592236203,1.4449367088607594,4.0,8.082,0.0,0.22944434360814214,0.9998072846405859,1.0001927153594141,0.0001926782273603083,49.998458,3425,3425,1.0,4848,4849,0.9997937719117344,3914,3914,1.0,3377,3379,0.999408108907961
25,8257.297646960953,106.8145391359117,0.6874539134098809,0.3107552933740651,0.0,0,11.121763860557481,1.0,0.7285030517034877,9493,30,23.103456255172553,3.409685239322085,1.3959546429665952,3.0,21.601,0.00021063717746182202,0.3113770523526626,0.9998776159588789,1.000122384041121,0.00012236906510034264,104.44307,921,921,1.0,3158,3158,1.0,4689,4689,1.0,15742,15745,0.9998094633216894
26,9578.115862100178,135.44884645552708,0.6591359492667459,0.33753468093539435,0.0,0,8.68799455224013,1.0,0.7158358025837216,12615,29,22.082743627909494,3.8690832925377556,1.9255562236921226,6.0,34.433,0.00015851628754854561,0.43390693362292587,0.9999024739117714,1.0000975260882286,9.75165778182291e-05,131.611256,64,64,1.0,482,482,1.0,1686,1686,1.0,28526,28529,0.999894843843107
27,8984.660734502539,85.24331284231306,0.8136752136752137,0.1850815850815851,0.0,0,16.551002388300596,1.0,0.8717189228434952,6435,31,24.711644885978547,3.580227618333685,1.7635599694423223,5.25,11.199,0.0,0.20827551991659904,0.9998405612244898,1.0001195838482082,0.00011956478418556454,82.823336,710,710,1.0,2825,2826,0.9996461429582448,5859,5859,1.0,15690,15693,0.9998088319632957
28,8911.38044402568,96.08654002758934,0.7518201558308851,0.24690254183165156,0.0,0,13.623918058304277,1.0,0.8091568709373701,7829,17,26.829224487051597,3.4105974026741883,1.5385660890248045,5.0,15.266,0.0001277139208173691,0.457908779687333,0.9998682881854503,1.0001317118145499,0.00013169446883230904,93.600974,1205,1205,1.0,3668,3668,1.0,5809,5809,1.0,12092,12095,0.9997519636213311
29,3449.645636825827,52.26049926536933,0.6414399672734711,0.35528737983227654,0.0,0,9.721180895551996,1.0,0.7544320707691894,4889,20,20.99321362084177,3.2834240427540293,2.1020408163265305,7.0,14.059,0.0,0.2382222131574784,0.9999107342111135,1.0000892657888865,8.92578212165841e-05,48.974724,926,926,1.0,4356,4356,1.0,7376,7376,1.0,9745,9747,0.9997948086590746
30,11319.087981160797,129.46473556453256,0.7267683772538142,0.27082755432269995,0.0,0,16.71403854945167,1.0,0.7882755929530303,10815,24,20.494176715321082,3.7679924405822347,1.6566157760814249,6.0,23.473,9.245562130177515e-05,0.450607596633978,0.9998259719466778,1.0001392272885485,0.00013920306246737428,125.482408,210,210,1.0,1358,1358,1.0,3831,3831,1.0,23327,23332,0.9997857020401166
31,8486.310294927143,85.53882630281842,0.7838772747781622,0.2152203338847947,0.0,0,14.023373296887446,1.0,0.8541681157728724,6649,31,22.86538995453569,3.6576889374548105,1.6496546431312356,5.0,12.098,0.0,0.21627833162365417,0.999961712229114,1.000038287770886,3.828630498870554e-05,82.533906,481,481,1.0,2534,2534,1.0,5711,5712,0.9998249299719888,17391,17391,1.0
32,13213.474492435145,130.7580107704705,0.7896551724137931,0.20876847290640393,0.0,0,18.730385236768267,1.0,0.8504239244466506,10150,23,22.377867434063496,3.854859885965439,1.8708671241422332,6.0,19.241,9.851246182642104e-05,0.4390856902655479,1.0,1.0,0.0,126.988684,113,113,1.0,740,740,1.0,2457,2457,1.0,26792,26792,1.0
33,9983.014407928446,127.66233793329593,0.689097777387332,0.30809101291399454,0.0,0,13.67325748368529,1.0,0.727579462038575,11383,32,25.124142180961282,3.742945845198108,1.5582610912799593,4.0,26.711,0.0,0.356651653032072,0.9998969532511249,1.0001030467488752,0.00010303613133672208,124.237336,200,200,1.0,1190,1190,1.0,3281,3282,0.9996953077391835,24439,24441,0.9999181702876314
34,12071.587573443876,121.34237819473941,0.7820566631689402,0.21573976915005247,0.0,0,16.716274925195513,1.0,0.8302482842811895,9530,28,22.843906325043015,3.8081995710327456,1.7798202066282034,6.0,18.093,0.0,0.3364546625413385,0.9999655943574747,1.0000344056425254,3.44044588178628e-05,118.175608,179,179,1.0,1162,1162,1.0,3705,3705,1.0,24018,24019,0.9999583662933511
