seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
20093,SUS+PF,5785.9114,70.9812,67.7092,8.7389,0.7007,0.2951,0.0008,3.8893,0.7739
20093,SUS+Rnd,5778.9389,70.7644,67.4592,8.8011,0.6995,0.2967,0.0002,3.9333,0.7693
20093,SU+CQI,5498.1776,68.7417,67.2862,22.6276,0.6951,0.302,0.0,1.0,0.7415
20093,SU+DPF,4215.5012,64.2777,60.9251,22.6414,0.6299,0.366,0.0,1.0,0.7579
20093,SU+PF,4087.08,64.7479,60.8182,22.641,0.6298,0.3658,0.0007,1.0,0.7578
20093,SU+Rnd,1795.7192,56.8225,49.8244,21.7806,0.5266,0.4679,0.001,1.0,0.7648
20094,PPO,4933.2919,54.5436,53.3076,17.2746,0.7392,0.2584,0.0,2.3506,0.8022
20094,SUS+CQI,4304.5287,54.2722,50.4266,10.3113,0.6938,0.3022,0.0011,3.8484,0.7997
20094,SUS+DPF,3968.2656,53.5174,48.8622,10.3695,0.6719,0.3233,0.0018,3.8872,0.8029
20094,SUS+PF,3935.6454,53.5078,48.7907,10.431,0.6704,0.325,0.0018,3.8823,0.8025
20094,SUS+Rnd,3511.8766,52.2084,46.7482,10.4715,0.6441,0.3509,0.0018,3.9284,0.7886
20094,SU+CQI,4388.4151,53.77,51.3715,27.1406,0.7039,0.2937,0.0,1.0,0.7835
20094,SU+DPF,3916.6884,52.6003,48.7602,27.1974,0.671,0.3257,0.0009,1.0,0.8023
20094,SU+PF,3854.8405,52.4961,48.6961,27.1726,0.67,0.3268,0.0009,1.0,0.8003
20094,SU+Rnd,2059.8863,47.1828,39.9661,26.7685,0.5588,0.4363,0.0015,1.0,0.7964
20095,PPO,2317.7068,122.3901,119.3206,13.4511,0.5149,0.4816,0.0,3.4745,0.5587
20095,SUS+CQI,1551.2869,122.6296,115.7781,13.111,0.4977,0.4988,0.0,3.9873,0.5711
20095,SUS+DPF,-8459.054,87.1111,70.0858,11.6555,0.3073,0.6871,0.0001,4.0,0.6414
20095,SUS+PF,-8524.8634,90.6863,70.4078,11.9612,0.3109,0.6838,0.0003,3.9999,0.6343
20095,SUS+Rnd,-7851.984,92.5855,73.4654,12.2275,0.323,0.672,0.0003,4.0,0.5733
20095,SU+CQI,-5939.7121,90.7791,88.3176,26.4026,0.3795,0.6165,0.0,1.0,0.4314
20095,SU+DPF,-12697.8532,66.1608,53.5542,23.8737,0.2372,0.7572,0.0001,1.0,0.6654
20095,SU+PF,-13246.4605,68.2939,53.2453,23.9426,0.2387,0.7558,0.0001,1.0,0.6655
20095,SU+Rnd,-16274.2476,58.7862,40.6637,23.1176,0.1863,0.8081,0.0003,1.0,0.659
20096,PPO,4763.9431,45.6338,44.5752,15.4576,0.8071,0.19,0.0009,2.1416,0.8503
20096,SUS+CQI,4456.4193,45.1514,43.1226,9.8129,0.781,0.2158,0.0011,3.587,0.846
20096,SUS+DPF,4197.8566,44.5231,41.8364,9.3878,0.7592,0.2365,0.0023,3.6792,0.8477
20096,SUS+PF,4208.5388,44.5136,41.9511,9.5146,0.7609,0.2348,0.0023,3.6761,0.8474
20096,SUS+Rnd,3943.1233,43.7184,40.6971,9.5786,0.7397,0.2566,0.0017,3.7471,0.8418
20096,SU+CQI,4484.1322,44.8853,43.5008,24.3957,0.7865,0.2113,0.0003,1.0,0.8381
20096,SU+DPF,4125.4076,43.9743,41.6195,24.3538,0.754,0.2423,0.0017,1.0,0.8519
20096,SU+PF,4073.264,43.8537,41.4968,24.3625,0.7523,0.2428,0.0029,1.0,0.8504
20096,SU+Rnd,3004.0381,40.6318,36.3174,24.2376,0.6653,0.3298,0.0023,1.0,0.8425
20097,PPO,5410.1387,70.3626,68.4296,8.1961,0.6808,0.3171,0.0,2.8306,0.7546
20097,SUS+CQI,4769.9406,71.3011,65.2778,5.5304,0.6435,0.3542,0.0,3.967,0.7784
20097,SUS+DPF,3154.9549,67.1174,56.9681,5.4409,0.5673,0.4299,0.0,3.9904,0.8159
20097,SUS+PF,3092.5175,67.3538,57.0953,5.4302,0.5676,0.4301,0.0,3.9888,0.8158
20097,SUS+Rnd,1445.8253,61.5709,49.8874,5.1853,0.4996,0.4971,0.0,3.9962,0.768
20097,SU+CQI,3530.5757,64.7465,61.7798,16.8808,0.6055,0.3926,0.0,1.0,0.705
20097,SU+DPF,2076.7929,59.9989,52.9071,17.0098,0.5257,0.4713,0.0,1.0,0.81
20097,SU+PF,1810.009,60.9027,52.692,16.9638,0.5237,0.474,0.0,1.0,0.8042
20097,SU+Rnd,-1815.4892,49.1506,36.4999,15.3387,0.3721,0.6246,0.0,1.0,0.8268
20098,PPO,3844.7373,74.1117,72.7757,13.9757,0.5987,0.3972,0.0001,2.5616,0.6292
20098,SUS+CQI,3045.4826,72.9839,68.7865,11.2759,0.5661,0.4294,0.0,3.9532,0.6417
20098,SUS+DPF,29.7718,63.6579,54.8445,11.4198,0.4563,0.5375,0.0005,3.9964,0.6479
20098,SUS+PF,52.1991,64.1507,55.1956,11.4156,0.4599,0.5344,0.0005,3.9962,0.6482
20098,SUS+Rnd,-651.2421,61.9637,51.8285,11.3355,0.4338,0.5601,0.0003,3.9975,0.6263
20098,SU+CQI,1777.6893,67.0351,64.6465,29.1476,0.5302,0.4649,0.0,1.0,0.5955
20098,SU+DPF,-1198.4216,56.5353,49.6785,28.9652,0.4137,0.5796,0.0001,1.0,0.6469
20098,SU+PF,-1255.5859,57.8311,50.6276,29.0742,0.4219,0.5714,0.0009,1.0,0.639
20098,SU+Rnd,-4050.2621,48.8953,37.5162,27.8988,0.3223,0.6705,0.0005,1.0,0.6524
20099,PPO,4209.3679,116.5953,113.3801,13.2572,0.5553,0.4416,0.0,3.3857,0.6045
20099,SUS+CQI,3707.7932,118.2617,110.7395,12.523,0.5394,0.4575,0.0,3.9992,0.6232
20099,SUS+DPF,-4364.0761,90.5474,73.2305,11.6484,0.3617,0.6323,0.0,3.9999,0.6989
20099,SUS+PF,-4310.2939,94.1426,73.8722,11.9088,0.3686,0.6262,0.0002,3.9999,0.6902
20099,SUS+Rnd,-5978.9272,87.8317,67.2462,11.9323,0.3364,0.6579,0.0002,4.0,0.6174
20099,SU+CQI,-1847.5724,93.4023,91.1965,29.7982,0.4438,0.5526,0.0,1.0,0.486
20099,SU+DPF,-8157.9071,70.4847,58.1516,27.4508,0.2901,0.7036,0.0,1.0,0.7224
20099,SU+PF,-8803.9835,72.6737,57.684,27.4053,0.2914,0.7031,0.0,1.0,0.7221
20099,SU+Rnd,-13272.5511,58.519,39.4092,26.2808,0.2034,0.7911,0.0,1.0,0.7214
