world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P010,PPO,30068,4049.4537,34.7626,33.695,0.8774,0.1193,1.8122,0.9244
P010,PPO,30069,5257.3827,43.6775,42.5761,0.9033,0.0947,2.0108,0.9606
P010,PPO,30070,4246.2008,36.2271,35.5641,0.8824,0.1145,1.8619,0.9142
P010,PPO,30071,4202.1885,40.1376,38.9905,0.8105,0.1876,2.0192,0.8535
P010,PPO,30072,3260.8002,31.2201,30.1546,0.8088,0.1887,1.7163,0.8632
P010,PPO,30073,3029.6298,31.5656,30.7449,0.7683,0.2309,1.7709,0.819
P010,PPO,30074,5411.0999,46.3759,45.1938,0.8788,0.1191,2.083,0.9305
P010,PPO,30075,4348.2097,38.5335,37.6151,0.8555,0.1409,1.9412,0.9041
P010,PPO,30076,2641.3551,23.1703,22.0952,0.869,0.121,1.4942,0.9402
P010,PPO,30077,2745.1372,22.7704,22.4718,0.909,0.0897,1.6137,0.9229
P010,PPO,30078,3131.3322,26.9708,25.9412,0.8747,0.12,1.5498,0.9323
P010,PPO,30079,3508.1247,29.8316,29.2996,0.8905,0.1056,1.7153,0.9078
P010,PPO,30080,2272.476,23.3293,22.4611,0.7775,0.2148,1.6442,0.8279
P010,PPO,30081,3103.2358,29.5698,28.3915,0.8131,0.1847,1.6523,0.8948
P010,PPO,30082,3935.8109,40.3863,38.9775,0.7727,0.2229,1.9339,0.8388
P010,PPO,30083,2946.4144,30.4173,28.9195,0.7667,0.2308,1.7463,0.8816
P010,PPO,30084,3198.9477,35.6639,34.3028,0.7381,0.2592,1.8133,0.8133
P010,PPO,30085,3750.556,36.3603,35.6559,0.8003,0.1979,1.887,0.8186
P010,PPO,30086,2404.9636,25.3383,24.1553,0.7622,0.2284,1.7154,0.8422
P010,PPO,30087,3192.461,33.8023,32.4209,0.7594,0.2392,1.76,0.819
P010,PPO,30088,3528.4944,38.4423,37.2024,0.7456,0.2513,1.9008,0.8161
P010,PPO,30089,4112.2424,33.352,32.5248,0.921,0.0785,1.8608,0.9524
P010,PPO,30090,3887.112,36.8472,35.5567,0.8138,0.1833,1.7849,0.8734
P010,PPO,30091,3307.104,31.2899,30.1007,0.8183,0.1778,1.7943,0.8855
P010,PPO,30092,1882.9012,20.1342,18.7867,0.754,0.2422,1.3631,0.8554
P010,PPO,30093,2386.8361,26.2697,24.8089,0.7395,0.2573,1.5494,0.8267
P010,PPO,30094,3165.9578,28.2528,27.558,0.8537,0.1433,1.6945,0.8829
P010,PPO,30095,3289.9095,32.3458,31.0307,0.7967,0.198,1.7666,0.8583
P010,PPO,30096,4376.0506,39.8659,38.7877,0.8396,0.1593,1.9815,0.8919
P010,PPO,30097,3606.0544,37.8992,36.4913,0.7611,0.2363,1.8312,0.8203
P010,PPO,30098,3923.3896,38.8604,37.4327,0.7868,0.2112,1.9289,0.8572
P010,PPO,30099,3960.3628,34.6664,33.6317,0.8633,0.1338,1.7117,0.92
V60max,PPO,30000,3613.5368,52.4434,50.8589,0.6545,0.3425,2.2386,0.7041
V60max,PPO,30001,3838.3012,81.7472,79.9399,0.5861,0.4107,2.5438,0.6197
V60max,PPO,30002,1986.2197,107.733,105.6175,0.5155,0.4815,3.4423,0.5557
V60max,PPO,30003,2357.6095,39.1435,37.8556,0.6256,0.3723,1.8579,0.6714
V60max,PPO,30004,5042.8607,75.1677,73.5646,0.6466,0.3516,2.9992,0.6823
V60max,PPO,30005,5163.8289,71.6823,70.3215,0.6644,0.3321,2.7742,0.714
V60max,PPO,30006,4169.5308,95.2776,93.3904,0.5747,0.4207,3.4104,0.6246
V60max,PPO,30007,4404.3034,57.5701,56.3299,0.6848,0.3115,2.5231,0.7213
V60max,PPO,30008,5806.0748,85.2542,83.0667,0.65,0.3477,3.3074,0.7121
V60max,PPO,30009,5878.668,49.354,48.1647,0.8936,0.1034,2.4357,0.9385
V60max,PPO,30010,2983.695,53.5015,51.8832,0.6106,0.3865,2.2978,0.6811
V60max,PPO,30011,2506.0005,113.0443,111.0929,0.5228,0.4726,2.76,0.5537
V60max,PPO,30012,3178.0439,39.587,38.1851,0.697,0.3012,1.8778,0.7529
V60max,PPO,30013,4912.9264,79.3314,77.7938,0.6315,0.3656,2.5909,0.6678
V60max,PPO,30014,-1868.4114,53.443,52.1148,0.4179,0.5761,1.9342,0.4468
V60max,PPO,30015,4892.0711,95.7893,94.3864,0.5974,0.3991,2.7913,0.6321
V60max,PPO,30016,5716.926,107.707,105.9129,0.6028,0.3944,3.3932,0.6437
V60max,PPO,30017,3482.6308,88.4549,87.093,0.5654,0.4314,2.8359,0.5891
V60max,PPO,30018,3915.4228,66.0618,64.6836,0.6223,0.3754,2.8568,0.671
V60max,PPO,30019,5255.4596,76.8264,75.5998,0.6515,0.3445,3.0014,0.6776
V60max,PPO,30020,5000.3661,81.614,80.3782,0.6303,0.3676,2.6966,0.6653
V60max,PPO,30021,3889.5025,44.4823,43.1904,0.7266,0.27,2.2604,0.7816
V60max,PPO,30022,5403.9725,66.98,65.7342,0.6979,0.2999,2.7537,0.7323
V60max,PPO,30023,4162.0512,116.9948,114.5874,0.5557,0.441,3.4609,0.6023
V60max,PPO,30024,3028.3979,77.0386,75.2459,0.5649,0.4324,2.6935,0.6223
V60max,PPO,30025,9553.7906,101.1562,99.0578,0.756,0.2418,3.3961,0.8083
V60max,PPO,30026,5879.6591,70.9356,69.4346,0.7064,0.2915,2.7525,0.7613
V60max,PPO,30027,6799.169,94.8579,93.4702,0.6636,0.3336,2.8666,0.6891
V60max,PPO,30028,9045.8656,80.1274,78.4274,0.8509,0.1454,3.3229,0.9217
V60max,PPO,30029,4783.5261,67.0643,65.1544,0.6603,0.3364,2.7431,0.7179
V60max,PPO,30030,4002.2369,107.8715,105.7987,0.5599,0.4372,2.9754,0.5974
V60max,PPO,30031,2941.0605,64.682,62.9607,0.5812,0.4161,2.6544,0.6307
V60max,PPO,30032,5792.4279,92.1726,90.227,0.6331,0.3643,3.0917,0.6749
V60max,PPO,30033,7205.7353,63.4847,62.269,0.8585,0.1402,2.7322,0.8941
V60max,PPO,30034,5079.7405,112.906,110.7338,0.5804,0.4165,2.9746,0.6187
V60max,PPO,30035,4578.8126,52.1115,50.6694,0.7293,0.2687,2.2843,0.7701
V60max,PPO,30036,2770.6904,38.4364,37.0461,0.6675,0.3311,1.9455,0.7231
V60max,PPO,30037,3738.2996,74.2401,72.651,0.5962,0.4005,2.6279,0.6261
V60max,PPO,30038,1473.0085,104.8982,102.2206,0.5043,0.4917,3.6865,0.5544
V60max,PPO,30039,3312.3364,38.918,37.4453,0.7157,0.2816,1.8868,0.7897
V60max,PPO,30040,4537.9995,90.9238,88.9658,0.593,0.404,3.1079,0.6413
V60max,PPO,30041,4777.5679,84.927,83.4512,0.6136,0.3834,2.6753,0.633
V60max,PPO,30042,5823.7121,78.1559,76.4536,0.6746,0.323,2.7106,0.7289
V60max,PPO,30043,4875.7754,115.8979,114.2355,0.5714,0.4256,3.2151,0.6046
V60max,PPO,30044,7233.1409,110.7881,108.9711,0.6417,0.356,3.1353,0.6769
V60max,PPO,30045,4981.5635,49.7259,48.6747,0.7856,0.2113,2.3085,0.8203
V60max,PPO,30046,6491.185,80.2268,78.2322,0.6974,0.3005,3.065,0.7507
V60max,PPO,30047,1453.0792,70.8344,68.5073,0.5176,0.479,2.5987,0.5892
V60max,PPO,30048,4456.5412,72.4066,70.771,0.6292,0.3684,2.6089,0.6745
V60max,PPO,30049,5512.125,58.1906,56.9523,0.7592,0.2393,2.5464,0.8115
V60max,PPO,30050,4977.9093,82.3537,80.9265,0.6257,0.3711,2.6778,0.6556
V60max,PPO,30051,3797.72,122.9764,120.9676,0.5442,0.4528,3.139,0.5697
V60max,PPO,30052,6748.3084,120.9318,118.9579,0.6111,0.3863,3.223,0.645
V60max,PPO,30053,4731.3211,69.2881,67.8315,0.6522,0.3454,2.5727,0.6933
V60max,PPO,30054,3914.1662,83.0377,81.5174,0.5867,0.411,2.7468,0.6177
V60max,PPO,30055,6370.9882,88.6343,87.3927,0.6656,0.332,2.9083,0.6832
V60max,PPO,30056,7653.033,95.0569,92.6015,0.6955,0.3021,3.3075,0.753
V60max,PPO,30057,6719.5938,66.9508,65.2641,0.786,0.2111,2.7773,0.8472
V60max,PPO,30058,4568.8273,86.1146,84.469,0.604,0.3935,2.6823,0.6437
V60max,PPO,30059,2747.2678,101.1669,99.3195,0.5353,0.4616,2.6966,0.5639
V60max,PPO,30060,2242.4148,74.3832,73.3929,0.5446,0.45,2.5875,0.5628
V60max,PPO,30061,3913.7385,77.5583,76.3837,0.5977,0.4,2.4888,0.6176
V60max,PPO,30062,6761.5727,85.5078,83.9769,0.6919,0.3054,2.8115,0.7198
V60max,PPO,30063,5424.942,67.4756,65.717,0.6966,0.301,2.6105,0.7585
V60max,PPO,30064,4798.7412,57.4116,55.8009,0.7104,0.2873,2.6054,0.76
V60max,PPO,30065,5290.904,61.7241,60.4538,0.7193,0.2778,2.4866,0.7581
V60max,PPO,30066,5132.884,57.6228,56.0804,0.7341,0.2643,2.3733,0.7977
