train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
3024,489,20000,PPO,4606.0141,48.583,47.293,16.7676,0.7617,0.236,0.0005,2.241,0.81
3024,489,20000,SUS+CQI,4222.354,48.0842,45.6189,10.4067,0.7311,0.265,0.0013,3.5441,0.8021
3024,489,20001,PPO,1985.6327,35.5267,34.0512,18.6898,0.6099,0.3866,0.0,1.4659,0.7098
3024,489,20001,SUS+CQI,1070.726,35.2394,30.3742,7.1965,0.5277,0.4679,0.0,3.9658,0.6841
3024,489,20002,PPO,-196.6685,53.6729,52.0581,14.7456,0.471,0.5252,0.0,1.8488,0.5097
3024,489,20002,SUS+CQI,-1034.5948,52.4587,48.4264,7.2648,0.4343,0.5617,0.0001,3.9707,0.501
3024,489,20003,PPO,5774.7133,71.5522,69.9353,10.936,0.6958,0.3004,0.0002,2.7634,0.7583
3024,489,20003,SUS+CQI,5340.7185,74.0368,67.4111,7.8097,0.6631,0.3333,0.0,3.9855,0.7908
3024,489,20004,PPO,2495.7957,32.6167,31.2941,10.9492,0.6803,0.3156,0.002,1.5272,0.7734
3024,489,20004,SUS+CQI,1800.7306,32.2385,28.3655,3.3627,0.6039,0.3907,0.0027,3.7325,0.7582
3024,489,20005,PPO,3109.5745,100.3873,98.2743,12.3822,0.5435,0.4538,0.0,3.0841,0.5858
3024,489,20005,SUS+CQI,2740.725,103.2488,95.6047,11.9251,0.5253,0.4718,0.0,3.9997,0.618
3024,489,20006,PPO,2693.8386,99.6506,97.21,9.4528,0.5336,0.4636,0.0,3.5272,0.5876
3024,489,20006,SUS+CQI,2747.53,103.1044,96.8883,9.2021,0.5283,0.4691,0.0,3.994,0.6146
3024,489,20007,PPO,2210.296,99.5591,97.453,9.4364,0.5226,0.4735,0.0,3.0236,0.5589
3024,489,20007,SUS+CQI,2495.4018,103.4066,97.8472,9.2194,0.5229,0.4733,0.0,3.9862,0.5927
3024,489,20008,PPO,4334.8054,102.3845,100.4401,13.2572,0.5718,0.4242,0.0,3.4184,0.6108
3024,489,20008,SUS+CQI,4392.295,106.7231,99.5915,13.02,0.5643,0.4319,0.0,3.9982,0.6557
