train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
3024,489,20067,PPO,4683.2978,92.2252,90.3739,10.6319,0.595,0.4018,0.0,2.9739,0.6347
3024,489,20067,SUS+CQI,4124.7702,93.1285,87.2777,9.8651,0.5723,0.4245,0.0,3.9674,0.6636
3024,489,20068,PPO,2805.2866,53.6571,52.076,14.163,0.6012,0.3953,0.0007,2.0315,0.6322
3024,489,20068,SUS+CQI,2400.0152,53.8609,50.3719,8.2776,0.575,0.4219,0.0,3.9357,0.6387
3024,489,20069,PPO,4787.123,83.5714,82.0669,9.7233,0.6149,0.3825,0.0,3.2713,0.669
3024,489,20069,SUS+CQI,4979.2304,87.2072,82.6389,8.6017,0.6124,0.3847,0.0,3.9863,0.6906
3024,489,20070,PPO,5222.8947,95.7573,93.0053,12.3832,0.6039,0.3918,0.0,3.5442,0.6798
3024,489,20070,SUS+CQI,5555.792,100.7745,94.1693,12.2442,0.6035,0.3929,0.0,3.9963,0.7193
3024,489,20071,PPO,4029.3724,59.5872,58.2492,10.5512,0.6483,0.347,0.0003,2.2961,0.6972
3024,489,20071,SUS+CQI,3305.0458,59.4086,54.9046,6.0931,0.6062,0.3887,0.0002,3.9702,0.7034
3024,489,20072,PPO,5287.223,82.5949,80.8145,10.877,0.6372,0.3596,0.0001,2.8764,0.6777
3024,489,20072,SUS+CQI,5122.9943,83.8186,79.6775,8.8464,0.6263,0.3705,0.0,3.9362,0.6962
3024,489,20073,PPO,6578.4959,76.1611,74.8965,10.0589,0.7199,0.2786,0.0,2.8402,0.7758
3024,489,20073,SUS+CQI,6489.2082,78.5664,74.1088,7.5687,0.7062,0.2919,0.0,3.9805,0.7929
3024,489,20074,PPO,4341.2533,108.4824,106.5494,17.2955,0.5675,0.4293,0.0,2.7583,0.6089
3024,489,20074,SUS+CQI,3672.9112,109.3784,103.0794,15.7919,0.546,0.4508,0.0,3.998,0.6224
3024,489,20075,PPO,7015.8138,109.7668,106.6,16.6258,0.6366,0.3609,0.0,3.3904,0.7136
3024,489,20075,SUS+CQI,6449.8781,113.2621,103.7766,15.4073,0.6102,0.3871,0.0,3.9932,0.7371
3024,489,20076,PPO,7492.4936,97.261,94.9275,9.3541,0.6814,0.3166,0.0,3.5263,0.7692
3024,489,20076,SUS+CQI,7723.433,101.221,95.5575,8.7747,0.679,0.3187,0.0,3.9555,0.7859
3024,489,20077,PPO,7485.2991,82.2522,80.8036,14.3122,0.7411,0.256,0.0003,3.025,0.7871
3024,489,20077,SUS+CQI,6952.7182,83.0864,77.9832,12.2291,0.7113,0.286,0.0,3.9545,0.8045
3024,489,20078,PPO,4566.3555,55.9513,54.3759,22.4832,0.7023,0.2942,0.0004,2.2554,0.7655
3024,489,20078,SUS+CQI,4007.2385,55.8752,52.1263,16.9802,0.6647,0.332,0.0002,3.8853,0.7628
3024,489,20079,PPO,4399.1308,108.3123,106.1269,18.0651,0.5679,0.4283,0.0,3.1458,0.6223
3024,489,20079,SUS+CQI,3975.8509,110.3865,103.6589,17.0411,0.5509,0.4455,0.0,3.9984,0.6445
3024,489,20080,PPO,5098.9688,81.6168,80.1067,14.5352,0.6326,0.3651,0.0001,2.6632,0.6878
3024,489,20080,SUS+CQI,4498.2726,83.0827,77.3685,11.9182,0.6032,0.3943,0.0001,3.9745,0.7001
