seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
10018,SUS+CQI,2283.3959,100.0272,94.183,11.9797,0.5191,0.4775,0.0,3.9999,0.6011
10018,SUS+DPF,-5442.8388,74.849,58.238,12.1834,0.3278,0.6662,0.0,3.9999,0.6545
10018,SUS+PF,-5570.862,76.9919,58.824,12.1774,0.3315,0.6632,0.0,3.9999,0.6489
10018,SUS+Rnd,-6520.8517,72.456,54.935,12.0193,0.311,0.6835,0.0,3.9984,0.6011
10019,PPO,6643.3041,89.2539,87.3529,10.5315,0.6724,0.3244,0.0001,3.1279,0.7133
10019,SU+CQI,3522.6273,78.1562,75.3105,30.7555,0.5784,0.4184,0.0,1.0,0.653
10019,SU+DPF,403.4287,67.244,58.9526,30.8619,0.4601,0.5351,0.0,1.0,0.7203
10019,SU+PF,76.5119,69.0473,58.6423,30.8368,0.4593,0.5362,0.0001,1.0,0.722
10019,SU+Rnd,-4474.4811,53.2609,39.4788,29.1352,0.3136,0.6813,0.0001,1.0,0.7587
10019,SUS+CQI,6253.1927,89.3888,85.4209,9.4976,0.6561,0.3405,0.0001,3.9988,0.7234
10019,SUS+DPF,2253.2451,77.6233,66.009,9.5221,0.5152,0.4805,0.0,3.9988,0.7479
10019,SUS+PF,2252.6282,78.2137,66.9693,9.5517,0.5219,0.4742,0.0,3.9988,0.7484
10019,SUS+Rnd,654.5636,73.1223,59.2246,9.6775,0.4674,0.5282,0.0001,3.9991,0.7124
