train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
3024,489,20034,PPO,5139.0834,118.357,116.4569,13.7209,0.5762,0.4201,0.0001,3.0056,0.6122
3024,489,20034,SUS+CQI,4463.8093,118.7482,112.6438,13.1141,0.5565,0.4398,0.0,3.9992,0.6358
3024,489,20035,PPO,3696.7772,94.2214,92.6743,7.5512,0.5639,0.4325,0.0,3.1483,0.6032
3024,489,20035,SUS+CQI,3753.3935,96.4376,92.6204,7.2457,0.5612,0.4356,0.0,3.9944,0.6226
3024,489,20036,PPO,5585.6316,84.1887,82.8983,11.4832,0.6465,0.3519,0.0,2.6816,0.6785
3024,489,20036,SUS+CQI,4899.3881,83.3628,79.4327,9.4658,0.6193,0.3788,0.0001,3.9635,0.6906
3024,489,20037,PPO,5750.3513,74.6401,73.5938,12.6077,0.6858,0.3114,0.0006,2.5573,0.71
3024,489,20037,SUS+CQI,5340.5181,74.3975,71.5732,9.4936,0.6651,0.3322,0.0001,3.9762,0.717
3024,489,20038,PPO,6008.3917,95.2366,92.6743,11.0494,0.6329,0.3643,0.0,3.2204,0.6947
3024,489,20038,SUS+CQI,5657.1002,97.8855,90.667,10.1358,0.6125,0.3843,0.0001,3.9849,0.7225
3024,489,20039,PPO,5580.6502,73.5057,71.9931,10.5691,0.6792,0.3184,0.0,2.8754,0.7365
3024,489,20039,SUS+CQI,5051.7192,73.7063,69.3426,8.4684,0.6507,0.3464,0.0,3.8767,0.7454
3024,489,20040,PPO,3757.6435,50.61,49.5226,10.7651,0.6728,0.3229,0.0002,2.1966,0.7032
3024,489,20040,SUS+CQI,3328.1254,49.983,47.4859,5.8201,0.6439,0.351,0.0004,3.808,0.7047
3024,489,20041,PPO,4504.7159,113.7278,111.8372,13.8599,0.5647,0.4318,0.0,2.8487,0.598
3024,489,20041,SUS+CQI,3876.0705,113.5225,108.5984,12.5088,0.5472,0.4488,0.0002,3.998,0.6096
3024,489,20042,PPO,1403.6775,30.9534,29.5631,14.7536,0.5802,0.4161,0.0006,1.607,0.6376
3024,489,20042,SUS+CQI,955.7078,30.2236,27.6988,8.7521,0.5392,0.4565,0.0006,3.2604,0.6254
3024,489,20043,PPO,8267.5753,98.0368,95.9911,13.6064,0.7113,0.2863,0.0,3.1552,0.7687
3024,489,20043,SUS+CQI,7912.3621,99.339,93.9411,12.5302,0.6933,0.3045,0.0,3.9544,0.7854
3024,489,20044,PPO,4648.2784,82.4234,81.169,9.3373,0.6134,0.3835,0.0,2.772,0.6459
3024,489,20044,SUS+CQI,4183.4061,82.7201,78.5089,7.6331,0.5926,0.4039,0.0,3.9807,0.6624
3024,489,20045,PPO,3850.283,96.6598,93.7667,11.3178,0.5639,0.4336,0.0,3.2033,0.6372
3024,489,20045,SUS+CQI,3524.4571,100.6859,91.3483,10.6377,0.5433,0.454,0.0,3.9918,0.6801
3024,489,20046,PPO,5615.7638,64.4201,62.8293,17.9576,0.7245,0.273,0.0,2.4218,0.7827
3024,489,20046,SUS+CQI,4930.8211,64.1258,59.9428,11.7982,0.6837,0.3136,0.0,3.9402,0.776
3024,489,20047,PPO,5541.2922,61.1775,59.8869,10.8963,0.7398,0.2583,0.0002,2.6919,0.7969
3024,489,20047,SUS+CQI,5058.0755,61.536,57.3791,6.9629,0.7049,0.2931,0.0002,3.806,0.811
3024,489,20048,PPO,1989.1788,91.1822,89.0122,9.5832,0.5216,0.4745,0.0,3.0295,0.5772
3024,489,20048,SUS+CQI,1596.9272,93.7256,86.2537,8.6303,0.5027,0.4931,0.0,3.9927,0.6181
3024,489,20049,PPO,6285.4741,70.854,69.6665,11.4481,0.7308,0.2672,0.0,2.6583,0.7856
3024,489,20049,SUS+CQI,5962.9398,72.3508,68.0391,8.2451,0.7066,0.291,0.0,3.9383,0.7962
3024,489,20050,PPO,5811.3176,92.5038,91.0375,10.6171,0.6329,0.3636,0.0,3.1515,0.6655
3024,489,20050,SUS+CQI,5349.4526,93.747,88.2743,9.4668,0.6114,0.3849,0.0,3.9844,0.6924
3024,489,20051,PPO,8643.0157,102.3271,100.6769,16.075,0.7131,0.2847,0.0,3.0833,0.7557
3024,489,20051,SUS+CQI,7763.217,101.4371,96.3002,14.8926,0.6815,0.316,0.0,3.9573,0.7711
3024,489,20052,PPO,4055.6016,111.2482,109.5796,16.8668,0.558,0.4387,0.0,2.7026,0.5914
3024,489,20052,SUS+CQI,3235.6529,111.519,105.3171,15.4428,0.5342,0.4622,0.0,3.9973,0.602
