train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
2024,409,21000,PPO,7415.7016,105.5974,102.9459,13.9729,0.6577,0.3398,0.0001,3.2565,0.7107
2024,409,21000,SUS+CQI,6606.7553,106.8282,99.0204,12.6729,0.627,0.3705,0.0,3.9955,0.7329
2024,409,21001,PPO,6851.933,78.9043,76.7954,19.3434,0.7207,0.2769,0.0,3.0188,0.791
2024,409,21001,SUS+CQI,5916.862,77.6967,72.2664,17.2052,0.6768,0.3203,0.0,3.9554,0.806
2024,409,21002,PPO,3396.9853,83.1547,81.5979,10.0364,0.5689,0.4279,0.0002,2.5151,0.5907
2024,409,21002,SUS+CQI,2425.0399,81.4583,77.2524,7.9603,0.5373,0.4596,0.0001,3.9857,0.5874
2024,409,21003,PPO,4456.8973,64.9769,63.3507,11.7743,0.6523,0.345,0.0,2.4863,0.7072
2024,409,21003,SUS+CQI,3784.9448,65.9463,60.3124,7.8036,0.6121,0.385,0.0,3.9954,0.7185
2024,409,21004,PPO,2946.9413,83.0458,81.4191,11.9604,0.5561,0.441,0.0,2.6674,0.594
2024,409,21004,SUS+CQI,2106.4145,82.6854,77.5864,9.4394,0.5261,0.4704,0.0001,3.9813,0.5967
2024,409,21005,PPO,3651.8975,37.8036,36.4685,17.9869,0.7659,0.2318,0.001,1.9164,0.8464
2024,409,21005,SUS+CQI,2922.275,36.8775,33.1865,10.4332,0.693,0.3037,0.0016,3.591,0.832
2024,409,21006,PPO,4650.1283,83.4691,81.8749,11.3515,0.6129,0.3849,0.0,2.659,0.6358
2024,409,21006,SUS+CQI,4198.7182,83.1206,79.759,8.7234,0.5949,0.4028,0.0,3.9469,0.6401
2024,409,21007,PPO,6721.2976,77.1822,75.619,13.4299,0.7259,0.2715,0.0,2.6603,0.7572
2024,409,21007,SUS+CQI,6164.1591,76.4185,73.0344,10.4083,0.699,0.2984,0.0,3.8564,0.7603
2024,409,21008,PPO,5627.414,89.3231,87.1024,12.0698,0.6322,0.3636,0.0,3.1223,0.6872
2024,409,21008,SUS+CQI,5011.0768,91.1432,84.0916,10.3311,0.6037,0.3923,0.0,3.9877,0.7052
2024,409,21009,PPO,3828.1154,39.4257,38.0124,14.0958,0.7696,0.2276,0.0009,2.0101,0.8558
2024,409,21009,SUS+CQI,3062.2178,38.1842,34.6212,7.9897,0.6969,0.2999,0.0003,3.676,0.8437
2024,409,21010,PPO,3905.5429,71.2443,69.3922,15.0153,0.6087,0.3892,0.0003,2.5319,0.6574
2024,409,21010,SUS+CQI,3172.3549,71.8905,65.9756,11.0609,0.5723,0.4253,0.0003,3.9921,0.6708
2024,409,21011,PPO,5023.436,99.8723,97.7901,12.3262,0.5948,0.4018,0.0,3.1551,0.6379
2024,409,21011,SUS+CQI,4136.5393,99.3749,93.6162,11.6836,0.5668,0.4294,0.0,3.947,0.6494
2024,409,21012,PPO,4146.0221,69.9652,67.5602,13.9247,0.6202,0.3771,0.0,2.6675,0.7184
2024,409,21012,SUS+CQI,3263.1933,71.5079,63.2913,11.4407,0.5724,0.4246,0.0,3.9926,0.7414
2024,409,21013,PPO,5943.3489,103.0153,100.633,15.0567,0.6159,0.3808,0.0001,2.9472,0.6617
2024,409,21013,SUS+CQI,5444.2624,103.7972,98.2334,13.459,0.5977,0.3992,0.0,3.9797,0.6752
2024,409,21014,PPO,5235.6973,67.0192,65.2606,11.9203,0.6864,0.3109,0.0002,2.6839,0.762
2024,409,21014,SUS+CQI,4544.4481,67.7104,62.1309,8.6752,0.6454,0.3516,0.0002,3.9648,0.77
2024,409,21015,PPO,5561.4993,57.951,56.2659,9.1753,0.7616,0.2354,0.0,2.4374,0.8497
2024,409,21015,SUS+CQI,5019.4631,58.9619,53.6414,4.9409,0.7174,0.2788,0.0002,3.888,0.8558
2024,409,21016,PPO,5957.0706,73.1025,71.0081,12.3099,0.6989,0.2988,0.0,2.8841,0.7827
2024,409,21016,SUS+CQI,5247.66,75.463,67.9497,9.2791,0.6542,0.3434,0.0,3.992,0.8063
2024,409,21017,PPO,6844.3979,82.5748,81.0148,10.5073,0.7064,0.2915,0.0,2.9475,0.7454
2024,409,21017,SUS+CQI,6443.3577,83.0883,79.0803,8.5222,0.6862,0.3118,0.0,3.9687,0.7574
2024,409,21018,PPO,6413.6285,70.9179,69.33,13.4983,0.7374,0.2604,0.0,2.7138,0.7961
2024,409,21018,SUS+CQI,5637.0049,70.6769,65.9566,9.7795,0.695,0.3027,0.0,3.9429,0.7975
2024,409,21019,PPO,6041.977,114.1119,109.9266,10.8962,0.5992,0.3978,0.0,3.6709,0.6868
2024,409,21019,SUS+CQI,5609.8265,116.6051,108.1262,10.5055,0.5827,0.4145,0.0,3.9932,0.7037
2024,409,21020,PPO,8005.7234,105.4538,103.241,13.5312,0.6783,0.3193,0.0,3.2013,0.727
2024,409,21020,SUS+CQI,7158.7565,105.2967,99.1069,12.459,0.6485,0.349,0.0,3.9844,0.7456
2024,409,21021,PPO,6020.3649,62.6778,61.4594,14.9295,0.7648,0.2334,0.0,2.5634,0.8117
2024,409,21021,SUS+CQI,5236.4621,61.6162,57.8766,10.4501,0.7166,0.2811,0.0,3.8815,0.8188
2024,409,21022,PPO,4108.6692,102.2505,100.0564,11.8601,0.5649,0.4314,0.0,3.258,0.6077
2024,409,21022,SUS+CQI,3295.876,102.2648,96.0232,11.1364,0.5403,0.4556,0.0001,3.9829,0.6244
2024,409,21023,PPO,2095.3305,102.9268,98.34,16.389,0.5154,0.4802,0.0,3.4243,0.5879
2024,409,21023,SUS+CQI,1132.3354,104.7893,93.2366,15.4419,0.4849,0.5106,0.0,3.9951,0.6289
2024,409,21024,PPO,5366.4464,85.6278,84.148,17.0564,0.634,0.3633,0.0,2.6446,0.6655
2024,409,21024,SUS+CQI,4667.3847,85.9366,80.7132,14.4021,0.6047,0.3927,0.0001,3.9875,0.6771
2024,409,21025,PPO,4155.0493,69.2012,67.7578,13.5607,0.6247,0.3724,0.0001,2.5397,0.6637
2024,409,21025,SUS+CQI,3326.0135,68.5919,63.9798,9.9875,0.5858,0.4109,0.0001,3.97,0.6667
2024,409,21026,PPO,5239.3754,62.4837,60.7374,10.7885,0.7091,0.29,0.0,2.561,0.7767
2024,409,21026,SUS+CQI,4291.9948,61.3159,56.5601,7.6118,0.6561,0.3427,0.0,3.9037,0.778
2024,409,21027,PPO,1361.9037,28.2369,27.3405,10.636,0.5891,0.4061,0.0024,1.749,0.623
2024,409,21027,SUS+CQI,1344.8526,28.2482,27.2715,7.954,0.587,0.4089,0.0017,2.5589,0.6238
2024,409,21028,PPO,3724.8581,62.9537,61.1972,12.2665,0.6218,0.3747,0.0002,2.4298,0.6755
2024,409,21028,SUS+CQI,2961.6948,63.661,57.8453,7.9944,0.5781,0.4186,0.0,3.9622,0.6822
2024,409,21029,PPO,6639.1509,77.9027,76.4494,11.4357,0.7175,0.2802,0.0001,2.9005,0.7552
2024,409,21029,SUS+CQI,6246.2006,77.2631,74.7269,9.1623,0.7004,0.2974,0.0001,3.7653,0.7542
2024,409,21030,PPO,4429.3766,75.2193,74.1486,11.2294,0.6223,0.375,0.0004,2.4736,0.6461
2024,409,21030,SUS+CQI,3651.4387,74.0971,70.4163,8.1591,0.5906,0.4064,0.0004,3.871,0.6489
2024,409,21031,PPO,6039.1091,72.3236,69.9731,17.2956,0.7073,0.2902,0.0,2.802,0.8139
2024,409,21031,SUS+CQI,5194.5508,73.8434,66.4885,13.0664,0.6571,0.3401,0.0,3.9911,0.8271
2024,409,21032,PPO,6983.0011,65.5859,64.4277,16.3598,0.8213,0.1771,0.0004,2.6566,0.8504
2024,409,21032,SUS+CQI,6873.0768,65.4791,63.8932,12.9944,0.814,0.1845,0.0002,3.5352,0.8502
2024,409,21033,PPO,2650.7685,108.136,104.4644,12.4488,0.5264,0.4708,0.0,3.4046,0.5893
2024,409,21033,SUS+CQI,2002.2393,109.632,101.1485,11.9945,0.5064,0.4907,0.0,3.9995,0.6103
