world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P055,SUS+CQI@m=3,30029,3006.3106,91.432,85.2327,0.5421,0.4547,2.9988,0.6309
P055,SUS-RPS,30030,-4883.6989,105.1949,104.4623,0.402,0.5928,2.3886,0.5686
P055,SUS+CQI-Feasible,30030,1033.2404,134.1656,129.8827,0.4914,0.505,3.8521,0.5535
P055,SUS+CQI@m=3,30030,225.5817,132.1429,126.4117,0.4769,0.5195,3.0,0.5346
P055,SUS-RPS,30031,-1156.1393,82.4601,81.7427,0.4539,0.5416,2.8143,0.546
P055,SUS+CQI-Feasible,30031,-157.4726,88.9282,86.4914,0.4745,0.5217,3.5581,0.5387
P055,SUS+CQI@m=3,30031,-703.692,89.2653,83.4744,0.4562,0.5399,2.9999,0.5366
P055,SUS-RPS,30032,-6670.0218,99.5062,98.9599,0.3793,0.6157,2.4137,0.5899
P055,SUS+CQI-Feasible,30032,-494.3517,132.311,125.5565,0.467,0.5294,3.8999,0.5608
P055,SUS+CQI@m=3,30032,-1521.8638,129.6044,121.171,0.4496,0.547,3.0,0.5378
P055,SUS-RPS,30033,4116.6874,109.7738,109.3347,0.5596,0.4363,3.0547,0.6701
P055,SUS+CQI-Feasible,30033,5104.548,119.4479,114.2582,0.5725,0.4244,3.8428,0.6729
P055,SUS+CQI@m=3,30033,4394.8614,118.7537,110.8938,0.5536,0.4433,3.0,0.6579
P055,SUS-RPS,30034,-5174.2169,103.1599,102.6636,0.3975,0.596,2.5658,0.596
P055,SUS+CQI-Feasible,30034,2364.0576,139.1041,135.0174,0.5109,0.485,3.8237,0.568
P055,SUS+CQI@m=3,30034,1068.5022,135.1534,129.5547,0.4893,0.5063,3.0,0.547
P055,SUS-RPS,30035,5789.6315,110.6162,109.5983,0.6034,0.3937,2.708,0.6307
P055,SUS+CQI-Feasible,30035,5710.6558,110.2949,109.4397,0.6023,0.3946,3.4459,0.6341
P055,SUS+CQI@m=3,30035,4821.661,109.1868,105.013,0.5761,0.4206,2.9939,0.6308
P055,SUS-RPS,30036,3465.2942,96.574,95.5882,0.5585,0.4383,2.4923,0.5877
P055,SUS+CQI-Feasible,30036,3598.1319,97.0649,96.5054,0.5621,0.4348,3.3332,0.5901
P055,SUS+CQI@m=3,30036,3118.7351,97.03,93.7712,0.5452,0.4516,2.9956,0.5901
P055,SUS-RPS,30037,3611.2376,91.6243,89.8991,0.5662,0.4305,2.7074,0.5961
P055,SUS+CQI-Feasible,30037,3301.796,89.5005,89.2118,0.5621,0.4344,3.2441,0.5785
P055,SUS+CQI@m=3,30037,3048.6126,90.5244,87.3799,0.5489,0.4475,2.9599,0.5911
P055,SUS-RPS,30038,-7543.5664,88.5617,87.5085,0.3588,0.6353,2.2551,0.5616
P055,SUS+CQI-Feasible,30038,-1417.9235,118.2563,114.0719,0.4543,0.5414,3.9125,0.5463
P055,SUS+CQI@m=3,30038,-2568.1911,115.9069,108.8237,0.432,0.5637,3.0,0.5275
P055,SUS-RPS,30039,2689.9744,94.2807,93.0815,0.5375,0.4584,2.5105,0.5996
P055,SUS+CQI-Feasible,30039,3150.4601,96.6551,95.7943,0.551,0.4458,3.2071,0.5972
P055,SUS+CQI@m=3,30039,2475.5856,97.1536,91.7928,0.5266,0.47,3.0,0.602
P055,SUS-RPS,30040,3319.5186,96.0955,95.6413,0.5556,0.4407,2.8526,0.632
P055,SUS+CQI-Feasible,30040,3912.1374,99.7412,98.2886,0.566,0.4303,3.7072,0.6419
P055,SUS+CQI@m=3,30040,3090.4439,99.2707,93.8224,0.5398,0.4566,2.9955,0.6327
P055,SUS-RPS,30041,3233.6982,105.66,104.8582,0.5462,0.4503,2.909,0.591
P055,SUS+CQI-Feasible,30041,3189.1793,106.3285,104.9601,0.5442,0.4522,3.5073,0.5898
P055,SUS+CQI@m=3,30041,2177.5647,105.0516,99.8386,0.5166,0.4798,2.9983,0.5887
