world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
STORM2,SUS+CQI@m=3,30016,2436.8186,113.1063,107.3928,0.5167,0.4784,2.9723,0.6004
STORM2,SUS-RPS,30017,-5787.6545,85.6219,84.7024,0.3779,0.6167,2.7867,0.5428
STORM2,SUS+CQI-Feasible,30017,-1941.8263,104.4714,101.1063,0.4442,0.5506,3.8553,0.5271
STORM2,SUS+CQI@m=3,30017,-2795.3461,103.0829,96.9992,0.4249,0.5706,3.0,0.5098
STORM2,SUS-RPS,30018,-433.7441,98.5221,98.0159,0.4735,0.5215,3.1578,0.5374
STORM2,SUS+CQI-Feasible,30018,-179.8068,102.0891,99.5014,0.4746,0.5206,3.7439,0.5363
STORM2,SUS+CQI@m=3,30018,-801.2134,101.0359,96.676,0.4592,0.5364,3.0,0.522
STORM2,SUS-RPS,30019,-7989.0153,83.0693,82.1084,0.3505,0.6441,2.9959,0.5848
STORM2,SUS+CQI-Feasible,30019,-4358.1365,104.0809,98.4308,0.4052,0.5895,3.9476,0.5286
STORM2,SUS+CQI@m=3,30019,-4885.031,102.4852,95.223,0.3933,0.6017,3.0,0.5036
STORM2,SUS-RPS,30020,-5008.0277,103.9767,103.2396,0.4002,0.5945,2.8593,0.5603
STORM2,SUS+CQI-Feasible,30020,1044.1504,132.0617,128.9432,0.4924,0.5034,3.8589,0.5488
STORM2,SUS+CQI@m=3,30020,12.123,129.7026,124.4106,0.4741,0.5221,3.0,0.5306
STORM2,SUS-RPS,30021,5658.4284,110.3726,109.1916,0.5989,0.3969,2.7199,0.6294
STORM2,SUS+CQI-Feasible,30021,5913.1677,111.2518,110.2589,0.6049,0.3908,3.4335,0.6418
STORM2,SUS+CQI@m=3,30021,5243.9318,110.4322,106.7232,0.5845,0.411,2.9978,0.6393
STORM2,SUS-RPS,30022,1481.5488,88.7521,87.7589,0.5134,0.4812,3.1406,0.6004
STORM2,SUS+CQI-Feasible,30022,1937.0241,92.528,89.7431,0.5189,0.4751,3.7351,0.6075
STORM2,SUS+CQI@m=3,30022,1614.3275,92.5019,87.8814,0.5059,0.4889,2.9987,0.5944
STORM2,SUS-RPS,30023,-5075.7384,94.3801,93.4036,0.3941,0.6004,2.7744,0.6077
STORM2,SUS+CQI-Feasible,30023,623.9363,122.9314,117.7729,0.4844,0.5107,3.9159,0.5742
STORM2,SUS+CQI@m=3,30023,-239.4376,120.6794,114.2681,0.468,0.5278,2.9999,0.5518
STORM2,SUS-RPS,30024,948.7505,83.7577,82.4951,0.5008,0.4931,2.773,0.5677
STORM2,SUS+CQI-Feasible,30024,1249.9269,86.4338,84.117,0.5073,0.4856,3.4955,0.5697
STORM2,SUS+CQI@m=3,30024,787.2488,87.342,81.1213,0.4871,0.5075,2.9994,0.5691
STORM2,SUS-RPS,30025,5883.2678,114.6603,113.3851,0.5957,0.3983,3.3532,0.6847
STORM2,SUS+CQI-Feasible,30025,5783.0853,118.6171,113.0262,0.5867,0.4062,3.8771,0.6964
STORM2,SUS+CQI@m=3,30025,5316.4156,117.7415,110.6694,0.5739,0.421,3.0,0.6787
STORM2,SUS-RPS,30026,-5933.2081,88.5824,86.0793,0.3724,0.621,2.8157,0.5624
STORM2,SUS+CQI-Feasible,30026,-1781.6192,110.3056,103.7123,0.4414,0.5502,3.9054,0.5446
STORM2,SUS+CQI@m=3,30026,-1835.8663,110.2234,103.3373,0.4387,0.5547,3.0,0.5306
STORM2,SUS-RPS,30027,3384.1979,105.277,104.3457,0.5453,0.4497,3.0568,0.6326
STORM2,SUS+CQI-Feasible,30027,3653.5395,108.6493,105.5641,0.5475,0.446,3.6624,0.6363
STORM2,SUS+CQI@m=3,30027,2837.2941,107.2213,101.4191,0.5254,0.4696,3.0,0.6204
STORM2,SUS-RPS,30028,6343.5544,91.0764,89.083,0.6525,0.3379,3.0027,0.7598
STORM2,SUS+CQI-Feasible,30028,5873.807,91.5262,86.79,0.631,0.3563,3.7075,0.7719
STORM2,SUS+CQI@m=3,30028,5888.6852,92.8916,86.1438,0.6245,0.3655,2.9926,0.7648
STORM2,SUS-RPS,30029,1580.9319,82.1582,80.4694,0.5177,0.4752,2.7176,0.5866
STORM2,SUS+CQI-Feasible,30029,1416.2642,83.1567,79.694,0.5098,0.4826,3.5936,0.5989
STORM2,SUS+CQI@m=3,30029,1036.753,84.0694,77.2262,0.4908,0.5024,2.999,0.5967
STORM2,SUS-RPS,30030,-7480.0232,96.069,93.8917,0.3609,0.6331,2.6892,0.5386
STORM2,SUS+CQI-Feasible,30030,-1310.7481,125.3579,120.0002,0.4545,0.5387,3.8761,0.526
STORM2,SUS+CQI@m=3,30030,-1722.3925,123.876,118.5479,0.4474,0.5468,3.0,0.5082
STORM2,SUS-RPS,30031,-3565.3979,73.7235,71.7788,0.3999,0.5927,2.9044,0.5108
STORM2,SUS+CQI-Feasible,30031,-2860.4364,79.2574,75.0352,0.4126,0.5772,3.6135,0.5121
STORM2,SUS+CQI@m=3,30031,-3006.2515,80.4625,73.7685,0.4034,0.5888,2.9975,0.5056
STORM2,SUS-RPS,30032,-9774.4335,88.6899,86.5635,0.3312,0.6636,2.5348,0.551
STORM2,SUS+CQI-Feasible,30032,-3671.2163,120.1796,112.4962,0.4193,0.574,3.932,0.5216
STORM2,SUS+CQI@m=3,30032,-4299.7053,118.348,109.9061,0.4078,0.587,3.0,0.4978
STORM2,SUS-RPS,30033,2554.1107,105.0267,103.338,0.5272,0.4673,3.1279,0.6309
STORM2,SUS+CQI-Feasible,30033,3065.5442,111.9816,105.9017,0.5314,0.4625,3.8646,0.639
STORM2,SUS+CQI@m=3,30033,2619.9106,111.6497,103.6462,0.5179,0.4768,3.0,0.6275
STORM2,SUS-RPS,30034,-6753.4625,97.1634,95.9697,0.3726,0.6202,2.6406,0.5754
STORM2,SUS+CQI-Feasible,30034,808.2148,133.3659,128.6355,0.4867,0.5086,3.7952,0.5519
STORM2,SUS+CQI@m=3,30034,-153.6139,130.2972,124.6434,0.4705,0.5251,3.0,0.5294
STORM2,SUS-RPS,30035,5213.3483,108.1987,107.2904,0.591,0.4053,2.8702,0.6259
STORM2,SUS+CQI-Feasible,30035,5288.9425,108.7846,107.825,0.5927,0.4035,3.4251,0.6287
STORM2,SUS+CQI@m=3,30035,4370.3735,107.5199,103.1705,0.5659,0.4304,2.9968,0.6258
STORM2,SUS-RPS,30036,2030.6296,90.7747,89.5526,0.5246,0.4706,2.6121,0.5709
STORM2,SUS+CQI-Feasible,30036,2101.4572,91.5166,90.0191,0.5262,0.4681,3.4565,0.5746
STORM2,SUS+CQI@m=3,30036,1586.6965,91.0668,87.1695,0.5082,0.4858,2.9956,0.5729
STORM2,SUS-RPS,30037,2441.2501,86.7646,85.0426,0.5363,0.4574,2.638,0.575
STORM2,SUS+CQI-Feasible,30037,2215.8854,85.6365,84.6076,0.5328,0.4603,3.1754,0.566
STORM2,SUS+CQI@m=3,30037,1762.87,84.9532,81.519,0.5154,0.4767,2.9727,0.5735
STORM2,SUS-RPS,30038,-9217.9003,82.2554,80.6783,0.3314,0.6621,2.3399,0.5345
STORM2,SUS+CQI-Feasible,30038,-2829.8493,113.1996,108.329,0.4314,0.5625,3.9157,0.5323
STORM2,SUS+CQI@m=3,30038,-3778.0005,111.0635,103.9141,0.4128,0.5819,3.0,0.5151
STORM2,SUS-RPS,30039,1855.6242,91.08,89.659,0.5176,0.4768,2.5758,0.5741
STORM2,SUS+CQI-Feasible,30039,1957.4423,92.2174,90.7521,0.5226,0.4716,3.2158,0.5725
STORM2,SUS+CQI@m=3,30039,1489.0365,92.9131,87.7876,0.5037,0.4907,3.0,0.577
STORM2,SUS-RPS,30040,1855.8202,90.4644,89.5516,0.5213,0.4737,3.081,0.6171
STORM2,SUS+CQI-Feasible,30040,2288.9094,94.1394,91.3921,0.5268,0.4669,3.7477,0.6322
STORM2,SUS+CQI@m=3,30040,1763.6088,94.4056,88.2131,0.5077,0.4866,2.9975,0.6173
STORM2,SUS-RPS,30041,1923.2542,100.8136,99.4665,0.5178,0.4768,3.0153,0.5758
STORM2,SUS+CQI-Feasible,30041,2024.6244,102.0336,99.929,0.5188,0.4756,3.4739,0.5786
STORM2,SUS+CQI@m=3,30041,1230.447,101.2312,95.8207,0.4961,0.4991,2.9991,0.5713
STORM2,SUS-RPS,30042,4003.7031,92.4073,90.6662,0.5758,0.4188,2.7375,0.6457
STORM2,SUS+CQI-Feasible,30042,3922.1646,92.5977,90.6116,0.5744,0.4193,3.4722,0.6517
STORM2,SUS+CQI@m=3,30042,3055.3604,92.6069,85.7604,0.5419,0.4533,2.9978,0.6524
STORM2,SUS-RPS,30043,-1695.4842,110.4698,109.3372,0.4484,0.5457,3.221,0.5959
STORM2,SUS+CQI-Feasible,30043,563.4819,123.4576,119.0517,0.483,0.5107,3.8484,0.5815
STORM2,SUS+CQI@m=3,30043,-552.3013,120.2532,114.1187,0.4624,0.5321,3.0,0.5555
STORM2,SUS-RPS,30044,4155.5504,112.2025,110.7973,0.5589,0.4351,3.0031,0.6334
STORM2,SUS+CQI-Feasible,30044,3825.0546,112.8295,109.0824,0.5483,0.4457,3.6234,0.6423
STORM2,SUS+CQI@m=3,30044,3406.4439,112.902,106.6969,0.5352,0.4598,2.9705,0.6331
STORM2,SUS-RPS,30045,-980.1702,95.9017,94.443,0.459,0.5345,3.1598,0.598
STORM2,SUS+CQI-Feasible,30045,440.1718,106.1171,100.9166,0.4808,0.5125,3.8006,0.5927
STORM2,SUS+CQI@m=3,30045,293.7749,106.8111,99.7756,0.4742,0.5195,3.0,0.5745
STORM2,SUS-RPS,30046,-8842.2409,92.2806,90.2316,0.347,0.647,2.4807,0.5543
STORM2,SUS+CQI-Feasible,30046,-3101.2621,123.0051,114.9424,0.428,0.5648,3.9417,0.5276
STORM2,SUS+CQI@m=3,30046,-3363.9642,122.2677,113.6625,0.4227,0.5719,3.0,0.5114
