train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
2024,109,21000,PPO,6901.7637,104.6268,100.2161,12.8164,0.642,0.3554,0.0001,3.7924,0.719
2024,109,21000,SUS+CQI,6606.7553,106.8282,99.0204,12.6729,0.627,0.3705,0.0,3.9955,0.7329
2024,109,21001,PPO,6383.5226,77.9108,74.3791,17.9106,0.6999,0.2975,0.0,3.5476,0.8012
2024,109,21001,SUS+CQI,5916.862,77.6967,72.2664,17.2052,0.6768,0.3203,0.0,3.9554,0.806
2024,109,21002,PPO,3067.167,82.1321,80.0512,8.8737,0.5591,0.4377,0.0002,3.1434,0.5896
2024,109,21002,SUS+CQI,2425.0399,81.4583,77.2524,7.9603,0.5373,0.4596,0.0001,3.9857,0.5874
2024,109,21003,PPO,4111.7667,64.3151,61.6159,9.7623,0.6358,0.3616,0.0002,3.1483,0.7074
2024,109,21003,SUS+CQI,3784.9448,65.9463,60.3124,7.8036,0.6121,0.385,0.0,3.9954,0.7185
2024,109,21004,PPO,2781.7487,83.0879,80.4918,10.5567,0.5496,0.4471,0.0001,3.3146,0.5991
2024,109,21004,SUS+CQI,2106.4145,82.6854,77.5864,9.4394,0.5261,0.4704,0.0001,3.9813,0.5967
2024,109,21005,PPO,3551.3518,37.5215,35.9287,16.6655,0.7564,0.2413,0.0007,2.2755,0.8502
2024,109,21005,SUS+CQI,2922.275,36.8775,33.1865,10.4332,0.693,0.3037,0.0016,3.591,0.832
2024,109,21006,PPO,4594.9191,83.409,81.546,10.2266,0.6105,0.3873,0.0,3.1604,0.6367
2024,109,21006,SUS+CQI,4198.7182,83.1206,79.759,8.7234,0.5949,0.4028,0.0,3.9469,0.6401
2024,109,21007,PPO,6715.1945,77.1027,75.396,12.1379,0.7253,0.2721,0.0,3.1396,0.7597
2024,109,21007,SUS+CQI,6164.1591,76.4185,73.0344,10.4083,0.699,0.2984,0.0,3.8564,0.7603
2024,109,21008,PPO,5284.1151,88.7547,85.2974,10.7214,0.62,0.3754,0.0,3.5809,0.694
2024,109,21008,SUS+CQI,5011.0768,91.1432,84.0916,10.3311,0.6037,0.3923,0.0,3.9877,0.7052
2024,109,21009,PPO,3630.5289,38.8288,36.9681,12.6794,0.7522,0.2446,0.0009,2.404,0.8614
2024,109,21009,SUS+CQI,3062.2178,38.1842,34.6212,7.9897,0.6969,0.2999,0.0003,3.676,0.8437
2024,109,21010,PPO,3517.6261,70.3741,67.3256,12.4725,0.5928,0.4049,0.0004,3.1915,0.6594
2024,109,21010,SUS+CQI,3172.3549,71.8905,65.9756,11.0609,0.5723,0.4253,0.0003,3.9921,0.6708
2024,109,21011,PPO,4591.4901,99.0535,95.4821,11.4608,0.5823,0.4142,0.0,3.6381,0.642
