train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
3024,489,21034,PPO,5922.9397,67.8196,66.4759,17.1838,0.724,0.2735,0.0,2.4798,0.775
3024,489,21034,SUS+CQI,5410.8316,68.6345,64.0784,11.3213,0.6906,0.3065,0.0,3.9804,0.7812
3024,489,21035,PPO,1913.2918,71.2167,69.733,12.1731,0.535,0.4627,0.0,2.7555,0.5818
3024,489,21035,SUS+CQI,1194.0609,71.0874,66.2632,9.0396,0.5057,0.4916,0.0001,3.9066,0.5913
3024,489,21036,PPO,4230.9773,63.4893,61.7731,22.9976,0.6459,0.3504,0.0003,2.293,0.6892
3024,489,21036,SUS+CQI,3518.6059,63.1446,58.6553,12.8231,0.6086,0.3875,0.0003,3.9602,0.6876
3024,489,21037,PPO,5100.8918,109.2209,104.9318,12.7557,0.5811,0.4149,0.0,3.7155,0.6654
3024,489,21037,SUS+CQI,5163.4488,113.2537,104.8322,12.7346,0.575,0.4209,0.0,3.9989,0.6947
3024,489,21038,PPO,6717.9088,89.0508,87.0585,11.4339,0.6765,0.3218,0.0001,3.2623,0.7431
3024,489,21038,SUS+CQI,6200.9331,91.2768,84.0766,10.1351,0.6477,0.3504,0.0,3.9968,0.7739
3024,489,21039,PPO,5522.7299,73.9793,72.7779,12.8572,0.6752,0.3222,0.0,2.519,0.7001
3024,489,21039,SUS+CQI,5118.633,74.0506,70.7448,9.368,0.6547,0.3426,0.0003,3.8695,0.7037
3024,489,21040,PPO,4583.1436,71.3498,69.8218,16.4444,0.6376,0.3584,0.0001,2.4878,0.6946
3024,489,21040,SUS+CQI,4012.6278,72.5987,67.1193,9.691,0.6055,0.3906,0.0,3.9767,0.7062
3024,489,21041,PPO,4616.1489,63.5271,62.1558,15.9263,0.6664,0.3308,0.0,2.3599,0.722
3024,489,21041,SUS+CQI,3732.2431,63.3865,58.2219,10.2116,0.6172,0.3798,0.0002,3.9688,0.7201
3024,489,21042,PPO,4983.017,109.5369,107.5157,14.6346,0.5822,0.4152,0.0,2.9201,0.6255
3024,489,21042,SUS+CQI,4255.1784,111.0703,103.6302,13.6586,0.5574,0.4401,0.0,3.9908,0.6462
3024,489,21043,PPO,3560.4981,89.6963,87.0639,13.7826,0.5648,0.4324,0.0,3.0325,0.6278
3024,489,21043,SUS+CQI,3049.6775,92.1435,84.166,12.4471,0.5407,0.4562,0.0,3.9941,0.6623
3024,489,21044,PPO,5285.2047,91.471,89.7204,13.9926,0.6183,0.379,0.0,2.8591,0.6553
3024,489,21044,SUS+CQI,4793.399,93.4997,86.9867,12.4289,0.5945,0.4026,0.0,3.9978,0.6782
3024,489,21045,PPO,4477.0445,120.117,117.7795,13.8694,0.5585,0.4369,0.0,3.3008,0.6004
