train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
2024,409,21034,PPO,5967.2724,68.1855,66.6205,16.0127,0.7248,0.2728,0.0,2.6329,0.7759
2024,409,21034,SUS+CQI,5410.8316,68.6345,64.0784,11.3213,0.6906,0.3065,0.0,3.9804,0.7812
2024,409,21035,PPO,2034.9183,71.6226,70.2345,12.0464,0.539,0.4589,0.0,2.7744,0.5834
2024,409,21035,SUS+CQI,1194.0609,71.0874,66.2632,9.0396,0.5057,0.4916,0.0001,3.9066,0.5913
2024,409,21036,PPO,4353.4652,63.9408,62.3753,19.8107,0.6514,0.3453,0.0002,2.4009,0.6918
2024,409,21036,SUS+CQI,3518.6059,63.1446,58.6553,12.8231,0.6086,0.3875,0.0003,3.9602,0.6876
2024,409,21037,PPO,5327.0604,110.2853,105.4045,12.9663,0.5847,0.4115,0.0,3.6077,0.6756
2024,409,21037,SUS+CQI,5163.4488,113.2537,104.8322,12.7346,0.575,0.4209,0.0,3.9989,0.6947
2024,409,21038,PPO,6908.7916,90.2162,87.6247,11.8873,0.6803,0.3179,0.0001,3.2211,0.7551
2024,409,21038,SUS+CQI,6200.9331,91.2768,84.0766,10.1351,0.6477,0.3504,0.0,3.9968,0.7739
2024,409,21039,PPO,5634.4351,74.3877,73.307,12.7009,0.6797,0.3177,0.0003,2.5635,0.6992
2024,409,21039,SUS+CQI,5118.633,74.0506,70.7448,9.368,0.6547,0.3426,0.0003,3.8695,0.7037
2024,409,21040,PPO,4710.4618,72.1503,70.3524,14.9643,0.6408,0.3554,0.0,2.5808,0.6985
2024,409,21040,SUS+CQI,4012.6278,72.5987,67.1193,9.691,0.6055,0.3906,0.0,3.9767,0.7062
2024,409,21041,PPO,4779.5281,64.1882,62.8374,14.7487,0.6729,0.3245,0.0,2.4413,0.7239
2024,409,21041,SUS+CQI,3732.2431,63.3865,58.2219,10.2116,0.6172,0.3798,0.0002,3.9688,0.7201
2024,409,21042,PPO,5244.7941,111.1114,108.259,15.1355,0.5855,0.412,0.0,2.988,0.6336
2024,409,21042,SUS+CQI,4255.1784,111.0703,103.6302,13.6586,0.5574,0.4401,0.0,3.9908,0.6462
2024,409,21043,PPO,3750.6238,90.7265,87.6375,14.4211,0.5679,0.429,0.0,3.1976,0.6327
2024,409,21043,SUS+CQI,3049.6775,92.1435,84.166,12.4471,0.5407,0.4562,0.0,3.9941,0.6623
2024,409,21044,PPO,5404.9028,92.1767,89.9389,13.9625,0.6205,0.3768,0.0,2.991,0.66
2024,409,21044,SUS+CQI,4793.399,93.4997,86.9867,12.4289,0.5945,0.4026,0.0,3.9978,0.6782
2024,409,21045,PPO,4716.518,121.3067,118.4683,14.0021,0.5613,0.4339,0.0,3.3951,0.6076
