seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
10007,SUS+Rnd,3584.3136,63.0629,55.8384,5.9683,0.6029,0.3949,0.0,3.9927,0.7862
10008,PPO,3348.1522,61.7683,60.4266,12.1037,0.6075,0.3903,0.0,2.4079,0.6543
10008,SU+CQI,2490.0367,60.0738,57.1584,20.285,0.5681,0.4294,0.0,1.0,0.6358
10008,SU+DPF,351.735,52.605,46.6942,20.209,0.4677,0.5285,0.0,1.0,0.6557
10008,SU+PF,268.1502,53.5054,47.1005,20.202,0.4719,0.5244,0.0,1.0,0.6577
10008,SU+Rnd,-3735.0094,39.921,29.9047,18.9355,0.3057,0.6892,0.0,1.0,0.656
10008,SUS+CQI,2688.8063,62.2564,57.02,8.8938,0.5697,0.4276,0.0,3.9724,0.6655
10008,SUS+DPF,631.7563,55.6771,47.937,8.8889,0.4797,0.517,0.0,3.9933,0.6496
10008,SUS+PF,635.6886,56.122,48.1007,8.9073,0.4823,0.5145,0.0,3.9934,0.6486
10008,SUS+Rnd,-45.3845,53.7098,45.0311,8.9805,0.4533,0.5432,0.0,3.9295,0.6154
10009,PPO,6977.1418,100.9454,98.8516,11.9159,0.6542,0.3429,0.0,3.3336,0.7041
10009,SU+CQI,2207.4839,84.0732,81.1208,24.5908,0.5309,0.466,0.0,1.0,0.5962
10009,SU+DPF,-1322.8967,70.5895,61.8204,24.2008,0.41,0.5849,0.0,1.0,0.7286
10009,SU+PF,-1475.7705,74.3381,62.5868,24.3857,0.4195,0.5761,0.0,1.0,0.7235
10009,SU+Rnd,-6671.4492,55.9375,40.6315,22.3545,0.28,0.715,0.0,1.0,0.7651
10009,SUS+CQI,7063.9396,104.39,98.7133,11.1446,0.6482,0.3493,0.0,3.998,0.7251
10009,SUS+DPF,2443.7738,90.0919,76.9914,11.2913,0.5103,0.4852,0.0001,3.9994,0.7423
10009,SUS+PF,2567.9504,91.4106,78.3625,11.2507,0.5199,0.4764,0.0001,3.9992,0.7406
10009,SUS+Rnd,551.4562,84.5786,69.4379,11.0737,0.4631,0.5326,0.0,3.9997,0.703
10010,PPO,1946.5435,51.0493,49.7056,11.4068,0.5615,0.4358,0.0,2.1125,0.6036
10010,SU+CQI,1621.4484,50.7227,48.3905,17.9696,0.5431,0.4543,0.0,1.0,0.6012
10010,SU+DPF,117.6603,46.3737,41.144,17.9416,0.4645,0.5319,0.0,1.0,0.5992
10010,SU+PF,124.8129,46.8354,41.5339,17.9442,0.4682,0.5287,0.0,1.0,0.6009
10010,SU+Rnd,-2956.8363,35.4585,28.1663,16.786,0.324,0.671,0.0,1.0,0.5883
10010,SUS+CQI,816.5747,49.2559,44.4566,7.2799,0.5007,0.4966,0.0,3.9897,0.6037
10010,SUS+DPF,-195.5505,45.8736,40.2781,7.3678,0.4528,0.544,0.0,3.9962,0.5776
10010,SUS+PF,-177.9314,46.0351,40.4359,7.3334,0.4544,0.5423,0.0,3.9954,0.578
10010,SUS+Rnd,-513.8553,44.4161,39.1451,7.3697,0.4395,0.5571,0.0,3.9983,0.5503
10011,PPO,7729.3159,97.8421,96.3343,12.986,0.6924,0.305,0.0001,2.9589,0.7211
10011,SU+CQI,4240.4505,84.736,82.9262,23.9532,0.5935,0.4027,0.0,1.0,0.6411
10011,SU+DPF,469.7583,70.5187,64.1606,23.6548,0.4628,0.5315,0.0,1.0,0.7299
10011,SU+PF,379.4604,73.3041,64.3919,23.7827,0.4695,0.5259,0.0,1.0,0.7211
10011,SU+Rnd,-4213.5568,56.3642,44.8528,22.0116,0.335,0.659,0.0,1.0,0.7493
10011,SUS+CQI,7209.5632,97.8333,93.5269,11.6904,0.6711,0.3259,0.0,3.988,0.7354
10011,SUS+DPF,4121.4748,87.3871,79.4659,11.4806,0.5727,0.4229,0.0,3.9995,0.7412
10011,SUS+PF,4160.1606,88.3211,79.8215,11.5193,0.5768,0.4192,0.0,3.9983,0.7408
10011,SUS+Rnd,3337.6002,85.3909,75.8676,11.2766,0.5497,0.4458,0.0,3.9996,0.7157
10012,PPO,2885.4769,62.1729,61.3444,11.1843,0.5862,0.4112,0.0,2.3359,0.6077
10012,SU+CQI,2797.4352,61.9636,60.9393,19.2839,0.5818,0.4156,0.0,1.0,0.6073
10012,SU+DPF,982.7875,54.2565,52.7315,19.2082,0.5066,0.4904,0.0,1.0,0.5982
10012,SU+PF,1051.0996,55.7455,53.1094,19.2381,0.5115,0.4858,0.0,1.0,0.5985
10012,SU+Rnd,-2849.9295,41.6933,36.1594,17.976,0.3548,0.6403,0.0,1.0,0.6024
10012,SUS+CQI,2819.078,62.2685,61.0338,7.105,0.5822,0.4152,0.0,3.9866,0.6096
10012,SUS+DPF,1951.9021,58.8338,57.0969,7.1239,0.5467,0.4505,0.0,3.9948,0.602
10012,SUS+PF,1948.093,59.2953,57.032,7.1053,0.5467,0.4507,0.0,3.9944,0.6027
10012,SUS+Rnd,2125.4921,59.5852,57.5879,7.133,0.5522,0.4446,0.0,3.965,0.5987
10013,PPO,5583.1859,56.8417,55.5203,12.3638,0.7762,0.2227,0.0,2.5167,0.8284
10013,SU+CQI,5090.5307,55.567,53.7782,20.1709,0.7463,0.2521,0.0,1.0,0.8055
10013,SU+DPF,4289.2746,53.6756,49.5229,20.172,0.6905,0.3077,0.0,1.0,0.8339
10013,SU+PF,4162.1046,53.6238,49.1681,20.1702,0.687,0.3112,0.0,1.0,0.8329
10013,SU+Rnd,1810.7343,46.1778,38.2593,19.7519,0.5429,0.4535,0.0,1.0,0.8232
10013,SUS+CQI,5097.4837,56.5739,53.2802,7.7981,0.741,0.2572,0.0,3.9546,0.826
10013,SUS+DPF,4452.1594,54.9046,50.1553,7.7692,0.7,0.298,0.0,3.9764,0.8351
10013,SUS+PF,4427.6522,54.9177,50.1119,7.7765,0.6995,0.2985,0.0,3.9725,0.8349
10013,SUS+Rnd,3754.6305,52.9876,46.9077,7.6834,0.6574,0.34,0.0,3.9883,0.8142
10014,PPO,6485.9817,87.9581,86.6783,11.9102,0.6722,0.3251,0.0001,2.7762,0.7007
10014,SU+CQI,4254.8259,79.9556,78.2447,23.4231,0.6041,0.3933,0.0,1.0,0.6492
10014,SU+DPF,1139.1671,68.5786,62.7971,23.5505,0.4878,0.5082,0.0,1.0,0.681
