train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
4024,849,20060,SUS+CQI,5914.616,97.4646,92.5769,12.5267,0.6245,0.3724,0.0,3.9807,0.7074
4024,849,20061,PPO,5940.8087,97.745,95.6109,11.8196,0.6262,0.3718,0.0,3.1335,0.6893
4024,849,20061,SUS+CQI,5729.8113,99.7862,94.4892,9.7401,0.6137,0.3843,0.0,3.9741,0.6996
4024,849,20062,PPO,2577.4338,65.0633,63.3602,14.5165,0.5652,0.4311,0.0001,2.3387,0.6112
4024,849,20062,SUS+CQI,1997.4967,65.1797,60.8633,10.2576,0.5371,0.4593,0.0001,3.9741,0.6131
4024,849,20063,PPO,8175.8402,96.9686,95.3306,12.1438,0.7116,0.2858,0.0,3.0328,0.7491
4024,849,20063,SUS+CQI,7492.4592,96.5437,92.0095,10.8431,0.6847,0.3127,0.0,3.9203,0.7668
4024,849,20064,PPO,4975.2098,104.0085,102.1201,10.8321,0.5881,0.4085,0.0,2.9402,0.6256
4024,849,20064,SUS+CQI,4563.5927,105.5422,99.8398,9.5868,0.5715,0.4249,0.0,3.9869,0.6455
4024,849,20065,PPO,7139.2184,97.1779,94.4484,12.9813,0.6677,0.3297,0.0,3.2749,0.7449
4024,849,20065,SUS+CQI,6428.8853,99.6222,91.0223,11.4363,0.6341,0.3631,0.0,3.9741,0.7661
4024,849,20066,PPO,4604.9918,79.7351,77.8857,9.5333,0.6166,0.3805,0.0,2.8136,0.6686
4024,849,20066,SUS+CQI,3672.9763,80.3386,73.5383,6.8929,0.5755,0.4216,0.0,3.9966,0.6912
